AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
ZFPM1 ENSG00000179588.4 0.075558 0.068455 ENSG00000179588
TCTN2 ENSG00000168778.7 0.326545 0.076284 ENSG00000168778
CRYZ ENSG00000116791.9 0.541199 0.075172 ENSG00000116791
CDKN2AIPNL ENSG00000237190.3 0.079404 0.0705 ENSG00000237190
TSPAN17 ENSG00000048140.13 0.091617 0.065493 ENSG00000048140
EIF3CL ENSG00000205609.8 0.084401 0.054253 ENSG00000205609
SLC35F5 ENSG00000115084.8 0.138563 0.070488 ENSG00000115084
TM9SF3 ENSG00000077147.10 0.067805 0.062331 ENSG00000077147
LPCAT4 ENSG00000176454.9 0.073565 0.056217 ENSG00000176454
TMEM61 ENSG00000143001.4 0.303392 0.091557 ENSG00000143001
CYP2S1 ENSG00000167600.9 0.133658 0.088979 ENSG00000167600
DPP4 ENSG00000197635.5 0.096001 0.071725 ENSG00000197635
TMEM173 ENSG00000184584.8 0.080432 0.062001 ENSG00000184584
EMC7 ENSG00000134153.5 0.072645 0.058617 ENSG00000134153
SNAP25 ENSG00000132639.8 0.206012 0.088657 ENSG00000132639
FADS6 ENSG00000172782.7 0.068006 0.066723 ENSG00000172782
ANKRD65 ENSG00000235098.4 0.052384 0.049133 ENSG00000235098
GRIK2 ENSG00000164418.15 0.298053 0.090662 ENSG00000164418
SLC25A42 ENSG00000181035.9 0.065328 0.053163 ENSG00000181035
SYCE1L ENSG00000205078.5 0.480492 0.083801 ENSG00000205078
NDUFA11 ENSG00000174886.8 0.070391 0.067254 ENSG00000174886
NMRK2 ENSG00000077009.9 0.119768 0.082177 ENSG00000077009
AC021860.1 ENSG00000196355.2 0.36437 0.082737 ENSG00000196355
FUCA2 ENSG00000001036.8 0.098313 0.076217 ENSG00000001036
APOA1 ENSG00000118137.5 0.073169 0.066061 ENSG00000118137
QRICH1 ENSG00000198218.6 0.056383 0.042521 ENSG00000198218
FPGT ENSG00000254685.1 0.141745 0.064171 ENSG00000254685
TNN ENSG00000120332.11 0.094574 0.066893 ENSG00000120332
LGALS1 ENSG00000100097.7 0.081032 0.067678 ENSG00000100097
IVNS1ABP ENSG00000116679.11 0.177064 0.078962 ENSG00000116679
PARN ENSG00000140694.12 0.052103 0.058818 ENSG00000140694
PDE5A ENSG00000138735.11 0.056551 0.047265 ENSG00000138735
ZMYM1 ENSG00000197056.5 0.061835 0.060567 ENSG00000197056
ARID4B ENSG00000054267.16 0.0698 0.063683 ENSG00000054267
TTLL6 ENSG00000170703.11 0.075254 0.056875 ENSG00000170703
EMP3 ENSG00000142227.6 0.085057 0.069838 ENSG00000142227
PTER ENSG00000165983.10 0.21297 0.083877 ENSG00000165983
ATXN7 ENSG00000163635.13 0.09224 0.075381 ENSG00000163635
SLC36A1 ENSG00000123643.7 0.41372 0.090757 ENSG00000123643
PIGB ENSG00000069943.5 0.289362 0.083003 ENSG00000069943
SAMM50 ENSG00000100347.10 0.170137 0.085463 ENSG00000100347
TMEM8B ENSG00000137103.12 0.229401 0.080977 ENSG00000137103
FAM124A ENSG00000150510.11 0.191519 0.089917 ENSG00000150510
SIRT3 ENSG00000142082.10 0.118117 0.070841 ENSG00000142082
C6orf163 ENSG00000203872.5 0.093207 0.051869 ENSG00000203872
CDK18 ENSG00000117266.11 0.053085 0.055491 ENSG00000117266
UIMC1 ENSG00000087206.12 0.097815 0.061764 ENSG00000087206
ZNHIT3 ENSG00000108278.7 0.080613 0.075619 ENSG00000108278
NEURL1B ENSG00000214357.4 0.083337 0.070716 ENSG00000214357
MORC2 ENSG00000133422.7 0.056851 0.049126 ENSG00000133422
CPQ ENSG00000104324.11 0.053829 0.068207 ENSG00000104324
SALL3 ENSG00000256463.4 0.082015 0.071702 ENSG00000256463
ARF4 ENSG00000168374.6 0.060363 0.049827 ENSG00000168374
P4HTM ENSG00000178467.12 0.086674 0.057213 ENSG00000178467
C10orf88 ENSG00000119965.8 0.223884 0.079612 ENSG00000119965
S100A16 ENSG00000188643.6 0.116291 0.07412 ENSG00000188643
CARD18 ENSG00000255501.1 0.057078 0.062564 ENSG00000255501
VAX2 ENSG00000116035.2 0.180423 0.086461 ENSG00000116035
KATNAL1 ENSG00000102781.9 0.088465 0.071758 ENSG00000102781
PGM2 ENSG00000169299.9 0.18135 0.079652 ENSG00000169299
NAGS ENSG00000161653.6 0.151206 0.073158 ENSG00000161653
RAET1E ENSG00000164520.7 0.067333 0.055436 ENSG00000164520
TXNDC17 ENSG00000129235.6 0.056105 0.048234 ENSG00000129235
PODXL ENSG00000128567.12 0.073207 0.065133 ENSG00000128567
C8A ENSG00000157131.10 0.078232 0.072949 ENSG00000157131
KLC4 ENSG00000137171.10 0.203296 0.091715 ENSG00000137171
HFM1 ENSG00000162669.11 0.204227 0.082624 ENSG00000162669
LRRK2 ENSG00000188906.9 0.071656 0.051474 ENSG00000188906
ZSCAN29 ENSG00000140265.8 0.13476 0.071414 ENSG00000140265
C7orf73 ENSG00000243317.3 0.331482 0.079176 ENSG00000243317
GALNT13 ENSG00000144278.10 0.053003 0.048453 ENSG00000144278
FAM217A ENSG00000145975.9 0.068943 0.056363 ENSG00000145975
PFN4 ENSG00000176732.6 0.059924 0.04815 ENSG00000176732
MAP2K1 ENSG00000169032.5 0.108306 0.061153 ENSG00000169032
GPSM2 ENSG00000121957.7 0.104538 0.064331 ENSG00000121957
ARHGEF33 ENSG00000214694.6 0.081079 0.062563 ENSG00000214694
ASF1B ENSG00000105011.4 0.050425 0.071746 ENSG00000105011
SNAI1 ENSG00000124216.3 0.121987 0.074344 ENSG00000124216
DUSP19 ENSG00000162999.8 0.142044 0.077588 ENSG00000162999
SMC3 ENSG00000108055.9 0.101716 0.072664 ENSG00000108055
NUDT13 ENSG00000166321.9 0.252509 0.083393 ENSG00000166321
RBM26 ENSG00000139746.11 0.182041 0.068734 ENSG00000139746
SLC41A3 ENSG00000114544.11 0.08076 0.063152 ENSG00000114544
WDR55 ENSG00000120314.14 0.129941 0.068005 ENSG00000120314
KEL ENSG00000197993.3 0.107636 0.068207 ENSG00000197993
PRPF39 ENSG00000185246.13 0.056266 0.067451 ENSG00000185246
LCN12 ENSG00000184925.7 0.126409 0.073528 ENSG00000184925
KIAA1875 ENSG00000179698.9 0.220577 0.078647 ENSG00000179698
ACP6 ENSG00000162836.6 0.05234 0.052425 ENSG00000162836
RPS15 ENSG00000115268.5 0.054786 0.064549 ENSG00000115268
PDLIM4 ENSG00000131435.8 0.052834 0.04656 ENSG00000131435
RCAN1 ENSG00000159200.12 0.065857 0.071021 ENSG00000159200
ENOSF1 ENSG00000132199.13 0.126419 0.083756 ENSG00000132199
HIGD1A ENSG00000181061.9 0.265226 0.080967 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.099885 0.059846 ENSG00000174032
KANK1 ENSG00000107104.14 0.166523 0.083174 ENSG00000107104
KMO ENSG00000117009.7 0.249502 0.091375 ENSG00000117009
ABCA5 ENSG00000154265.11 0.20031 0.078808 ENSG00000154265
UBE3D ENSG00000118420.12 0.11134 0.060403 ENSG00000118420
CCDC134 ENSG00000100147.9 0.147989 0.065108 ENSG00000100147
NAPRT1 ENSG00000147813.11 0.592201 0.074088 ENSG00000147813
GOLGA8A ENSG00000175265.13 0.148124 0.080344 ENSG00000175265
ZFYVE19 ENSG00000166140.13 0.071858 0.054489 ENSG00000166140
CCDC6 ENSG00000108091.10 0.157558 0.082556 ENSG00000108091
TPBG ENSG00000146242.5 0.119886 0.057858 ENSG00000146242
PCBP2 ENSG00000197111.11 0.181111 0.083536 ENSG00000197111
TOR3A ENSG00000186283.9 0.149355 0.063548 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.123766 0.090239 ENSG00000153786
KIN ENSG00000151657.6 0.06156 0.068389 ENSG00000151657
SPATS1 ENSG00000249481.2 0.091228 0.076834 ENSG00000249481
SYT2 ENSG00000143858.7 0.151797 0.083188 ENSG00000143858
ABT1 ENSG00000146109.3 0.135037 0.081336 ENSG00000146109
TMEM126A ENSG00000171202.2 0.071431 0.064819 ENSG00000171202
PLAC9 ENSG00000189129.9 0.13962 0.067502 ENSG00000189129
SPG20OS ENSG00000120664.6 0.052303 0.045943 ENSG00000120664
AC010547.9 ENSG00000261611.3 0.086253 0.06266 ENSG00000261611
CLIC6 ENSG00000159212.8 0.054076 0.072005 ENSG00000159212
OVOL1 ENSG00000172818.5 0.050206 0.043083 ENSG00000172818
METTL21D ENSG00000100483.9 0.052935 0.051019 ENSG00000100483
SPINK1 ENSG00000164266.6 0.124768 0.070237 ENSG00000164266
MED24 ENSG00000008838.13 0.143378 0.071728 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.242284 0.085895 ENSG00000196151
SPATC1 ENSG00000186583.7 0.080484 0.059594 ENSG00000186583
DKFZP761J1410 ENSG00000105520.6 0.089511 0.065903 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.409832 0.081983 ENSG00000137968
CNNM3 ENSG00000168763.11 0.064898 0.058436 ENSG00000168763
H2AFY2 ENSG00000099284.9 0.050214 0.067172 ENSG00000099284
MT1A ENSG00000205362.6 0.121458 0.079474 ENSG00000205362
N4BP2 ENSG00000078177.9 0.080924 0.067539 ENSG00000078177
AL590452.1 ENSG00000268172.1 0.065285 0.058394 ENSG00000268172
PTBP2 ENSG00000117569.13 0.141074 0.069567 ENSG00000117569
LYPD6 ENSG00000187123.10 0.053311 0.054716 ENSG00000187123
ZFP82 ENSG00000181007.7 0.072622 0.081859 ENSG00000181007
GABRB1 ENSG00000163288.9 0.095724 0.056389 ENSG00000163288
UBR1 ENSG00000159459.7 0.063663 0.052454 ENSG00000159459
TMEM184B ENSG00000198792.7 0.058257 0.062003 ENSG00000198792
TMEM17 ENSG00000186889.5 0.105269 0.07326 ENSG00000186889
RAB2B ENSG00000129472.8 0.230664 0.099824 ENSG00000129472
CLTB ENSG00000175416.8 0.235452 0.08814 ENSG00000175416
DUSP27 ENSG00000198842.5 0.132549 0.075317 ENSG00000198842
DAP ENSG00000112977.11 0.211476 0.099691 ENSG00000112977
CASP8 ENSG00000064012.17 0.244341 0.090899 ENSG00000064012
TNPO1 ENSG00000083312.13 0.052028 0.054581 ENSG00000083312
XRCC2 ENSG00000196584.2 0.060261 0.073669 ENSG00000196584
C2orf76 ENSG00000186132.10 0.17823 0.086423 ENSG00000186132
LAMB1 ENSG00000091136.9 0.253647 0.087565 ENSG00000091136
DCP2 ENSG00000172795.11 0.13888 0.077884 ENSG00000172795
CERS3 ENSG00000154227.9 0.056878 0.063243 ENSG00000154227
C12orf5 ENSG00000078237.4 0.05482 0.063129 ENSG00000078237
MESDC2 ENSG00000117899.6 0.110355 0.075586 ENSG00000117899
PCDHB4 ENSG00000081818.1 0.070775 0.061586 ENSG00000081818
PCDH20 ENSG00000197991.10 0.073663 0.059247 ENSG00000197991
SPTBN5 ENSG00000137877.8 0.526217 0.08065 ENSG00000137877
AAAS ENSG00000094914.8 0.052337 0.0585 ENSG00000094914
SNRNP40 ENSG00000060688.8 0.050853 0.057847 ENSG00000060688
C1orf100 ENSG00000173728.6 0.087771 0.076851 ENSG00000173728
UPF2 ENSG00000151461.15 0.115111 0.085094 ENSG00000151461
PARG ENSG00000227345.4 0.200047 0.076557 ENSG00000227345
TTC39B ENSG00000155158.15 0.095811 0.07362 ENSG00000155158
TUBE1 ENSG00000074935.9 0.129455 0.069893 ENSG00000074935
GANAB ENSG00000089597.12 0.058134 0.056418 ENSG00000089597
RPS21 ENSG00000171858.13 0.111768 0.071887 ENSG00000171858
IGFL2 ENSG00000204866.4 0.110056 0.083219 ENSG00000204866
NSUN7 ENSG00000179299.12 0.192729 0.078366 ENSG00000179299
SBNO2 ENSG00000064932.11 0.275832 0.108039 ENSG00000064932
NCKIPSD ENSG00000213672.3 0.115516 0.06798 ENSG00000213672
ZNF74 ENSG00000185252.13 0.101923 0.093793 ENSG00000185252
SNAP29 ENSG00000099940.6 0.054694 0.052647 ENSG00000099940
ELF5 ENSG00000135374.5 0.340262 0.084891 ENSG00000135374
CARM1 ENSG00000142453.7 0.073992 0.060458 ENSG00000142453
AP1AR ENSG00000138660.7 0.084737 0.053697 ENSG00000138660
CCDC173 ENSG00000154479.8 0.130142 0.069745 ENSG00000154479
PIK3C2G ENSG00000139144.5 0.109133 0.064208 ENSG00000139144
CR1 ENSG00000203710.6 0.103235 0.076688 ENSG00000203710
RPL41 ENSG00000229117.4 0.085123 0.083982 ENSG00000229117
SPATA6L ENSG00000106686.12 0.097393 0.083163 ENSG00000106686
DDX55 ENSG00000111364.11 0.163337 0.068314 ENSG00000111364
EIF6 ENSG00000242372.2 0.050402 0.053526 ENSG00000242372
ZNF615 ENSG00000197619.9 0.050079 0.060902 ENSG00000197619
CNOT4 ENSG00000080802.14 0.07988 0.065321 ENSG00000080802
ZNF675 ENSG00000197372.5 0.053415 0.056645 ENSG00000197372
HEMK1 ENSG00000114735.5 0.062171 0.047559 ENSG00000114735
ARMC5 ENSG00000140691.12 0.058325 0.052488 ENSG00000140691
ZNF837 ENSG00000152475.6 0.077897 0.059814 ENSG00000152475
TMEM179B ENSG00000185475.4 0.080955 0.063446 ENSG00000185475
DERL2 ENSG00000072849.6 0.092915 0.072939 ENSG00000072849
TSPAN31 ENSG00000135452.5 0.053932 0.052134 ENSG00000135452
STK33 ENSG00000130413.11 0.234172 0.085395 ENSG00000130413
FOXS1 ENSG00000179772.6 0.05714 0.058259 ENSG00000179772
WNT3 ENSG00000108379.5 0.157535 0.068392 ENSG00000108379
PACSIN2 ENSG00000100266.12 0.053219 0.055946 ENSG00000100266
PLA2G6 ENSG00000184381.14 0.165879 0.082833 ENSG00000184381
KRTAP5-3 ENSG00000196224.7 0.053056 0.060815 ENSG00000196224
KNOP1 ENSG00000103550.9 0.057582 0.063195 ENSG00000103550
TSACC ENSG00000163467.6 0.075709 0.054069 ENSG00000163467
GPR63 ENSG00000112218.7 0.248101 0.078346 ENSG00000112218
NPIPB5 ENSG00000243716.6 0.052851 0.067043 ENSG00000243716
ARL17A ENSG00000185829.11 0.523259 0.084917 ENSG00000185829
EXT2 ENSG00000151348.9 0.287416 0.088562 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.402981 0.085627 ENSG00000226232
TYRP1 ENSG00000107165.8 0.219555 0.088802 ENSG00000107165
GABRA5 ENSG00000186297.7 0.075648 0.0657 ENSG00000186297
C4orf33 ENSG00000151470.7 0.277893 0.080308 ENSG00000151470
SLC5A1 ENSG00000100170.5 0.063598 0.060835 ENSG00000100170
SLC9A3R1 ENSG00000109062.5 0.05202 0.06591 ENSG00000109062
HPS4 ENSG00000100099.16 0.156042 0.087151 ENSG00000100099
CTD-2368P22.1 ENSG00000176593.3 0.166336 0.069277 ENSG00000176593
SIGLEC12 ENSG00000254521.2 0.653463 0.066319 ENSG00000254521
PCDHB6 ENSG00000113211.3 0.058289 0.048985 ENSG00000113211
GEMIN4 ENSG00000179409.6 0.104795 0.078191 ENSG00000179409
ALX3 ENSG00000156150.6 0.127892 0.069685 ENSG00000156150
GAPDH ENSG00000111640.10 0.078432 0.060353 ENSG00000111640
SGMS2 ENSG00000164023.10 0.065224 0.057286 ENSG00000164023
LIPI ENSG00000188992.7 0.058472 0.052229 ENSG00000188992
SCAMP2 ENSG00000140497.12 0.062422 0.053374 ENSG00000140497
MYO1B ENSG00000128641.13 0.055737 0.060401 ENSG00000128641
EDEM3 ENSG00000116406.14 0.231678 0.078446 ENSG00000116406
THOP1 ENSG00000172009.10 0.106032 0.072118 ENSG00000172009
KDM2B ENSG00000089094.12 0.111378 0.060879 ENSG00000089094
APC ENSG00000134982.12 0.088801 0.068585 ENSG00000134982
CAB39L ENSG00000102547.14 0.072964 0.057484 ENSG00000102547
MAPT ENSG00000186868.11 0.085114 0.046093 ENSG00000186868
FAM26F ENSG00000188820.8 0.135364 0.068458 ENSG00000188820
TNKS2 ENSG00000107854.5 0.076496 0.053559 ENSG00000107854
ABCB9 ENSG00000150967.13 0.073849 0.04841 ENSG00000150967
WDR72 ENSG00000166415.10 0.234951 0.077206 ENSG00000166415
MPHOSPH9 ENSG00000051825.10 0.094213 0.057084 ENSG00000051825
NDUFA3 ENSG00000170906.11 0.086146 0.080092 ENSG00000170906
FXYD2 ENSG00000137731.9 0.096268 0.076024 ENSG00000137731
CENPC ENSG00000145241.6 0.056757 0.052433 ENSG00000145241
HEY2 ENSG00000135547.4 0.108959 0.063469 ENSG00000135547
GPC6 ENSG00000183098.6 0.245419 0.085661 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.27411 0.101328 ENSG00000167646
NDUFB10 ENSG00000140990.10 0.079342 0.066855 ENSG00000140990
PCGF2 ENSG00000056661.9 0.17401 0.081034 ENSG00000056661
SPOCK1 ENSG00000152377.8 0.06506 0.056555 ENSG00000152377
VWA8 ENSG00000102763.11 0.136505 0.070581 ENSG00000102763
FAM173A ENSG00000103254.5 0.054546 0.054675 ENSG00000103254
GYPC ENSG00000136732.10 0.13522 0.078204 ENSG00000136732
LARP4 ENSG00000161813.16 0.109312 0.062851 ENSG00000161813
HEATR6 ENSG00000068097.10 0.132644 0.070759 ENSG00000068097
LGALS3BP ENSG00000108679.8 0.083829 0.069684 ENSG00000108679
ATP5A1 ENSG00000152234.11 0.107434 0.082642 ENSG00000152234
TKT ENSG00000163931.11 0.096037 0.066164 ENSG00000163931
ZNF491 ENSG00000177599.8 0.055586 0.053183 ENSG00000177599
TSLP ENSG00000145777.10 0.060673 0.055859 ENSG00000145777
STAM2 ENSG00000115145.5 0.117458 0.06606 ENSG00000115145
MAPK12 ENSG00000188130.9 0.1524 0.080535 ENSG00000188130
CCDC163P ENSG00000236624.4 0.613644 0.069796 ENSG00000236624
SAMD4B ENSG00000179134.10 0.080875 0.08109 ENSG00000179134
NRIP3 ENSG00000175352.6 0.244858 0.092392 ENSG00000175352
ESRRB ENSG00000119715.10 0.059247 0.060908 ENSG00000119715
SLC26A6 ENSG00000225697.6 0.089081 0.057003 ENSG00000225697
NQO1 ENSG00000181019.8 0.068495 0.049431 ENSG00000181019
BVES ENSG00000112276.9 0.263335 0.09366 ENSG00000112276
LPAR2 ENSG00000064547.9 0.135002 0.068075 ENSG00000064547
NRBP1 ENSG00000115216.9 0.135213 0.069802 ENSG00000115216
ZCCHC11 ENSG00000134744.9 0.270314 0.076152 ENSG00000134744
CBLN3 ENSG00000139899.6 0.076069 0.079754 ENSG00000139899
FAM3D ENSG00000198643.2 0.05532 0.060563 ENSG00000198643
LDHB ENSG00000111716.8 0.059996 0.057886 ENSG00000111716
SDHB ENSG00000117118.5 0.061888 0.067583 ENSG00000117118
VAMP5 ENSG00000168899.4 0.050109 0.048055 ENSG00000168899
ISX ENSG00000175329.8 0.061898 0.05848 ENSG00000175329
HOXB7 ENSG00000260027.2 0.059677 0.05301 ENSG00000260027
CHD5 ENSG00000116254.13 0.09149 0.071147 ENSG00000116254
TLDC1 ENSG00000140950.11 0.154895 0.093843 ENSG00000140950
DUS3L ENSG00000141994.11 0.322327 0.089945 ENSG00000141994
CASC3 ENSG00000108349.10 0.127558 0.073533 ENSG00000108349
DISP2 ENSG00000140323.4 0.567188 0.077828 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.098767 0.062084 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.087215 0.057957 ENSG00000257093
PPP2R3A ENSG00000073711.6 0.097514 0.066008 ENSG00000073711
EVC ENSG00000072840.8 0.055811 0.078066 ENSG00000072840
RHBDD1 ENSG00000144468.12 0.093744 0.077961 ENSG00000144468
CRMP1 ENSG00000072832.10 0.42456 0.088718 ENSG00000072832
CFH ENSG00000000971.11 0.14348 0.077955 ENSG00000000971
ACVR1B ENSG00000135503.8 0.130347 0.077741 ENSG00000135503
C2orf88 ENSG00000187699.6 0.058239 0.053489 ENSG00000187699
DKKL1 ENSG00000104901.2 0.262231 0.075417 ENSG00000104901
EPS15L1 ENSG00000127527.9 0.112927 0.069064 ENSG00000127527
XRCC5 ENSG00000079246.11 0.106667 0.066447 ENSG00000079246
SNAP47 ENSG00000143740.10 0.076919 0.059091 ENSG00000143740
DEFA1B ENSG00000240247.2 0.063092 0.048366 ENSG00000240247
MKRN2 ENSG00000075975.11 0.054754 0.055754 ENSG00000075975
ZNF502 ENSG00000196653.7 0.142336 0.068338 ENSG00000196653
MTHFSD ENSG00000103248.13 0.40943 0.101904 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.315437 0.09077 ENSG00000239665
GYPA ENSG00000170180.15 0.065463 0.058935 ENSG00000170180
ZNF415 ENSG00000170954.7 0.309788 0.101072 ENSG00000170954
CCDC36 ENSG00000173421.12 0.118887 0.06898 ENSG00000173421
SNPH ENSG00000101298.9 0.063292 0.084564 ENSG00000101298
VAV2 ENSG00000160293.12 0.072046 0.073984 ENSG00000160293
ZNF467 ENSG00000181444.8 0.080399 0.07613 ENSG00000181444
ATP8A2 ENSG00000132932.12 0.26888 0.088611 ENSG00000132932
MAP1LC3C ENSG00000197769.5 0.061323 0.071671 ENSG00000197769
ZC3H3 ENSG00000014164.6 0.55374 0.069983 ENSG00000014164
TMEM232 ENSG00000186952.10 0.075542 0.063123 ENSG00000186952
ADORA2A ENSG00000128271.15 0.065438 0.064261 ENSG00000128271
WDYHV1 ENSG00000156795.2 0.29716 0.077794 ENSG00000156795
VAMP3 ENSG00000049245.8 0.084569 0.064531 ENSG00000049245
SH3BGRL2 ENSG00000198478.6 0.104217 0.065578 ENSG00000198478
STOML1 ENSG00000067221.9 0.070991 0.053366 ENSG00000067221
LRRC73 ENSG00000204052.4 0.056707 0.071873 ENSG00000204052
ZNF410 ENSG00000119725.13 0.068543 0.054148 ENSG00000119725
KCNK7 ENSG00000173338.8 0.056164 0.049214 ENSG00000173338
MAN2B2 ENSG00000013288.4 0.227751 0.107543 ENSG00000013288
RUSC1 ENSG00000160753.11 0.0566 0.059317 ENSG00000160753
FAM21C ENSG00000172661.13 0.056969 0.04428 ENSG00000172661
AUTS2 ENSG00000158321.11 0.055063 0.050893 ENSG00000158321
RTN4IP1 ENSG00000130347.8 0.069299 0.06478 ENSG00000130347
NTN5 ENSG00000142233.7 0.057305 0.070776 ENSG00000142233
ZNF224 ENSG00000267680.1 0.050506 0.060133 ENSG00000267680
C6orf62 ENSG00000112308.8 0.086811 0.057353 ENSG00000112308
IL12A ENSG00000168811.2 0.068745 0.054472 ENSG00000168811
CMTM2 ENSG00000140932.5 0.05382 0.058009 ENSG00000140932
PPP1R14B ENSG00000173457.6 0.08971 0.059922 ENSG00000173457
NDRG3 ENSG00000101079.16 0.053857 0.061912 ENSG00000101079
NUCKS1 ENSG00000069275.12 0.108251 0.069056 ENSG00000069275
EXOSC1 ENSG00000171311.8 0.158296 0.078004 ENSG00000171311
AXL ENSG00000167601.7 0.067873 0.079226 ENSG00000167601
TSTD2 ENSG00000136925.10 0.055862 0.08097 ENSG00000136925
TPH1 ENSG00000129167.5 0.121059 0.070253 ENSG00000129167
SMU1 ENSG00000122692.7 0.160672 0.076058 ENSG00000122692
KLK4 ENSG00000167749.7 0.059338 0.081317 ENSG00000167749
LRRC52 ENSG00000162763.3 0.123736 0.068736 ENSG00000162763
TACC3 ENSG00000013810.14 0.158177 0.07148 ENSG00000013810
ATP7B ENSG00000123191.9 0.088785 0.063896 ENSG00000123191
ZWILCH ENSG00000174442.7 0.071726 0.057242 ENSG00000174442
METTL14 ENSG00000145388.9 0.057032 0.046621 ENSG00000145388
CAPN5 ENSG00000149260.10 0.108398 0.07377 ENSG00000149260
ARID3B ENSG00000179361.13 0.085341 0.065382 ENSG00000179361
DHRS7B ENSG00000109016.13 0.085194 0.064121 ENSG00000109016
UGT1A4 ENSG00000244474.1 0.123377 0.069706 ENSG00000244474
ZNF558 ENSG00000167785.4 0.11082 0.079121 ENSG00000167785
TPT1 ENSG00000133112.12 0.159651 0.0775 ENSG00000133112
KLRC4-KLRK1 ENSG00000255819.2 0.065474 0.061323 ENSG00000255819
ZNRF3 ENSG00000183579.11 0.072987 0.052922 ENSG00000183579
EHD4 ENSG00000103966.5 0.08778 0.060069 ENSG00000103966
MS4A7 ENSG00000166927.8 0.178226 0.06981 ENSG00000166927
ZNF662 ENSG00000182983.10 0.147173 0.079756 ENSG00000182983
KIR3DX1 ENSG00000104970.6 0.126394 0.081534 ENSG00000104970
SYDE2 ENSG00000097096.8 0.122699 0.069006 ENSG00000097096
TMEM65 ENSG00000164983.6 0.212608 0.073521 ENSG00000164983
EPB41L5 ENSG00000115109.9 0.116154 0.073035 ENSG00000115109
ZNF580 ENSG00000213015.4 0.336961 0.090403 ENSG00000213015
EMX2 ENSG00000170370.10 0.115843 0.077367 ENSG00000170370
UBFD1 ENSG00000103353.11 0.056235 0.059036 ENSG00000103353
ZNF619 ENSG00000177873.8 0.058944 0.058648 ENSG00000177873
C8orf44 ENSG00000213865.3 0.134911 0.078408 ENSG00000213865
SMIM7 ENSG00000214046.4 0.142218 0.074169 ENSG00000214046
TATDN3 ENSG00000203705.6 0.204387 0.077454 ENSG00000203705
SLPI ENSG00000124107.5 0.054788 0.075511 ENSG00000124107
SCAPER ENSG00000140386.8 0.246998 0.073053 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.142188 0.070833 ENSG00000146223
DNASE1L3 ENSG00000163687.9 0.11598 0.069516 ENSG00000163687
SELE ENSG00000007908.10 0.084968 0.063767 ENSG00000007908
FBP1 ENSG00000165140.5 0.093396 0.078 ENSG00000165140
IL18R1 ENSG00000115604.6 0.07671 0.046227 ENSG00000115604
SPATA7 ENSG00000042317.12 0.152124 0.081547 ENSG00000042317
AMT ENSG00000145020.10 0.239471 0.083861 ENSG00000145020
DFFA ENSG00000160049.7 0.061059 0.065472 ENSG00000160049
IDE ENSG00000119912.11 0.068316 0.052738 ENSG00000119912
FARSB ENSG00000116120.8 0.134045 0.068738 ENSG00000116120
ARPP19 ENSG00000128989.6 0.301791 0.086041 ENSG00000128989
UBE2F-SCLY ENSG00000258984.1 0.056961 0.055846 ENSG00000258984
KCTD20 ENSG00000112078.9 0.072701 0.058961 ENSG00000112078
AMY2A ENSG00000243480.3 0.061439 0.059201 ENSG00000243480
CNIH4 ENSG00000143771.7 0.356867 0.08119 ENSG00000143771
CD59 ENSG00000085063.10 0.249165 0.081862 ENSG00000085063
NFRKB ENSG00000170322.10 0.089517 0.075787 ENSG00000170322
KRT32 ENSG00000108759.3 0.064975 0.046068 ENSG00000108759
PDCD1LG2 ENSG00000197646.6 0.279919 0.089985 ENSG00000197646
MYO1G ENSG00000136286.10 0.075347 0.065582 ENSG00000136286
RAB27A ENSG00000069974.11 0.057539 0.057676 ENSG00000069974
MYO9A ENSG00000066933.11 0.064265 0.051601 ENSG00000066933
ARHGAP15 ENSG00000075884.8 0.142816 0.072807 ENSG00000075884
DYNLL1 ENSG00000088986.6 0.09466 0.065299 ENSG00000088986
USP8 ENSG00000138592.9 0.071437 0.055349 ENSG00000138592
GAL3ST4 ENSG00000197093.6 0.063296 0.051904 ENSG00000197093
GGA3 ENSG00000125447.12 0.072678 0.058215 ENSG00000125447
FAM211A ENSG00000181350.7 0.079356 0.057822 ENSG00000181350
HYAL3 ENSG00000186792.11 0.366584 0.099289 ENSG00000186792
IHH ENSG00000163501.5 0.099894 0.067305 ENSG00000163501
POPDC2 ENSG00000121577.9 0.154652 0.06831 ENSG00000121577
OTUB1 ENSG00000167770.7 0.051527 0.0562 ENSG00000167770
CYB5B ENSG00000103018.12 0.10251 0.072014 ENSG00000103018
CST6 ENSG00000175315.2 0.053065 0.056147 ENSG00000175315
TERF2 ENSG00000132604.6 0.086567 0.059857 ENSG00000132604
SPAG6 ENSG00000077327.11 0.065822 0.05573 ENSG00000077327
