AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
SLC38A2 ENSG00000134294.9 0.041025 0.051494 ENSG00000134294
INPP5A ENSG00000068383.14 0.045024 0.045935 ENSG00000068383
OXNAD1 ENSG00000154814.9 0.03163 0.053656 ENSG00000154814
MAP6 ENSG00000171533.7 0.062885 0.055 ENSG00000171533
ST13 ENSG00000100380.8 0.010369 0.028418 ENSG00000100380
SLC39A2 ENSG00000165794.5 0.048351 0.056401 ENSG00000165794
SNX3 ENSG00000112335.10 0.021582 0.034649 ENSG00000112335
FAM65B ENSG00000111913.11 0.030974 0.053981 ENSG00000111913
GAS2 ENSG00000148935.6 0.097813 0.057451 ENSG00000148935
TNFAIP8 ENSG00000145779.7 0.055181 0.054067 ENSG00000145779
HLA-DRB5 ENSG00000198502.5 0.016698 0.034888 ENSG00000198502
MB21D1 ENSG00000164430.11 0.039528 0.050047 ENSG00000164430
C1orf100 ENSG00000173728.6 0.110044 0.076677 ENSG00000173728
FAM115C ENSG00000170379.15 0.195428 0.089715 ENSG00000170379
MSC ENSG00000178860.8 0.101828 0.078795 ENSG00000178860
UPF2 ENSG00000151461.15 0.010711 0.057358 ENSG00000151461
TMEM132A ENSG00000006118.10 0.031946 0.048714 ENSG00000006118
PSTK ENSG00000179988.9 0.017003 0.024006 ENSG00000179988
RIMS3 ENSG00000117016.5 0.016323 0.047746 ENSG00000117016
CEBPD ENSG00000221869.4 0.014151 0.028253 ENSG00000221869
ZGLP1 ENSG00000220201.3 0.031375 0.043142 ENSG00000220201
RNF187 ENSG00000168159.8 0.019088 0.033947 ENSG00000168159
NPIPB15 ENSG00000196436.7 0.07069 0.046524 ENSG00000196436
PDZD4 ENSG00000067840.7 0.061952 0.050504 ENSG00000067840
PARG ENSG00000227345.4 0.029908 0.042449 ENSG00000227345
CNN3 ENSG00000117519.11 0.022714 0.048977 ENSG00000117519
PEX14 ENSG00000142655.8 0.039058 0.035817 ENSG00000142655
SLC2A1 ENSG00000117394.15 0.0439 0.040929 ENSG00000117394
SDC3 ENSG00000162512.11 0.047023 0.047758 ENSG00000162512
C18orf21 ENSG00000141428.12 0.066468 0.058088 ENSG00000141428
MKI67 ENSG00000148773.8 0.014375 0.042746 ENSG00000148773
TUBE1 ENSG00000074935.9 0.023893 0.034831 ENSG00000074935
GPR126 ENSG00000112414.10 0.033066 0.039365 ENSG00000112414
TSG101 ENSG00000074319.8 0.035807 0.054879 ENSG00000074319
RPS21 ENSG00000171858.13 0.062781 0.063898 ENSG00000171858
SNRPF ENSG00000139343.6 0.035306 0.041116 ENSG00000139343
WIPI2 ENSG00000157954.10 0.012599 0.023951 ENSG00000157954
DNAH5 ENSG00000039139.9 0.077707 0.054253 ENSG00000039139
KRT9 ENSG00000171403.5 0.010457 0.031777 ENSG00000171403
KIAA1967 ENSG00000158941.12 0.015209 0.038137 ENSG00000158941
CYP2W1 ENSG00000073067.9 0.015785 0.034829 ENSG00000073067
NSUN7 ENSG00000179299.12 0.293382 0.089543 ENSG00000179299
SET ENSG00000119335.12 0.063681 0.062406 ENSG00000119335
SLITRK6 ENSG00000184564.8 0.168017 0.076409 ENSG00000184564
SBNO2 ENSG00000064932.11 0.030003 0.060977 ENSG00000064932
SH3GL1 ENSG00000141985.5 0.080282 0.070471 ENSG00000141985
BUB3 ENSG00000154473.13 0.015652 0.045417 ENSG00000154473
E2F2 ENSG00000007968.6 0.054329 0.039148 ENSG00000007968
BTG1 ENSG00000133639.3 0.013491 0.037764 ENSG00000133639
ZNF74 ENSG00000185252.13 0.018734 0.049011 ENSG00000185252
PAIP2 ENSG00000120727.7 0.049348 0.045967 ENSG00000120727
SNAP29 ENSG00000099940.6 0.012804 0.029681 ENSG00000099940
ANK2 ENSG00000145362.12 0.133707 0.08308 ENSG00000145362
TRAPPC9 ENSG00000167632.10 0.14258 0.079192 ENSG00000167632
LY6E ENSG00000160932.6 0.029524 0.047108 ENSG00000160932
MAOB ENSG00000069535.11 0.032949 0.044109 ENSG00000069535
WT1 ENSG00000184937.8 0.048593 0.053885 ENSG00000184937
ELF5 ENSG00000135374.5 0.019326 0.039567 ENSG00000135374
AC073346.2 ENSG00000214194.4 0.034074 0.039507 ENSG00000214194
ITIH3 ENSG00000162267.8 0.025368 0.039386 ENSG00000162267
NBPF3 ENSG00000142794.14 0.045341 0.045769 ENSG00000142794
RAMP3 ENSG00000122679.4 0.011781 0.035599 ENSG00000122679
EXD1 ENSG00000178997.7 0.010043 0.039284 ENSG00000178997
PID1 ENSG00000153823.14 0.018954 0.043607 ENSG00000153823
VPS54 ENSG00000143952.14 0.022652 0.045485 ENSG00000143952
GLYATL1 ENSG00000166840.9 0.010727 0.029616 ENSG00000166840
PCDHGA9 ENSG00000261934.1 0.013498 0.043642 ENSG00000261934
TRERF1 ENSG00000124496.8 0.224095 0.080055 ENSG00000124496
BBS12 ENSG00000181004.5 0.061091 0.057701 ENSG00000181004
PTRHD1 ENSG00000184924.4 0.032799 0.038905 ENSG00000184924
AP1AR ENSG00000138660.7 0.038929 0.043181 ENSG00000138660
CCDC173 ENSG00000154479.8 0.039129 0.042461 ENSG00000154479
C11orf31 ENSG00000211450.5 0.01536 0.031839 ENSG00000211450
CAD ENSG00000084774.9 0.047709 0.050994 ENSG00000084774
PIK3C2G ENSG00000139144.5 0.015068 0.043269 ENSG00000139144
CR1 ENSG00000203710.6 0.011606 0.040833 ENSG00000203710
WFDC5 ENSG00000175121.7 0.04583 0.050733 ENSG00000175121
ANKK1 ENSG00000170209.4 0.047686 0.050274 ENSG00000170209
PRMT10 ENSG00000164169.8 0.049401 0.049184 ENSG00000164169
SPATA6L ENSG00000106686.12 0.064341 0.066304 ENSG00000106686
TREML2 ENSG00000112195.8 0.020499 0.051335 ENSG00000112195
SAP30L ENSG00000164576.7 0.030499 0.042753 ENSG00000164576
CLDN1 ENSG00000163347.5 0.013405 0.033936 ENSG00000163347
DDX55 ENSG00000111364.11 0.05959 0.053853 ENSG00000111364
MACF1 ENSG00000127603.19 0.019675 0.044917 ENSG00000127603
RPAP2 ENSG00000122484.7 0.010438 0.03321 ENSG00000122484
EIF6 ENSG00000242372.2 0.04211 0.036666 ENSG00000242372
ZNF615 ENSG00000197619.9 0.011591 0.047925 ENSG00000197619
IGDCC4 ENSG00000103742.7 0.016002 0.033593 ENSG00000103742
MISP ENSG00000099812.6 0.172757 0.072621 ENSG00000099812
RRAGA ENSG00000155876.4 0.035181 0.048471 ENSG00000155876
ZNF675 ENSG00000197372.5 0.021353 0.039755 ENSG00000197372
EFCAB6 ENSG00000186976.10 0.035689 0.053308 ENSG00000186976
ZBED4 ENSG00000100426.5 0.016013 0.055148 ENSG00000100426
ZNRF2 ENSG00000180233.9 0.023072 0.037451 ENSG00000180233
ARMC5 ENSG00000140691.12 0.029227 0.045099 ENSG00000140691
XXYLT1 ENSG00000173950.11 0.010141 0.031788 ENSG00000173950
TIMM13 ENSG00000099800.3 0.110372 0.077548 ENSG00000099800
STK33 ENSG00000130413.11 0.189816 0.076328 ENSG00000130413
BCL6 ENSG00000113916.13 0.029288 0.046549 ENSG00000113916
C1orf186 ENSG00000196533.6 0.061808 0.056006 ENSG00000196533
CHD9 ENSG00000177200.11 0.053527 0.0484 ENSG00000177200
C10orf118 ENSG00000165813.12 0.02379 0.05401 ENSG00000165813
GABPA ENSG00000154727.6 0.052826 0.054391 ENSG00000154727
AIF1 ENSG00000204472.8 0.028719 0.043319 ENSG00000204472
GAD2 ENSG00000136750.7 0.019209 0.040799 ENSG00000136750
EDC4 ENSG00000038358.10 0.014844 0.034081 ENSG00000038358
WNT3 ENSG00000108379.5 0.087113 0.052259 ENSG00000108379
TCHH ENSG00000159450.8 0.025294 0.038772 ENSG00000159450
LIPK ENSG00000204021.3 0.134627 0.069529 ENSG00000204021
VPS37A ENSG00000155975.5 0.036392 0.038179 ENSG00000155975
SLC46A3 ENSG00000139508.10 0.119194 0.072144 ENSG00000139508
ACTR1A ENSG00000138107.7 0.038254 0.0497 ENSG00000138107
LGR5 ENSG00000139292.8 0.041824 0.058984 ENSG00000139292
FBXO31 ENSG00000103264.11 0.151235 0.078376 ENSG00000103264
PHGR1 ENSG00000233041.4 0.017658 0.039648 ENSG00000233041
PLA2G6 ENSG00000184381.14 0.036976 0.058356 ENSG00000184381
ZFPM2 ENSG00000169946.9 0.084099 0.069788 ENSG00000169946
CCDC83 ENSG00000150676.8 0.035466 0.051489 ENSG00000150676
YPEL1 ENSG00000100027.10 0.021675 0.027522 ENSG00000100027
GPR63 ENSG00000112218.7 0.053753 0.051742 ENSG00000112218
DNAJC7 ENSG00000168259.10 0.044685 0.048931 ENSG00000168259
NPIPB5 ENSG00000243716.6 0.0214 0.048052 ENSG00000243716
RESP18 ENSG00000182698.7 0.06811 0.062967 ENSG00000182698
AC005003.1 ENSG00000213888.2 0.019746 0.038279 ENSG00000213888
RRAD ENSG00000166592.7 0.074532 0.05368 ENSG00000166592
ACY1 ENSG00000243989.3 0.02764 0.036709 ENSG00000243989
SETD7 ENSG00000145391.8 0.031838 0.037985 ENSG00000145391
AVP ENSG00000101200.5 0.066062 0.056543 ENSG00000101200
C22orf39 ENSG00000242259.3 0.034138 0.048086 ENSG00000242259
PRB2 ENSG00000121335.10 0.079673 0.063394 ENSG00000121335
HIP1 ENSG00000127946.12 0.014685 0.044048 ENSG00000127946
SIGLEC1 ENSG00000088827.8 0.086594 0.072868 ENSG00000088827
RHOH ENSG00000168421.7 0.087884 0.066984 ENSG00000168421
RP11-419C5.2 ENSG00000226232.3 0.200771 0.072932 ENSG00000226232
PDE9A ENSG00000160191.13 0.029501 0.047359 ENSG00000160191
SYT13 ENSG00000019505.3 0.426342 0.082143 ENSG00000019505
NEIL2 ENSG00000154328.11 0.036192 0.03754 ENSG00000154328
GABRA5 ENSG00000186297.7 0.037008 0.042635 ENSG00000186297
BAX ENSG00000087088.15 0.119574 0.072763 ENSG00000087088
DDX19B ENSG00000157349.11 0.029751 0.040768 ENSG00000157349
C4orf33 ENSG00000151470.7 0.029222 0.043785 ENSG00000151470
NRBF2 ENSG00000148572.10 0.0841 0.050982 ENSG00000148572
HSF4 ENSG00000102878.10 0.03753 0.038779 ENSG00000102878
PSMB4 ENSG00000159377.6 0.04282 0.044992 ENSG00000159377
SLC5A1 ENSG00000100170.5 0.206547 0.084187 ENSG00000100170
SLC9A3R1 ENSG00000109062.5 0.034658 0.050527 ENSG00000109062
PPM1D ENSG00000170836.7 0.01033 0.025828 ENSG00000170836
HPS4 ENSG00000100099.16 0.143163 0.078218 ENSG00000100099
NELL2 ENSG00000184613.6 0.079416 0.05582 ENSG00000184613
RCVRN ENSG00000109047.6 0.015596 0.041124 ENSG00000109047
DHX15 ENSG00000109606.8 0.086088 0.057532 ENSG00000109606
CTD-2368P22.1 ENSG00000176593.3 0.191664 0.079505 ENSG00000176593
SAP25 ENSG00000205307.6 0.095741 0.067283 ENSG00000205307
ZNF140 ENSG00000196387.5 0.012088 0.028676 ENSG00000196387
PPP4R1L ENSG00000124224.12 0.047504 0.057018 ENSG00000124224
SIGLEC12 ENSG00000254521.2 0.037726 0.061317 ENSG00000254521
PCDHB6 ENSG00000113211.3 0.01063 0.037377 ENSG00000113211
C21orf67 ENSG00000183250.7 0.016018 0.042165 ENSG00000183250
FAM78B ENSG00000188859.5 0.049917 0.0598 ENSG00000188859
LTB ENSG00000227507.2 0.072854 0.064674 ENSG00000227507
GADD45GIP1 ENSG00000179271.1 0.04257 0.048108 ENSG00000179271
CTD-2260A17.2 ENSG00000247121.2 0.02954 0.044421 ENSG00000247121
PAICS ENSG00000128050.4 0.202043 0.076816 ENSG00000128050
GEMIN6 ENSG00000152147.5 0.070037 0.054813 ENSG00000152147
GEMIN4 ENSG00000179409.6 0.050004 0.058551 ENSG00000179409
NR3C2 ENSG00000151623.10 0.032557 0.03973 ENSG00000151623
ABCA6 ENSG00000154262.8 0.039443 0.054835 ENSG00000154262
COL7A1 ENSG00000114270.11 0.020721 0.026975 ENSG00000114270
MTRNR2L8 ENSG00000255823.1 0.032792 0.053871 ENSG00000255823
KRT28 ENSG00000173908.8 0.012129 0.030192 ENSG00000173908
MRPL16 ENSG00000166902.4 0.044517 0.045119 ENSG00000166902
ALX3 ENSG00000156150.6 0.023554 0.047054 ENSG00000156150
DYNAP ENSG00000178690.2 0.080687 0.058825 ENSG00000178690
LIPI ENSG00000188992.7 0.045204 0.038757 ENSG00000188992
NXT1 ENSG00000132661.3 0.129919 0.06946 ENSG00000132661
ZNF728 ENSG00000269067.1 0.093392 0.065353 ENSG00000269067
EMID1 ENSG00000186998.11 0.058312 0.049796 ENSG00000186998
URM1 ENSG00000167118.6 0.077621 0.063039 ENSG00000167118
FLOT2 ENSG00000132589.11 0.085209 0.059803 ENSG00000132589
PFDN5 ENSG00000123349.9 0.11481 0.069097 ENSG00000123349
LIPH ENSG00000163898.5 0.026884 0.042715 ENSG00000163898
SCAMP2 ENSG00000140497.12 0.043617 0.046337 ENSG00000140497
COX7A1 ENSG00000161281.6 0.085995 0.076121 ENSG00000161281
TSPO2 ENSG00000112212.7 0.07655 0.06351 ENSG00000112212
MYO1B ENSG00000128641.13 0.088765 0.066549 ENSG00000128641
EDEM3 ENSG00000116406.14 0.078785 0.057541 ENSG00000116406
THOP1 ENSG00000172009.10 0.264123 0.072276 ENSG00000172009
SYCP2 ENSG00000196074.8 0.010318 0.030921 ENSG00000196074
KDM2B ENSG00000089094.12 0.019339 0.047333 ENSG00000089094
TMEM106C ENSG00000134291.7 0.055174 0.051301 ENSG00000134291
PACSIN3 ENSG00000165912.11 0.065927 0.05112 ENSG00000165912
APC ENSG00000134982.12 0.019382 0.042566 ENSG00000134982
MAPT ENSG00000186868.11 0.092754 0.049988 ENSG00000186868
RP11-351M8.1 ENSG00000259649.1 0.018997 0.04042 ENSG00000259649
N4BP1 ENSG00000102921.3 0.051012 0.049414 ENSG00000102921
HLF ENSG00000108924.9 0.094651 0.05971 ENSG00000108924
OXCT1 ENSG00000083720.8 0.031235 0.041251 ENSG00000083720
TMEM179 ENSG00000258986.2 0.03514 0.034226 ENSG00000258986
ZMYM6NB ENSG00000243749.1 0.025508 0.043932 ENSG00000243749
DACT2 ENSG00000164488.6 0.035937 0.03829 ENSG00000164488
RILP ENSG00000167705.7 0.045133 0.049362 ENSG00000167705
ZBTB38 ENSG00000177311.6 0.042266 0.047499 ENSG00000177311
MGARP ENSG00000137463.4 0.090462 0.068452 ENSG00000137463
TNKS2 ENSG00000107854.5 0.055424 0.049072 ENSG00000107854
ARID5A ENSG00000196843.11 0.023812 0.036201 ENSG00000196843
HEXDC ENSG00000169660.11 0.056352 0.07263 ENSG00000169660
NKX6-1 ENSG00000163623.5 0.07033 0.054374 ENSG00000163623
DNAJC9 ENSG00000213551.4 0.073287 0.050716 ENSG00000213551
ADCK4 ENSG00000123815.7 0.06855 0.053509 ENSG00000123815
NFS1 ENSG00000244005.7 0.027372 0.040711 ENSG00000244005
WDR72 ENSG00000166415.10 0.011002 0.049272 ENSG00000166415
ANO2 ENSG00000047617.10 0.020973 0.03899 ENSG00000047617
PCDHGA7 ENSG00000253537.1 0.028055 0.051954 ENSG00000253537
BAG3 ENSG00000151929.5 0.010496 0.045337 ENSG00000151929
JPH4 ENSG00000092051.12 0.075871 0.056252 ENSG00000092051
ZSWIM4 ENSG00000132003.5 0.048477 0.060171 ENSG00000132003
AGBL2 ENSG00000165923.11 0.023505 0.034457 ENSG00000165923
GRB2 ENSG00000177885.9 0.022798 0.052205 ENSG00000177885
RPS29 ENSG00000213741.4 0.023036 0.035786 ENSG00000213741
PPIP5K1 ENSG00000168781.17 0.033045 0.038746 ENSG00000168781
SNRNP70 ENSG00000104852.10 0.022269 0.057148 ENSG00000104852
IFIT1B ENSG00000204010.3 0.010219 0.043545 ENSG00000204010
NDUFA3 ENSG00000170906.11 0.024612 0.052409 ENSG00000170906
C9orf91 ENSG00000157693.10 0.100364 0.071571 ENSG00000157693
GOSR1 ENSG00000108587.10 0.084379 0.06807 ENSG00000108587
C14orf132 ENSG00000227051.4 0.057469 0.047427 ENSG00000227051
LRRC36 ENSG00000159708.13 0.137804 0.057836 ENSG00000159708
CNST ENSG00000162852.9 0.02669 0.032046 ENSG00000162852
PIGQ ENSG00000007541.10 0.020014 0.039714 ENSG00000007541
PAQR8 ENSG00000170915.8 0.065887 0.050053 ENSG00000170915
OXR1 ENSG00000164830.13 0.020193 0.044187 ENSG00000164830
HEY2 ENSG00000135547.4 0.153821 0.0657 ENSG00000135547
VWC2L ENSG00000174453.5 0.035207 0.03798 ENSG00000174453
SGPP1 ENSG00000126821.7 0.062509 0.046359 ENSG00000126821
C12orf4 ENSG00000047621.7 0.082334 0.062178 ENSG00000047621
FAM171B ENSG00000144369.8 0.06457 0.04947 ENSG00000144369
GPC6 ENSG00000183098.6 0.154534 0.075075 ENSG00000183098
MORN4 ENSG00000171160.13 0.11798 0.063566 ENSG00000171160
DNAAF3 ENSG00000167646.9 0.055763 0.071253 ENSG00000167646
FAM64A ENSG00000129195.11 0.043247 0.046295 ENSG00000129195
NUP50 ENSG00000093000.13 0.294617 0.086015 ENSG00000093000
BTAF1 ENSG00000095564.9 0.095086 0.059665 ENSG00000095564
AURKAIP1 ENSG00000175756.9 0.060971 0.051962 ENSG00000175756
C22orf15 ENSG00000169314.10 0.019131 0.041087 ENSG00000169314
KIF21A ENSG00000139116.13 0.022453 0.039214 ENSG00000139116
MYOZ3 ENSG00000164591.9 0.027218 0.043254 ENSG00000164591
C6orf25 ENSG00000204420.4 0.032543 0.041867 ENSG00000204420
GTF2IRD2B ENSG00000174428.12 0.064684 0.052174 ENSG00000174428
CXCL16 ENSG00000161921.10 0.025713 0.040034 ENSG00000161921
BAIAP2 ENSG00000175866.11 0.09283 0.073842 ENSG00000175866
GOLGA3 ENSG00000090615.8 0.088252 0.060998 ENSG00000090615
ADRB1 ENSG00000043591.4 0.075268 0.054777 ENSG00000043591
RMND5B ENSG00000145916.14 0.046129 0.050255 ENSG00000145916
C5orf15 ENSG00000113583.6 0.045454 0.047884 ENSG00000113583
FAM173A ENSG00000103254.5 0.087142 0.067269 ENSG00000103254
GYPC ENSG00000136732.10 0.115232 0.068202 ENSG00000136732
IFI44 ENSG00000137965.6 0.011393 0.034174 ENSG00000137965
CPNE1 ENSG00000214078.7 0.03638 0.062308 ENSG00000214078
RP11-215A19.2 ENSG00000272297.1 0.034321 0.058963 ENSG00000272297
PAM16 ENSG00000217930.3 0.027735 0.053817 ENSG00000217930
PLEKHG5 ENSG00000171680.16 0.037712 0.040351 ENSG00000171680
MARCH6 ENSG00000145495.10 0.016198 0.051321 ENSG00000145495
C9orf147 ENSG00000230185.4 0.085166 0.059452 ENSG00000230185
TP63 ENSG00000073282.8 0.016033 0.03738 ENSG00000073282
RP11-182J1.16 ENSG00000259511.1 0.013619 0.046643 ENSG00000259511
HOXA3 ENSG00000105997.17 0.043428 0.052017 ENSG00000105997
ATP5A1 ENSG00000152234.11 0.084456 0.077468 ENSG00000152234
BBIP1 ENSG00000214413.3 0.047988 0.048141 ENSG00000214413
YWHAE ENSG00000108953.12 0.027251 0.040785 ENSG00000108953
HORMAD1 ENSG00000143452.11 0.052025 0.049576 ENSG00000143452
NPC2 ENSG00000119655.4 0.04413 0.052911 ENSG00000119655
SLC52A2 ENSG00000185803.4 0.019551 0.033884 ENSG00000185803
REM2 ENSG00000139890.5 0.069246 0.063977 ENSG00000139890
EGR1 ENSG00000120738.7 0.048298 0.052212 ENSG00000120738
ZSWIM1 ENSG00000168612.4 0.019237 0.030316 ENSG00000168612
MYBPC1 ENSG00000196091.8 0.027324 0.052266 ENSG00000196091
MRPS6 ENSG00000243927.1 0.021165 0.031798 ENSG00000243927
TSLP ENSG00000145777.10 0.098618 0.065749 ENSG00000145777
KCNAB1 ENSG00000169282.13 0.172069 0.0709 ENSG00000169282
CYP2C19 ENSG00000165841.5 0.095191 0.057618 ENSG00000165841
AK3 ENSG00000147853.12 0.053237 0.064529 ENSG00000147853
STX3 ENSG00000166900.10 0.039424 0.043366 ENSG00000166900
MAPK12 ENSG00000188130.9 0.032316 0.046915 ENSG00000188130
CCDC163P ENSG00000236624.4 0.370187 0.081912 ENSG00000236624
GOLIM4 ENSG00000173905.4 0.027851 0.038161 ENSG00000173905
C11orf80 ENSG00000173715.11 0.043782 0.049013 ENSG00000173715
SAMD4B ENSG00000179134.10 0.059085 0.074407 ENSG00000179134
AMD1 ENSG00000123505.10 0.068289 0.046436 ENSG00000123505
RAP1GAP2 ENSG00000132359.9 0.015438 0.028868 ENSG00000132359
CDC27 ENSG00000004897.7 0.025159 0.033932 ENSG00000004897
ACLY ENSG00000131473.12 0.040807 0.041681 ENSG00000131473
SLC45A1 ENSG00000162426.10 0.016485 0.046209 ENSG00000162426
FAM110B ENSG00000169122.7 0.020387 0.047249 ENSG00000169122
PRRG2 ENSG00000126460.6 0.065814 0.059315 ENSG00000126460
PFKFB3 ENSG00000170525.14 0.092921 0.074393 ENSG00000170525
XYLT1 ENSG00000103489.7 0.060197 0.053394 ENSG00000103489
SLC26A6 ENSG00000225697.6 0.035223 0.041624 ENSG00000225697
ANP32A ENSG00000140350.11 0.014236 0.037031 ENSG00000140350
TMTC3 ENSG00000139324.7 0.028843 0.041431 ENSG00000139324
MYOM3 ENSG00000142661.14 0.110861 0.068514 ENSG00000142661
C10orf90 ENSG00000154493.13 0.150272 0.080784 ENSG00000154493
CORO2B ENSG00000103647.8 0.03066 0.045996 ENSG00000103647
SOGA2 ENSG00000168502.13 0.013167 0.03842 ENSG00000168502
ATPAF2 ENSG00000171953.11 0.019959 0.037777 ENSG00000171953
BVES ENSG00000112276.9 0.03687 0.053251 ENSG00000112276
COL5A1 ENSG00000130635.11 0.027736 0.038202 ENSG00000130635
AGGF1 ENSG00000164252.8 0.012571 0.045789 ENSG00000164252
DAND5 ENSG00000179284.4 0.064414 0.06211 ENSG00000179284
ZCCHC11 ENSG00000134744.9 0.025757 0.046449 ENSG00000134744
SLC38A5 ENSG00000017483.10 0.080948 0.063222 ENSG00000017483
ARHGEF19 ENSG00000142632.11 0.033157 0.038672 ENSG00000142632
CNFN ENSG00000105427.5 0.047723 0.053539 ENSG00000105427
CBLN3 ENSG00000139899.6 0.065632 0.070801 ENSG00000139899
WDR33 ENSG00000136709.7 0.134998 0.071989 ENSG00000136709
SEC31A ENSG00000138674.12 0.057727 0.058141 ENSG00000138674
PDZRN4 ENSG00000165966.10 0.043904 0.051644 ENSG00000165966
MYEOV ENSG00000172927.3 0.023932 0.03529 ENSG00000172927
FAM3D ENSG00000198643.2 0.111617 0.064129 ENSG00000198643
FMNL2 ENSG00000157827.15 0.067231 0.053075 ENSG00000157827
SDHB ENSG00000117118.5 0.027934 0.055624 ENSG00000117118
PIGS ENSG00000087111.16 0.063914 0.059601 ENSG00000087111
ISX ENSG00000175329.8 0.05056 0.057305 ENSG00000175329
LMTK2 ENSG00000164715.5 0.059183 0.048033 ENSG00000164715
HOXB7 ENSG00000260027.2 0.082748 0.05691 ENSG00000260027
ABRA ENSG00000174429.3 0.046468 0.046124 ENSG00000174429
SMEK2 ENSG00000138041.11 0.010889 0.034385 ENSG00000138041
RAB6B ENSG00000154917.6 0.05195 0.060012 ENSG00000154917
CHD5 ENSG00000116254.13 0.033395 0.043682 ENSG00000116254
HCN1 ENSG00000164588.4 0.014498 0.026967 ENSG00000164588
DUS3L ENSG00000141994.11 0.026689 0.053437 ENSG00000141994
HIST1H2AG ENSG00000196787.2 0.045739 0.056054 ENSG00000196787
PAPOLG ENSG00000115421.8 0.019191 0.034757 ENSG00000115421
GUCA2B ENSG00000044012.3 0.028628 0.047672 ENSG00000044012
DGKA ENSG00000065357.15 0.017079 0.044271 ENSG00000065357
MRTO4 ENSG00000053372.4 0.083793 0.064866 ENSG00000053372
ZFAND1 ENSG00000104231.6 0.015027 0.039696 ENSG00000104231
PPIC ENSG00000168938.5 0.088347 0.056283 ENSG00000168938
CASC3 ENSG00000108349.10 0.018558 0.032282 ENSG00000108349
DISP2 ENSG00000140323.4 0.26393 0.08434 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.047344 0.046381 ENSG00000153246
PPP2R3A ENSG00000073711.6 0.040129 0.04551 ENSG00000073711
IMPA2 ENSG00000141401.7 0.064314 0.050164 ENSG00000141401
SCN3A ENSG00000153253.11 0.046377 0.050414 ENSG00000153253
ZNF202 ENSG00000166261.6 0.028389 0.062455 ENSG00000166261
DLGAP2 ENSG00000198010.7 0.01827 0.03089 ENSG00000198010
HDC ENSG00000140287.6 0.039054 0.043063 ENSG00000140287
MAP7D1 ENSG00000116871.11 0.039609 0.040613 ENSG00000116871
CISH ENSG00000114737.11 0.010155 0.02388 ENSG00000114737
EVC ENSG00000072840.8 0.104222 0.085694 ENSG00000072840
ZNF385B ENSG00000144331.14 0.052133 0.048853 ENSG00000144331
KCTD5 ENSG00000167977.4 0.061682 0.052797 ENSG00000167977
CRMP1 ENSG00000072832.10 0.103716 0.084152 ENSG00000072832
TMOD1 ENSG00000136842.8 0.021582 0.033093 ENSG00000136842
DCST2 ENSG00000163354.10 0.083202 0.057553 ENSG00000163354
RIPK3 ENSG00000129465.11 0.077735 0.061825 ENSG00000129465
KATNBL1 ENSG00000134152.6 0.044845 0.061074 ENSG00000134152
ACVR1B ENSG00000135503.8 0.079611 0.06476 ENSG00000135503
DENND4C ENSG00000137145.15 0.041714 0.067695 ENSG00000137145
C2orf88 ENSG00000187699.6 0.038914 0.037973 ENSG00000187699
SEMA4B ENSG00000185033.10 0.042494 0.038776 ENSG00000185033
SPARCL1 ENSG00000152583.8 0.022545 0.042334 ENSG00000152583
AGPAT2 ENSG00000169692.8 0.018829 0.044692 ENSG00000169692
TMEM189 ENSG00000240849.6 0.045654 0.050718 ENSG00000240849
RP4-604K5.1 ENSG00000183291.11 0.042398 0.040176 ENSG00000183291
XRCC5 ENSG00000079246.11 0.019215 0.041934 ENSG00000079246
AMZ1 ENSG00000174945.9 0.058013 0.045123 ENSG00000174945
ANKRD39 ENSG00000213337.4 0.016397 0.034265 ENSG00000213337
SYMPK ENSG00000125755.13 0.063258 0.059332 ENSG00000125755
ZNF502 ENSG00000196653.7 0.028486 0.043069 ENSG00000196653
CDH16 ENSG00000166589.8 0.035368 0.051131 ENSG00000166589
CTDSPL2 ENSG00000137770.9 0.057348 0.051743 ENSG00000137770
ZNF32 ENSG00000169740.9 0.019026 0.034048 ENSG00000169740
C10orf131 ENSG00000173088.8 0.099028 0.064683 ENSG00000173088
LAT ENSG00000213658.5 0.010756 0.026407 ENSG00000213658
CACNA1A ENSG00000141837.14 0.030203 0.057235 ENSG00000141837
MTHFSD ENSG00000103248.13 0.026761 0.076099 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.108129 0.084084 ENSG00000239665
GYPA ENSG00000170180.15 0.01959 0.047514 ENSG00000170180
DENND2D ENSG00000162777.12 0.016609 0.041388 ENSG00000162777
ZNF415 ENSG00000170954.7 0.069729 0.057225 ENSG00000170954
PEBP4 ENSG00000134020.6 0.040102 0.048835 ENSG00000134020
EARS2 ENSG00000103356.11 0.083223 0.061373 ENSG00000103356
ADCK2 ENSG00000133597.5 0.067295 0.05711 ENSG00000133597
DZIP1 ENSG00000134874.13 0.019737 0.047299 ENSG00000134874
CCDC36 ENSG00000173421.12 0.036422 0.037524 ENSG00000173421
ALG12 ENSG00000182858.8 0.145354 0.083292 ENSG00000182858
PDE6G ENSG00000185527.7 0.031926 0.056542 ENSG00000185527
CRY1 ENSG00000008405.7 0.041912 0.059032 ENSG00000008405
DDR1 ENSG00000204580.7 0.035398 0.045861 ENSG00000204580
