AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
TNFAIP8 ENSG00000145779.7 0.348954 0.109587 ENSG00000145779
FAM115C ENSG00000170379.15 0.139909 0.091941 ENSG00000170379
RNF187 ENSG00000168159.8 0.054945 0.059976 ENSG00000168159
PDZD4 ENSG00000067840.7 0.062999 0.078851 ENSG00000067840
CNN3 ENSG00000117519.11 0.052391 0.069668 ENSG00000117519
SLC2A1 ENSG00000117394.15 0.107799 0.08044 ENSG00000117394
KCTD4 ENSG00000180332.5 0.170675 0.093757 ENSG00000180332
DSP ENSG00000096696.9 0.127028 0.083998 ENSG00000096696
TUBE1 ENSG00000074935.9 0.050606 0.059385 ENSG00000074935
GPR126 ENSG00000112414.10 0.249687 0.100108 ENSG00000112414
TSG101 ENSG00000074319.8 0.176655 0.095011 ENSG00000074319
ANKRD32 ENSG00000133302.8 0.058756 0.065775 ENSG00000133302
CYP2W1 ENSG00000073067.9 0.058867 0.069752 ENSG00000073067
SLITRK6 ENSG00000184564.8 0.055933 0.067649 ENSG00000184564
C12orf39 ENSG00000134548.5 0.106416 0.091102 ENSG00000134548
SBNO2 ENSG00000064932.11 0.172285 0.110516 ENSG00000064932
MEMO1 ENSG00000162959.8 0.087254 0.062163 ENSG00000162959
TFAM ENSG00000108064.6 0.082347 0.077792 ENSG00000108064
BUB3 ENSG00000154473.13 0.176203 0.111074 ENSG00000154473
TEX35 ENSG00000240021.5 0.129104 0.074687 ENSG00000240021
ACKR2 ENSG00000144648.9 0.098496 0.07134 ENSG00000144648
KCTD17 ENSG00000100379.13 0.136687 0.096573 ENSG00000100379
TCHP ENSG00000139437.13 0.095943 0.072067 ENSG00000139437
NBPF3 ENSG00000142794.14 0.068169 0.074381 ENSG00000142794
TANK ENSG00000136560.9 0.060028 0.062504 ENSG00000136560
CCDC173 ENSG00000154479.8 0.136537 0.099919 ENSG00000154479
ZNF366 ENSG00000178175.7 0.10098 0.07655 ENSG00000178175
PDZD7 ENSG00000186862.12 0.060748 0.076536 ENSG00000186862
ECE1 ENSG00000117298.10 0.077827 0.082656 ENSG00000117298
CCND2 ENSG00000118971.3 0.076636 0.077094 ENSG00000118971
RNF224 ENSG00000233198.2 0.094427 0.086994 ENSG00000233198
SAP30L ENSG00000164576.7 0.096937 0.078557 ENSG00000164576
EIF6 ENSG00000242372.2 0.05372 0.068624 ENSG00000242372
SLC14A1 ENSG00000141469.12 0.090269 0.09003 ENSG00000141469
RRAGA ENSG00000155876.4 0.069106 0.080321 ENSG00000155876
GGCT ENSG00000006625.13 0.051065 0.06393 ENSG00000006625
CCDC54 ENSG00000138483.1 0.264496 0.098143 ENSG00000138483
ZBED4 ENSG00000100426.5 0.07416 0.078818 ENSG00000100426
ZNRF2 ENSG00000180233.9 0.127807 0.068567 ENSG00000180233
RUSC2 ENSG00000198853.7 0.099104 0.084415 ENSG00000198853
ENDOV ENSG00000173818.12 0.075863 0.092298 ENSG00000173818
STK33 ENSG00000130413.11 0.173895 0.106801 ENSG00000130413
FOXS1 ENSG00000179772.6 0.057436 0.07399 ENSG00000179772
ZMAT3 ENSG00000172667.6 0.060872 0.064475 ENSG00000172667
EIF4A2 ENSG00000156976.10 0.088201 0.090409 ENSG00000156976
FBXO31 ENSG00000103264.11 0.052415 0.085781 ENSG00000103264
GPR63 ENSG00000112218.7 0.050987 0.058512 ENSG00000112218
C19orf54 ENSG00000188493.10 0.126849 0.099728 ENSG00000188493
SETD7 ENSG00000145391.8 0.177403 0.110995 ENSG00000145391
AVP ENSG00000101200.5 0.082107 0.085062 ENSG00000101200
NSUN2 ENSG00000037474.10 0.073519 0.061514 ENSG00000037474
RP11-419C5.2 ENSG00000226232.3 0.089552 0.06027 ENSG00000226232
SYT13 ENSG00000019505.3 0.322251 0.116871 ENSG00000019505
TYRP1 ENSG00000107165.8 0.052552 0.054398 ENSG00000107165
DDX19B ENSG00000157349.11 0.054759 0.059918 ENSG00000157349
HSF4 ENSG00000102878.10 0.05248 0.057443 ENSG00000102878
PSMB4 ENSG00000159377.6 0.224794 0.105604 ENSG00000159377
OXTR ENSG00000180914.6 0.142568 0.092743 ENSG00000180914
NELL2 ENSG00000184613.6 0.097365 0.075905 ENSG00000184613
OTUD1 ENSG00000165312.5 0.212142 0.097819 ENSG00000165312
MALL ENSG00000144063.3 0.053857 0.058156 ENSG00000144063
CTD-2368P22.1 ENSG00000176593.3 0.133047 0.077335 ENSG00000176593
GADD45GIP1 ENSG00000179271.1 0.107389 0.084447 ENSG00000179271
TTLL2 ENSG00000120440.9 0.110454 0.082569 ENSG00000120440
ZNF383 ENSG00000188283.7 0.081467 0.121143 ENSG00000188283
NR3C2 ENSG00000151623.10 0.082908 0.085922 ENSG00000151623
ABCA6 ENSG00000154262.8 0.111883 0.091821 ENSG00000154262
SIGLEC6 ENSG00000105492.11 0.062494 0.082278 ENSG00000105492
PANK2 ENSG00000125779.16 0.079525 0.084575 ENSG00000125779
LIPI ENSG00000188992.7 0.061847 0.067201 ENSG00000188992
LILRA6 ENSG00000244482.5 0.200512 0.114585 ENSG00000244482
PNISR ENSG00000132424.10 0.08213 0.071656 ENSG00000132424
URM1 ENSG00000167118.6 0.075302 0.077444 ENSG00000167118
FLOT2 ENSG00000132589.11 0.052351 0.062804 ENSG00000132589
CDC5L ENSG00000096401.7 0.056826 0.069099 ENSG00000096401
FLRT3 ENSG00000125848.9 0.193737 0.103278 ENSG00000125848
DDAH1 ENSG00000153904.14 0.100767 0.080814 ENSG00000153904
THOP1 ENSG00000172009.10 0.085833 0.09963 ENSG00000172009
WBSCR28 ENSG00000175877.3 0.088857 0.065759 ENSG00000175877
OST4 ENSG00000228474.1 0.161813 0.089982 ENSG00000228474
SYCP2 ENSG00000196074.8 0.109233 0.079282 ENSG00000196074
TMEM106C ENSG00000134291.7 0.057245 0.063186 ENSG00000134291
CAB39L ENSG00000102547.14 0.072552 0.065866 ENSG00000102547
MAPT ENSG00000186868.11 0.239364 0.100542 ENSG00000186868
HLF ENSG00000108924.9 0.141812 0.101218 ENSG00000108924
KLHL38 ENSG00000175946.8 0.056806 0.075801 ENSG00000175946
PDZD3 ENSG00000172367.11 0.124452 0.095298 ENSG00000172367
MGARP ENSG00000137463.4 0.055696 0.075896 ENSG00000137463
ABCB9 ENSG00000150967.13 0.129495 0.081226 ENSG00000150967
DNAJC9 ENSG00000213551.4 0.07616 0.071322 ENSG00000213551
JPH4 ENSG00000092051.12 0.058541 0.064246 ENSG00000092051
GRB2 ENSG00000177885.9 0.104806 0.089275 ENSG00000177885
PPIP5K1 ENSG00000168781.17 0.063943 0.056703 ENSG00000168781
IFIT1B ENSG00000204010.3 0.103177 0.085404 ENSG00000204010
NDUFA3 ENSG00000170906.11 0.133786 0.119979 ENSG00000170906
RWDD1 ENSG00000111832.8 0.162546 0.086701 ENSG00000111832
C9orf91 ENSG00000157693.10 0.184609 0.117469 ENSG00000157693
IGFL4 ENSG00000204869.4 0.13315 0.094201 ENSG00000204869
C14orf132 ENSG00000227051.4 0.104699 0.068198 ENSG00000227051
LRRC36 ENSG00000159708.13 0.241821 0.096619 ENSG00000159708
CCL3L3 ENSG00000256515.3 0.068469 0.084659 ENSG00000256515
HEY2 ENSG00000135547.4 0.068456 0.085301 ENSG00000135547
SGPP1 ENSG00000126821.7 0.063013 0.075295 ENSG00000126821
GPC6 ENSG00000183098.6 0.188085 0.103768 ENSG00000183098
MORN4 ENSG00000171160.13 0.190437 0.090485 ENSG00000171160
DNAAF3 ENSG00000167646.9 0.066894 0.111399 ENSG00000167646
JDP2 ENSG00000140044.8 0.120577 0.114828 ENSG00000140044
PRCD ENSG00000214140.6 0.059797 0.072495 ENSG00000214140
BAIAP2 ENSG00000175866.11 0.060559 0.086485 ENSG00000175866
GOLGA3 ENSG00000090615.8 0.067091 0.065248 ENSG00000090615
VWA8 ENSG00000102763.11 0.16795 0.088721 ENSG00000102763
C5orf15 ENSG00000113583.6 0.133689 0.095563 ENSG00000113583
FAM173A ENSG00000103254.5 0.108644 0.08577 ENSG00000103254
ANKS3 ENSG00000168096.10 0.058379 0.079296 ENSG00000168096
SCARB2 ENSG00000138760.4 0.095376 0.072155 ENSG00000138760
SP100 ENSG00000067066.12 0.135801 0.089221 ENSG00000067066
SLC52A2 ENSG00000185803.4 0.21936 0.097299 ENSG00000185803
TSLP ENSG00000145777.10 0.195344 0.09628 ENSG00000145777
RNF41 ENSG00000181852.13 0.063603 0.053754 ENSG00000181852
EI24 ENSG00000149547.10 0.134034 0.08436 ENSG00000149547
RPE65 ENSG00000116745.6 0.052975 0.075222 ENSG00000116745
TAF13 ENSG00000197780.5 0.053983 0.069243 ENSG00000197780
CCDC163P ENSG00000236624.4 0.094792 0.082903 ENSG00000236624
CIDEC ENSG00000187288.6 0.087699 0.0635 ENSG00000187288
CDC27 ENSG00000004897.7 0.12326 0.085756 ENSG00000004897
TRNT1 ENSG00000072756.12 0.067998 0.067548 ENSG00000072756
FAM110B ENSG00000169122.7 0.083166 0.074692 ENSG00000169122
BPIFB1 ENSG00000125999.6 0.088139 0.097231 ENSG00000125999
PFKFB3 ENSG00000170525.14 0.190957 0.121092 ENSG00000170525
SERPINI2 ENSG00000114204.10 0.083409 0.068227 ENSG00000114204
ESRRB ENSG00000119715.10 0.050753 0.065259 ENSG00000119715
FECH ENSG00000066926.6 0.053313 0.092466 ENSG00000066926
DIAPH1 ENSG00000131504.11 0.129006 0.099006 ENSG00000131504
C10orf90 ENSG00000154493.13 0.064582 0.080545 ENSG00000154493
ATG16L1 ENSG00000085978.17 0.092209 0.091716 ENSG00000085978
NQO1 ENSG00000181019.8 0.081602 0.067752 ENSG00000181019
SOGA2 ENSG00000168502.13 0.051925 0.075824 ENSG00000168502
BVES ENSG00000112276.9 0.177104 0.096939 ENSG00000112276
LPAR2 ENSG00000064547.9 0.155263 0.090841 ENSG00000064547
DAND5 ENSG00000179284.4 0.10522 0.085485 ENSG00000179284
SLC38A5 ENSG00000017483.10 0.057504 0.068267 ENSG00000017483
NXPH3 ENSG00000182575.7 0.173518 0.098402 ENSG00000182575
DNAJB9 ENSG00000128590.4 0.124591 0.080701 ENSG00000128590
SEC31A ENSG00000138674.12 0.070155 0.071277 ENSG00000138674
ZNF217 ENSG00000171940.9 0.11562 0.098273 ENSG00000171940
LDHB ENSG00000111716.8 0.05879 0.072078 ENSG00000111716
VAMP5 ENSG00000168899.4 0.129304 0.090781 ENSG00000168899
ISX ENSG00000175329.8 0.082048 0.076348 ENSG00000175329
LMTK2 ENSG00000164715.5 0.179885 0.094804 ENSG00000164715
CHD5 ENSG00000116254.13 0.106876 0.087438 ENSG00000116254
TLDC1 ENSG00000140950.11 0.160028 0.121553 ENSG00000140950
ARHGEF15 ENSG00000198844.6 0.071938 0.082526 ENSG00000198844
PLA2R1 ENSG00000153246.7 0.09674 0.076426 ENSG00000153246
ZNF202 ENSG00000166261.6 0.205043 0.107694 ENSG00000166261
ZNF385B ENSG00000144331.14 0.09097 0.082733 ENSG00000144331
CRMP1 ENSG00000072832.10 0.150264 0.112992 ENSG00000072832
TMEM202 ENSG00000187806.3 0.095623 0.073883 ENSG00000187806
SPRTN ENSG00000010072.11 0.107671 0.085243 ENSG00000010072
PRDM2 ENSG00000116731.18 0.054457 0.078625 ENSG00000116731
RP4-604K5.1 ENSG00000183291.11 0.1635 0.087681 ENSG00000183291
PPM1J ENSG00000155367.11 0.100007 0.084002 ENSG00000155367
KAT7 ENSG00000136504.7 0.14855 0.103451 ENSG00000136504
ZNF264 ENSG00000083844.6 0.139706 0.100245 ENSG00000083844
MKRN2 ENSG00000075975.11 0.131544 0.095205 ENSG00000075975
CDH16 ENSG00000166589.8 0.052322 0.069968 ENSG00000166589
LAT ENSG00000213658.5 0.092672 0.091886 ENSG00000213658
NPC1L1 ENSG00000015520.10 0.174591 0.104579 ENSG00000015520
ZNF415 ENSG00000170954.7 0.154407 0.118256 ENSG00000170954
PEBP4 ENSG00000134020.6 0.116015 0.085132 ENSG00000134020
CCDC36 ENSG00000173421.12 0.052735 0.050102 ENSG00000173421
ALG12 ENSG00000182858.8 0.104106 0.095764 ENSG00000182858
CLIC1 ENSG00000213719.4 0.12016 0.093134 ENSG00000213719
APMAP ENSG00000101474.7 0.110598 0.100927 ENSG00000101474
RIN2 ENSG00000132669.8 0.087715 0.096728 ENSG00000132669
CLUH ENSG00000132361.11 0.086684 0.06561 ENSG00000132361
ATP8A2 ENSG00000132932.12 0.151553 0.106893 ENSG00000132932
STAC2 ENSG00000141750.6 0.081278 0.089911 ENSG00000141750
TNFSF4 ENSG00000117586.6 0.055604 0.057043 ENSG00000117586
DOHH ENSG00000129932.3 0.106421 0.103163 ENSG00000129932
KCNQ1 ENSG00000053918.11 0.086624 0.079792 ENSG00000053918
WDYHV1 ENSG00000156795.2 0.422618 0.10002 ENSG00000156795
LIPA ENSG00000107798.13 0.05813 0.073478 ENSG00000107798
MON2 ENSG00000061987.10 0.071039 0.07208 ENSG00000061987
SH3BGRL2 ENSG00000198478.6 0.097076 0.071447 ENSG00000198478
RD3L ENSG00000227729.2 0.142458 0.077405 ENSG00000227729
LRRC73 ENSG00000204052.4 0.063547 0.090109 ENSG00000204052
ASPA ENSG00000108381.6 0.070577 0.076822 ENSG00000108381
WDTC1 ENSG00000142784.11 0.130895 0.083937 ENSG00000142784
MRPL9 ENSG00000143436.6 0.073872 0.068207 ENSG00000143436
MAN2B2 ENSG00000013288.4 0.063971 0.093033 ENSG00000013288
CTAGE9 ENSG00000236761.4 0.11824 0.087625 ENSG00000236761
ZNF135 ENSG00000176293.15 0.194047 0.095022 ENSG00000176293
FUT8 ENSG00000033170.12 0.120822 0.096502 ENSG00000033170
TMEM74 ENSG00000164841.4 0.28695 0.094861 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.217169 0.105183 ENSG00000130347
RSAD2 ENSG00000134321.7 0.088035 0.095492 ENSG00000134321
CLSTN2 ENSG00000158258.11 0.073189 0.076987 ENSG00000158258
DUOX1 ENSG00000137857.13 0.056677 0.060792 ENSG00000137857
CEP290 ENSG00000198707.10 0.224763 0.108326 ENSG00000198707
PTBP3 ENSG00000119314.11 0.127111 0.088742 ENSG00000119314
ZNF224 ENSG00000267680.1 0.087376 0.082467 ENSG00000267680
IL12A ENSG00000168811.2 0.088653 0.085639 ENSG00000168811
MCAT ENSG00000100294.7 0.119396 0.098163 ENSG00000100294
DLX6 ENSG00000006377.9 0.107705 0.08396 ENSG00000006377
HCLS1 ENSG00000180353.6 0.088172 0.073947 ENSG00000180353
RABGGTB ENSG00000137955.11 0.096404 0.075942 ENSG00000137955
UPK1A ENSG00000105668.3 0.058655 0.073542 ENSG00000105668
SPERT ENSG00000174015.5 0.202176 0.098512 ENSG00000174015
RHOB ENSG00000143878.8 0.063832 0.07571 ENSG00000143878
PRDM6 ENSG00000061455.9 0.177099 0.088927 ENSG00000061455
TSTD2 ENSG00000136925.10 0.067019 0.078292 ENSG00000136925
EME2 ENSG00000197774.8 0.064246 0.069946 ENSG00000197774
WWTR1 ENSG00000018408.10 0.090661 0.081102 ENSG00000018408
LRRC52 ENSG00000162763.3 0.077865 0.09067 ENSG00000162763
ABCA8 ENSG00000141338.9 0.210327 0.101498 ENSG00000141338
LSM1 ENSG00000175324.5 0.056702 0.063178 ENSG00000175324
BCL2L12 ENSG00000126453.5 0.062544 0.080682 ENSG00000126453
DRD1 ENSG00000184845.3 0.138283 0.100669 ENSG00000184845
MAP1A ENSG00000166963.8 0.111027 0.085074 ENSG00000166963
PSMB7 ENSG00000136930.8 0.083348 0.089239 ENSG00000136930
ATP6V1C2 ENSG00000143882.5 0.051302 0.07735 ENSG00000143882
MTFMT ENSG00000103707.5 0.085462 0.070138 ENSG00000103707
SYNM ENSG00000182253.10 0.072123 0.06668 ENSG00000182253
UGT1A4 ENSG00000244474.1 0.133148 0.092396 ENSG00000244474
ZNF558 ENSG00000167785.4 0.084489 0.069831 ENSG00000167785
TPT1 ENSG00000133112.12 0.088812 0.075696 ENSG00000133112
WDFY2 ENSG00000139668.7 0.063858 0.068111 ENSG00000139668
KCNK15 ENSG00000124249.5 0.068803 0.089163 ENSG00000124249
LLGL2 ENSG00000073350.9 0.157591 0.093782 ENSG00000073350
EHD4 ENSG00000103966.5 0.192592 0.107294 ENSG00000103966
ZNF662 ENSG00000182983.10 0.108402 0.086486 ENSG00000182983
TCTA ENSG00000145022.4 0.057417 0.052559 ENSG00000145022
KIR3DX1 ENSG00000104970.6 0.061297 0.090813 ENSG00000104970
SYDE2 ENSG00000097096.8 0.061663 0.077481 ENSG00000097096
TMEM200B ENSG00000253304.1 0.079456 0.085377 ENSG00000253304
TMEM65 ENSG00000164983.6 0.087479 0.09142 ENSG00000164983
STK4 ENSG00000101109.7 0.080158 0.084383 ENSG00000101109
RPRD2 ENSG00000163125.11 0.061514 0.069587 ENSG00000163125
DNAI1 ENSG00000122735.11 0.070331 0.065486 ENSG00000122735
PROK2 ENSG00000163421.4 0.121351 0.110184 ENSG00000163421
SLPI ENSG00000124107.5 0.133327 0.095247 ENSG00000124107
SFRP1 ENSG00000104332.7 0.063529 0.075106 ENSG00000104332
HERC1 ENSG00000103657.9 0.079302 0.060834 ENSG00000103657
SGTA ENSG00000104969.5 0.070874 0.084703 ENSG00000104969
ZNF391 ENSG00000124613.4 0.064953 0.05929 ENSG00000124613
AMT ENSG00000145020.10 0.102271 0.05913 ENSG00000145020
SLC19A1 ENSG00000173638.14 0.160267 0.098632 ENSG00000173638
FAM214A ENSG00000047346.8 0.069664 0.07302 ENSG00000047346
TSPAN18 ENSG00000157570.7 0.063459 0.078029 ENSG00000157570
WFDC3 ENSG00000124116.14 0.067218 0.111939 ENSG00000124116
CNIH4 ENSG00000143771.7 0.058688 0.056125 ENSG00000143771
DCN ENSG00000011465.12 0.059535 0.065199 ENSG00000011465
DFFB ENSG00000169598.11 0.120138 0.081075 ENSG00000169598
MYBBP1A ENSG00000132382.10 0.099506 0.083172 ENSG00000132382
ANKRD33B ENSG00000164236.7 0.065364 0.064457 ENSG00000164236
CHST12 ENSG00000136213.7 0.055215 0.062902 ENSG00000136213
VSIG2 ENSG00000019102.7 0.162851 0.089109 ENSG00000019102
IGFBP6 ENSG00000167779.3 0.053276 0.068864 ENSG00000167779
PNPLA6 ENSG00000032444.11 0.084932 0.108282 ENSG00000032444
FMO1 ENSG00000010932.11 0.065518 0.084743 ENSG00000010932
PDCD1LG2 ENSG00000197646.6 0.137765 0.099458 ENSG00000197646
RASSF5 ENSG00000136653.14 0.130745 0.085195 ENSG00000136653
ARHGAP15 ENSG00000075884.8 0.116483 0.079481 ENSG00000075884
MRPL43 ENSG00000055950.12 0.156056 0.098229 ENSG00000055950
PHACTR2 ENSG00000112419.10 0.061213 0.084455 ENSG00000112419
SHARPIN ENSG00000179526.12 0.227343 0.10776 ENSG00000179526
CASC4 ENSG00000166734.14 0.072391 0.059155 ENSG00000166734
COL9A1 ENSG00000112280.11 0.058487 0.066071 ENSG00000112280
DYNLL1 ENSG00000088986.6 0.124038 0.074762 ENSG00000088986
HRC ENSG00000130528.7 0.081633 0.086973 ENSG00000130528
CSNK1E ENSG00000213923.6 0.052837 0.078485 ENSG00000213923
MINK1 ENSG00000141503.11 0.070532 0.082481 ENSG00000141503
RP1-127H14.3 ENSG00000255692.1 0.078738 0.095667 ENSG00000255692
CHCHD7 ENSG00000170791.13 0.132679 0.081705 ENSG00000170791
EIF2S1 ENSG00000134001.8 0.064818 0.075715 ENSG00000134001
SH3RF2 ENSG00000156463.13 0.11127 0.076193 ENSG00000156463
GGA3 ENSG00000125447.12 0.069519 0.070617 ENSG00000125447
FAM211A ENSG00000181350.7 0.083862 0.076258 ENSG00000181350
POPDC2 ENSG00000121577.9 0.147467 0.076667 ENSG00000121577
THNSL1 ENSG00000185875.8 0.07601 0.083712 ENSG00000185875
DMGDH ENSG00000132837.10 0.063744 0.056243 ENSG00000132837
PRCP ENSG00000137509.6 0.050751 0.072035 ENSG00000137509
MTCH1 ENSG00000137409.14 0.061988 0.083391 ENSG00000137409
EDAR ENSG00000135960.5 0.065844 0.066172 ENSG00000135960
B4GALT7 ENSG00000027847.9 0.052211 0.07112 ENSG00000027847
FXYD5 ENSG00000089327.10 0.199811 0.103505 ENSG00000089327
ATG14 ENSG00000126775.8 0.146998 0.089133 ENSG00000126775
RP11-863K10.7 ENSG00000183154.1 0.064303 0.072451 ENSG00000183154
FOLH1 ENSG00000086205.12 0.065201 0.057922 ENSG00000086205
ITGA11 ENSG00000137809.12 0.060766 0.061887 ENSG00000137809
CDHR1 ENSG00000148600.10 0.149957 0.088684 ENSG00000148600
RASSF8 ENSG00000123094.11 0.071598 0.089234 ENSG00000123094
CA9 ENSG00000107159.8 0.05664 0.066415 ENSG00000107159
ADAM18 ENSG00000168619.11 0.071684 0.085282 ENSG00000168619
VEZF1 ENSG00000136451.4 0.084861 0.081676 ENSG00000136451
AKAP11 ENSG00000023516.7 0.095996 0.084427 ENSG00000023516
PLD4 ENSG00000166428.8 0.13211 0.092339 ENSG00000166428
HEXIM1 ENSG00000186834.2 0.07925 0.067326 ENSG00000186834
PLEKHF2 ENSG00000175895.3 0.17431 0.091519 ENSG00000175895
DHX33 ENSG00000005100.8 0.094513 0.103 ENSG00000005100
FAM129C ENSG00000167483.13 0.078583 0.076514 ENSG00000167483
NRAP ENSG00000197893.9 0.068476 0.070093 ENSG00000197893
KIAA1644 ENSG00000138944.7 0.074835 0.088288 ENSG00000138944
CMTM4 ENSG00000183723.8 0.110407 0.090534 ENSG00000183723
BRPF1 ENSG00000156983.11 0.050614 0.071937 ENSG00000156983
ZSCAN23 ENSG00000187987.5 0.209364 0.112044 ENSG00000187987
KCNJ3 ENSG00000162989.3 0.059834 0.071495 ENSG00000162989
IL4I1 ENSG00000104951.11 0.07129 0.098442 ENSG00000104951
C19orf53 ENSG00000104979.4 0.084585 0.08359 ENSG00000104979
PRPF4 ENSG00000136875.8 0.053099 0.076628 ENSG00000136875
HARBI1 ENSG00000180423.4 0.096843 0.069053 ENSG00000180423
MYL3 ENSG00000160808.5 0.078907 0.063646 ENSG00000160808
OSBPL5 ENSG00000021762.15 0.051048 0.070248 ENSG00000021762
PCSK6 ENSG00000140479.12 0.325146 0.118855 ENSG00000140479
COX6C ENSG00000164919.6 0.065686 0.073112 ENSG00000164919
PAQR6 ENSG00000160781.10 0.053515 0.068423 ENSG00000160781
MYH8 ENSG00000133020.4 0.163348 0.09435 ENSG00000133020
RPS6KL1 ENSG00000198208.7 0.136918 0.090773 ENSG00000198208
CNTN3 ENSG00000113805.8 0.214879 0.093263 ENSG00000113805
EBF1 ENSG00000164330.12 0.10371 0.106939 ENSG00000164330
FMO2 ENSG00000094963.9 0.069933 0.076011 ENSG00000094963
LTV1 ENSG00000135521.8 0.116139 0.102641 ENSG00000135521
PRED58 ENSG00000267857.1 0.106096 0.081957 ENSG00000267857
UBE2D2 ENSG00000131508.11 0.068622 0.075811 ENSG00000131508
SNAPC4 ENSG00000165684.3 0.054817 0.053678 ENSG00000165684
ORMDL1 ENSG00000128699.9 0.165529 0.089394 ENSG00000128699
FMO3 ENSG00000007933.8 0.073148 0.0783 ENSG00000007933
TNNT3 ENSG00000130595.12 0.067915 0.086885 ENSG00000130595
SCGN ENSG00000079689.9 0.107581 0.093268 ENSG00000079689
SYNE1 ENSG00000131018.18 0.150076 0.086591 ENSG00000131018
CLVS2 ENSG00000146352.7 0.333952 0.101122 ENSG00000146352
MIOS ENSG00000164654.11 0.081393 0.070664 ENSG00000164654
AK7 ENSG00000140057.4 0.064237 0.094315 ENSG00000140057
ADAMTSL1 ENSG00000178031.11 0.176403 0.093387 ENSG00000178031
IFIT5 ENSG00000152778.7 0.126041 0.091813 ENSG00000152778
NEU1 ENSG00000204386.6 0.10506 0.074881 ENSG00000204386
C19orf45 ENSG00000198723.6 0.108514 0.098707 ENSG00000198723
ALDH18A1 ENSG00000059573.4 0.201874 0.092708 ENSG00000059573
FDXR ENSG00000161513.7 0.163482 0.08536 ENSG00000161513
ARG2 ENSG00000081181.3 0.12089 0.088124 ENSG00000081181
ALOX5 ENSG00000012779.6 0.108552 0.066514 ENSG00000012779
C1orf158 ENSG00000157330.5 0.107974 0.090384 ENSG00000157330
DDX1 ENSG00000079785.10 0.100301 0.089003 ENSG00000079785
EPS8L3 ENSG00000198758.6 0.087912 0.080552 ENSG00000198758
BCL9L ENSG00000186174.8 0.058096 0.063363 ENSG00000186174
CCDC12 ENSG00000160799.7 0.079063 0.062128 ENSG00000160799
HSD17B11 ENSG00000198189.6 0.11559 0.086458 ENSG00000198189
NETO2 ENSG00000171208.5 0.069201 0.073434 ENSG00000171208
ZNF773 ENSG00000152439.8 0.057257 0.073693 ENSG00000152439
LAMC3 ENSG00000050555.13 0.085838 0.087215 ENSG00000050555
RBBP9 ENSG00000089050.10 0.091815 0.096066 ENSG00000089050
MPHOSPH10 ENSG00000124383.4 0.135339 0.07906 ENSG00000124383
CDSN ENSG00000204539.3 0.095808 0.08186 ENSG00000204539
HLA-DRA ENSG00000204287.9 0.071591 0.076667 ENSG00000204287
PCDH12 ENSG00000113555.4 0.146581 0.110565 ENSG00000113555
DCAF4L2 ENSG00000176566.3 0.052871 0.074624 ENSG00000176566
NPFF ENSG00000139574.6 0.080836 0.073791 ENSG00000139574
PRNP ENSG00000171867.12 0.094977 0.117407 ENSG00000171867
KIAA1244 ENSG00000112379.8 0.161826 0.092817 ENSG00000112379
CLDN12 ENSG00000157224.10 0.110299 0.082769 ENSG00000157224
CDC14B ENSG00000081377.12 0.055574 0.075455 ENSG00000081377
RAI1 ENSG00000108557.13 0.177246 0.107914 ENSG00000108557
ATM ENSG00000149311.13 0.087955 0.095866 ENSG00000149311
KIAA0556 ENSG00000047578.8 0.144791 0.115419 ENSG00000047578
RNF144A ENSG00000151692.10 0.054267 0.069289 ENSG00000151692
FGF20 ENSG00000078579.8 0.061813 0.064925 ENSG00000078579
SNX32 ENSG00000172803.13 0.156866 0.089555 ENSG00000172803
WDR78 ENSG00000152763.12 0.062864 0.070131 ENSG00000152763
GPX4 ENSG00000167468.12 0.07757 0.084413 ENSG00000167468
MCCC1 ENSG00000078070.7 0.122733 0.084282 ENSG00000078070
PITX3 ENSG00000107859.5 0.087493 0.075166 ENSG00000107859
ATP6V0B ENSG00000117410.9 0.140938 0.095611 ENSG00000117410
C11orf73 ENSG00000149196.11 0.062496 0.074164 ENSG00000149196
USP3 ENSG00000140455.12 0.082127 0.064159 ENSG00000140455
MED17 ENSG00000042429.6 0.059465 0.061314 ENSG00000042429
P2RY1 ENSG00000169860.4 0.065044 0.072346 ENSG00000169860
C8orf59 ENSG00000176731.7 0.133815 0.092874 ENSG00000176731
KCTD19 ENSG00000168676.6 0.229579 0.097186 ENSG00000168676
TRIM13 ENSG00000204977.5 0.108391 0.080898 ENSG00000204977
NHSL1 ENSG00000135540.7 0.056328 0.066896 ENSG00000135540
RTN2 ENSG00000125744.7 0.09395 0.075945 ENSG00000125744
PTN ENSG00000105894.7 0.111137 0.089928 ENSG00000105894
LCTL ENSG00000188501.7 0.06321 0.073284 ENSG00000188501
CCDC122 ENSG00000151773.8 0.239213 0.096415 ENSG00000151773
C17orf50 ENSG00000154768.4 0.135137 0.103164 ENSG00000154768
RBM11 ENSG00000185272.9 0.065222 0.100753 ENSG00000185272
ATPIF1 ENSG00000130770.13 0.098138 0.076577 ENSG00000130770
DPH6 ENSG00000134146.7 0.052409 0.07931 ENSG00000134146
CNTFR ENSG00000122756.10 0.103643 0.076087 ENSG00000122756
MLH1 ENSG00000076242.10 0.098977 0.086837 ENSG00000076242
