AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
FADS3 ENSG00000221968.4 0.058224 0.056917 ENSG00000221968
NR1I2 ENSG00000144852.12 0.066314 0.057374 ENSG00000144852
C5orf56 ENSG00000197536.6 0.084849 0.057991 ENSG00000197536
KDM5D ENSG00000012817.11 0.070136 0.069539 ENSG00000012817
ENOSF1 ENSG00000132199.13 0.064491 0.070347 ENSG00000132199
HIGD1A ENSG00000181061.9 0.057238 0.050222 ENSG00000181061
TDRKH ENSG00000182134.11 0.103417 0.067326 ENSG00000182134
NAPRT1 ENSG00000147813.11 0.545592 0.080583 ENSG00000147813
C16orf93 ENSG00000196118.7 0.121393 0.059688 ENSG00000196118
DUOX2 ENSG00000140279.8 0.153972 0.075281 ENSG00000140279
ZFYVE19 ENSG00000166140.13 0.050698 0.047821 ENSG00000166140
TRIM17 ENSG00000162931.7 0.058633 0.046902 ENSG00000162931
CTSE ENSG00000196188.6 0.157991 0.072269 ENSG00000196188
JTB ENSG00000143543.10 0.05153 0.059802 ENSG00000143543
FAM107A ENSG00000168309.12 0.055693 0.054266 ENSG00000168309
CCDC8 ENSG00000169515.5 0.066767 0.067719 ENSG00000169515
RHOC ENSG00000155366.11 0.117826 0.071582 ENSG00000155366
HIPK1 ENSG00000163349.17 0.061163 0.052548 ENSG00000163349
MAP7 ENSG00000135525.14 0.079094 0.057296 ENSG00000135525
ANKRD63 ENSG00000230778.1 0.058857 0.056252 ENSG00000230778
RCAN3 ENSG00000117602.7 0.078954 0.070788 ENSG00000117602
AC010547.9 ENSG00000261611.3 0.069422 0.055705 ENSG00000261611
KRTAP5-1 ENSG00000205869.2 0.083584 0.051292 ENSG00000205869
CLIC6 ENSG00000159212.8 0.090506 0.064951 ENSG00000159212
OVOL1 ENSG00000172818.5 0.053342 0.046762 ENSG00000172818
METTL21D ENSG00000100483.9 0.223667 0.074076 ENSG00000100483
MED24 ENSG00000008838.13 0.060318 0.057937 ENSG00000008838
SLA ENSG00000155926.9 0.067949 0.063804 ENSG00000155926
PKD2L2 ENSG00000078795.12 0.063664 0.050809 ENSG00000078795
DKFZP761J1410 ENSG00000105520.6 0.193983 0.078916 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.640143 0.069933 ENSG00000137968
SYCE3 ENSG00000217442.3 0.109916 0.07452 ENSG00000217442
ZNF136 ENSG00000196646.7 0.069795 0.053851 ENSG00000196646
PDE8B ENSG00000113231.9 0.07044 0.047539 ENSG00000113231
RRAGD ENSG00000025039.9 0.065802 0.049465 ENSG00000025039
SYT14 ENSG00000143469.12 0.102155 0.069407 ENSG00000143469
RHOF ENSG00000139725.2 0.063233 0.057267 ENSG00000139725
CRYBG3 ENSG00000080200.5 0.316697 0.085378 ENSG00000080200
NYNRIN ENSG00000205978.5 0.100585 0.06628 ENSG00000205978
ZMYND11 ENSG00000015171.14 0.068236 0.049823 ENSG00000015171
PTPRG ENSG00000144724.14 0.059344 0.051508 ENSG00000144724
KCNN4 ENSG00000104783.7 0.054473 0.048806 ENSG00000104783
DIP2B ENSG00000066084.8 0.169042 0.070077 ENSG00000066084
AC109829.1 ENSG00000233438.1 0.077394 0.054966 ENSG00000233438
TMEM184B ENSG00000198792.7 0.187225 0.072955 ENSG00000198792
CD300LG ENSG00000161649.8 0.08025 0.054931 ENSG00000161649
FAM114A1 ENSG00000197712.7 0.093927 0.078534 ENSG00000197712
PSMA4 ENSG00000041357.11 0.078488 0.061965 ENSG00000041357
RAB34 ENSG00000109113.13 0.05196 0.043342 ENSG00000109113
MAP4 ENSG00000047849.17 0.097294 0.052718 ENSG00000047849
RGS16 ENSG00000143333.6 0.103978 0.060037 ENSG00000143333
CDH15 ENSG00000129910.3 0.070653 0.053007 ENSG00000129910
CASP8 ENSG00000064012.17 0.11763 0.064786 ENSG00000064012
XRCC2 ENSG00000196584.2 0.125327 0.077424 ENSG00000196584
ABCD3 ENSG00000117528.7 0.065579 0.05833 ENSG00000117528
SHC4 ENSG00000185634.7 0.054933 0.048632 ENSG00000185634
RHOQ ENSG00000119729.6 0.110438 0.059648 ENSG00000119729
CXCL2 ENSG00000081041.8 0.05364 0.065837 ENSG00000081041
DCP2 ENSG00000172795.11 0.182324 0.074153 ENSG00000172795
ASNA1 ENSG00000198356.7 0.051269 0.060383 ENSG00000198356
SMPDL3B ENSG00000130768.10 0.160112 0.080934 ENSG00000130768
FAM187B ENSG00000177558.3 0.05347 0.074432 ENSG00000177558
NDUFA8 ENSG00000119421.5 0.086584 0.067578 ENSG00000119421
ETV1 ENSG00000006468.9 0.184016 0.089096 ENSG00000006468
EIF3J ENSG00000104131.8 0.105252 0.056579 ENSG00000104131
MAP6 ENSG00000171533.7 0.062885 0.055 ENSG00000171533
GAS2 ENSG00000148935.6 0.097813 0.057451 ENSG00000148935
TNFAIP8 ENSG00000145779.7 0.055181 0.054067 ENSG00000145779
C1orf100 ENSG00000173728.6 0.110044 0.076677 ENSG00000173728
FAM115C ENSG00000170379.15 0.195428 0.089715 ENSG00000170379
MSC ENSG00000178860.8 0.101828 0.078795 ENSG00000178860
NPIPB15 ENSG00000196436.7 0.07069 0.046524 ENSG00000196436
PDZD4 ENSG00000067840.7 0.061952 0.050504 ENSG00000067840
C18orf21 ENSG00000141428.12 0.066468 0.058088 ENSG00000141428
RPS21 ENSG00000171858.13 0.062781 0.063898 ENSG00000171858
DNAH5 ENSG00000039139.9 0.077707 0.054253 ENSG00000039139
NSUN7 ENSG00000179299.12 0.293382 0.089543 ENSG00000179299
SET ENSG00000119335.12 0.063681 0.062406 ENSG00000119335
SLITRK6 ENSG00000184564.8 0.168017 0.076409 ENSG00000184564
SH3GL1 ENSG00000141985.5 0.080282 0.070471 ENSG00000141985
E2F2 ENSG00000007968.6 0.054329 0.039148 ENSG00000007968
ANK2 ENSG00000145362.12 0.133707 0.08308 ENSG00000145362
TRAPPC9 ENSG00000167632.10 0.14258 0.079192 ENSG00000167632
TRERF1 ENSG00000124496.8 0.224095 0.080055 ENSG00000124496
BBS12 ENSG00000181004.5 0.061091 0.057701 ENSG00000181004
SPATA6L ENSG00000106686.12 0.064341 0.066304 ENSG00000106686
DDX55 ENSG00000111364.11 0.05959 0.053853 ENSG00000111364
MISP ENSG00000099812.6 0.172757 0.072621 ENSG00000099812
TIMM13 ENSG00000099800.3 0.110372 0.077548 ENSG00000099800
STK33 ENSG00000130413.11 0.189816 0.076328 ENSG00000130413
C1orf186 ENSG00000196533.6 0.061808 0.056006 ENSG00000196533
CHD9 ENSG00000177200.11 0.053527 0.0484 ENSG00000177200
GABPA ENSG00000154727.6 0.052826 0.054391 ENSG00000154727
WNT3 ENSG00000108379.5 0.087113 0.052259 ENSG00000108379
LIPK ENSG00000204021.3 0.134627 0.069529 ENSG00000204021
SLC46A3 ENSG00000139508.10 0.119194 0.072144 ENSG00000139508
FBXO31 ENSG00000103264.11 0.151235 0.078376 ENSG00000103264
ZFPM2 ENSG00000169946.9 0.084099 0.069788 ENSG00000169946
GPR63 ENSG00000112218.7 0.053753 0.051742 ENSG00000112218
RESP18 ENSG00000182698.7 0.06811 0.062967 ENSG00000182698
RRAD ENSG00000166592.7 0.074532 0.05368 ENSG00000166592
AVP ENSG00000101200.5 0.066062 0.056543 ENSG00000101200
PRB2 ENSG00000121335.10 0.079673 0.063394 ENSG00000121335
SIGLEC1 ENSG00000088827.8 0.086594 0.072868 ENSG00000088827
RHOH ENSG00000168421.7 0.087884 0.066984 ENSG00000168421
RP11-419C5.2 ENSG00000226232.3 0.200771 0.072932 ENSG00000226232
SYT13 ENSG00000019505.3 0.426342 0.082143 ENSG00000019505
BAX ENSG00000087088.15 0.119574 0.072763 ENSG00000087088
NRBF2 ENSG00000148572.10 0.0841 0.050982 ENSG00000148572
SLC5A1 ENSG00000100170.5 0.206547 0.084187 ENSG00000100170
HPS4 ENSG00000100099.16 0.143163 0.078218 ENSG00000100099
NELL2 ENSG00000184613.6 0.079416 0.05582 ENSG00000184613
DHX15 ENSG00000109606.8 0.086088 0.057532 ENSG00000109606
CTD-2368P22.1 ENSG00000176593.3 0.191664 0.079505 ENSG00000176593
SAP25 ENSG00000205307.6 0.095741 0.067283 ENSG00000205307
LTB ENSG00000227507.2 0.072854 0.064674 ENSG00000227507
PAICS ENSG00000128050.4 0.202043 0.076816 ENSG00000128050
GEMIN6 ENSG00000152147.5 0.070037 0.054813 ENSG00000152147
GEMIN4 ENSG00000179409.6 0.050004 0.058551 ENSG00000179409
DYNAP ENSG00000178690.2 0.080687 0.058825 ENSG00000178690
NXT1 ENSG00000132661.3 0.129919 0.06946 ENSG00000132661
ZNF728 ENSG00000269067.1 0.093392 0.065353 ENSG00000269067
EMID1 ENSG00000186998.11 0.058312 0.049796 ENSG00000186998
URM1 ENSG00000167118.6 0.077621 0.063039 ENSG00000167118
FLOT2 ENSG00000132589.11 0.085209 0.059803 ENSG00000132589
PFDN5 ENSG00000123349.9 0.11481 0.069097 ENSG00000123349
COX7A1 ENSG00000161281.6 0.085995 0.076121 ENSG00000161281
TSPO2 ENSG00000112212.7 0.07655 0.06351 ENSG00000112212
MYO1B ENSG00000128641.13 0.088765 0.066549 ENSG00000128641
EDEM3 ENSG00000116406.14 0.078785 0.057541 ENSG00000116406
THOP1 ENSG00000172009.10 0.264123 0.072276 ENSG00000172009
TMEM106C ENSG00000134291.7 0.055174 0.051301 ENSG00000134291
PACSIN3 ENSG00000165912.11 0.065927 0.05112 ENSG00000165912
MAPT ENSG00000186868.11 0.092754 0.049988 ENSG00000186868
N4BP1 ENSG00000102921.3 0.051012 0.049414 ENSG00000102921
HLF ENSG00000108924.9 0.094651 0.05971 ENSG00000108924
MGARP ENSG00000137463.4 0.090462 0.068452 ENSG00000137463
TNKS2 ENSG00000107854.5 0.055424 0.049072 ENSG00000107854
HEXDC ENSG00000169660.11 0.056352 0.07263 ENSG00000169660
NKX6-1 ENSG00000163623.5 0.07033 0.054374 ENSG00000163623
DNAJC9 ENSG00000213551.4 0.073287 0.050716 ENSG00000213551
ADCK4 ENSG00000123815.7 0.06855 0.053509 ENSG00000123815
JPH4 ENSG00000092051.12 0.075871 0.056252 ENSG00000092051
C9orf91 ENSG00000157693.10 0.100364 0.071571 ENSG00000157693
GOSR1 ENSG00000108587.10 0.084379 0.06807 ENSG00000108587
C14orf132 ENSG00000227051.4 0.057469 0.047427 ENSG00000227051
LRRC36 ENSG00000159708.13 0.137804 0.057836 ENSG00000159708
PAQR8 ENSG00000170915.8 0.065887 0.050053 ENSG00000170915
HEY2 ENSG00000135547.4 0.153821 0.0657 ENSG00000135547
SGPP1 ENSG00000126821.7 0.062509 0.046359 ENSG00000126821
C12orf4 ENSG00000047621.7 0.082334 0.062178 ENSG00000047621
FAM171B ENSG00000144369.8 0.06457 0.04947 ENSG00000144369
GPC6 ENSG00000183098.6 0.154534 0.075075 ENSG00000183098
MORN4 ENSG00000171160.13 0.11798 0.063566 ENSG00000171160
DNAAF3 ENSG00000167646.9 0.055763 0.071253 ENSG00000167646
NUP50 ENSG00000093000.13 0.294617 0.086015 ENSG00000093000
BTAF1 ENSG00000095564.9 0.095086 0.059665 ENSG00000095564
AURKAIP1 ENSG00000175756.9 0.060971 0.051962 ENSG00000175756
GTF2IRD2B ENSG00000174428.12 0.064684 0.052174 ENSG00000174428
BAIAP2 ENSG00000175866.11 0.09283 0.073842 ENSG00000175866
GOLGA3 ENSG00000090615.8 0.088252 0.060998 ENSG00000090615
ADRB1 ENSG00000043591.4 0.075268 0.054777 ENSG00000043591
FAM173A ENSG00000103254.5 0.087142 0.067269 ENSG00000103254
GYPC ENSG00000136732.10 0.115232 0.068202 ENSG00000136732
C9orf147 ENSG00000230185.4 0.085166 0.059452 ENSG00000230185
ATP5A1 ENSG00000152234.11 0.084456 0.077468 ENSG00000152234
HORMAD1 ENSG00000143452.11 0.052025 0.049576 ENSG00000143452
REM2 ENSG00000139890.5 0.069246 0.063977 ENSG00000139890
TSLP ENSG00000145777.10 0.098618 0.065749 ENSG00000145777
KCNAB1 ENSG00000169282.13 0.172069 0.0709 ENSG00000169282
CYP2C19 ENSG00000165841.5 0.095191 0.057618 ENSG00000165841
AK3 ENSG00000147853.12 0.053237 0.064529 ENSG00000147853
CCDC163P ENSG00000236624.4 0.370187 0.081912 ENSG00000236624
SAMD4B ENSG00000179134.10 0.059085 0.074407 ENSG00000179134
AMD1 ENSG00000123505.10 0.068289 0.046436 ENSG00000123505
PRRG2 ENSG00000126460.6 0.065814 0.059315 ENSG00000126460
PFKFB3 ENSG00000170525.14 0.092921 0.074393 ENSG00000170525
XYLT1 ENSG00000103489.7 0.060197 0.053394 ENSG00000103489
MYOM3 ENSG00000142661.14 0.110861 0.068514 ENSG00000142661
C10orf90 ENSG00000154493.13 0.150272 0.080784 ENSG00000154493
DAND5 ENSG00000179284.4 0.064414 0.06211 ENSG00000179284
SLC38A5 ENSG00000017483.10 0.080948 0.063222 ENSG00000017483
CBLN3 ENSG00000139899.6 0.065632 0.070801 ENSG00000139899
WDR33 ENSG00000136709.7 0.134998 0.071989 ENSG00000136709
SEC31A ENSG00000138674.12 0.057727 0.058141 ENSG00000138674
FAM3D ENSG00000198643.2 0.111617 0.064129 ENSG00000198643
FMNL2 ENSG00000157827.15 0.067231 0.053075 ENSG00000157827
PIGS ENSG00000087111.16 0.063914 0.059601 ENSG00000087111
ISX ENSG00000175329.8 0.05056 0.057305 ENSG00000175329
LMTK2 ENSG00000164715.5 0.059183 0.048033 ENSG00000164715
HOXB7 ENSG00000260027.2 0.082748 0.05691 ENSG00000260027
RAB6B ENSG00000154917.6 0.05195 0.060012 ENSG00000154917
MRTO4 ENSG00000053372.4 0.083793 0.064866 ENSG00000053372
PPIC ENSG00000168938.5 0.088347 0.056283 ENSG00000168938
DISP2 ENSG00000140323.4 0.26393 0.08434 ENSG00000140323
IMPA2 ENSG00000141401.7 0.064314 0.050164 ENSG00000141401
EVC ENSG00000072840.8 0.104222 0.085694 ENSG00000072840
ZNF385B ENSG00000144331.14 0.052133 0.048853 ENSG00000144331
KCTD5 ENSG00000167977.4 0.061682 0.052797 ENSG00000167977
CRMP1 ENSG00000072832.10 0.103716 0.084152 ENSG00000072832
DCST2 ENSG00000163354.10 0.083202 0.057553 ENSG00000163354
RIPK3 ENSG00000129465.11 0.077735 0.061825 ENSG00000129465
ACVR1B ENSG00000135503.8 0.079611 0.06476 ENSG00000135503
AMZ1 ENSG00000174945.9 0.058013 0.045123 ENSG00000174945
SYMPK ENSG00000125755.13 0.063258 0.059332 ENSG00000125755
CTDSPL2 ENSG00000137770.9 0.057348 0.051743 ENSG00000137770
C10orf131 ENSG00000173088.8 0.099028 0.064683 ENSG00000173088
RP11-295P9.3 ENSG00000239665.3 0.108129 0.084084 ENSG00000239665
ZNF415 ENSG00000170954.7 0.069729 0.057225 ENSG00000170954
EARS2 ENSG00000103356.11 0.083223 0.061373 ENSG00000103356
ADCK2 ENSG00000133597.5 0.067295 0.05711 ENSG00000133597
ALG12 ENSG00000182858.8 0.145354 0.083292 ENSG00000182858
ATP8A2 ENSG00000132932.12 0.059449 0.067784 ENSG00000132932
TNFSF4 ENSG00000117586.6 0.117537 0.058676 ENSG00000117586
TOM1L1 ENSG00000141198.9 0.050482 0.049865 ENSG00000141198
LRP8 ENSG00000157193.10 0.434113 0.08247 ENSG00000157193
ZC3H3 ENSG00000014164.6 0.218788 0.077522 ENSG00000014164
ZNF28 ENSG00000198538.6 0.057439 0.054871 ENSG00000198538
WDYHV1 ENSG00000156795.2 0.129554 0.074463 ENSG00000156795
DNM2 ENSG00000079805.12 0.062156 0.053011 ENSG00000079805
VAMP3 ENSG00000049245.8 0.098741 0.060664 ENSG00000049245
ABHD17B ENSG00000107362.9 0.070356 0.060861 ENSG00000107362
TOR1AIP1 ENSG00000143337.13 0.066832 0.051834 ENSG00000143337
NDOR1 ENSG00000188566.7 0.055764 0.054613 ENSG00000188566
WDTC1 ENSG00000142784.11 0.050889 0.047085 ENSG00000142784
KCNK7 ENSG00000173338.8 0.050255 0.052064 ENSG00000173338
USP31 ENSG00000103404.10 0.074066 0.049028 ENSG00000103404
GEMIN5 ENSG00000082516.8 0.067403 0.059752 ENSG00000082516
RAI14 ENSG00000039560.9 0.061662 0.055292 ENSG00000039560
HKR1 ENSG00000181666.13 0.0571 0.071304 ENSG00000181666
DUOX1 ENSG00000137857.13 0.236533 0.084835 ENSG00000137857
NTN5 ENSG00000142233.7 0.190031 0.076362 ENSG00000142233
DLX6 ENSG00000006377.9 0.068967 0.04966 ENSG00000006377
PRDM6 ENSG00000061455.9 0.090695 0.058436 ENSG00000061455
NUCKS1 ENSG00000069275.12 0.115848 0.068637 ENSG00000069275
PIP4K2B ENSG00000141720.7 0.070609 0.063834 ENSG00000141720
SLC9B2 ENSG00000164038.10 0.07262 0.050227 ENSG00000164038
KLK4 ENSG00000167749.7 0.056661 0.066496 ENSG00000167749
ATP7B ENSG00000123191.9 0.118914 0.070082 ENSG00000123191
ZWILCH ENSG00000174442.7 0.065808 0.061405 ENSG00000174442
PLA2G4F ENSG00000168907.9 0.060451 0.05238 ENSG00000168907
ARID3B ENSG00000179361.13 0.079057 0.054509 ENSG00000179361
ARMC12 ENSG00000157343.4 0.077622 0.065633 ENSG00000157343
SYNGAP1 ENSG00000197283.8 0.069871 0.058024 ENSG00000197283
CCDC110 ENSG00000168491.5 0.06834 0.054107 ENSG00000168491
TBC1D22B ENSG00000065491.8 0.05171 0.057453 ENSG00000065491
LLGL2 ENSG00000073350.9 0.057022 0.054365 ENSG00000073350
C12orf36 ENSG00000180861.5 0.080308 0.07619 ENSG00000180861
ALKBH1 ENSG00000100601.5 0.058623 0.057462 ENSG00000100601
TMEM200B ENSG00000253304.1 0.104463 0.072751 ENSG00000253304
STK4 ENSG00000101109.7 0.07822 0.06449 ENSG00000101109
FAM216B ENSG00000179813.2 0.057196 0.053016 ENSG00000179813
RP11-433C9.2 ENSG00000224153.2 0.066767 0.052835 ENSG00000224153
ZNF580 ENSG00000213015.4 0.086117 0.060754 ENSG00000213015
SCAPER ENSG00000140386.8 0.052226 0.040592 ENSG00000140386
ZFP37 ENSG00000136866.9 0.052728 0.057425 ENSG00000136866
DNASE1L3 ENSG00000163687.9 0.100518 0.059467 ENSG00000163687
SELE ENSG00000007908.10 0.07924 0.060109 ENSG00000007908
SGTA ENSG00000104969.5 0.065636 0.069157 ENSG00000104969
PEAK1 ENSG00000173517.6 0.154185 0.070054 ENSG00000173517
FBXL20 ENSG00000108306.7 0.060163 0.052359 ENSG00000108306
IL18R1 ENSG00000115604.6 0.11756 0.059235 ENSG00000115604
AMT ENSG00000145020.10 0.147547 0.077927 ENSG00000145020
CTSO ENSG00000256043.2 0.075665 0.060815 ENSG00000256043
DFFA ENSG00000160049.7 0.074889 0.053338 ENSG00000160049
ARPP19 ENSG00000128989.6 0.066349 0.058004 ENSG00000128989
FLOT1 ENSG00000137312.10 0.063729 0.059285 ENSG00000137312
USPL1 ENSG00000132952.7 0.091826 0.064379 ENSG00000132952
ADCY6 ENSG00000174233.7 0.109439 0.066945 ENSG00000174233
ZC3H8 ENSG00000144161.7 0.148705 0.065759 ENSG00000144161
ZNF860 ENSG00000197385.5 0.157762 0.084031 ENSG00000197385
CHST12 ENSG00000136213.7 0.157343 0.077066 ENSG00000136213
MYH6 ENSG00000197616.7 0.066315 0.052527 ENSG00000197616
JPH3 ENSG00000154118.8 0.108457 0.078068 ENSG00000154118
DOM3Z ENSG00000204348.5 0.058648 0.048497 ENSG00000204348
PIBF1 ENSG00000083535.11 0.130268 0.071666 ENSG00000083535
PHACTR2 ENSG00000112419.10 0.055386 0.056182 ENSG00000112419
SHARPIN ENSG00000179526.12 0.064986 0.056993 ENSG00000179526
COL9A1 ENSG00000112280.11 0.095494 0.057047 ENSG00000112280
C21orf90 ENSG00000182912.6 0.068942 0.06235 ENSG00000182912
FAM211A ENSG00000181350.7 0.112425 0.060908 ENSG00000181350
POPDC2 ENSG00000121577.9 0.220969 0.074034 ENSG00000121577
MTCH1 ENSG00000137409.14 0.123352 0.069083 ENSG00000137409
TIMM17A ENSG00000134375.6 0.069646 0.060113 ENSG00000134375
CYB5B ENSG00000103018.12 0.052254 0.044782 ENSG00000103018
HPS1 ENSG00000107521.14 0.060964 0.042548 ENSG00000107521
CST6 ENSG00000175315.2 0.056357 0.057158 ENSG00000175315
FXYD5 ENSG00000089327.10 0.101101 0.06664 ENSG00000089327
TERF2 ENSG00000132604.6 0.108263 0.058115 ENSG00000132604
ATG14 ENSG00000126775.8 0.063235 0.05934 ENSG00000126775
MS4A6E ENSG00000166926.4 0.094002 0.070513 ENSG00000166926
ITGA11 ENSG00000137809.12 0.065939 0.055171 ENSG00000137809
BARX2 ENSG00000043039.5 0.090686 0.062039 ENSG00000043039
RASSF8 ENSG00000123094.11 0.093044 0.062318 ENSG00000123094
DHX33 ENSG00000005100.8 0.094628 0.072121 ENSG00000005100
LONRF2 ENSG00000170500.8 0.08313 0.05047 ENSG00000170500
NPHS1 ENSG00000161270.15 0.106073 0.072994 ENSG00000161270
SELP ENSG00000174175.12 0.079791 0.065264 ENSG00000174175
IGLON5 ENSG00000142549.9 0.074511 0.076684 ENSG00000142549
RAD21L1 ENSG00000244588.1 0.240718 0.092658 ENSG00000244588
DPY19L1 ENSG00000173852.9 0.085145 0.066855 ENSG00000173852
SEMA3F ENSG00000001617.7 0.063568 0.046919 ENSG00000001617
DAPL1 ENSG00000163331.6 0.075871 0.054832 ENSG00000163331
CIT ENSG00000122966.9 0.055532 0.056196 ENSG00000122966
VCL ENSG00000035403.12 0.052232 0.055649 ENSG00000035403
FIS1 ENSG00000214253.4 0.086205 0.054772 ENSG00000214253
CCIN ENSG00000185972.4 0.058838 0.058779 ENSG00000185972
RPS6KL1 ENSG00000198208.7 0.081113 0.060164 ENSG00000198208
ANGPTL4 ENSG00000167772.7 0.09074 0.076382 ENSG00000167772
FMO2 ENSG00000094963.9 0.190242 0.075832 ENSG00000094963
TNFRSF10B ENSG00000120889.8 0.064212 0.050506 ENSG00000120889
PRDX1 ENSG00000117450.9 0.107082 0.058158 ENSG00000117450
FMO3 ENSG00000007933.8 0.111898 0.060577 ENSG00000007933
KIAA1671 ENSG00000197077.8 0.069245 0.082381 ENSG00000197077
OTC ENSG00000036473.5 0.091553 0.071979 ENSG00000036473
TCOF1 ENSG00000070814.13 0.068852 0.066298 ENSG00000070814
ST3GAL6 ENSG00000064225.8 0.054744 0.047092 ENSG00000064225
RECK ENSG00000122707.7 0.062245 0.057632 ENSG00000122707
SRF ENSG00000112658.6 0.050829 0.057859 ENSG00000112658
MAP1LC3B ENSG00000140941.8 0.079096 0.059033 ENSG00000140941
CA12 ENSG00000074410.9 0.441669 0.077881 ENSG00000074410
HOXB5 ENSG00000120075.5 0.078275 0.055717 ENSG00000120075
HIP1R ENSG00000130787.9 0.058863 0.052334 ENSG00000130787
MED26 ENSG00000105085.6 0.065535 0.058137 ENSG00000105085
TBC1D10A ENSG00000099992.11 0.051981 0.051218 ENSG00000099992
PRKD2 ENSG00000105287.8 0.085441 0.060986 ENSG00000105287
UAP1L1 ENSG00000197355.6 0.116104 0.068239 ENSG00000197355
LAMC3 ENSG00000050555.13 0.083278 0.048729 ENSG00000050555
GFPT2 ENSG00000131459.8 0.089605 0.052848 ENSG00000131459
CRYBB2 ENSG00000244752.2 0.154491 0.084851 ENSG00000244752
C17orf78 ENSG00000167230.6 0.095781 0.064068 ENSG00000167230
AMY2B ENSG00000240038.2 0.058154 0.04831 ENSG00000240038
PRNP ENSG00000171867.12 0.130092 0.086004 ENSG00000171867
CLDN12 ENSG00000157224.10 0.055967 0.056708 ENSG00000157224
PPP1R9A ENSG00000158528.7 0.05923 0.059419 ENSG00000158528
FMNL3 ENSG00000161791.9 0.063811 0.051457 ENSG00000161791
KIAA0556 ENSG00000047578.8 0.066464 0.071556 ENSG00000047578
NUDT14 ENSG00000183828.10 0.235675 0.084831 ENSG00000183828
DUSP8 ENSG00000184545.6 0.051015 0.043495 ENSG00000184545
SNX32 ENSG00000172803.13 0.144206 0.071457 ENSG00000172803
SLC10A1 ENSG00000100652.4 0.067624 0.049657 ENSG00000100652
TMEM67 ENSG00000164953.11 0.055215 0.051305 ENSG00000164953
C11orf73 ENSG00000149196.11 0.120815 0.075227 ENSG00000149196
BRD2 ENSG00000204256.8 0.122764 0.074063 ENSG00000204256
LYPD1 ENSG00000150551.10 0.067718 0.05666 ENSG00000150551
NDUFAB1 ENSG00000004779.5 0.067585 0.058452 ENSG00000004779
ELP2 ENSG00000134759.9 0.053616 0.057774 ENSG00000134759
PIGL ENSG00000108474.11 0.08134 0.057051 ENSG00000108474
UFSP1 ENSG00000176125.3 0.061101 0.052405 ENSG00000176125
CCNG1 ENSG00000113328.14 0.052905 0.046451 ENSG00000113328
BZW2 ENSG00000136261.10 0.094446 0.061277 ENSG00000136261
PTN ENSG00000105894.7 0.138991 0.07358 ENSG00000105894
FAM71F2 ENSG00000205085.4 0.058823 0.049241 ENSG00000205085
DYNLRB2 ENSG00000168589.10 0.103671 0.071577 ENSG00000168589
ATPIF1 ENSG00000130770.13 0.096269 0.060754 ENSG00000130770
DENND4A ENSG00000174485.10 0.071018 0.05275 ENSG00000174485
ZNF579 ENSG00000218891.2 0.069995 0.06822 ENSG00000218891
DAD1 ENSG00000129562.6 0.151352 0.082027 ENSG00000129562
EYA4 ENSG00000112319.13 0.222412 0.089839 ENSG00000112319
HLA-DOB ENSG00000241106.2 0.12442 0.073995 ENSG00000241106
ODF2L ENSG00000122417.11 0.062508 0.06086 ENSG00000122417
OXGR1 ENSG00000165621.4 0.063158 0.060681 ENSG00000165621
KRT83 ENSG00000170523.3 0.150927 0.069308 ENSG00000170523
GTF3C5 ENSG00000148308.13 0.072905 0.075883 ENSG00000148308
C3orf38 ENSG00000179021.5 0.055764 0.049076 ENSG00000179021
MFGE8 ENSG00000140545.10 0.058674 0.06393 ENSG00000140545
KIAA0040 ENSG00000235750.5 0.061979 0.055915 ENSG00000235750
CNBP ENSG00000169714.12 0.062848 0.056149 ENSG00000169714
EMR2 ENSG00000127507.13 0.051423 0.055232 ENSG00000127507
NSG1 ENSG00000168824.10 0.06374 0.050085 ENSG00000168824
ADCY10 ENSG00000143199.13 0.075016 0.072016 ENSG00000143199
OSBPL1A ENSG00000141447.12 0.064379 0.067263 ENSG00000141447
CAPNS2 ENSG00000256812.1 0.070967 0.058262 ENSG00000256812
CCZ1B ENSG00000146574.11 0.078386 0.057187 ENSG00000146574
C10orf11 ENSG00000148655.10 0.056237 0.05007 ENSG00000148655
MRPS10 ENSG00000048544.5 0.204988 0.076772 ENSG00000048544
ZNF221 ENSG00000159905.10 0.163393 0.076968 ENSG00000159905
CD72 ENSG00000137101.8 0.070227 0.052003 ENSG00000137101
ATXN7L1 ENSG00000146776.10 0.143559 0.08123 ENSG00000146776
COQ3 ENSG00000132423.6 0.074994 0.054621 ENSG00000132423
B4GALNT2 ENSG00000167080.4 0.054318 0.059979 ENSG00000167080
TGFB1 ENSG00000105329.5 0.060876 0.055351 ENSG00000105329
TPRKB ENSG00000144034.10 0.052875 0.041026 ENSG00000144034
C19orf10 ENSG00000074842.3 0.058777 0.071824 ENSG00000074842
SLC22A4 ENSG00000197208.5 0.055095 0.052831 ENSG00000197208
CA8 ENSG00000178538.5 0.130131 0.077275 ENSG00000178538
GNG13 ENSG00000127588.4 0.055737 0.058481 ENSG00000127588
RHOD ENSG00000173156.2 0.052002 0.059009 ENSG00000173156
MARCKSL1 ENSG00000175130.6 0.083466 0.064274 ENSG00000175130
RP11-47I22.3 ENSG00000232774.3 0.05488 0.042876 ENSG00000232774
