AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
PACSIN3 ENSG00000165912.11 0.261727 0.085863 ENSG00000165912
FAM26F ENSG00000188820.8 0.21406 0.0742 ENSG00000188820
TNKS2 ENSG00000107854.5 0.340258 0.075281 ENSG00000107854
GRB2 ENSG00000177885.9 0.211457 0.075304 ENSG00000177885
TMEM178B ENSG00000261115.1 0.126619 0.060956 ENSG00000261115
RWDD1 ENSG00000111832.8 0.159901 0.073756 ENSG00000111832
CENPC ENSG00000145241.6 0.220137 0.079341 ENSG00000145241
PAQR8 ENSG00000170915.8 0.14628 0.069196 ENSG00000170915
OXR1 ENSG00000164830.13 0.199521 0.069925 ENSG00000164830
NUP50 ENSG00000093000.13 0.285998 0.089611 ENSG00000093000
PCGF2 ENSG00000056661.9 0.353648 0.083074 ENSG00000056661
GYPC ENSG00000136732.10 0.153821 0.067656 ENSG00000136732
HEATR6 ENSG00000068097.10 0.315972 0.087713 ENSG00000068097
SCARB2 ENSG00000138760.4 0.160835 0.068132 ENSG00000138760
TSLP ENSG00000145777.10 0.202693 0.071878 ENSG00000145777
CYP2C19 ENSG00000165841.5 0.161746 0.064797 ENSG00000165841
CCDC163P ENSG00000236624.4 0.659498 0.059768 ENSG00000236624
PRRG2 ENSG00000126460.6 0.289813 0.084589 ENSG00000126460
BVES ENSG00000112276.9 0.188529 0.079897 ENSG00000112276
ZCCHC11 ENSG00000134744.9 0.172094 0.070142 ENSG00000134744
LMTK2 ENSG00000164715.5 0.133918 0.06622 ENSG00000164715
SMEK2 ENSG00000138041.11 0.19573 0.079349 ENSG00000138041
DUS3L ENSG00000141994.11 0.29028 0.08582 ENSG00000141994
DISP2 ENSG00000140323.4 0.724041 0.05288 ENSG00000140323
CRMP1 ENSG00000072832.10 0.472226 0.092385 ENSG00000072832
DKKL1 ENSG00000104901.2 0.188623 0.073089 ENSG00000104901
ZNF502 ENSG00000196653.7 0.26702 0.077957 ENSG00000196653
MTHFSD ENSG00000103248.13 0.419438 0.095857 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.222418 0.087486 ENSG00000239665
ZC3H3 ENSG00000014164.6 0.248856 0.073995 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.37461 0.081216 ENSG00000156795
CEACAM3 ENSG00000170956.12 0.189484 0.091131 ENSG00000170956
REV1 ENSG00000135945.5 0.211835 0.075632 ENSG00000135945
FAM21C ENSG00000172661.13 0.183846 0.072287 ENSG00000172661
DUOX1 ENSG00000137857.13 0.132989 0.065139 ENSG00000137857
NTN5 ENSG00000142233.7 0.201349 0.070948 ENSG00000142233
RABGGTB ENSG00000137955.11 0.164364 0.064834 ENSG00000137955
PPP1R14B ENSG00000173457.6 0.139563 0.068375 ENSG00000173457
NUCKS1 ENSG00000069275.12 0.261896 0.077157 ENSG00000069275
SMU1 ENSG00000122692.7 0.13196 0.061877 ENSG00000122692
ATP7B ENSG00000123191.9 0.451144 0.082838 ENSG00000123191
C10orf71 ENSG00000177354.7 0.181787 0.076525 ENSG00000177354
PLA2G4F ENSG00000168907.9 0.161345 0.075688 ENSG00000168907
TRIM65 ENSG00000141569.6 0.217025 0.085646 ENSG00000141569
ZNF580 ENSG00000213015.4 0.345865 0.084455 ENSG00000213015
SCAPER ENSG00000140386.8 0.18362 0.060506 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.227688 0.074204 ENSG00000146223
IL18R1 ENSG00000115604.6 0.151286 0.065519 ENSG00000115604
AMT ENSG00000145020.10 0.121348 0.059757 ENSG00000145020
ARPP19 ENSG00000128989.6 0.284141 0.077701 ENSG00000128989
USPL1 ENSG00000132952.7 0.182593 0.08258 ENSG00000132952
CNIH4 ENSG00000143771.7 0.367549 0.076663 ENSG00000143771
FMO1 ENSG00000010932.11 0.151527 0.072677 ENSG00000010932
FXYD5 ENSG00000089327.10 0.384724 0.081681 ENSG00000089327
MAPK15 ENSG00000181085.10 0.185191 0.074561 ENSG00000181085
CRYBB3 ENSG00000100053.5 0.378724 0.08188 ENSG00000100053
LONRF2 ENSG00000170500.8 0.119406 0.052797 ENSG00000170500
DYNC1I2 ENSG00000077380.11 0.180017 0.061019 ENSG00000077380
RASIP1 ENSG00000105538.4 0.256224 0.072597 ENSG00000105538
C19orf53 ENSG00000104979.4 0.215 0.079397 ENSG00000104979
FIS1 ENSG00000214253.4 0.388763 0.072133 ENSG00000214253
ORMDL1 ENSG00000128699.9 0.558058 0.06793 ENSG00000128699
ST3GAL6 ENSG00000064225.8 0.124565 0.058919 ENSG00000064225
IFIT5 ENSG00000152778.7 0.338509 0.08144 ENSG00000152778
MROH6 ENSG00000204839.4 0.138197 0.067034 ENSG00000204839
FDXR ENSG00000161513.7 0.233267 0.082981 ENSG00000161513
GIGYF1 ENSG00000146830.9 0.175343 0.070751 ENSG00000146830
HIP1R ENSG00000130787.9 0.159053 0.06421 ENSG00000130787
ZNF773 ENSG00000152439.8 0.150562 0.064971 ENSG00000152439
SNX32 ENSG00000172803.13 0.377698 0.078473 ENSG00000172803
PRELID1 ENSG00000169230.5 0.125797 0.062047 ENSG00000169230
FAM71F2 ENSG00000205085.4 0.159608 0.071687 ENSG00000205085
CCDC122 ENSG00000151773.8 0.276568 0.085065 ENSG00000151773
SERBP1 ENSG00000142864.10 0.174778 0.079108 ENSG00000142864
DAD1 ENSG00000129562.6 0.220857 0.070212 ENSG00000129562
GNG4 ENSG00000168243.6 0.180082 0.082088 ENSG00000168243
ODF2L ENSG00000122417.11 0.177055 0.070953 ENSG00000122417
OXGR1 ENSG00000165621.4 0.167056 0.06547 ENSG00000165621
C19orf44 ENSG00000105072.4 0.156815 0.070439 ENSG00000105072
EMR2 ENSG00000127507.13 0.228947 0.076881 ENSG00000127507
KAT8 ENSG00000103510.15 0.38285 0.080319 ENSG00000103510
NKTR ENSG00000114857.13 0.153363 0.067525 ENSG00000114857
MRPS10 ENSG00000048544.5 0.267325 0.075474 ENSG00000048544
NRTN ENSG00000171119.2 0.180517 0.079093 ENSG00000171119
SIGLEC14 ENSG00000254415.3 0.229448 0.091459 ENSG00000254415
DEF8 ENSG00000140995.12 0.360864 0.0851 ENSG00000140995
SLC7A5 ENSG00000103257.4 0.226763 0.07848 ENSG00000103257
ZNF587 ENSG00000198466.8 0.355526 0.078538 ENSG00000198466
IFT74 ENSG00000096872.11 0.339084 0.080381 ENSG00000096872
PCSK4 ENSG00000115257.11 0.200554 0.086678 ENSG00000115257
FZD10 ENSG00000111432.4 0.238533 0.095139 ENSG00000111432
ASAH2B ENSG00000204147.5 0.302496 0.078254 ENSG00000204147
CARD10 ENSG00000100065.10 0.462334 0.091381 ENSG00000100065
SPATA13 ENSG00000182957.10 0.197629 0.081701 ENSG00000182957
POLR1E ENSG00000137054.11 0.123376 0.06 ENSG00000137054
CSTB ENSG00000160213.5 0.407757 0.082897 ENSG00000160213
ZHX2 ENSG00000178764.6 0.203045 0.07875 ENSG00000178764
CLEC12A ENSG00000172322.9 0.63207 0.061442 ENSG00000172322
CENPQ ENSG00000031691.6 0.300205 0.077371 ENSG00000031691
PES1 ENSG00000100029.12 0.233043 0.078044 ENSG00000100029
TAC1 ENSG00000006128.7 0.149166 0.07198 ENSG00000006128
RHBDL1 ENSG00000103269.9 0.27121 0.08063 ENSG00000103269
PRR12 ENSG00000126464.9 0.244587 0.08626 ENSG00000126464
MAP2K5 ENSG00000137764.15 0.19245 0.072191 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.150072 0.068292 ENSG00000040199
SCP2 ENSG00000116171.12 0.160823 0.070031 ENSG00000116171
DNAJA4 ENSG00000140403.8 0.183346 0.073108 ENSG00000140403
NIPAL4 ENSG00000172548.10 0.12207 0.059207 ENSG00000172548
AL359712.1 ENSG00000272260.1 0.170901 0.063814 ENSG00000272260
LZTS3 ENSG00000088899.10 0.169027 0.077222 ENSG00000088899
SLC23A1 ENSG00000170482.12 0.382642 0.078304 ENSG00000170482
FLJ30594 ENSG00000272268.1 0.149292 0.069612 ENSG00000272268
MYO15B ENSG00000266714.2 0.279025 0.088075 ENSG00000266714
RP11-345J4.5 ENSG00000261740.1 0.11369 0.056476 ENSG00000261740
CHCHD10 ENSG00000250479.4 0.175226 0.071829 ENSG00000250479
PLA2G4B ENSG00000243708.3 0.143711 0.064203 ENSG00000243708
C19orf24 ENSG00000228300.9 0.292675 0.096071 ENSG00000228300
CKMT1A ENSG00000223572.5 0.459013 0.100201 ENSG00000223572
C6orf226 ENSG00000221821.2 0.176364 0.078799 ENSG00000221821
AL603965.1 ENSG00000215033.3 0.211305 0.069786 ENSG00000215033
MEF2B ENSG00000213999.11 0.257011 0.077245 ENSG00000213999
C1QTNF9B ENSG00000205863.5 0.441627 0.077738 ENSG00000205863
LCMT1 ENSG00000205629.7 0.159247 0.070595 ENSG00000205629
KRT6A ENSG00000205420.6 0.121318 0.059689 ENSG00000205420
ABCF1 ENSG00000204574.8 0.144668 0.067766 ENSG00000204574
NPY4R ENSG00000204174.2 0.158416 0.077727 ENSG00000204174
FAM229B ENSG00000203778.3 0.132774 0.058952 ENSG00000203778
RAET1G ENSG00000203722.3 0.25012 0.069187 ENSG00000203722
EFCAB2 ENSG00000203666.8 0.386404 0.080615 ENSG00000203666
TBKBP1 ENSG00000198933.5 0.356345 0.075495 ENSG00000198933
PRMT6 ENSG00000198890.6 0.484748 0.071233 ENSG00000198890
LTN1 ENSG00000198862.8 0.16925 0.072903 ENSG00000198862
SCAMP5 ENSG00000198794.7 0.37308 0.081568 ENSG00000198794
ZNF534 ENSG00000198633.6 0.32945 0.092689 ENSG00000198633
ZNF808 ENSG00000198482.6 0.230168 0.088788 ENSG00000198482
ZNF544 ENSG00000198131.9 0.119673 0.057103 ENSG00000198131
RP11-347C12.1 ENSG00000198064.9 0.147334 0.065291 ENSG00000198064
ZNF667 ENSG00000198046.7 0.263301 0.081139 ENSG00000198046
ZNF677 ENSG00000197928.6 0.231874 0.080272 ENSG00000197928
GPAA1 ENSG00000197858.6 0.175028 0.072039 ENSG00000197858
DHRS4-AS1 ENSG00000197775.1 0.153473 0.07628 ENSG00000197775
NEK5 ENSG00000197168.6 0.140112 0.067435 ENSG00000197168
SND1 ENSG00000197157.6 0.126047 0.060027 ENSG00000197157
FAM3C ENSG00000196937.6 0.162891 0.065562 ENSG00000196937
ZNF239 ENSG00000196793.9 0.156881 0.075908 ENSG00000196793
C20orf96 ENSG00000196476.7 0.194673 0.078306 ENSG00000196476
HMGB1 ENSG00000189403.10 0.244044 0.091349 ENSG00000189403
TMEM194B ENSG00000189362.7 0.190074 0.069081 ENSG00000189362
ZNF600 ENSG00000189190.7 0.235649 0.091658 ENSG00000189190
FAM47E ENSG00000189157.9 0.176471 0.075352 ENSG00000189157
NELFB ENSG00000188986.4 0.186361 0.077563 ENSG00000188986
MSL1 ENSG00000188895.6 0.21169 0.078152 ENSG00000188895
C22orf34 ENSG00000188511.8 0.378914 0.083429 ENSG00000188511
AGAP4 ENSG00000188234.9 0.30826 0.078193 ENSG00000188234
ADH1A ENSG00000187758.3 0.163158 0.071778 ENSG00000187758
HAPLN4 ENSG00000187664.8 0.1469 0.070366 ENSG00000187664
TMEM216 ENSG00000187049.5 0.324135 0.081036 ENSG00000187049
VSIG10L ENSG00000186806.5 0.213715 0.08599 ENSG00000186806
BCR ENSG00000186716.15 0.277161 0.075674 ENSG00000186716
CYP4X1 ENSG00000186377.6 0.246416 0.079161 ENSG00000186377
POLR1D ENSG00000186184.11 0.290041 0.087492 ENSG00000186184
CYP4Z1 ENSG00000186160.4 0.183647 0.067431 ENSG00000186160
WWOX ENSG00000186153.12 0.326428 0.096968 ENSG00000186153
CYP4F2 ENSG00000186115.7 0.150492 0.064833 ENSG00000186115
SYN3 ENSG00000185666.10 0.152979 0.075556 ENSG00000185666
DBX2 ENSG00000185610.6 0.482672 0.07432 ENSG00000185610
SP1 ENSG00000185591.5 0.12983 0.061099 ENSG00000185591
NDUFA6 ENSG00000184983.5 0.482065 0.086512 ENSG00000184983
BPIFC ENSG00000184459.4 0.148341 0.073237 ENSG00000184459
LRIT3 ENSG00000183423.7 0.178173 0.070563 ENSG00000183423
RUVBL2 ENSG00000183207.8 0.216994 0.079946 ENSG00000183207
CACNB4 ENSG00000182389.14 0.186117 0.073142 ENSG00000182389
AMIGO1 ENSG00000181754.6 0.52932 0.070569 ENSG00000181754
ZNF816 ENSG00000180257.8 0.528495 0.076513 ENSG00000180257
DNAJC22 ENSG00000178401.10 0.130998 0.063622 ENSG00000178401
CALML5 ENSG00000178372.6 0.187178 0.088769 ENSG00000178372
WDR6 ENSG00000178252.12 0.461564 0.083904 ENSG00000178252
ZNF114 ENSG00000178150.4 0.161793 0.073329 ENSG00000178150
CENPBD1 ENSG00000177946.4 0.243508 0.093471 ENSG00000177946
SAMD9L ENSG00000177409.7 0.138614 0.069222 ENSG00000177409
TIMM22 ENSG00000177370.3 0.469782 0.081369 ENSG00000177370
TRIM72 ENSG00000177238.9 0.125866 0.062926 ENSG00000177238
FUT2 ENSG00000176920.10 0.188174 0.076114 ENSG00000176920
ZDHHC21 ENSG00000175893.6 0.191264 0.081381 ENSG00000175893
BTC ENSG00000174808.7 0.249955 0.084095 ENSG00000174808
C4orf32 ENSG00000174749.4 0.127907 0.060809 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.18916 0.072199 ENSG00000174606
ZNF497 ENSG00000174586.6 0.125792 0.061228 ENSG00000174586
SNAPC5 ENSG00000174446.8 0.289811 0.073398 ENSG00000174446
KIAA1919 ENSG00000173214.5 0.196105 0.072254 ENSG00000173214
DCAKD ENSG00000172992.7 0.340776 0.079645 ENSG00000172992
CBWD1 ENSG00000172785.14 0.535345 0.073228 ENSG00000172785
TMEM217 ENSG00000172738.7 0.244638 0.078613 ENSG00000172738
LRRC20 ENSG00000172731.9 0.359917 0.090057 ENSG00000172731
NME6 ENSG00000172113.4 0.160823 0.066586 ENSG00000172113
METTL18 ENSG00000171806.7 0.22227 0.068042 ENSG00000171806
ZNF584 ENSG00000171574.13 0.3217 0.077339 ENSG00000171574
COL24A1 ENSG00000171502.10 0.231201 0.071785 ENSG00000171502
ZNF561 ENSG00000171469.6 0.131924 0.061143 ENSG00000171469
UGT2B7 ENSG00000171234.9 0.240687 0.075242 ENSG00000171234
KRT6C ENSG00000170465.9 0.176594 0.065142 ENSG00000170465
FRMPD2 ENSG00000170324.15 0.181897 0.076458 ENSG00000170324
FABP6 ENSG00000170231.11 0.202161 0.075235 ENSG00000170231
FOXD4 ENSG00000170122.4 0.20064 0.076492 ENSG00000170122
SF3B5 ENSG00000169976.5 0.306838 0.087468 ENSG00000169976
ZNF764 ENSG00000169951.5 0.140626 0.069533 ENSG00000169951
PYDC1 ENSG00000169900.3 0.255954 0.075576 ENSG00000169900
MT1E ENSG00000169715.10 0.345771 0.086116 ENSG00000169715
CHRNA5 ENSG00000169684.9 0.25309 0.073757 ENSG00000169684
RP11-231C14.4 ENSG00000169203.12 0.209479 0.079387 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.270502 0.076256 ENSG00000169087
UPF3A ENSG00000169062.10 0.34303 0.079968 ENSG00000169062
COA6 ENSG00000168275.10 0.347498 0.08894 ENSG00000168275
C11orf84 ENSG00000168005.4 0.156869 0.06632 ENSG00000168005
KIFC2 ENSG00000167702.7 0.15603 0.067907 ENSG00000167702
TMC4 ENSG00000167608.7 0.596346 0.074664 ENSG00000167608
ZNF528 ENSG00000167555.9 0.271117 0.084503 ENSG00000167555
TRAPPC2L ENSG00000167515.6 0.369015 0.081033 ENSG00000167515
ACSF2 ENSG00000167107.8 0.17047 0.07193 ENSG00000167107
SGSM1 ENSG00000167037.14 0.325226 0.082705 ENSG00000167037
YPEL4 ENSG00000166793.6 0.130898 0.057169 ENSG00000166793
SAAL1 ENSG00000166788.5 0.293659 0.074681 ENSG00000166788
MYRFL ENSG00000166268.6 0.187322 0.083438 ENSG00000166268
STXBP4 ENSG00000166263.9 0.14347 0.063344 ENSG00000166263
C1QL3 ENSG00000165985.8 0.562171 0.079773 ENSG00000165985
FRAT1 ENSG00000165879.7 0.147236 0.069917 ENSG00000165879
NOL6 ENSG00000165271.12 0.160741 0.07779 ENSG00000165271
TMEM246 ENSG00000165152.4 0.181746 0.082032 ENSG00000165152
RASEF ENSG00000165105.9 0.149866 0.065051 ENSG00000165105
RPP25L ENSG00000164967.5 0.284421 0.079997 ENSG00000164967
YWHAZ ENSG00000164924.13 0.241342 0.081434 ENSG00000164924
GALNT10 ENSG00000164574.11 0.166873 0.06403 ENSG00000164574
ERAP1 ENSG00000164307.8 0.310596 0.073533 ENSG00000164307
SLC25A46 ENSG00000164209.12 0.183803 0.079093 ENSG00000164209
ATRIP ENSG00000164053.13 0.225364 0.092828 ENSG00000164053
FYCO1 ENSG00000163820.10 0.216609 0.07763 ENSG00000163820
MRPS18C ENSG00000163319.6 0.230879 0.080571 ENSG00000163319
NOSTRIN ENSG00000163072.10 0.167467 0.06697 ENSG00000163072
LRRIQ3 ENSG00000162620.11 0.241879 0.072934 ENSG00000162620
ZYG11B ENSG00000162378.8 0.138598 0.064379 ENSG00000162378
TMEM143 ENSG00000161558.6 0.255212 0.083125 ENSG00000161558
PGAP3 ENSG00000161395.8 0.170408 0.071205 ENSG00000161395
LY6K ENSG00000160886.9 0.525118 0.071548 ENSG00000160886
FAM207A ENSG00000160256.8 0.234664 0.07673 ENSG00000160256
MRPL10 ENSG00000159111.8 0.150287 0.068099 ENSG00000159111
TSPAN33 ENSG00000158457.4 0.347019 0.090661 ENSG00000158457
WDR66 ENSG00000158023.5 0.161089 0.069784 ENSG00000158023
GATAD1 ENSG00000157259.6 0.306273 0.085487 ENSG00000157259
ADAMTS3 ENSG00000156140.4 0.180588 0.070475 ENSG00000156140
HEATR3 ENSG00000155393.8 0.249342 0.072952 ENSG00000155393
ANKFN1 ENSG00000153930.6 0.128473 0.062363 ENSG00000153930
PTPRD ENSG00000153707.11 0.269791 0.098939 ENSG00000153707
ASAP1 ENSG00000153317.10 0.208791 0.077015 ENSG00000153317
MERTK ENSG00000153208.12 0.178165 0.078446 ENSG00000153208
GJA1 ENSG00000152661.7 0.203833 0.079888 ENSG00000152661
DCLRE1C ENSG00000152457.13 0.202456 0.082783 ENSG00000152457
TGOLN2 ENSG00000152291.9 0.275494 0.075263 ENSG00000152291
BICD1 ENSG00000151746.9 0.248577 0.073314 ENSG00000151746
TBX6 ENSG00000149922.6 0.284436 0.092839 ENSG00000149922
PARD3 ENSG00000148498.11 0.170859 0.078513 ENSG00000148498
RSU1 ENSG00000148484.13 0.316311 0.093232 ENSG00000148484
INPP5E ENSG00000148384.11 0.131237 0.064252 ENSG00000148384
LRP12 ENSG00000147650.7 0.266897 0.078429 ENSG00000147650
NOM1 ENSG00000146909.3 0.141919 0.06996 ENSG00000146909
TMEM209 ENSG00000146842.12 0.258553 0.092461 ENSG00000146842
RNF217 ENSG00000146373.11 0.176455 0.079276 ENSG00000146373
FGD2 ENSG00000146192.10 0.230411 0.081392 ENSG00000146192
MLIP ENSG00000146147.10 0.323235 0.079859 ENSG00000146147
SPINK7 ENSG00000145879.6 0.21069 0.066997 ENSG00000145879
DDIT4L ENSG00000145358.2 0.147629 0.063392 ENSG00000145358
CISD2 ENSG00000145354.5 0.204604 0.069145 ENSG00000145354
ATP10D ENSG00000145246.9 0.150924 0.071924 ENSG00000145246
MYH15 ENSG00000144821.5 0.27582 0.085719 ENSG00000144821
UBA3 ENSG00000144744.12 0.216819 0.077125 ENSG00000144744
FAM198A ENSG00000144649.4 0.169258 0.06919 ENSG00000144649
PHOSPHO2 ENSG00000144362.7 0.159898 0.061238 ENSG00000144362
LYG1 ENSG00000144214.5 0.156756 0.067554 ENSG00000144214
ST6GAL2 ENSG00000144057.11 0.14198 0.064337 ENSG00000144057
NAT8 ENSG00000144035.3 0.149374 0.068284 ENSG00000144035
MLK4 ENSG00000143674.6 0.433845 0.07564 ENSG00000143674
IFNAR1 ENSG00000142166.8 0.231186 0.079691 ENSG00000142166
ATHL1 ENSG00000142102.11 0.537492 0.073541 ENSG00000142102
SCRN2 ENSG00000141295.9 0.421472 0.083242 ENSG00000141295
SORD ENSG00000140263.9 0.593242 0.066031 ENSG00000140263
DUOXA1 ENSG00000140254.8 0.118041 0.05889 ENSG00000140254
SLC24A4 ENSG00000140090.13 0.164684 0.079354 ENSG00000140090
CERS5 ENSG00000139624.8 0.12795 0.06211 ENSG00000139624
SLCO1C1 ENSG00000139155.4 0.190944 0.082983 ENSG00000139155
NAAA ENSG00000138744.10 0.527418 0.071363 ENSG00000138744
C4orf21 ENSG00000138658.11 0.155324 0.069455 ENSG00000138658
STAT4 ENSG00000138378.13 0.148261 0.065348 ENSG00000138378
MSMB ENSG00000138294.9 0.170982 0.077368 ENSG00000138294
ENTPD1 ENSG00000138185.12 0.210769 0.068807 ENSG00000138185
RTCA ENSG00000137996.8 0.172942 0.074921 ENSG00000137996
MNF1 ENSG00000137288.5 0.21216 0.071384 ENSG00000137288
IL36B ENSG00000136696.6 0.55463 0.075304 ENSG00000136696
CIB2 ENSG00000136425.8 0.167985 0.072326 ENSG00000136425
MED4 ENSG00000136146.10 0.242948 0.077939 ENSG00000136146
CAPN9 ENSG00000135773.8 0.417608 0.078048 ENSG00000135773
AGT ENSG00000135744.7 0.615638 0.064929 ENSG00000135744
PKIB ENSG00000135549.9 0.139694 0.068491 ENSG00000135549
TFCP2 ENSG00000135457.5 0.141347 0.067647 ENSG00000135457
MTO1 ENSG00000135297.11 0.144062 0.067328 ENSG00000135297
ADAM19 ENSG00000135074.11 0.20534 0.071158 ENSG00000135074
WDR36 ENSG00000134987.7 0.146685 0.070773 ENSG00000134987
CARS2 ENSG00000134905.12 0.171271 0.076011 ENSG00000134905
CLOCK ENSG00000134852.10 0.121018 0.054721 ENSG00000134852
FBXO18 ENSG00000134452.14 0.198357 0.077564 ENSG00000134452
SWAP70 ENSG00000133789.10 0.141408 0.067305 ENSG00000133789
SLC2A11 ENSG00000133460.15 0.172378 0.076206 ENSG00000133460
CNDP2 ENSG00000133313.10 0.389714 0.082862 ENSG00000133313
PIK3C2B ENSG00000133056.9 0.196559 0.076899 ENSG00000133056
PCBD2 ENSG00000132570.10 0.157675 0.074905 ENSG00000132570
ULBP2 ENSG00000131015.4 0.184441 0.080429 ENSG00000131015
PKDREJ ENSG00000130943.5 0.424851 0.079327 ENSG00000130943
ZNF557 ENSG00000130544.7 0.180709 0.085726 ENSG00000130544
PGPEP1 ENSG00000130517.8 0.255915 0.090735 ENSG00000130517
MRPL34 ENSG00000130312.2 0.318366 0.077254 ENSG00000130312
NARG2 ENSG00000128915.7 0.14693 0.072408 ENSG00000128915
MYO5C ENSG00000128833.8 0.240525 0.084922 ENSG00000128833
VGF ENSG00000128564.5 0.176862 0.071196 ENSG00000128564
STYXL1 ENSG00000127952.12 0.368221 0.077413 ENSG00000127952
PTPN12 ENSG00000127947.11 0.244148 0.076653 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.182917 0.062789 ENSG00000127364
ABHD8 ENSG00000127220.5 0.266117 0.073997 ENSG00000127220
TRAP1 ENSG00000126602.6 0.403095 0.076385 ENSG00000126602
POLR1B ENSG00000125630.11 0.453692 0.0783 ENSG00000125630
PAX8 ENSG00000125618.12 0.480164 0.075122 ENSG00000125618
KLHL31 ENSG00000124743.5 0.253527 0.076034 ENSG00000124743
DNAH8 ENSG00000124721.13 0.773036 0.047261 ENSG00000124721
SPATS2 ENSG00000123352.13 0.212847 0.08094 ENSG00000123352
GIPC1 ENSG00000123159.11 0.159692 0.073688 ENSG00000123159
SPINK4 ENSG00000122711.4 0.244464 0.075098 ENSG00000122711
CCR2 ENSG00000121807.5 0.130286 0.061056 ENSG00000121807
LHX4 ENSG00000121454.4 0.153501 0.070969 ENSG00000121454
WBP4 ENSG00000120688.7 0.213912 0.081511 ENSG00000120688
EPC1 ENSG00000120616.11 0.154938 0.071057 ENSG00000120616
CRHR1 ENSG00000120088.10 0.405077 0.082571 ENSG00000120088
KANSL1 ENSG00000120071.8 0.182258 0.075247 ENSG00000120071
COQ6 ENSG00000119723.11 0.119964 0.058042 ENSG00000119723
C2orf40 ENSG00000119147.5 0.28674 0.081822 ENSG00000119147
GDA ENSG00000119125.12 0.180217 0.069026 ENSG00000119125
NSL1 ENSG00000117697.10 0.17668 0.073379 ENSG00000117697
NENF ENSG00000117691.5 0.141315 0.064179 ENSG00000117691
CR2 ENSG00000117322.12 0.200185 0.078154 ENSG00000117322
KDM5B ENSG00000117139.12 0.324519 0.078227 ENSG00000117139
UCHL5 ENSG00000116750.8 0.153434 0.074224 ENSG00000116750
PDCL3 ENSG00000115539.9 0.145384 0.070817 ENSG00000115539
STEAP3 ENSG00000115107.15 0.3154 0.079996 ENSG00000115107
IL1A ENSG00000115008.5 0.171877 0.067407 ENSG00000115008
THG1L ENSG00000113272.9 0.142265 0.064961 ENSG00000113272
WISP3 ENSG00000112761.14 0.329168 0.07625 ENSG00000112761
ADTRP ENSG00000111863.8 0.230759 0.080313 ENSG00000111863
RSPH4A ENSG00000111834.8 0.235448 0.083915 ENSG00000111834
KRR1 ENSG00000111615.8 0.171647 0.068298 ENSG00000111615
NDUFC1 ENSG00000109390.7 0.206141 0.066536 ENSG00000109390
GNRHR ENSG00000109163.6 0.144309 0.069314 ENSG00000109163
RND2 ENSG00000108830.7 0.156727 0.063968 ENSG00000108830
SGCA ENSG00000108823.11 0.208151 0.080477 ENSG00000108823
DHX58 ENSG00000108771.8 0.314312 0.083334 ENSG00000108771
PSMB3 ENSG00000108294.4 0.147246 0.069798 ENSG00000108294
RPL28 ENSG00000108107.8 0.20845 0.093637 ENSG00000108107
PITRM1 ENSG00000107959.11 0.2241 0.084438 ENSG00000107959
KIAA1432 ENSG00000107036.7 0.166574 0.067234 ENSG00000107036
PLGRKT ENSG00000107020.5 0.288108 0.077892 ENSG00000107020
FAM83E ENSG00000105523.3 0.177062 0.078814 ENSG00000105523
MYH14 ENSG00000105357.11 0.248489 0.087321 ENSG00000105357
SLC1A6 ENSG00000105143.8 0.179304 0.079457 ENSG00000105143
TLE6 ENSG00000104953.14 0.3903 0.088778 ENSG00000104953
KLHDC4 ENSG00000104731.9 0.218501 0.091995 ENSG00000104731
RPAP1 ENSG00000103932.7 0.346477 0.079313 ENSG00000103932
SLC6A2 ENSG00000103546.14 0.479726 0.081761 ENSG00000103546
HSDL1 ENSG00000103160.7 0.209219 0.090653 ENSG00000103160
MT4 ENSG00000102891.3 0.602108 0.070519 ENSG00000102891
MEDAG ENSG00000102802.5 0.177206 0.080437 ENSG00000102802
SGCG ENSG00000102683.6 0.240001 0.084355 ENSG00000102683
DNAJC3 ENSG00000102580.10 0.175454 0.0651 ENSG00000102580
NALCN ENSG00000102452.11 0.195895 0.081149 ENSG00000102452
LPIN2 ENSG00000101577.5 0.114043 0.056886 ENSG00000101577
RBM23 ENSG00000100461.13 0.195996 0.078292 ENSG00000100461
MLC1 ENSG00000100427.11 0.36319 0.07868 ENSG00000100427
MTMR3 ENSG00000100330.11 0.164076 0.06333 ENSG00000100330
ARSA ENSG00000100299.12 0.279646 0.087091 ENSG00000100299
THOC5 ENSG00000100296.9 0.169034 0.064226 ENSG00000100296
TTLL1 ENSG00000100271.12 0.161709 0.073949 ENSG00000100271
SUN2 ENSG00000100242.11 0.151346 0.064761 ENSG00000100242
FBXO7 ENSG00000100225.13 0.255008 0.077044 ENSG00000100225
CBY1 ENSG00000100211.6 0.158461 0.061781 ENSG00000100211
PICK1 ENSG00000100151.11 0.218399 0.076615 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.247094 0.081348 ENSG00000099956
