AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
CEPT1 ENSG00000134255.9 0.072766 0.057921 ENSG00000134255
MPHOSPH6 ENSG00000135698.5 0.294794 0.086793 ENSG00000135698
LMOD1 ENSG00000163431.11 0.119896 0.069392 ENSG00000163431
PTPRJ ENSG00000149177.8 0.077521 0.052057 ENSG00000149177
RABEP1 ENSG00000029725.12 0.069312 0.068045 ENSG00000029725
LONP1 ENSG00000196365.7 0.381772 0.081959 ENSG00000196365
AC005841.1 ENSG00000206044.3 0.065679 0.059112 ENSG00000206044
TCTE1 ENSG00000146221.8 0.074193 0.062074 ENSG00000146221
DHX34 ENSG00000134815.14 0.103029 0.064964 ENSG00000134815
PTH2R ENSG00000144407.5 0.051267 0.043768 ENSG00000144407
PSPN ENSG00000125650.4 0.126984 0.081136 ENSG00000125650
FOXJ1 ENSG00000129654.7 0.067743 0.061783 ENSG00000129654
MOCOS ENSG00000075643.5 0.070588 0.065523 ENSG00000075643
SYT11 ENSG00000132718.7 0.116399 0.062015 ENSG00000132718
ZNF681 ENSG00000196172.8 0.072367 0.056506 ENSG00000196172
ABLIM3 ENSG00000173210.15 0.165616 0.071328 ENSG00000173210
MYO9B ENSG00000099331.9 0.120795 0.079479 ENSG00000099331
SAMD14 ENSG00000167100.10 0.117436 0.06869 ENSG00000167100
FGFR4 ENSG00000160867.10 0.05297 0.049416 ENSG00000160867
FKBP10 ENSG00000141756.14 0.214191 0.075949 ENSG00000141756
C8orf33 ENSG00000182307.8 0.098499 0.054228 ENSG00000182307
BAP1 ENSG00000163930.5 0.083707 0.058543 ENSG00000163930
SLC20A2 ENSG00000168575.5 0.052752 0.053349 ENSG00000168575
TCTN2 ENSG00000168778.7 0.298802 0.070503 ENSG00000168778
CRYZ ENSG00000116791.9 0.643615 0.062085 ENSG00000116791
PLOD3 ENSG00000106397.7 0.097209 0.060205 ENSG00000106397
SLC22A23 ENSG00000137266.10 0.115877 0.068681 ENSG00000137266
TSPAN17 ENSG00000048140.13 0.050448 0.052496 ENSG00000048140
NANOS3 ENSG00000187556.6 0.057203 0.057436 ENSG00000187556
CA3 ENSG00000164879.6 0.056547 0.05371 ENSG00000164879
PLAU ENSG00000122861.11 0.072355 0.054605 ENSG00000122861
RNF219 ENSG00000152193.7 0.124408 0.064846 ENSG00000152193
EIF3CL ENSG00000205609.8 0.131616 0.064914 ENSG00000205609
SLC35F5 ENSG00000115084.8 0.161877 0.066373 ENSG00000115084
DNPEP ENSG00000123992.14 0.057701 0.051345 ENSG00000123992
PLLP ENSG00000102934.5 0.196097 0.07999 ENSG00000102934
PHF17 ENSG00000077684.11 0.115954 0.065831 ENSG00000077684
PCDHA4 ENSG00000204967.6 0.109163 0.061841 ENSG00000204967
NEIL1 ENSG00000140398.9 0.099823 0.054322 ENSG00000140398
TSHR ENSG00000165409.11 0.079422 0.054669 ENSG00000165409
IVL ENSG00000163207.5 0.05392 0.05899 ENSG00000163207
CALD1 ENSG00000122786.15 0.132051 0.067386 ENSG00000122786
POP4 ENSG00000105171.5 0.064437 0.058533 ENSG00000105171
CXCL17 ENSG00000189377.4 0.050193 0.062739 ENSG00000189377
SERPINA10 ENSG00000140093.5 0.067022 0.067428 ENSG00000140093
GRIK2 ENSG00000164418.15 0.123364 0.069175 ENSG00000164418
SYCE1L ENSG00000205078.5 0.588222 0.070575 ENSG00000205078
NMRK2 ENSG00000077009.9 0.078972 0.066932 ENSG00000077009
XPO6 ENSG00000169180.7 0.056644 0.053346 ENSG00000169180
AC021860.1 ENSG00000196355.2 0.506921 0.072659 ENSG00000196355
BTBD6 ENSG00000184887.9 0.127472 0.080965 ENSG00000184887
FKBP9 ENSG00000122642.6 0.084022 0.058109 ENSG00000122642
FUCA2 ENSG00000001036.8 0.149182 0.075723 ENSG00000001036
KCNC3 ENSG00000131398.9 0.266957 0.081029 ENSG00000131398
CENPN ENSG00000166451.9 0.21037 0.094313 ENSG00000166451
QRICH1 ENSG00000198218.6 0.083718 0.047406 ENSG00000198218
THBS1 ENSG00000137801.9 0.134589 0.078874 ENSG00000137801
FPGT ENSG00000254685.1 0.201388 0.069041 ENSG00000254685
GAS6 ENSG00000183087.9 0.066412 0.060771 ENSG00000183087
PDE5A ENSG00000138735.11 0.08637 0.065254 ENSG00000138735
BMP5 ENSG00000112175.6 0.111764 0.064952 ENSG00000112175
ZMYM1 ENSG00000197056.5 0.061774 0.052894 ENSG00000197056
IDH3A ENSG00000166411.9 0.081808 0.055942 ENSG00000166411
TTLL6 ENSG00000170703.11 0.058337 0.049546 ENSG00000170703
EMP3 ENSG00000142227.6 0.09708 0.067656 ENSG00000142227
PTER ENSG00000165983.10 0.105347 0.075641 ENSG00000165983
TMEM205 ENSG00000105518.9 0.055676 0.058644 ENSG00000105518
SLC36A1 ENSG00000123643.7 0.406198 0.089772 ENSG00000123643
PIGB ENSG00000069943.5 0.261959 0.077295 ENSG00000069943
SAMM50 ENSG00000100347.10 0.499434 0.081177 ENSG00000100347
ZNF26 ENSG00000198393.3 0.088565 0.05219 ENSG00000198393
GNRH2 ENSG00000125787.7 0.090453 0.06678 ENSG00000125787
CDO1 ENSG00000129596.4 0.107544 0.068867 ENSG00000129596
TMEM8B ENSG00000137103.12 0.216953 0.070518 ENSG00000137103
SIRT3 ENSG00000142082.10 0.337517 0.08065 ENSG00000142082
C9orf173 ENSG00000197768.6 0.091585 0.070014 ENSG00000197768
C6orf163 ENSG00000203872.5 0.197833 0.070092 ENSG00000203872
PHLDB2 ENSG00000144824.15 0.148002 0.072719 ENSG00000144824
MMP1 ENSG00000196611.4 0.08609 0.058615 ENSG00000196611
GPR150 ENSG00000178015.4 0.064128 0.055219 ENSG00000178015
TMEM161A ENSG00000064545.10 0.136365 0.07385 ENSG00000064545
UIMC1 ENSG00000087206.12 0.067778 0.057064 ENSG00000087206
HAP1 ENSG00000173805.11 0.259083 0.08908 ENSG00000173805
MORC2 ENSG00000133422.7 0.064848 0.056435 ENSG00000133422
SENP8 ENSG00000166192.10 0.096136 0.072761 ENSG00000166192
TAB2 ENSG00000055208.13 0.158591 0.080445 ENSG00000055208
NAA20 ENSG00000173418.7 0.054912 0.059311 ENSG00000173418
ORC4 ENSG00000115947.8 0.093921 0.05362 ENSG00000115947
ESR1 ENSG00000091831.16 0.073487 0.06129 ENSG00000091831
S100A16 ENSG00000188643.6 0.074421 0.061374 ENSG00000188643
SPOCK2 ENSG00000107742.8 0.084819 0.062531 ENSG00000107742
PGM2 ENSG00000169299.9 0.36372 0.076544 ENSG00000169299
MSRA ENSG00000175806.10 0.051105 0.048458 ENSG00000175806
NAGS ENSG00000161653.6 0.151953 0.073988 ENSG00000161653
STX7 ENSG00000079950.9 0.051926 0.055132 ENSG00000079950
ZNF471 ENSG00000196263.3 0.267205 0.080481 ENSG00000196263
LONRF1 ENSG00000154359.8 0.055727 0.047374 ENSG00000154359
OMA1 ENSG00000162600.7 0.119453 0.060043 ENSG00000162600
MORF4L1 ENSG00000185787.10 0.064826 0.063105 ENSG00000185787
HFM1 ENSG00000162669.11 0.465027 0.084656 ENSG00000162669
LRRK2 ENSG00000188906.9 0.153164 0.065128 ENSG00000188906
CASD1 ENSG00000127995.12 0.091421 0.058859 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.225907 0.085414 ENSG00000140265
CHD8 ENSG00000100888.8 0.056061 0.068147 ENSG00000100888
C7orf73 ENSG00000243317.3 0.197128 0.06925 ENSG00000243317
HYKK ENSG00000188266.9 0.082998 0.06256 ENSG00000188266
OGFOD1 ENSG00000087263.12 0.117236 0.064012 ENSG00000087263
ACAA2 ENSG00000167315.13 0.052531 0.07166 ENSG00000167315
RPS15A ENSG00000134419.11 0.089318 0.071828 ENSG00000134419
GOLGB1 ENSG00000173230.11 0.07462 0.053366 ENSG00000173230
AMDHD1 ENSG00000139344.3 0.052806 0.050504 ENSG00000139344
DISP1 ENSG00000154309.7 0.127846 0.068595 ENSG00000154309
NUDT13 ENSG00000166321.9 0.272618 0.083237 ENSG00000166321
RALB ENSG00000144118.9 0.072535 0.051855 ENSG00000144118
RBM26 ENSG00000139746.11 0.062458 0.048636 ENSG00000139746
KIFAP3 ENSG00000075945.8 0.062938 0.045936 ENSG00000075945
PRPF39 ENSG00000185246.13 0.092655 0.074225 ENSG00000185246
KIAA1875 ENSG00000179698.9 0.333053 0.078433 ENSG00000179698
USP13 ENSG00000058056.4 0.098028 0.063062 ENSG00000058056
FUT1 ENSG00000174951.6 0.059443 0.06745 ENSG00000174951
RPS15 ENSG00000115268.5 0.1052 0.085229 ENSG00000115268
NMNAT1 ENSG00000173614.9 0.050457 0.052348 ENSG00000173614
PDLIM4 ENSG00000131435.8 0.081625 0.048544 ENSG00000131435
RCAN1 ENSG00000159200.12 0.061808 0.063367 ENSG00000159200
C5orf56 ENSG00000197536.6 0.064653 0.061447 ENSG00000197536
RNMTL1 ENSG00000171861.6 0.082934 0.073933 ENSG00000171861
HIGD1A ENSG00000181061.9 0.171756 0.072672 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.134802 0.067459 ENSG00000174032
PARD6A ENSG00000102981.5 0.058274 0.050445 ENSG00000102981
CCL24 ENSG00000106178.2 0.0749 0.053451 ENSG00000106178
ABCA5 ENSG00000154265.11 0.0714 0.065268 ENSG00000154265
SAMD8 ENSG00000156671.7 0.105759 0.06183 ENSG00000156671
RNF34 ENSG00000170633.12 0.060626 0.05562 ENSG00000170633
KLRB1 ENSG00000111796.3 0.077222 0.061222 ENSG00000111796
CCDC134 ENSG00000100147.9 0.106516 0.062608 ENSG00000100147
NAPRT1 ENSG00000147813.11 0.749336 0.0498 ENSG00000147813
PLEKHO2 ENSG00000241839.5 0.112636 0.057391 ENSG00000241839
NT5C2 ENSG00000076685.14 0.137107 0.064781 ENSG00000076685
ROS1 ENSG00000047936.6 0.062726 0.051171 ENSG00000047936
DUOX2 ENSG00000140279.8 0.107598 0.063694 ENSG00000140279
ZFYVE19 ENSG00000166140.13 0.241275 0.068779 ENSG00000166140
CCDC6 ENSG00000108091.10 0.071941 0.058437 ENSG00000108091
TPBG ENSG00000146242.5 0.115422 0.055649 ENSG00000146242
TRIM17 ENSG00000162931.7 0.05848 0.055208 ENSG00000162931
TOR3A ENSG00000186283.9 0.145511 0.06084 ENSG00000186283
ATL3 ENSG00000184743.8 0.095941 0.055505 ENSG00000184743
ZDHHC7 ENSG00000153786.8 0.248489 0.089243 ENSG00000153786
FAM107A ENSG00000168309.12 0.247159 0.084314 ENSG00000168309
KIN ENSG00000151657.6 0.053351 0.062952 ENSG00000151657
VDAC2 ENSG00000165637.9 0.168979 0.067566 ENSG00000165637
MAP7 ENSG00000135525.14 0.146509 0.069371 ENSG00000135525
PLAC9 ENSG00000189129.9 0.174888 0.073209 ENSG00000189129
SPG20OS ENSG00000120664.6 0.127234 0.072665 ENSG00000120664
KRTAP5-1 ENSG00000205869.2 0.058295 0.056778 ENSG00000205869
ANTXR2 ENSG00000163297.12 0.052051 0.056343 ENSG00000163297
METTL21D ENSG00000100483.9 0.237765 0.073258 ENSG00000100483
MED24 ENSG00000008838.13 0.334953 0.074967 ENSG00000008838
PDLIM5 ENSG00000163110.10 0.099013 0.061318 ENSG00000163110
G3BP2 ENSG00000138757.10 0.062845 0.049448 ENSG00000138757
WDSUB1 ENSG00000196151.6 0.43207 0.077861 ENSG00000196151
SPATC1 ENSG00000186583.7 0.11101 0.065406 ENSG00000186583
SLC44A5 ENSG00000137968.12 0.30493 0.076203 ENSG00000137968
SFMBT1 ENSG00000163935.9 0.188512 0.069844 ENSG00000163935
CTNNA3 ENSG00000183230.11 0.051867 0.055305 ENSG00000183230
ITGB4 ENSG00000132470.9 0.063125 0.065218 ENSG00000132470
CRYBG3 ENSG00000080200.5 0.054351 0.054756 ENSG00000080200
NYNRIN ENSG00000205978.5 0.068451 0.063071 ENSG00000205978
MT1A ENSG00000205362.6 0.141971 0.07398 ENSG00000205362
SERPINA1 ENSG00000197249.8 0.102836 0.058941 ENSG00000197249
PTBP2 ENSG00000117569.13 0.073429 0.055077 ENSG00000117569
LYPD6 ENSG00000187123.10 0.147428 0.068924 ENSG00000187123
LRRC39 ENSG00000122477.8 0.12462 0.064418 ENSG00000122477
KIAA1211 ENSG00000109265.8 0.253983 0.082089 ENSG00000109265
AC109829.1 ENSG00000233438.1 0.132186 0.062995 ENSG00000233438
TMEM184B ENSG00000198792.7 0.087667 0.059327 ENSG00000198792
CD300LG ENSG00000161649.8 0.098696 0.061107 ENSG00000161649
AC069547.1 ENSG00000269165.1 0.053601 0.044428 ENSG00000269165
GOLGA8B ENSG00000215252.7 0.07801 0.058268 ENSG00000215252
BEND4 ENSG00000188848.11 0.06705 0.054069 ENSG00000188848
FAM114A1 ENSG00000197712.7 0.141353 0.066893 ENSG00000197712
CATSPERD ENSG00000174898.11 0.08648 0.073587 ENSG00000174898
JAK2 ENSG00000096968.8 0.053345 0.059391 ENSG00000096968
TMEM30A ENSG00000112697.11 0.10577 0.060737 ENSG00000112697
HOXA11 ENSG00000005073.5 0.064386 0.063125 ENSG00000005073
DUSP27 ENSG00000198842.5 0.082414 0.066209 ENSG00000198842
DAP ENSG00000112977.11 0.065142 0.061047 ENSG00000112977
MARCO ENSG00000019169.9 0.221059 0.083095 ENSG00000019169
CASP8 ENSG00000064012.17 0.277987 0.081216 ENSG00000064012
XRCC2 ENSG00000196584.2 0.234314 0.092587 ENSG00000196584
C2orf76 ENSG00000186132.10 0.161978 0.071144 ENSG00000186132
ABCD3 ENSG00000117528.7 0.074839 0.065367 ENSG00000117528
VWA2 ENSG00000165816.8 0.07384 0.056929 ENSG00000165816
COG2 ENSG00000135775.8 0.069777 0.063513 ENSG00000135775
LAMB1 ENSG00000091136.9 0.144926 0.070781 ENSG00000091136
DCP2 ENSG00000172795.11 0.111174 0.062258 ENSG00000172795
HMGCLL1 ENSG00000146151.8 0.079414 0.053143 ENSG00000146151
STAT3 ENSG00000168610.10 0.075144 0.053514 ENSG00000168610
SUPT6H ENSG00000109111.10 0.076861 0.060134 ENSG00000109111
SPTBN5 ENSG00000137877.8 0.577493 0.073487 ENSG00000137877
TPM1 ENSG00000140416.15 0.172185 0.069866 ENSG00000140416
AAAS ENSG00000094914.8 0.127637 0.072881 ENSG00000094914
AC073343.1 ENSG00000198580.6 0.075466 0.065294 ENSG00000198580
ODF1 ENSG00000155087.3 0.056273 0.063452 ENSG00000155087
GAS2 ENSG00000148935.6 0.053821 0.058246 ENSG00000148935
TMEM132A ENSG00000006118.10 0.097389 0.061603 ENSG00000006118
RPS5 ENSG00000083845.4 0.085791 0.050354 ENSG00000083845
MYBPHL ENSG00000221986.2 0.050242 0.051096 ENSG00000221986
GPR126 ENSG00000112414.10 0.05155 0.043975 ENSG00000112414
CRISP3 ENSG00000096006.7 0.061559 0.053238 ENSG00000096006
SLC13A2 ENSG00000007216.10 0.090837 0.063317 ENSG00000007216
GANAB ENSG00000089597.12 0.06206 0.057051 ENSG00000089597
SNRPF ENSG00000139343.6 0.06006 0.053048 ENSG00000139343
PSMD7 ENSG00000103035.6 0.060985 0.061188 ENSG00000103035
NSUN7 ENSG00000179299.12 0.261784 0.087867 ENSG00000179299
TFAM ENSG00000108064.6 0.062311 0.054389 ENSG00000108064
NCKIPSD ENSG00000213672.3 0.117515 0.060129 ENSG00000213672
SNAP29 ENSG00000099940.6 0.066308 0.052093 ENSG00000099940
KCTD17 ENSG00000100379.13 0.081164 0.071587 ENSG00000100379
AC073346.2 ENSG00000214194.4 0.105003 0.05732 ENSG00000214194
AP5M1 ENSG00000053770.7 0.12283 0.073995 ENSG00000053770
AP1AR ENSG00000138660.7 0.117207 0.056986 ENSG00000138660
TXNL4A ENSG00000141759.10 0.054638 0.078612 ENSG00000141759
SPATA6L ENSG00000106686.12 0.075709 0.073384 ENSG00000106686
DDX55 ENSG00000111364.11 0.138656 0.059453 ENSG00000111364
ZNF615 ENSG00000197619.9 0.109665 0.062614 ENSG00000197619
ZCCHC24 ENSG00000165424.6 0.103088 0.069068 ENSG00000165424
HOXD9 ENSG00000128709.10 0.08151 0.067665 ENSG00000128709
EFCAB6 ENSG00000186976.10 0.246933 0.085727 ENSG00000186976
ZNF837 ENSG00000152475.6 0.23914 0.082132 ENSG00000152475
ENDOV ENSG00000173818.12 0.098012 0.076321 ENSG00000173818
STK33 ENSG00000130413.11 0.164495 0.076619 ENSG00000130413
BCL6 ENSG00000113916.13 0.055945 0.055572 ENSG00000113916
FTL ENSG00000087086.9 0.053432 0.056724 ENSG00000087086
GAD2 ENSG00000136750.7 0.073869 0.053601 ENSG00000136750
WNT3 ENSG00000108379.5 0.122628 0.054504 ENSG00000108379
FOPNL ENSG00000133393.8 0.086233 0.066071 ENSG00000133393
VPS37A ENSG00000155975.5 0.071728 0.054206 ENSG00000155975
FBXO31 ENSG00000103264.11 0.120148 0.081874 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.147765 0.08658 ENSG00000184381
ZFPM2 ENSG00000169946.9 0.05922 0.052345 ENSG00000169946
KRTAP5-3 ENSG00000196224.7 0.062572 0.059619 ENSG00000196224
UBE2O ENSG00000175931.8 0.121083 0.070067 ENSG00000175931
GPR63 ENSG00000112218.7 0.088786 0.051762 ENSG00000112218
DNAJC7 ENSG00000168259.10 0.067375 0.052285 ENSG00000168259
ARL17A ENSG00000185829.11 0.64088 0.069399 ENSG00000185829
EXT2 ENSG00000151348.9 0.235189 0.078911 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.543832 0.074185 ENSG00000226232
ZNF813 ENSG00000198346.6 0.059472 0.071941 ENSG00000198346
C4orf33 ENSG00000151470.7 0.193204 0.065997 ENSG00000151470
HPS4 ENSG00000100099.16 0.098925 0.077987 ENSG00000100099
NELL2 ENSG00000184613.6 0.414238 0.07461 ENSG00000184613
DHX15 ENSG00000109606.8 0.07304 0.06556 ENSG00000109606
CTD-2368P22.1 ENSG00000176593.3 0.35045 0.082664 ENSG00000176593
SAP25 ENSG00000205307.6 0.176754 0.078924 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.492183 0.076637 ENSG00000254521
ASB15 ENSG00000146809.8 0.066675 0.049231 ENSG00000146809
PCDHB6 ENSG00000113211.3 0.082772 0.055184 ENSG00000113211
GEMIN4 ENSG00000179409.6 0.160328 0.079127 ENSG00000179409
ALG5 ENSG00000120697.4 0.072495 0.06233 ENSG00000120697
MTRNR2L8 ENSG00000255823.1 0.066263 0.062874 ENSG00000255823
RASL10A ENSG00000100276.8 0.053437 0.053337 ENSG00000100276
ALX3 ENSG00000156150.6 0.181361 0.076459 ENSG00000156150
SGMS2 ENSG00000164023.10 0.077063 0.057215 ENSG00000164023
LILRA6 ENSG00000244482.5 0.076909 0.071913 ENSG00000244482
LIPH ENSG00000163898.5 0.05113 0.067411 ENSG00000163898
COTL1 ENSG00000103187.6 0.298449 0.097078 ENSG00000103187
CDH11 ENSG00000140937.9 0.068335 0.06524 ENSG00000140937
EDEM3 ENSG00000116406.14 0.119731 0.057165 ENSG00000116406
APC ENSG00000134982.12 0.064077 0.05903 ENSG00000134982
PIK3CB ENSG00000051382.4 0.075227 0.056248 ENSG00000051382
FAM26F ENSG00000188820.8 0.143417 0.059404 ENSG00000188820
TNKS2 ENSG00000107854.5 0.342736 0.07846 ENSG00000107854
NKX6-1 ENSG00000163623.5 0.079725 0.053762 ENSG00000163623
DNAJC9 ENSG00000213551.4 0.064861 0.052886 ENSG00000213551
FHIT ENSG00000189283.5 0.125088 0.087943 ENSG00000189283
GRB2 ENSG00000177885.9 0.067352 0.060633 ENSG00000177885
TMEM178B ENSG00000261115.1 0.060573 0.052047 ENSG00000261115
SNRNP70 ENSG00000104852.10 0.148738 0.079734 ENSG00000104852
NDUFA3 ENSG00000170906.11 0.174934 0.086848 ENSG00000170906
RWDD1 ENSG00000111832.8 0.087627 0.057413 ENSG00000111832
FXYD2 ENSG00000137731.9 0.057368 0.060346 ENSG00000137731
CENPC ENSG00000145241.6 0.18315 0.078062 ENSG00000145241
LRRC36 ENSG00000159708.13 0.082709 0.059478 ENSG00000159708
OXR1 ENSG00000164830.13 0.126956 0.062367 ENSG00000164830
VWC2L ENSG00000174453.5 0.075994 0.055075 ENSG00000174453
C12orf4 ENSG00000047621.7 0.058367 0.052923 ENSG00000047621
FAM171B ENSG00000144369.8 0.135577 0.064521 ENSG00000144369
GPC6 ENSG00000183098.6 0.094662 0.072181 ENSG00000183098
MORN4 ENSG00000171160.13 0.075552 0.05861 ENSG00000171160
DNAAF3 ENSG00000167646.9 0.226702 0.088866 ENSG00000167646
NUP50 ENSG00000093000.13 0.269384 0.091597 ENSG00000093000
JDP2 ENSG00000140044.8 0.050658 0.064137 ENSG00000140044
PRCD ENSG00000214140.6 0.127305 0.073993 ENSG00000214140
KIF21A ENSG00000139116.13 0.231451 0.074392 ENSG00000139116
PCGF2 ENSG00000056661.9 0.106002 0.077394 ENSG00000056661
GYPC ENSG00000136732.10 0.091616 0.059074 ENSG00000136732
MAML2 ENSG00000184384.9 0.136319 0.072988 ENSG00000184384
LARP4 ENSG00000161813.16 0.086249 0.051913 ENSG00000161813
RP11-215A19.2 ENSG00000272297.1 0.263627 0.087683 ENSG00000272297
HEATR6 ENSG00000068097.10 0.151354 0.076188 ENSG00000068097
PARP15 ENSG00000173200.8 0.108748 0.066864 ENSG00000173200
SCARB2 ENSG00000138760.4 0.072981 0.063276 ENSG00000138760
MRRF ENSG00000148187.12 0.094309 0.07838 ENSG00000148187
SLC52A2 ENSG00000185803.4 0.314864 0.079748 ENSG00000185803
TKT ENSG00000163931.11 0.062486 0.048767 ENSG00000163931
EXPH5 ENSG00000110723.7 0.056411 0.052921 ENSG00000110723
TSLP ENSG00000145777.10 0.325625 0.078287 ENSG00000145777
AK3 ENSG00000147853.12 0.119592 0.082771 ENSG00000147853
EI24 ENSG00000149547.10 0.073561 0.055398 ENSG00000149547
STAM2 ENSG00000115145.5 0.100886 0.054938 ENSG00000115145
TAF13 ENSG00000197780.5 0.139823 0.077083 ENSG00000197780
STX3 ENSG00000166900.10 0.093247 0.057169 ENSG00000166900
MAPK12 ENSG00000188130.9 0.309141 0.085681 ENSG00000188130
CCDC163P ENSG00000236624.4 0.659636 0.056619 ENSG00000236624
NRIP3 ENSG00000175352.6 0.171836 0.07211 ENSG00000175352
FGFBP3 ENSG00000174721.9 0.099315 0.060619 ENSG00000174721
CDC27 ENSG00000004897.7 0.08964 0.051809 ENSG00000004897
ZNF317 ENSG00000130803.10 0.081509 0.074308 ENSG00000130803
SOGA2 ENSG00000168502.13 0.109617 0.07615 ENSG00000168502
BVES ENSG00000112276.9 0.113449 0.075251 ENSG00000112276
LPAR2 ENSG00000064547.9 0.12326 0.065032 ENSG00000064547
DNAJA2 ENSG00000069345.7 0.074426 0.055582 ENSG00000069345
ZCCHC11 ENSG00000134744.9 0.15821 0.066586 ENSG00000134744
POLDIP3 ENSG00000100227.13 0.138968 0.075319 ENSG00000100227
BTLA ENSG00000186265.5 0.058664 0.053045 ENSG00000186265
PARD6G ENSG00000178184.11 0.122715 0.067787 ENSG00000178184
MORN3 ENSG00000139714.8 0.09085 0.061665 ENSG00000139714
VAMP5 ENSG00000168899.4 0.079796 0.063921 ENSG00000168899
HOXB7 ENSG00000260027.2 0.070337 0.050494 ENSG00000260027
BCAR3 ENSG00000137936.12 0.066315 0.056032 ENSG00000137936
DUS3L ENSG00000141994.11 0.46308 0.082757 ENSG00000141994
GUCA2B ENSG00000044012.3 0.066043 0.053872 ENSG00000044012
DGKA ENSG00000065357.15 0.12843 0.07158 ENSG00000065357
PPIC ENSG00000168938.5 0.075156 0.054302 ENSG00000168938
DISP2 ENSG00000140323.4 0.716557 0.053735 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.062422 0.048253 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.131097 0.068298 ENSG00000257093
EVC ENSG00000072840.8 0.124294 0.088632 ENSG00000072840
RHBDD1 ENSG00000144468.12 0.105457 0.08596 ENSG00000144468
CRMP1 ENSG00000072832.10 0.284918 0.091673 ENSG00000072832
CFH ENSG00000000971.11 0.15128 0.072064 ENSG00000000971
RIPK3 ENSG00000129465.11 0.087669 0.063267 ENSG00000129465
PRMT3 ENSG00000185238.8 0.185639 0.084636 ENSG00000185238
DKKL1 ENSG00000104901.2 0.163025 0.068454 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.1849 0.07401 ENSG00000152583
SNAP47 ENSG00000143740.10 0.065403 0.048636 ENSG00000143740
ZNF502 ENSG00000196653.7 0.284791 0.085605 ENSG00000196653
HES1 ENSG00000114315.3 0.062437 0.056443 ENSG00000114315
MTHFSD ENSG00000103248.13 0.410143 0.097694 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.261201 0.089075 ENSG00000239665
SASS6 ENSG00000156876.8 0.079572 0.05169 ENSG00000156876
ZNF415 ENSG00000170954.7 0.298951 0.097246 ENSG00000170954
EARS2 ENSG00000103356.11 0.052565 0.052086 ENSG00000103356
ADCK2 ENSG00000133597.5 0.072669 0.072985 ENSG00000133597
CCDC36 ENSG00000173421.12 0.050376 0.036496 ENSG00000173421
ALG12 ENSG00000182858.8 0.088743 0.068535 ENSG00000182858
APMAP ENSG00000101474.7 0.105986 0.075516 ENSG00000101474
ATP8A2 ENSG00000132932.12 0.256291 0.07894 ENSG00000132932
ADI1 ENSG00000182551.9 0.098477 0.063205 ENSG00000182551
TNFSF4 ENSG00000117586.6 0.074408 0.058823 ENSG00000117586
TOM1L1 ENSG00000141198.9 0.054145 0.06008 ENSG00000141198
LRP8 ENSG00000157193.10 0.061076 0.054178 ENSG00000157193
ZC3H3 ENSG00000014164.6 0.611098 0.061558 ENSG00000014164
IKZF3 ENSG00000161405.12 0.064859 0.055717 ENSG00000161405
TMEM232 ENSG00000186952.10 0.158844 0.063183 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.452353 0.077364 ENSG00000156795
LIPA ENSG00000107798.13 0.115069 0.070047 ENSG00000107798
SH3BGRL2 ENSG00000198478.6 0.133813 0.066011 ENSG00000198478
STOML1 ENSG00000067221.9 0.139561 0.066635 ENSG00000067221
LRRC73 ENSG00000204052.4 0.131545 0.074237 ENSG00000204052
TOR1AIP1 ENSG00000143337.13 0.078891 0.059988 ENSG00000143337
CEACAM3 ENSG00000170956.12 0.105147 0.075715 ENSG00000170956
KCNK5 ENSG00000164626.8 0.087188 0.068716 ENSG00000164626
MRPL9 ENSG00000143436.6 0.067468 0.061964 ENSG00000143436
ZNF135 ENSG00000176293.15 0.068278 0.057033 ENSG00000176293
NPIPB11 ENSG00000254206.1 0.0741 0.048667 ENSG00000254206
FAM21C ENSG00000172661.13 0.209005 0.072806 ENSG00000172661
RTN4IP1 ENSG00000130347.8 0.129537 0.071204 ENSG00000130347
GEMIN5 ENSG00000082516.8 0.07644 0.06055 ENSG00000082516
DUOX1 ENSG00000137857.13 0.145857 0.070819 ENSG00000137857
CEP290 ENSG00000198707.10 0.127724 0.071523 ENSG00000198707
NTN5 ENSG00000142233.7 0.251648 0.08692 ENSG00000142233
NKX2-8 ENSG00000136327.6 0.098854 0.067014 ENSG00000136327
HMGCL ENSG00000117305.10 0.055967 0.055159 ENSG00000117305
DLX6 ENSG00000006377.9 0.050334 0.049606 ENSG00000006377
MIB2 ENSG00000197530.8 0.052922 0.051316 ENSG00000197530
HCLS1 ENSG00000180353.6 0.057367 0.048183 ENSG00000180353
UPK1A ENSG00000105668.3 0.050505 0.049853 ENSG00000105668
C9orf84 ENSG00000165181.12 0.057113 0.064695 ENSG00000165181
PPP1R14B ENSG00000173457.6 0.066566 0.052331 ENSG00000173457
