AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
KIAA1279 ENSG00000198954.4 0.127175 0.096019 ENSG00000198954
SNAI1 ENSG00000124216.3 0.197288 0.112081 ENSG00000124216
NUDT13 ENSG00000166321.9 0.251484 0.109743 ENSG00000166321
ZNF480 ENSG00000198464.9 0.188067 0.104752 ENSG00000198464
NFIX ENSG00000008441.12 0.133493 0.097528 ENSG00000008441
RPGRIP1 ENSG00000092200.8 0.426659 0.119712 ENSG00000092200
LCN12 ENSG00000184925.7 0.147183 0.089445 ENSG00000184925
LSP1 ENSG00000130592.9 0.145907 0.1133 ENSG00000130592
SLC25A30 ENSG00000174032.12 0.120466 0.091887 ENSG00000174032
JUNB ENSG00000171223.4 0.134827 0.101358 ENSG00000171223
NAPRT1 ENSG00000147813.11 0.145625 0.093691 ENSG00000147813
VWC2 ENSG00000188730.3 0.276578 0.098947 ENSG00000188730
MEX3A ENSG00000254726.2 0.223664 0.112654 ENSG00000254726
COPA ENSG00000122218.10 0.173155 0.092971 ENSG00000122218
REEP2 ENSG00000132563.11 0.146437 0.081567 ENSG00000132563
MAP7 ENSG00000135525.14 0.171793 0.086659 ENSG00000135525
HERC4 ENSG00000148634.10 0.131276 0.081816 ENSG00000148634
MED24 ENSG00000008838.13 0.297778 0.102999 ENSG00000008838
G3BP2 ENSG00000138757.10 0.105862 0.080349 ENSG00000138757
IAH1 ENSG00000134330.14 0.117883 0.10562 ENSG00000134330
DKFZP761J1410 ENSG00000105520.6 0.256516 0.112473 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.492122 0.101771 ENSG00000137968
RABGAP1 ENSG00000011454.12 0.130543 0.085864 ENSG00000011454
PDE8B ENSG00000113231.9 0.102821 0.067562 ENSG00000113231
APBA3 ENSG00000011132.7 0.202774 0.114553 ENSG00000011132
GRB7 ENSG00000141738.9 0.148949 0.094837 ENSG00000141738
ZFP82 ENSG00000181007.7 0.199444 0.130013 ENSG00000181007
SYT10 ENSG00000110975.4 0.131719 0.082691 ENSG00000110975
PSMA4 ENSG00000041357.11 0.148696 0.09504 ENSG00000041357
MARCO ENSG00000019169.9 0.216324 0.112691 ENSG00000019169
HMGN4 ENSG00000182952.4 0.183894 0.104081 ENSG00000182952
DCP2 ENSG00000172795.11 0.114929 0.080528 ENSG00000172795
NDUFA8 ENSG00000119421.5 0.111912 0.096366 ENSG00000119421
SPTBN5 ENSG00000137877.8 0.322416 0.103498 ENSG00000137877
LSS ENSG00000160285.10 0.137253 0.092351 ENSG00000160285
IL7 ENSG00000104432.8 0.114491 0.094284 ENSG00000104432
TNFAIP8 ENSG00000145779.7 0.348954 0.109587 ENSG00000145779
FAM115C ENSG00000170379.15 0.139909 0.091941 ENSG00000170379
SLC2A1 ENSG00000117394.15 0.107799 0.08044 ENSG00000117394
KCTD4 ENSG00000180332.5 0.170675 0.093757 ENSG00000180332
DSP ENSG00000096696.9 0.127028 0.083998 ENSG00000096696
GPR126 ENSG00000112414.10 0.249687 0.100108 ENSG00000112414
TSG101 ENSG00000074319.8 0.176655 0.095011 ENSG00000074319
C12orf39 ENSG00000134548.5 0.106416 0.091102 ENSG00000134548
SBNO2 ENSG00000064932.11 0.172285 0.110516 ENSG00000064932
BUB3 ENSG00000154473.13 0.176203 0.111074 ENSG00000154473
TEX35 ENSG00000240021.5 0.129104 0.074687 ENSG00000240021
KCTD17 ENSG00000100379.13 0.136687 0.096573 ENSG00000100379
CCDC173 ENSG00000154479.8 0.136537 0.099919 ENSG00000154479
ZNF366 ENSG00000178175.7 0.10098 0.07655 ENSG00000178175
CCDC54 ENSG00000138483.1 0.264496 0.098143 ENSG00000138483
ZNRF2 ENSG00000180233.9 0.127807 0.068567 ENSG00000180233
STK33 ENSG00000130413.11 0.173895 0.106801 ENSG00000130413
C19orf54 ENSG00000188493.10 0.126849 0.099728 ENSG00000188493
SETD7 ENSG00000145391.8 0.177403 0.110995 ENSG00000145391
SYT13 ENSG00000019505.3 0.322251 0.116871 ENSG00000019505
PSMB4 ENSG00000159377.6 0.224794 0.105604 ENSG00000159377
OXTR ENSG00000180914.6 0.142568 0.092743 ENSG00000180914
OTUD1 ENSG00000165312.5 0.212142 0.097819 ENSG00000165312
CTD-2368P22.1 ENSG00000176593.3 0.133047 0.077335 ENSG00000176593
GADD45GIP1 ENSG00000179271.1 0.107389 0.084447 ENSG00000179271
TTLL2 ENSG00000120440.9 0.110454 0.082569 ENSG00000120440
ABCA6 ENSG00000154262.8 0.111883 0.091821 ENSG00000154262
LILRA6 ENSG00000244482.5 0.200512 0.114585 ENSG00000244482
FLRT3 ENSG00000125848.9 0.193737 0.103278 ENSG00000125848
DDAH1 ENSG00000153904.14 0.100767 0.080814 ENSG00000153904
OST4 ENSG00000228474.1 0.161813 0.089982 ENSG00000228474
SYCP2 ENSG00000196074.8 0.109233 0.079282 ENSG00000196074
MAPT ENSG00000186868.11 0.239364 0.100542 ENSG00000186868
HLF ENSG00000108924.9 0.141812 0.101218 ENSG00000108924
PDZD3 ENSG00000172367.11 0.124452 0.095298 ENSG00000172367
ABCB9 ENSG00000150967.13 0.129495 0.081226 ENSG00000150967
GRB2 ENSG00000177885.9 0.104806 0.089275 ENSG00000177885
IFIT1B ENSG00000204010.3 0.103177 0.085404 ENSG00000204010
NDUFA3 ENSG00000170906.11 0.133786 0.119979 ENSG00000170906
RWDD1 ENSG00000111832.8 0.162546 0.086701 ENSG00000111832
C9orf91 ENSG00000157693.10 0.184609 0.117469 ENSG00000157693
IGFL4 ENSG00000204869.4 0.13315 0.094201 ENSG00000204869
C14orf132 ENSG00000227051.4 0.104699 0.068198 ENSG00000227051
LRRC36 ENSG00000159708.13 0.241821 0.096619 ENSG00000159708
GPC6 ENSG00000183098.6 0.188085 0.103768 ENSG00000183098
MORN4 ENSG00000171160.13 0.190437 0.090485 ENSG00000171160
JDP2 ENSG00000140044.8 0.120577 0.114828 ENSG00000140044
VWA8 ENSG00000102763.11 0.16795 0.088721 ENSG00000102763
C5orf15 ENSG00000113583.6 0.133689 0.095563 ENSG00000113583
FAM173A ENSG00000103254.5 0.108644 0.08577 ENSG00000103254
SP100 ENSG00000067066.12 0.135801 0.089221 ENSG00000067066
SLC52A2 ENSG00000185803.4 0.21936 0.097299 ENSG00000185803
TSLP ENSG00000145777.10 0.195344 0.09628 ENSG00000145777
EI24 ENSG00000149547.10 0.134034 0.08436 ENSG00000149547
CDC27 ENSG00000004897.7 0.12326 0.085756 ENSG00000004897
PFKFB3 ENSG00000170525.14 0.190957 0.121092 ENSG00000170525
DIAPH1 ENSG00000131504.11 0.129006 0.099006 ENSG00000131504
BVES ENSG00000112276.9 0.177104 0.096939 ENSG00000112276
LPAR2 ENSG00000064547.9 0.155263 0.090841 ENSG00000064547
DAND5 ENSG00000179284.4 0.10522 0.085485 ENSG00000179284
NXPH3 ENSG00000182575.7 0.173518 0.098402 ENSG00000182575
DNAJB9 ENSG00000128590.4 0.124591 0.080701 ENSG00000128590
ZNF217 ENSG00000171940.9 0.11562 0.098273 ENSG00000171940
VAMP5 ENSG00000168899.4 0.129304 0.090781 ENSG00000168899
LMTK2 ENSG00000164715.5 0.179885 0.094804 ENSG00000164715
CHD5 ENSG00000116254.13 0.106876 0.087438 ENSG00000116254
TLDC1 ENSG00000140950.11 0.160028 0.121553 ENSG00000140950
ZNF202 ENSG00000166261.6 0.205043 0.107694 ENSG00000166261
CRMP1 ENSG00000072832.10 0.150264 0.112992 ENSG00000072832
SPRTN ENSG00000010072.11 0.107671 0.085243 ENSG00000010072
RP4-604K5.1 ENSG00000183291.11 0.1635 0.087681 ENSG00000183291
PPM1J ENSG00000155367.11 0.100007 0.084002 ENSG00000155367
KAT7 ENSG00000136504.7 0.14855 0.103451 ENSG00000136504
ZNF264 ENSG00000083844.6 0.139706 0.100245 ENSG00000083844
MKRN2 ENSG00000075975.11 0.131544 0.095205 ENSG00000075975
NPC1L1 ENSG00000015520.10 0.174591 0.104579 ENSG00000015520
ZNF415 ENSG00000170954.7 0.154407 0.118256 ENSG00000170954
PEBP4 ENSG00000134020.6 0.116015 0.085132 ENSG00000134020
ALG12 ENSG00000182858.8 0.104106 0.095764 ENSG00000182858
CLIC1 ENSG00000213719.4 0.12016 0.093134 ENSG00000213719
APMAP ENSG00000101474.7 0.110598 0.100927 ENSG00000101474
ATP8A2 ENSG00000132932.12 0.151553 0.106893 ENSG00000132932
DOHH ENSG00000129932.3 0.106421 0.103163 ENSG00000129932
WDYHV1 ENSG00000156795.2 0.422618 0.10002 ENSG00000156795
RD3L ENSG00000227729.2 0.142458 0.077405 ENSG00000227729
WDTC1 ENSG00000142784.11 0.130895 0.083937 ENSG00000142784
CTAGE9 ENSG00000236761.4 0.11824 0.087625 ENSG00000236761
ZNF135 ENSG00000176293.15 0.194047 0.095022 ENSG00000176293
FUT8 ENSG00000033170.12 0.120822 0.096502 ENSG00000033170
TMEM74 ENSG00000164841.4 0.28695 0.094861 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.217169 0.105183 ENSG00000130347
CEP290 ENSG00000198707.10 0.224763 0.108326 ENSG00000198707
PTBP3 ENSG00000119314.11 0.127111 0.088742 ENSG00000119314
MCAT ENSG00000100294.7 0.119396 0.098163 ENSG00000100294
DLX6 ENSG00000006377.9 0.107705 0.08396 ENSG00000006377
SPERT ENSG00000174015.5 0.202176 0.098512 ENSG00000174015
PRDM6 ENSG00000061455.9 0.177099 0.088927 ENSG00000061455
ABCA8 ENSG00000141338.9 0.210327 0.101498 ENSG00000141338
DRD1 ENSG00000184845.3 0.138283 0.100669 ENSG00000184845
MAP1A ENSG00000166963.8 0.111027 0.085074 ENSG00000166963
UGT1A4 ENSG00000244474.1 0.133148 0.092396 ENSG00000244474
LLGL2 ENSG00000073350.9 0.157591 0.093782 ENSG00000073350
EHD4 ENSG00000103966.5 0.192592 0.107294 ENSG00000103966
ZNF662 ENSG00000182983.10 0.108402 0.086486 ENSG00000182983
PROK2 ENSG00000163421.4 0.121351 0.110184 ENSG00000163421
SLPI ENSG00000124107.5 0.133327 0.095247 ENSG00000124107
AMT ENSG00000145020.10 0.102271 0.05913 ENSG00000145020
SLC19A1 ENSG00000173638.14 0.160267 0.098632 ENSG00000173638
DFFB ENSG00000169598.11 0.120138 0.081075 ENSG00000169598
VSIG2 ENSG00000019102.7 0.162851 0.089109 ENSG00000019102
PDCD1LG2 ENSG00000197646.6 0.137765 0.099458 ENSG00000197646
RASSF5 ENSG00000136653.14 0.130745 0.085195 ENSG00000136653
ARHGAP15 ENSG00000075884.8 0.116483 0.079481 ENSG00000075884
MRPL43 ENSG00000055950.12 0.156056 0.098229 ENSG00000055950
SHARPIN ENSG00000179526.12 0.227343 0.10776 ENSG00000179526
DYNLL1 ENSG00000088986.6 0.124038 0.074762 ENSG00000088986
CHCHD7 ENSG00000170791.13 0.132679 0.081705 ENSG00000170791
SH3RF2 ENSG00000156463.13 0.11127 0.076193 ENSG00000156463
POPDC2 ENSG00000121577.9 0.147467 0.076667 ENSG00000121577
FXYD5 ENSG00000089327.10 0.199811 0.103505 ENSG00000089327
ATG14 ENSG00000126775.8 0.146998 0.089133 ENSG00000126775
CDHR1 ENSG00000148600.10 0.149957 0.088684 ENSG00000148600
PLD4 ENSG00000166428.8 0.13211 0.092339 ENSG00000166428
PLEKHF2 ENSG00000175895.3 0.17431 0.091519 ENSG00000175895
CMTM4 ENSG00000183723.8 0.110407 0.090534 ENSG00000183723
ZSCAN23 ENSG00000187987.5 0.209364 0.112044 ENSG00000187987
PCSK6 ENSG00000140479.12 0.325146 0.118855 ENSG00000140479
MYH8 ENSG00000133020.4 0.163348 0.09435 ENSG00000133020
RPS6KL1 ENSG00000198208.7 0.136918 0.090773 ENSG00000198208
CNTN3 ENSG00000113805.8 0.214879 0.093263 ENSG00000113805
EBF1 ENSG00000164330.12 0.10371 0.106939 ENSG00000164330
LTV1 ENSG00000135521.8 0.116139 0.102641 ENSG00000135521
PRED58 ENSG00000267857.1 0.106096 0.081957 ENSG00000267857
ORMDL1 ENSG00000128699.9 0.165529 0.089394 ENSG00000128699
SCGN ENSG00000079689.9 0.107581 0.093268 ENSG00000079689
SYNE1 ENSG00000131018.18 0.150076 0.086591 ENSG00000131018
CLVS2 ENSG00000146352.7 0.333952 0.101122 ENSG00000146352
ADAMTSL1 ENSG00000178031.11 0.176403 0.093387 ENSG00000178031
IFIT5 ENSG00000152778.7 0.126041 0.091813 ENSG00000152778
NEU1 ENSG00000204386.6 0.10506 0.074881 ENSG00000204386
C19orf45 ENSG00000198723.6 0.108514 0.098707 ENSG00000198723
ALDH18A1 ENSG00000059573.4 0.201874 0.092708 ENSG00000059573
FDXR ENSG00000161513.7 0.163482 0.08536 ENSG00000161513
ARG2 ENSG00000081181.3 0.12089 0.088124 ENSG00000081181
ALOX5 ENSG00000012779.6 0.108552 0.066514 ENSG00000012779
C1orf158 ENSG00000157330.5 0.107974 0.090384 ENSG00000157330
DDX1 ENSG00000079785.10 0.100301 0.089003 ENSG00000079785
HSD17B11 ENSG00000198189.6 0.11559 0.086458 ENSG00000198189
MPHOSPH10 ENSG00000124383.4 0.135339 0.07906 ENSG00000124383
PCDH12 ENSG00000113555.4 0.146581 0.110565 ENSG00000113555
KIAA1244 ENSG00000112379.8 0.161826 0.092817 ENSG00000112379
CLDN12 ENSG00000157224.10 0.110299 0.082769 ENSG00000157224
RAI1 ENSG00000108557.13 0.177246 0.107914 ENSG00000108557
KIAA0556 ENSG00000047578.8 0.144791 0.115419 ENSG00000047578
SNX32 ENSG00000172803.13 0.156866 0.089555 ENSG00000172803
MCCC1 ENSG00000078070.7 0.122733 0.084282 ENSG00000078070
ATP6V0B ENSG00000117410.9 0.140938 0.095611 ENSG00000117410
C8orf59 ENSG00000176731.7 0.133815 0.092874 ENSG00000176731
KCTD19 ENSG00000168676.6 0.229579 0.097186 ENSG00000168676
TRIM13 ENSG00000204977.5 0.108391 0.080898 ENSG00000204977
PTN ENSG00000105894.7 0.111137 0.089928 ENSG00000105894
CCDC122 ENSG00000151773.8 0.239213 0.096415 ENSG00000151773
C17orf50 ENSG00000154768.4 0.135137 0.103164 ENSG00000154768
CNTFR ENSG00000122756.10 0.103643 0.076087 ENSG00000122756
SERBP1 ENSG00000142864.10 0.209686 0.119248 ENSG00000142864
NARS ENSG00000134440.7 0.104743 0.073863 ENSG00000134440
DAD1 ENSG00000129562.6 0.206107 0.100747 ENSG00000129562
KRT83 ENSG00000170523.3 0.116774 0.086378 ENSG00000170523
MARK2 ENSG00000072518.16 0.13074 0.086034 ENSG00000072518
HLCS ENSG00000159267.9 0.11812 0.092244 ENSG00000159267
TUBAL3 ENSG00000178462.7 0.270321 0.11368 ENSG00000178462
DCAF4L1 ENSG00000182308.5 0.144693 0.095739 ENSG00000182308
C10orf11 ENSG00000148655.10 0.174919 0.114929 ENSG00000148655
SIGLEC14 ENSG00000254415.3 0.107591 0.095647 ENSG00000254415
DNLZ ENSG00000213221.4 0.10857 0.085348 ENSG00000213221
CCDC69 ENSG00000198624.8 0.114972 0.097909 ENSG00000198624
DEFB4A ENSG00000171711.2 0.104396 0.084927 ENSG00000171711
ZNF587 ENSG00000198466.8 0.195787 0.103905 ENSG00000198466
FREM2 ENSG00000150893.9 0.145011 0.10293 ENSG00000150893
PCSK4 ENSG00000115257.11 0.147794 0.114047 ENSG00000115257
DSTN ENSG00000125868.10 0.2042 0.106906 ENSG00000125868
GMPS ENSG00000163655.10 0.128396 0.09286 ENSG00000163655
KIAA1755 ENSG00000149633.7 0.129369 0.09133 ENSG00000149633
ME1 ENSG00000065833.7 0.213184 0.103953 ENSG00000065833
RIOK3 ENSG00000101782.10 0.124271 0.106051 ENSG00000101782
GNG10 ENSG00000242616.3 0.165768 0.093096 ENSG00000242616
KRTAP10-2 ENSG00000205445.3 0.280631 0.12244 ENSG00000205445
LCN1 ENSG00000160349.5 0.286327 0.109049 ENSG00000160349
PPP1R1C ENSG00000150722.6 0.25264 0.107866 ENSG00000150722
OPA1 ENSG00000198836.4 0.193529 0.092002 ENSG00000198836
CTC-236F12.4 ENSG00000248727.1 0.13984 0.102117 ENSG00000248727
GPR88 ENSG00000181656.6 0.127462 0.097191 ENSG00000181656
ZKSCAN5 ENSG00000196652.7 0.100663 0.085292 ENSG00000196652
DYNC2H1 ENSG00000187240.9 0.354444 0.124004 ENSG00000187240
CLEC12A ENSG00000172322.9 0.330529 0.113521 ENSG00000172322
MPDZ ENSG00000107186.12 0.141797 0.12358 ENSG00000107186
SF3A2 ENSG00000104897.4 0.11198 0.096062 ENSG00000104897
CDH9 ENSG00000113100.5 0.100843 0.092934 ENSG00000113100
CDK6 ENSG00000105810.5 0.104412 0.079083 ENSG00000105810
RAD51AP1 ENSG00000111247.10 0.12669 0.075252 ENSG00000111247
YPEL2 ENSG00000175155.4 0.133002 0.08379 ENSG00000175155
IMP4 ENSG00000136718.5 0.102197 0.075644 ENSG00000136718
PCK1 ENSG00000124253.9 0.197741 0.10647 ENSG00000124253
PXDNL ENSG00000147485.8 0.345553 0.111169 ENSG00000147485
GABRB2 ENSG00000145864.8 0.100874 0.083229 ENSG00000145864
PNPLA5 ENSG00000100341.7 0.123409 0.102102 ENSG00000100341
MFSD2B ENSG00000205639.5 0.124421 0.097881 ENSG00000205639
ARRDC2 ENSG00000105643.4 0.116847 0.097766 ENSG00000105643
CYB5R3 ENSG00000100243.16 0.103211 0.080772 ENSG00000100243
RP11-57H12.6 ENSG00000271092.1 0.150641 0.097906 ENSG00000271092
PKD1L2 ENSG00000269323.1 0.280144 0.128424 ENSG00000269323
AC026740.1 ENSG00000268885.1 0.1162 0.09089 ENSG00000268885
AC027307.3 ENSG00000268798.1 0.212244 0.13037 ENSG00000268798
RP11-81K2.1 ENSG00000262039.1 0.110883 0.102849 ENSG00000262039
RP11-676J12.7 ENSG00000262003.1 0.108529 0.102879 ENSG00000262003
ZNF486 ENSG00000256229.3 0.113092 0.083194 ENSG00000256229
CCDC177 ENSG00000255994.1 0.10351 0.085882 ENSG00000255994
MPV17L2 ENSG00000254858.4 0.169062 0.094735 ENSG00000254858
CTC-534A2.2 ENSG00000253251.2 0.25957 0.129682 ENSG00000253251
IQCJ-SCHIP1 ENSG00000250588.2 0.100051 0.083239 ENSG00000250588
RP11-279O9.4 ENSG00000249679.1 0.275875 0.120013 ENSG00000249679
RP11-1026M7.2 ENSG00000249109.1 0.111627 0.10455 ENSG00000249109
H2AFJ ENSG00000246705.3 0.129679 0.082557 ENSG00000246705
SPRR2F ENSG00000244094.1 0.100571 0.095671 ENSG00000244094
PCDHAC2 ENSG00000243232.3 0.293849 0.112267 ENSG00000243232
AP5Z1 ENSG00000242802.2 0.140388 0.097692 ENSG00000242802
PI4KA ENSG00000241973.6 0.179783 0.093188 ENSG00000241973
PWP2 ENSG00000241945.3 0.186827 0.094779 ENSG00000241945
KIR3DL2 ENSG00000240403.1 0.109753 0.122787 ENSG00000240403
RP11-147C23.1 ENSG00000237435.3 0.126928 0.089939 ENSG00000237435
PPIAL4G ENSG00000236334.1 0.155794 0.097937 ENSG00000236334
HLA-DPA1 ENSG00000231389.3 0.10186 0.097118 ENSG00000231389
PROB1 ENSG00000228672.2 0.115372 0.080014 ENSG00000228672
SCAMP4 ENSG00000227500.5 0.157122 0.116066 ENSG00000227500
AL133216.1 ENSG00000225119.3 0.113624 0.082047 ENSG00000225119
AC131097.4 ENSG00000216921.3 0.145054 0.108918 ENSG00000216921
FAM72D ENSG00000215784.4 0.105869 0.105499 ENSG00000215784
UBE2QL1 ENSG00000215218.3 0.115666 0.091006 ENSG00000215218
EFCAB9 ENSG00000214360.4 0.115108 0.09731 ENSG00000214360
C19orf38 ENSG00000214212.4 0.250688 0.113951 ENSG00000214212
EMP2 ENSG00000213853.5 0.132618 0.110447 ENSG00000213853
GPSM3 ENSG00000213654.5 0.136568 0.100421 ENSG00000213654
TCL1B ENSG00000213231.8 0.190964 0.109789 ENSG00000213231
KLHL23 ENSG00000213160.5 0.118679 0.082604 ENSG00000213160
TSN ENSG00000211460.7 0.128776 0.092271 ENSG00000211460
TRIM71 ENSG00000206557.4 0.132359 0.095725 ENSG00000206557
SMIM21 ENSG00000206026.3 0.11326 0.090528 ENSG00000206026
CCDC85C ENSG00000205476.4 0.120257 0.100662 ENSG00000205476
CNEP1R1 ENSG00000205423.7 0.103418 0.090854 ENSG00000205423
KRT6A ENSG00000205420.6 0.168767 0.109489 ENSG00000205420
TRIM40 ENSG00000204614.4 0.116966 0.078203 ENSG00000204614
MRPS18B ENSG00000204568.7 0.119894 0.090851 ENSG00000204568
CCHCR1 ENSG00000204536.9 0.138954 0.088056 ENSG00000204536
BAG6 ENSG00000204463.8 0.111819 0.078036 ENSG00000204463
HSPA1L ENSG00000204390.8 0.251029 0.107963 ENSG00000204390
AGER ENSG00000204305.9 0.126702 0.079351 ENSG00000204305
HLA-DOA ENSG00000204252.8 0.227847 0.113649 ENSG00000204252
TRABD2B ENSG00000204018.6 0.107507 0.084211 ENSG00000204018
RBM20 ENSG00000203867.7 0.159614 0.087095 ENSG00000203867
RAET1G ENSG00000203722.3 0.353019 0.113695 ENSG00000203722
C1orf95 ENSG00000203685.5 0.121168 0.076302 ENSG00000203685
EFCAB2 ENSG00000203666.8 0.381782 0.10875 ENSG00000203666
SGMS1 ENSG00000198964.8 0.115448 0.090191 ENSG00000198964
MFAP3L ENSG00000198948.7 0.102209 0.09698 ENSG00000198948
SOWAHA ENSG00000198944.4 0.119208 0.076817 ENSG00000198944
ZFP2 ENSG00000198939.3 0.102881 0.093919 ENSG00000198939
POU3F3 ENSG00000198914.2 0.20309 0.097663 ENSG00000198914
ABCA4 ENSG00000198691.7 0.234144 0.097575 ENSG00000198691
RYR2 ENSG00000198626.10 0.259923 0.121793 ENSG00000198626
MDM4 ENSG00000198625.8 0.108712 0.111586 ENSG00000198625
HIST1H3A ENSG00000198366.5 0.108564 0.089089 ENSG00000198366
TMEM116 ENSG00000198270.8 0.11274 0.095381 ENSG00000198270
ZNF667 ENSG00000198046.7 0.180786 0.099966 ENSG00000198046
ZNF71 ENSG00000197951.4 0.109726 0.088376 ENSG00000197951
KLHDC1 ENSG00000197776.3 0.16859 0.100971 ENSG00000197776
SERPINB2 ENSG00000197632.4 0.162473 0.101708 ENSG00000197632
ADARB1 ENSG00000197381.11 0.131207 0.092482 ENSG00000197381
DACT3 ENSG00000197380.6 0.142813 0.088463 ENSG00000197380
SVIL ENSG00000197321.10 0.143773 0.090449 ENSG00000197321
C6orf141 ENSG00000197261.7 0.15377 0.091471 ENSG00000197261
KIAA1211L ENSG00000196872.6 0.115668 0.091282 ENSG00000196872
CHRNG ENSG00000196811.7 0.129606 0.092179 ENSG00000196811
HLA-DQA1 ENSG00000196735.7 0.268227 0.110285 ENSG00000196735
VKORC1L1 ENSG00000196715.5 0.101731 0.086878 ENSG00000196715
AMZ2 ENSG00000196704.7 0.108299 0.082632 ENSG00000196704
TCF4 ENSG00000196628.9 0.10985 0.098813 ENSG00000196628
LAMA2 ENSG00000196569.7 0.11851 0.093497 ENSG00000196569
NACA ENSG00000196531.6 0.19378 0.101742 ENSG00000196531
ESRRG ENSG00000196482.12 0.101176 0.085712 ENSG00000196482
C20orf96 ENSG00000196476.7 0.161356 0.110799 ENSG00000196476
RFX8 ENSG00000196460.8 0.145971 0.095913 ENSG00000196460
SUPT3H ENSG00000196284.9 0.131723 0.100679 ENSG00000196284
PLEKHG4 ENSG00000196155.8 0.189153 0.097052 ENSG00000196155
ZNF676 ENSG00000196109.6 0.115266 0.084879 ENSG00000196109
SH2D5 ENSG00000189410.7 0.1094 0.09489 ENSG00000189410
ZKSCAN3 ENSG00000189298.9 0.194028 0.094002 ENSG00000189298
ZNF600 ENSG00000189190.7 0.334215 0.117044 ENSG00000189190
LITAF ENSG00000189067.8 0.12447 0.079721 ENSG00000189067
RELN ENSG00000189056.9 0.214985 0.095236 ENSG00000189056
SKOR1 ENSG00000188779.6 0.136052 0.088948 ENSG00000188779
C15orf52 ENSG00000188549.8 0.112913 0.093631 ENSG00000188549
C22orf34 ENSG00000188511.8 0.147744 0.116537 ENSG00000188511
CLEC2A ENSG00000188393.4 0.124304 0.089186 ENSG00000188393
OR7D2 ENSG00000188000.2 0.283272 0.114399 ENSG00000188000
COL14A1 ENSG00000187955.7 0.14985 0.082781 ENSG00000187955
CYHR1 ENSG00000187954.8 0.105611 0.075942 ENSG00000187954
SHISA7 ENSG00000187902.7 0.123598 0.110716 ENSG00000187902
CCDC157 ENSG00000187860.6 0.281523 0.09365 ENSG00000187860
EIF4EBP1 ENSG00000187840.4 0.1384 0.10517 ENSG00000187840
HSPA14 ENSG00000187522.9 0.101193 0.103116 ENSG00000187522
COL4A1 ENSG00000187498.10 0.362705 0.122134 ENSG00000187498
MAGI2 ENSG00000187391.13 0.106918 0.099118 ENSG00000187391
ANGPTL5 ENSG00000187151.3 0.114127 0.090327 ENSG00000187151
CEACAM19 ENSG00000186567.8 0.217736 0.111346 ENSG00000186567
PCLO ENSG00000186472.14 0.124958 0.089757 ENSG00000186472
BTN3A2 ENSG00000186470.9 0.134542 0.085757 ENSG00000186470
MARC1 ENSG00000186205.8 0.334951 0.114472 ENSG00000186205
CCDC84 ENSG00000186166.4 0.109591 0.07448 ENSG00000186166
CYP4Z1 ENSG00000186160.4 0.157353 0.100851 ENSG00000186160
ZBTB6 ENSG00000186130.4 0.145098 0.104761 ENSG00000186130
ZNF829 ENSG00000185869.9 0.111173 0.115486 ENSG00000185869
NLRP9 ENSG00000185792.5 0.151236 0.120594 ENSG00000185792
IFIT1 ENSG00000185745.8 0.124524 0.091801 ENSG00000185745
ADSSL1 ENSG00000185100.6 0.127754 0.100002 ENSG00000185100
MANEAL ENSG00000185090.10 0.128574 0.094941 ENSG00000185090
FLRT2 ENSG00000185070.6 0.176119 0.100596 ENSG00000185070
RNLS ENSG00000184719.7 0.192132 0.101979 ENSG00000184719
PRSS55 ENSG00000184647.6 0.275311 0.121497 ENSG00000184647
PROS1 ENSG00000184500.10 0.178938 0.096988 ENSG00000184500
THAP7 ENSG00000184436.7 0.144403 0.092705 ENSG00000184436
PTP4A2 ENSG00000184007.13 0.135187 0.100459 ENSG00000184007
KCNH8 ENSG00000183960.4 0.121115 0.079179 ENSG00000183960
C10orf120 ENSG00000183559.7 0.109806 0.075343 ENSG00000183559
C15orf60 ENSG00000183324.6 0.153897 0.100082 ENSG00000183324
CTD-3193O13.9 ENSG00000183248.7 0.112143 0.089801 ENSG00000183248
POTEC ENSG00000183206.12 0.134402 0.093379 ENSG00000183206
RABIF ENSG00000183155.4 0.104397 0.078145 ENSG00000183155
LYPD4 ENSG00000183103.6 0.164166 0.134713 ENSG00000183103
C1orf116 ENSG00000182795.12 0.104629 0.081213 ENSG00000182795
KBTBD3 ENSG00000182359.10 0.114625 0.095462 ENSG00000182359
AC008132.13 ENSG00000182356.6 0.10498 0.074548 ENSG00000182356
FBXL6 ENSG00000182325.6 0.390774 0.096734 ENSG00000182325
B4GALNT4 ENSG00000182272.7 0.114745 0.075134 ENSG00000182272
SHMT2 ENSG00000182199.6 0.102686 0.080891 ENSG00000182199
FTMT ENSG00000181867.1 0.154506 0.085712 ENSG00000181867
SLC9A9 ENSG00000181804.10 0.114741 0.081216 ENSG00000181804
HEPHL1 ENSG00000181333.11 0.159066 0.10194 ENSG00000181333
CUEDC1 ENSG00000180891.8 0.221827 0.110511 ENSG00000180891
ZNF443 ENSG00000180855.11 0.14282 0.090301 ENSG00000180855
BHLHE22 ENSG00000180828.1 0.180033 0.098487 ENSG00000180828
C3orf22 ENSG00000180697.4 0.18075 0.095154 ENSG00000180697
