AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
SRRT ENSG00000087087.14 0.158394 0.067156 ENSG00000087087
NMNAT2 ENSG00000157064.6 0.212308 0.08109 ENSG00000157064
NOC3L ENSG00000173145.7 0.194759 0.071532 ENSG00000173145
MAP3K2 ENSG00000169967.12 0.171609 0.068046 ENSG00000169967
ADAL ENSG00000168803.10 0.380043 0.098468 ENSG00000168803
NAPEPLD ENSG00000161048.7 0.143992 0.069501 ENSG00000161048
TXNDC12 ENSG00000117862.6 0.172697 0.072432 ENSG00000117862
LARP6 ENSG00000166173.9 0.164856 0.066949 ENSG00000166173
PAK2 ENSG00000180370.6 0.146377 0.071958 ENSG00000180370
TPD52L1 ENSG00000111907.16 0.121771 0.066107 ENSG00000111907
RGL3 ENSG00000205517.8 0.119457 0.064815 ENSG00000205517
ENOX1 ENSG00000120658.8 0.212635 0.078218 ENSG00000120658
TRIM24 ENSG00000122779.12 0.315598 0.080716 ENSG00000122779
KLHL5 ENSG00000109790.12 0.123181 0.062671 ENSG00000109790
SLC29A3 ENSG00000198246.7 0.132192 0.075354 ENSG00000198246
FCER2 ENSG00000104921.10 0.371995 0.090307 ENSG00000104921
PLCD3 ENSG00000161714.7 0.224764 0.075865 ENSG00000161714
SCYL2 ENSG00000136021.13 0.160695 0.07831 ENSG00000136021
YPEL3 ENSG00000090238.7 0.347086 0.083407 ENSG00000090238
AKR1E2 ENSG00000165568.13 0.213879 0.082096 ENSG00000165568
PCDHB12 ENSG00000120328.4 0.224663 0.07719 ENSG00000120328
ZNF414 ENSG00000133250.9 0.177696 0.077032 ENSG00000133250
ABRACL ENSG00000146386.7 0.186024 0.071597 ENSG00000146386
ZNF211 ENSG00000121417.9 0.201741 0.07249 ENSG00000121417
SLC6A16 ENSG00000063127.11 0.153434 0.066716 ENSG00000063127
PUS7L ENSG00000129317.10 0.101925 0.05818 ENSG00000129317
CCDC7 ENSG00000216937.7 0.117262 0.062562 ENSG00000216937
GCOM1 ENSG00000137878.12 0.108075 0.068031 ENSG00000137878
DIS3L ENSG00000166938.8 0.257697 0.075663 ENSG00000166938
CERS4 ENSG00000090661.7 0.433195 0.094246 ENSG00000090661
KIF3B ENSG00000101350.6 0.150575 0.079414 ENSG00000101350
CILP2 ENSG00000160161.4 0.102696 0.058446 ENSG00000160161
MTBP ENSG00000172167.3 0.123807 0.062572 ENSG00000172167
DPP7 ENSG00000176978.9 0.244093 0.088807 ENSG00000176978
ZNF90 ENSG00000213988.5 0.112251 0.073601 ENSG00000213988
LAMTOR5 ENSG00000134248.9 0.182879 0.077885 ENSG00000134248
PAPSS2 ENSG00000198682.8 0.168306 0.068005 ENSG00000198682
C10orf68 ENSG00000150076.18 0.200089 0.065235 ENSG00000150076
HINT1 ENSG00000169567.7 0.102234 0.056723 ENSG00000169567
HHLA3 ENSG00000197568.9 0.353231 0.083046 ENSG00000197568
DSTYK ENSG00000133059.12 0.152321 0.061931 ENSG00000133059
CHKB ENSG00000100288.15 0.143511 0.068672 ENSG00000100288
PLK5 ENSG00000185988.7 0.304929 0.097593 ENSG00000185988
NRXN2 ENSG00000110076.14 0.197472 0.074054 ENSG00000110076
ICAM3 ENSG00000076662.5 0.237116 0.084204 ENSG00000076662
MPZL2 ENSG00000149573.4 0.122505 0.073688 ENSG00000149573
UACA ENSG00000137831.10 0.102032 0.071976 ENSG00000137831
RGPD8 ENSG00000169629.7 0.518128 0.072251 ENSG00000169629
FSHB ENSG00000131808.6 0.15105 0.072283 ENSG00000131808
CLCN7 ENSG00000103249.13 0.389468 0.088898 ENSG00000103249
GCNT2 ENSG00000111846.11 0.144673 0.07632 ENSG00000111846
RASL10B ENSG00000141150.3 0.192213 0.073359 ENSG00000141150
GSTM3 ENSG00000134202.6 0.653479 0.062931 ENSG00000134202
CADM2 ENSG00000175161.9 0.113245 0.057527 ENSG00000175161
KIAA1324L ENSG00000164659.10 0.196091 0.073754 ENSG00000164659
SLC27A6 ENSG00000113396.8 0.125263 0.062046 ENSG00000113396
SSPN ENSG00000123096.7 0.234337 0.079562 ENSG00000123096
CCDC130 ENSG00000104957.9 0.112858 0.075905 ENSG00000104957
ZKSCAN2 ENSG00000155592.11 0.177292 0.069253 ENSG00000155592
FBLN7 ENSG00000144152.8 0.157557 0.074701 ENSG00000144152
NUDT2 ENSG00000164978.13 0.671382 0.055937 ENSG00000164978
NME7 ENSG00000143156.9 0.331813 0.08107 ENSG00000143156
LILRA2 ENSG00000239998.1 0.259077 0.086623 ENSG00000239998
SGPL1 ENSG00000166224.12 0.13489 0.085032 ENSG00000166224
LYNX1 ENSG00000180155.14 0.472327 0.077966 ENSG00000180155
LDB3 ENSG00000122367.15 0.386162 0.075594 ENSG00000122367
SLC2A14 ENSG00000173262.7 0.119614 0.074423 ENSG00000173262
MPP7 ENSG00000150054.14 0.193175 0.079433 ENSG00000150054
MRPS26 ENSG00000125901.5 0.283332 0.080911 ENSG00000125901
SLC35A5 ENSG00000138459.4 0.45169 0.080974 ENSG00000138459
GUF1 ENSG00000151806.9 0.35694 0.077744 ENSG00000151806
PLCB3 ENSG00000149782.7 0.107192 0.065889 ENSG00000149782
ALG11 ENSG00000253710.1 0.212034 0.069032 ENSG00000253710
C1orf21 ENSG00000116667.7 0.144894 0.072588 ENSG00000116667
DMTF1 ENSG00000135164.14 0.101449 0.057435 ENSG00000135164
LMF1 ENSG00000103227.14 0.114657 0.071885 ENSG00000103227
CNOT6L ENSG00000138767.8 0.140481 0.05726 ENSG00000138767
TADA2A ENSG00000108264.12 0.39704 0.074169 ENSG00000108264
MED19 ENSG00000156603.10 0.291705 0.08366 ENSG00000156603
CCDC92 ENSG00000119242.4 0.29954 0.084199 ENSG00000119242
MTR ENSG00000116984.8 0.130902 0.070942 ENSG00000116984
UGGT2 ENSG00000102595.14 0.252038 0.073844 ENSG00000102595
ZNF365 ENSG00000138311.11 0.128464 0.065477 ENSG00000138311
MUM1 ENSG00000160953.10 0.113437 0.084374 ENSG00000160953
TBCE ENSG00000116957.8 0.143953 0.070331 ENSG00000116957
CSGALNACT2 ENSG00000169826.6 0.369069 0.079464 ENSG00000169826
CLN5 ENSG00000102805.9 0.107272 0.064065 ENSG00000102805
PCDHB2 ENSG00000112852.4 0.113579 0.055794 ENSG00000112852
SLC38A10 ENSG00000157637.8 0.199447 0.089234 ENSG00000157637
MLKL ENSG00000168404.8 0.143323 0.081152 ENSG00000168404
MZT2A ENSG00000173272.9 0.239374 0.073523 ENSG00000173272
MEI1 ENSG00000167077.8 0.109471 0.052214 ENSG00000167077
UGGT1 ENSG00000136731.8 0.126811 0.062584 ENSG00000136731
SPPL3 ENSG00000157837.11 0.234442 0.071297 ENSG00000157837
TUSC1 ENSG00000198680.3 0.207715 0.094268 ENSG00000198680
ARPC5 ENSG00000162704.11 0.194038 0.066446 ENSG00000162704
PNPO ENSG00000108439.5 0.160132 0.065624 ENSG00000108439
DCAF16 ENSG00000163257.6 0.207986 0.076436 ENSG00000163257
RIBC2 ENSG00000128408.7 0.164159 0.076418 ENSG00000128408
RNF135 ENSG00000181481.9 0.105363 0.064171 ENSG00000181481
LPHN3 ENSG00000150471.10 0.116566 0.073094 ENSG00000150471
PARVG ENSG00000138964.11 0.157414 0.083279 ENSG00000138964
RASGRF2 ENSG00000113319.7 0.136926 0.076739 ENSG00000113319
DPH7 ENSG00000148399.7 0.147032 0.068478 ENSG00000148399
RPS6KC1 ENSG00000136643.7 0.142161 0.065086 ENSG00000136643
FGGY ENSG00000172456.12 0.119822 0.074187 ENSG00000172456
ZNF34 ENSG00000196378.7 0.201221 0.067952 ENSG00000196378
CDK10 ENSG00000185324.17 0.372175 0.079396 ENSG00000185324
BNIP1 ENSG00000113734.13 0.30129 0.084419 ENSG00000113734
MAP3K7 ENSG00000135341.13 0.136425 0.083135 ENSG00000135341
BICC1 ENSG00000122870.7 0.191692 0.075995 ENSG00000122870
VNN2 ENSG00000112303.9 0.242694 0.076481 ENSG00000112303
RRAS2 ENSG00000133818.8 0.140334 0.063935 ENSG00000133818
DDX51 ENSG00000185163.5 0.14747 0.07614 ENSG00000185163
LNX1 ENSG00000072201.9 0.10581 0.062206 ENSG00000072201
LIN37 ENSG00000267796.3 0.125795 0.077673 ENSG00000267796
NF2 ENSG00000186575.13 0.100484 0.059035 ENSG00000186575
CUX1 ENSG00000257923.5 0.146164 0.066523 ENSG00000257923
ATF5 ENSG00000169136.4 0.181626 0.082516 ENSG00000169136
C15orf65 ENSG00000261652.2 0.167403 0.072539 ENSG00000261652
RAB24 ENSG00000169228.9 0.137363 0.069797 ENSG00000169228
FAM81B ENSG00000153347.5 0.131093 0.069915 ENSG00000153347
ZNF432 ENSG00000256087.2 0.146632 0.071323 ENSG00000256087
CHMP1A ENSG00000131165.10 0.294898 0.090066 ENSG00000131165
RASA4 ENSG00000105808.13 0.122069 0.060968 ENSG00000105808
TEX14 ENSG00000121101.11 0.143903 0.069077 ENSG00000121101
AXDND1 ENSG00000162779.16 0.208605 0.071311 ENSG00000162779
CRELD2 ENSG00000184164.10 0.165274 0.072985 ENSG00000184164
NFATC3 ENSG00000072736.14 0.105211 0.063082 ENSG00000072736
ATP6V0A2 ENSG00000185344.9 0.215675 0.076613 ENSG00000185344
SLC25A47 ENSG00000140107.10 0.124229 0.074836 ENSG00000140107
RPF2 ENSG00000197498.8 0.153225 0.06503 ENSG00000197498
MARK1 ENSG00000116141.10 0.12051 0.068874 ENSG00000116141
RIOK2 ENSG00000058729.6 0.137862 0.070054 ENSG00000058729
PIGK ENSG00000142892.10 0.115158 0.065784 ENSG00000142892
ZFAND4 ENSG00000172671.15 0.117488 0.06508 ENSG00000172671
ACSF3 ENSG00000176715.11 0.256139 0.083492 ENSG00000176715
RBM27 ENSG00000091009.6 0.160697 0.074041 ENSG00000091009
GRAMD3 ENSG00000155324.5 0.117551 0.069515 ENSG00000155324
DPY19L4 ENSG00000156162.12 0.243087 0.082639 ENSG00000156162
ZSCAN18 ENSG00000121413.8 0.104986 0.067964 ENSG00000121413
SLC12A5 ENSG00000124140.7 0.133129 0.074386 ENSG00000124140
COBLL1 ENSG00000082438.11 0.154711 0.078851 ENSG00000082438
SMG7 ENSG00000116698.16 0.229529 0.083886 ENSG00000116698
SUCLG2 ENSG00000172340.10 0.197857 0.076782 ENSG00000172340
REEP5 ENSG00000129625.8 0.132164 0.062937 ENSG00000129625
MRPL55 ENSG00000162910.14 0.112384 0.060316 ENSG00000162910
DHRS1 ENSG00000157379.9 0.122098 0.073735 ENSG00000157379
CTBS ENSG00000117151.7 0.137616 0.071577 ENSG00000117151
AFF3 ENSG00000144218.13 0.144943 0.067356 ENSG00000144218
AGBL3 ENSG00000146856.10 0.102358 0.056227 ENSG00000146856
DDX60L ENSG00000181381.9 0.110059 0.068679 ENSG00000181381
LARS ENSG00000133706.13 0.18152 0.057666 ENSG00000133706
PAFAH1B3 ENSG00000079462.3 0.142617 0.077743 ENSG00000079462
SH2B1 ENSG00000178188.10 0.18724 0.072877 ENSG00000178188
PPIL1 ENSG00000137168.7 0.100317 0.072214 ENSG00000137168
ZNF10 ENSG00000256223.1 0.143052 0.070165 ENSG00000256223
CYP4A11 ENSG00000187048.8 0.275485 0.076964 ENSG00000187048
FAM184A ENSG00000111879.14 0.233838 0.075573 ENSG00000111879
LPCAT2 ENSG00000087253.7 0.231579 0.07879 ENSG00000087253
NEDD4 ENSG00000069869.11 0.28974 0.087916 ENSG00000069869
MPHOSPH8 ENSG00000196199.9 0.101687 0.056269 ENSG00000196199
SMPD2 ENSG00000135587.4 0.181686 0.065541 ENSG00000135587
FKBP11 ENSG00000134285.6 0.250298 0.081476 ENSG00000134285
MRPL54 ENSG00000183617.4 0.41676 0.085579 ENSG00000183617
TPM4 ENSG00000167460.10 0.116228 0.068283 ENSG00000167460
HBS1L ENSG00000112339.10 0.220249 0.070112 ENSG00000112339
CCDC171 ENSG00000164989.11 0.182678 0.079665 ENSG00000164989
OSBPL2 ENSG00000130703.11 0.110454 0.06378 ENSG00000130703
MTHFD1L ENSG00000120254.11 0.100759 0.073318 ENSG00000120254
LPHN1 ENSG00000072071.12 0.123435 0.076834 ENSG00000072071
SETDB2 ENSG00000136169.12 0.172275 0.078952 ENSG00000136169
ALDH1L1 ENSG00000144908.9 0.166278 0.08481 ENSG00000144908
ZNF131 ENSG00000172262.7 0.100657 0.056165 ENSG00000172262
EIF3C ENSG00000184110.10 0.125485 0.064767 ENSG00000184110
EXOSC6 ENSG00000223496.1 0.405667 0.085134 ENSG00000223496
ZNF835 ENSG00000127903.12 0.134096 0.074243 ENSG00000127903
PLEKHA6 ENSG00000143850.8 0.180121 0.080848 ENSG00000143850
NFAT5 ENSG00000102908.16 0.11356 0.065687 ENSG00000102908
MRPL14 ENSG00000180992.5 0.297726 0.085812 ENSG00000180992
MKKS ENSG00000125863.12 0.143681 0.078657 ENSG00000125863
STAMBPL1 ENSG00000138134.7 0.175505 0.072742 ENSG00000138134
LRWD1 ENSG00000161036.6 0.136182 0.067343 ENSG00000161036
MPHOSPH6 ENSG00000135698.5 0.294794 0.086793 ENSG00000135698
LMOD1 ENSG00000163431.11 0.119896 0.069392 ENSG00000163431
LONP1 ENSG00000196365.7 0.381772 0.081959 ENSG00000196365
DHX34 ENSG00000134815.14 0.103029 0.064964 ENSG00000134815
PSPN ENSG00000125650.4 0.126984 0.081136 ENSG00000125650
SYT11 ENSG00000132718.7 0.116399 0.062015 ENSG00000132718
ABLIM3 ENSG00000173210.15 0.165616 0.071328 ENSG00000173210
MYO9B ENSG00000099331.9 0.120795 0.079479 ENSG00000099331
SAMD14 ENSG00000167100.10 0.117436 0.06869 ENSG00000167100
FKBP10 ENSG00000141756.14 0.214191 0.075949 ENSG00000141756
TCTN2 ENSG00000168778.7 0.298802 0.070503 ENSG00000168778
CRYZ ENSG00000116791.9 0.643615 0.062085 ENSG00000116791
SLC22A23 ENSG00000137266.10 0.115877 0.068681 ENSG00000137266
RNF219 ENSG00000152193.7 0.124408 0.064846 ENSG00000152193
EIF3CL ENSG00000205609.8 0.131616 0.064914 ENSG00000205609
SLC35F5 ENSG00000115084.8 0.161877 0.066373 ENSG00000115084
PLLP ENSG00000102934.5 0.196097 0.07999 ENSG00000102934
PHF17 ENSG00000077684.11 0.115954 0.065831 ENSG00000077684
PCDHA4 ENSG00000204967.6 0.109163 0.061841 ENSG00000204967
CALD1 ENSG00000122786.15 0.132051 0.067386 ENSG00000122786
GRIK2 ENSG00000164418.15 0.123364 0.069175 ENSG00000164418
SYCE1L ENSG00000205078.5 0.588222 0.070575 ENSG00000205078
AC021860.1 ENSG00000196355.2 0.506921 0.072659 ENSG00000196355
BTBD6 ENSG00000184887.9 0.127472 0.080965 ENSG00000184887
FUCA2 ENSG00000001036.8 0.149182 0.075723 ENSG00000001036
KCNC3 ENSG00000131398.9 0.266957 0.081029 ENSG00000131398
CENPN ENSG00000166451.9 0.21037 0.094313 ENSG00000166451
THBS1 ENSG00000137801.9 0.134589 0.078874 ENSG00000137801
FPGT ENSG00000254685.1 0.201388 0.069041 ENSG00000254685
BMP5 ENSG00000112175.6 0.111764 0.064952 ENSG00000112175
PTER ENSG00000165983.10 0.105347 0.075641 ENSG00000165983
SLC36A1 ENSG00000123643.7 0.406198 0.089772 ENSG00000123643
PIGB ENSG00000069943.5 0.261959 0.077295 ENSG00000069943
SAMM50 ENSG00000100347.10 0.499434 0.081177 ENSG00000100347
CDO1 ENSG00000129596.4 0.107544 0.068867 ENSG00000129596
TMEM8B ENSG00000137103.12 0.216953 0.070518 ENSG00000137103
SIRT3 ENSG00000142082.10 0.337517 0.08065 ENSG00000142082
C6orf163 ENSG00000203872.5 0.197833 0.070092 ENSG00000203872
PHLDB2 ENSG00000144824.15 0.148002 0.072719 ENSG00000144824
TMEM161A ENSG00000064545.10 0.136365 0.07385 ENSG00000064545
HAP1 ENSG00000173805.11 0.259083 0.08908 ENSG00000173805
TAB2 ENSG00000055208.13 0.158591 0.080445 ENSG00000055208
PGM2 ENSG00000169299.9 0.36372 0.076544 ENSG00000169299
NAGS ENSG00000161653.6 0.151953 0.073988 ENSG00000161653
ZNF471 ENSG00000196263.3 0.267205 0.080481 ENSG00000196263
OMA1 ENSG00000162600.7 0.119453 0.060043 ENSG00000162600
HFM1 ENSG00000162669.11 0.465027 0.084656 ENSG00000162669
LRRK2 ENSG00000188906.9 0.153164 0.065128 ENSG00000188906
ZSCAN29 ENSG00000140265.8 0.225907 0.085414 ENSG00000140265
C7orf73 ENSG00000243317.3 0.197128 0.06925 ENSG00000243317
OGFOD1 ENSG00000087263.12 0.117236 0.064012 ENSG00000087263
DISP1 ENSG00000154309.7 0.127846 0.068595 ENSG00000154309
NUDT13 ENSG00000166321.9 0.272618 0.083237 ENSG00000166321
KIAA1875 ENSG00000179698.9 0.333053 0.078433 ENSG00000179698
RPS15 ENSG00000115268.5 0.1052 0.085229 ENSG00000115268
HIGD1A ENSG00000181061.9 0.171756 0.072672 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.134802 0.067459 ENSG00000174032
SAMD8 ENSG00000156671.7 0.105759 0.06183 ENSG00000156671
CCDC134 ENSG00000100147.9 0.106516 0.062608 ENSG00000100147
NAPRT1 ENSG00000147813.11 0.749336 0.0498 ENSG00000147813
PLEKHO2 ENSG00000241839.5 0.112636 0.057391 ENSG00000241839
NT5C2 ENSG00000076685.14 0.137107 0.064781 ENSG00000076685
DUOX2 ENSG00000140279.8 0.107598 0.063694 ENSG00000140279
ZFYVE19 ENSG00000166140.13 0.241275 0.068779 ENSG00000166140
TPBG ENSG00000146242.5 0.115422 0.055649 ENSG00000146242
TOR3A ENSG00000186283.9 0.145511 0.06084 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.248489 0.089243 ENSG00000153786
FAM107A ENSG00000168309.12 0.247159 0.084314 ENSG00000168309
VDAC2 ENSG00000165637.9 0.168979 0.067566 ENSG00000165637
MAP7 ENSG00000135525.14 0.146509 0.069371 ENSG00000135525
PLAC9 ENSG00000189129.9 0.174888 0.073209 ENSG00000189129
SPG20OS ENSG00000120664.6 0.127234 0.072665 ENSG00000120664
METTL21D ENSG00000100483.9 0.237765 0.073258 ENSG00000100483
MED24 ENSG00000008838.13 0.334953 0.074967 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.43207 0.077861 ENSG00000196151
SPATC1 ENSG00000186583.7 0.11101 0.065406 ENSG00000186583
SLC44A5 ENSG00000137968.12 0.30493 0.076203 ENSG00000137968
SFMBT1 ENSG00000163935.9 0.188512 0.069844 ENSG00000163935
MT1A ENSG00000205362.6 0.141971 0.07398 ENSG00000205362
SERPINA1 ENSG00000197249.8 0.102836 0.058941 ENSG00000197249
LYPD6 ENSG00000187123.10 0.147428 0.068924 ENSG00000187123
LRRC39 ENSG00000122477.8 0.12462 0.064418 ENSG00000122477
KIAA1211 ENSG00000109265.8 0.253983 0.082089 ENSG00000109265
AC109829.1 ENSG00000233438.1 0.132186 0.062995 ENSG00000233438
FAM114A1 ENSG00000197712.7 0.141353 0.066893 ENSG00000197712
TMEM30A ENSG00000112697.11 0.10577 0.060737 ENSG00000112697
MARCO ENSG00000019169.9 0.221059 0.083095 ENSG00000019169
CASP8 ENSG00000064012.17 0.277987 0.081216 ENSG00000064012
XRCC2 ENSG00000196584.2 0.234314 0.092587 ENSG00000196584
C2orf76 ENSG00000186132.10 0.161978 0.071144 ENSG00000186132
LAMB1 ENSG00000091136.9 0.144926 0.070781 ENSG00000091136
DCP2 ENSG00000172795.11 0.111174 0.062258 ENSG00000172795
SPTBN5 ENSG00000137877.8 0.577493 0.073487 ENSG00000137877
TPM1 ENSG00000140416.15 0.172185 0.069866 ENSG00000140416
AAAS ENSG00000094914.8 0.127637 0.072881 ENSG00000094914
NSUN7 ENSG00000179299.12 0.261784 0.087867 ENSG00000179299
NCKIPSD ENSG00000213672.3 0.117515 0.060129 ENSG00000213672
AC073346.2 ENSG00000214194.4 0.105003 0.05732 ENSG00000214194
AP5M1 ENSG00000053770.7 0.12283 0.073995 ENSG00000053770
AP1AR ENSG00000138660.7 0.117207 0.056986 ENSG00000138660
DDX55 ENSG00000111364.11 0.138656 0.059453 ENSG00000111364
ZNF615 ENSG00000197619.9 0.109665 0.062614 ENSG00000197619
ZCCHC24 ENSG00000165424.6 0.103088 0.069068 ENSG00000165424
EFCAB6 ENSG00000186976.10 0.246933 0.085727 ENSG00000186976
ZNF837 ENSG00000152475.6 0.23914 0.082132 ENSG00000152475
STK33 ENSG00000130413.11 0.164495 0.076619 ENSG00000130413
WNT3 ENSG00000108379.5 0.122628 0.054504 ENSG00000108379
FBXO31 ENSG00000103264.11 0.120148 0.081874 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.147765 0.08658 ENSG00000184381
UBE2O ENSG00000175931.8 0.121083 0.070067 ENSG00000175931
ARL17A ENSG00000185829.11 0.64088 0.069399 ENSG00000185829
EXT2 ENSG00000151348.9 0.235189 0.078911 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.543832 0.074185 ENSG00000226232
C4orf33 ENSG00000151470.7 0.193204 0.065997 ENSG00000151470
NELL2 ENSG00000184613.6 0.414238 0.07461 ENSG00000184613
CTD-2368P22.1 ENSG00000176593.3 0.35045 0.082664 ENSG00000176593
SAP25 ENSG00000205307.6 0.176754 0.078924 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.492183 0.076637 ENSG00000254521
GEMIN4 ENSG00000179409.6 0.160328 0.079127 ENSG00000179409
ALX3 ENSG00000156150.6 0.181361 0.076459 ENSG00000156150
COTL1 ENSG00000103187.6 0.298449 0.097078 ENSG00000103187
EDEM3 ENSG00000116406.14 0.119731 0.057165 ENSG00000116406
FAM26F ENSG00000188820.8 0.143417 0.059404 ENSG00000188820
TNKS2 ENSG00000107854.5 0.342736 0.07846 ENSG00000107854
FHIT ENSG00000189283.5 0.125088 0.087943 ENSG00000189283
SNRNP70 ENSG00000104852.10 0.148738 0.079734 ENSG00000104852
NDUFA3 ENSG00000170906.11 0.174934 0.086848 ENSG00000170906
CENPC ENSG00000145241.6 0.18315 0.078062 ENSG00000145241
OXR1 ENSG00000164830.13 0.126956 0.062367 ENSG00000164830
FAM171B ENSG00000144369.8 0.135577 0.064521 ENSG00000144369
DNAAF3 ENSG00000167646.9 0.226702 0.088866 ENSG00000167646
NUP50 ENSG00000093000.13 0.269384 0.091597 ENSG00000093000
PRCD ENSG00000214140.6 0.127305 0.073993 ENSG00000214140
KIF21A ENSG00000139116.13 0.231451 0.074392 ENSG00000139116
PCGF2 ENSG00000056661.9 0.106002 0.077394 ENSG00000056661
MAML2 ENSG00000184384.9 0.136319 0.072988 ENSG00000184384
RP11-215A19.2 ENSG00000272297.1 0.263627 0.087683 ENSG00000272297
HEATR6 ENSG00000068097.10 0.151354 0.076188 ENSG00000068097
PARP15 ENSG00000173200.8 0.108748 0.066864 ENSG00000173200
SLC52A2 ENSG00000185803.4 0.314864 0.079748 ENSG00000185803
TSLP ENSG00000145777.10 0.325625 0.078287 ENSG00000145777
AK3 ENSG00000147853.12 0.119592 0.082771 ENSG00000147853
STAM2 ENSG00000115145.5 0.100886 0.054938 ENSG00000115145
TAF13 ENSG00000197780.5 0.139823 0.077083 ENSG00000197780
MAPK12 ENSG00000188130.9 0.309141 0.085681 ENSG00000188130
CCDC163P ENSG00000236624.4 0.659636 0.056619 ENSG00000236624
NRIP3 ENSG00000175352.6 0.171836 0.07211 ENSG00000175352
SOGA2 ENSG00000168502.13 0.109617 0.07615 ENSG00000168502
BVES ENSG00000112276.9 0.113449 0.075251 ENSG00000112276
LPAR2 ENSG00000064547.9 0.12326 0.065032 ENSG00000064547
ZCCHC11 ENSG00000134744.9 0.15821 0.066586 ENSG00000134744
POLDIP3 ENSG00000100227.13 0.138968 0.075319 ENSG00000100227
PARD6G ENSG00000178184.11 0.122715 0.067787 ENSG00000178184
DUS3L ENSG00000141994.11 0.46308 0.082757 ENSG00000141994
DGKA ENSG00000065357.15 0.12843 0.07158 ENSG00000065357
DISP2 ENSG00000140323.4 0.716557 0.053735 ENSG00000140323
KIAA1147 ENSG00000257093.2 0.131097 0.068298 ENSG00000257093
EVC ENSG00000072840.8 0.124294 0.088632 ENSG00000072840
RHBDD1 ENSG00000144468.12 0.105457 0.08596 ENSG00000144468
CRMP1 ENSG00000072832.10 0.284918 0.091673 ENSG00000072832
CFH ENSG00000000971.11 0.15128 0.072064 ENSG00000000971
PRMT3 ENSG00000185238.8 0.185639 0.084636 ENSG00000185238
DKKL1 ENSG00000104901.2 0.163025 0.068454 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.1849 0.07401 ENSG00000152583
ZNF502 ENSG00000196653.7 0.284791 0.085605 ENSG00000196653
MTHFSD ENSG00000103248.13 0.410143 0.097694 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.261201 0.089075 ENSG00000239665
ZNF415 ENSG00000170954.7 0.298951 0.097246 ENSG00000170954
APMAP ENSG00000101474.7 0.105986 0.075516 ENSG00000101474
ATP8A2 ENSG00000132932.12 0.256291 0.07894 ENSG00000132932
ZC3H3 ENSG00000014164.6 0.611098 0.061558 ENSG00000014164
TMEM232 ENSG00000186952.10 0.158844 0.063183 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.452353 0.077364 ENSG00000156795
LIPA ENSG00000107798.13 0.115069 0.070047 ENSG00000107798
SH3BGRL2 ENSG00000198478.6 0.133813 0.066011 ENSG00000198478
STOML1 ENSG00000067221.9 0.139561 0.066635 ENSG00000067221
LRRC73 ENSG00000204052.4 0.131545 0.074237 ENSG00000204052
CEACAM3 ENSG00000170956.12 0.105147 0.075715 ENSG00000170956
FAM21C ENSG00000172661.13 0.209005 0.072806 ENSG00000172661
RTN4IP1 ENSG00000130347.8 0.129537 0.071204 ENSG00000130347
DUOX1 ENSG00000137857.13 0.145857 0.070819 ENSG00000137857
CEP290 ENSG00000198707.10 0.127724 0.071523 ENSG00000198707
NTN5 ENSG00000142233.7 0.251648 0.08692 ENSG00000142233
NUCKS1 ENSG00000069275.12 0.187177 0.067914 ENSG00000069275
CNTLN ENSG00000044459.10 0.200469 0.074814 ENSG00000044459
PIP4K2B ENSG00000141720.7 0.177708 0.081917 ENSG00000141720
SMU1 ENSG00000122692.7 0.239745 0.075054 ENSG00000122692
WDR37 ENSG00000047056.10 0.127164 0.07086 ENSG00000047056
MGST1 ENSG00000008394.8 0.149782 0.059341 ENSG00000008394
SPAG8 ENSG00000137098.9 0.192391 0.071263 ENSG00000137098
C4BPB ENSG00000123843.8 0.106475 0.063276 ENSG00000123843
ATP7B ENSG00000123191.9 0.400594 0.083315 ENSG00000123191
F3 ENSG00000117525.9 0.106009 0.070846 ENSG00000117525
EHD4 ENSG00000103966.5 0.145326 0.083928 ENSG00000103966
MS4A7 ENSG00000166927.8 0.136152 0.060582 ENSG00000166927
ZNF580 ENSG00000213015.4 0.358175 0.084222 ENSG00000213015
GRB14 ENSG00000115290.5 0.319594 0.092335 ENSG00000115290
TATDN3 ENSG00000203705.6 0.250148 0.075864 ENSG00000203705
IGSF9 ENSG00000085552.12 0.135492 0.069667 ENSG00000085552
SCAPER ENSG00000140386.8 0.333776 0.079031 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.173455 0.071342 ENSG00000146223
DNASE1L3 ENSG00000163687.9 0.235512 0.076896 ENSG00000163687
HERC1 ENSG00000103657.9 0.121086 0.061035 ENSG00000103657
SGTA ENSG00000104969.5 0.111065 0.07563 ENSG00000104969
FBP1 ENSG00000165140.5 0.151381 0.084222 ENSG00000165140
IL18R1 ENSG00000115604.6 0.139357 0.063527 ENSG00000115604
