AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
SLC39A13 ENSG00000165915.9 0.024743 0.027758 ENSG00000165915
TUBA1A ENSG00000167552.9 0.064404 0.049953 ENSG00000167552
MIEN1 ENSG00000141741.7 0.06426 0.052857 ENSG00000141741
FOXP1 ENSG00000114861.14 0.174513 0.077693 ENSG00000114861
HIPK3 ENSG00000110422.7 0.085189 0.061827 ENSG00000110422
YDJC ENSG00000161179.9 0.083373 0.062861 ENSG00000161179
EXO1 ENSG00000174371.12 0.044311 0.060139 ENSG00000174371
CALR ENSG00000179218.9 0.012108 0.044197 ENSG00000179218
GCDH ENSG00000105607.8 0.197292 0.071031 ENSG00000105607
ABCC4 ENSG00000125257.9 0.052655 0.062846 ENSG00000125257
C4orf29 ENSG00000164074.9 0.113584 0.06774 ENSG00000164074
LEPREL4 ENSG00000141696.8 0.042317 0.044346 ENSG00000141696
NCF2 ENSG00000116701.10 0.318681 0.091005 ENSG00000116701
SOX21 ENSG00000125285.4 0.080367 0.064606 ENSG00000125285
TNFRSF13C ENSG00000159958.3 0.048655 0.045695 ENSG00000159958
HMG20B ENSG00000064961.14 0.02254 0.066861 ENSG00000064961
LMNB2 ENSG00000176619.6 0.097285 0.077319 ENSG00000176619
FBXO24 ENSG00000106336.8 0.01839 0.035458 ENSG00000106336
PGD ENSG00000142657.16 0.044839 0.044114 ENSG00000142657
MDC1 ENSG00000137337.10 0.050535 0.052169 ENSG00000137337
LARS ENSG00000133706.13 0.092665 0.050741 ENSG00000133706
RFC2 ENSG00000049541.6 0.032702 0.049057 ENSG00000049541
C19orf12 ENSG00000131943.13 0.022168 0.051423 ENSG00000131943
CPSF7 ENSG00000149532.11 0.097896 0.064344 ENSG00000149532
AARSD1 ENSG00000266967.2 0.02159 0.036345 ENSG00000266967
DMXL1 ENSG00000172869.10 0.035295 0.03965 ENSG00000172869
C16orf71 ENSG00000166246.9 0.02395 0.034361 ENSG00000166246
PAFAH1B3 ENSG00000079462.3 0.061634 0.055145 ENSG00000079462
SH2B1 ENSG00000178188.10 0.054295 0.048653 ENSG00000178188
AKIP1 ENSG00000166452.7 0.040443 0.044768 ENSG00000166452
DGKE ENSG00000153933.5 0.027223 0.054004 ENSG00000153933
DNMT1 ENSG00000130816.10 0.078446 0.059585 ENSG00000130816
MBOAT7 ENSG00000125505.12 0.182075 0.08724 ENSG00000125505
PTPRM ENSG00000173482.12 0.08385 0.068808 ENSG00000173482
ZNF805 ENSG00000204524.5 0.031886 0.053531 ENSG00000204524
ITCH ENSG00000078747.8 0.012683 0.020276 ENSG00000078747
HGSNAT ENSG00000165102.10 0.02515 0.05339 ENSG00000165102
TXK ENSG00000074966.6 0.125968 0.07116 ENSG00000074966
SAFB2 ENSG00000130254.7 0.045733 0.064392 ENSG00000130254
PLA2G7 ENSG00000146070.12 0.144104 0.066804 ENSG00000146070
PPIL1 ENSG00000137168.7 0.1111 0.064196 ENSG00000137168
CCDC58 ENSG00000160124.5 0.043751 0.043606 ENSG00000160124
RP3-369A17.5 ENSG00000260286.1 0.014308 0.034501 ENSG00000260286
MRC2 ENSG00000011028.9 0.019809 0.032246 ENSG00000011028
TMEM235 ENSG00000204278.8 0.162937 0.073741 ENSG00000204278
PTPLB ENSG00000206527.5 0.056898 0.055921 ENSG00000206527
NAP1L5 ENSG00000177432.6 0.09527 0.055177 ENSG00000177432
POLR3G ENSG00000113356.6 0.075037 0.06801 ENSG00000113356
FAM184A ENSG00000111879.14 0.180614 0.067283 ENSG00000111879
LPCAT2 ENSG00000087253.7 0.150943 0.074859 ENSG00000087253
SDHA ENSG00000073578.12 0.017113 0.05027 ENSG00000073578
UXS1 ENSG00000115652.10 0.019013 0.052032 ENSG00000115652
UNC79 ENSG00000133958.9 0.184813 0.073908 ENSG00000133958
NOMO2 ENSG00000185164.10 0.088334 0.057035 ENSG00000185164
NEDD4 ENSG00000069869.11 0.036574 0.04522 ENSG00000069869
SART3 ENSG00000075856.7 0.01518 0.033225 ENSG00000075856
FAM134A ENSG00000144567.6 0.104035 0.073031 ENSG00000144567
RAD23A ENSG00000179262.5 0.14291 0.073989 ENSG00000179262
STRC ENSG00000242866.5 0.258241 0.090338 ENSG00000242866
SLC10A4 ENSG00000145248.6 0.04729 0.045473 ENSG00000145248
RAPSN ENSG00000165917.5 0.058824 0.042693 ENSG00000165917
ABL1 ENSG00000097007.13 0.038585 0.04934 ENSG00000097007
MPHOSPH8 ENSG00000196199.9 0.057581 0.04537 ENSG00000196199
SMPD2 ENSG00000135587.4 0.196191 0.066402 ENSG00000135587
FKBP11 ENSG00000134285.6 0.165786 0.070169 ENSG00000134285
KLK7 ENSG00000169035.7 0.0762 0.085466 ENSG00000169035
CDC25C ENSG00000158402.14 0.01125 0.025002 ENSG00000158402
MRPL4 ENSG00000105364.9 0.056464 0.056917 ENSG00000105364
MRPL54 ENSG00000183617.4 0.416667 0.091992 ENSG00000183617
EIF4EBP3 ENSG00000243056.1 0.033846 0.036139 ENSG00000243056
MNS1 ENSG00000138587.5 0.017852 0.032402 ENSG00000138587
WDR17 ENSG00000150627.11 0.025594 0.048711 ENSG00000150627
HBS1L ENSG00000112339.10 0.148527 0.068225 ENSG00000112339
CCDC171 ENSG00000164989.11 0.154004 0.064954 ENSG00000164989
SPIDR ENSG00000164808.12 0.055839 0.049147 ENSG00000164808
ZFR ENSG00000056097.11 0.040363 0.054782 ENSG00000056097
TMPRSS11F ENSG00000198092.5 0.019737 0.037255 ENSG00000198092
TNPO2 ENSG00000105576.11 0.044418 0.05611 ENSG00000105576
TCF12 ENSG00000140262.13 0.0847 0.055985 ENSG00000140262
LEO1 ENSG00000166477.8 0.0125 0.034098 ENSG00000166477
CD36 ENSG00000135218.13 0.101113 0.074159 ENSG00000135218
MTHFD1L ENSG00000120254.11 0.118474 0.074998 ENSG00000120254
TBX4 ENSG00000121075.5 0.029583 0.050988 ENSG00000121075
FSD1L ENSG00000106701.7 0.030708 0.042171 ENSG00000106701
IL20RB ENSG00000174564.8 0.05129 0.051738 ENSG00000174564
HTR7 ENSG00000148680.11 0.093342 0.0572 ENSG00000148680
ALDH3B1 ENSG00000006534.11 0.03118 0.050377 ENSG00000006534
HIBCH ENSG00000198130.10 0.14426 0.063519 ENSG00000198130
RGCC ENSG00000102760.12 0.17993 0.070953 ENSG00000102760
TTC37 ENSG00000198677.6 0.011597 0.041507 ENSG00000198677
ZNF285 ENSG00000267508.1 0.081532 0.062449 ENSG00000267508
GALNT8 ENSG00000130035.2 0.012996 0.032795 ENSG00000130035
ALDH1L1 ENSG00000144908.9 0.067021 0.067746 ENSG00000144908
KRT1 ENSG00000167768.4 0.066968 0.061241 ENSG00000167768
ZNF146 ENSG00000167635.7 0.05283 0.070909 ENSG00000167635
ZNF277 ENSG00000198839.5 0.016044 0.042693 ENSG00000198839
WBSCR27 ENSG00000165171.6 0.026972 0.040811 ENSG00000165171
NCL ENSG00000115053.11 0.026917 0.044104 ENSG00000115053
NBEAL2 ENSG00000160796.12 0.034306 0.037762 ENSG00000160796
FGF5 ENSG00000138675.12 0.148252 0.070975 ENSG00000138675
METTL25 ENSG00000127720.3 0.010877 0.046654 ENSG00000127720
ARL6IP6 ENSG00000177917.6 0.01516 0.035979 ENSG00000177917
CCR10 ENSG00000184451.5 0.075239 0.055524 ENSG00000184451
TCEB3B ENSG00000206181.4 0.064387 0.056513 ENSG00000206181
SRBD1 ENSG00000068784.8 0.116477 0.070387 ENSG00000068784
GALNT9 ENSG00000182870.8 0.047198 0.048226 ENSG00000182870
EIF3C ENSG00000184110.10 0.122116 0.058768 ENSG00000184110
NR2F2 ENSG00000185551.8 0.04767 0.044116 ENSG00000185551
SYT15 ENSG00000204176.8 0.077408 0.049358 ENSG00000204176
SLC16A11 ENSG00000174326.7 0.015451 0.033627 ENSG00000174326
USP49 ENSG00000164663.9 0.064287 0.063223 ENSG00000164663
SORCS3 ENSG00000156395.8 0.092994 0.069899 ENSG00000156395
EXOSC6 ENSG00000223496.1 0.251904 0.076629 ENSG00000223496
PLCXD3 ENSG00000182836.5 0.053508 0.05322 ENSG00000182836
HILPDA ENSG00000135245.9 0.185172 0.074902 ENSG00000135245
SLC35E1 ENSG00000127526.9 0.099171 0.063781 ENSG00000127526
CAMLG ENSG00000164615.3 0.089997 0.066685 ENSG00000164615
SLC2A9 ENSG00000109667.7 0.093604 0.056924 ENSG00000109667
ZNF230 ENSG00000159882.8 0.013141 0.048074 ENSG00000159882
OTUD3 ENSG00000169914.5 0.070712 0.053755 ENSG00000169914
VIPR1 ENSG00000114812.8 0.077049 0.055406 ENSG00000114812
DDX54 ENSG00000123064.8 0.025578 0.050086 ENSG00000123064
TMEM41B ENSG00000166471.6 0.039049 0.04273 ENSG00000166471
C2CD4C ENSG00000183186.6 0.019412 0.039154 ENSG00000183186
IL1R2 ENSG00000115590.9 0.365158 0.077547 ENSG00000115590
CLK1 ENSG00000013441.11 0.010657 0.038049 ENSG00000013441
MRPL14 ENSG00000180992.5 0.225205 0.079301 ENSG00000180992
CXorf56 ENSG00000018610.8 0.069885 0.058806 ENSG00000018610
ARPC3 ENSG00000111229.11 0.037041 0.047995 ENSG00000111229
DHRS2 ENSG00000100867.10 0.01244 0.036132 ENSG00000100867
PLAT ENSG00000104368.13 0.088859 0.072967 ENSG00000104368
PCTP ENSG00000141179.9 0.080869 0.061125 ENSG00000141179
MKKS ENSG00000125863.12 0.134529 0.078336 ENSG00000125863
TCF7 ENSG00000081059.15 0.020127 0.044516 ENSG00000081059
FAT2 ENSG00000086570.8 0.028259 0.045051 ENSG00000086570
RAD54L ENSG00000085999.7 0.013535 0.02918 ENSG00000085999
LRWD1 ENSG00000161036.6 0.096594 0.058562 ENSG00000161036
EGR2 ENSG00000122877.9 0.016212 0.041075 ENSG00000122877
CEPT1 ENSG00000134255.9 0.017246 0.03594 ENSG00000134255
PPP1CB ENSG00000213639.5 0.015679 0.039384 ENSG00000213639
RP4-758J18.2 ENSG00000224870.3 0.051416 0.044141 ENSG00000224870
MPHOSPH6 ENSG00000135698.5 0.172838 0.075916 ENSG00000135698
LMOD1 ENSG00000163431.11 0.095188 0.062616 ENSG00000163431
DHX8 ENSG00000067596.6 0.374528 0.087445 ENSG00000067596
PTPRJ ENSG00000149177.8 0.01622 0.022679 ENSG00000149177
SERTAD2 ENSG00000179833.3 0.029878 0.040508 ENSG00000179833
TIGD2 ENSG00000180346.2 0.155524 0.068194 ENSG00000180346
LONP1 ENSG00000196365.7 0.141044 0.071696 ENSG00000196365
ABLIM1 ENSG00000099204.14 0.021855 0.032363 ENSG00000099204
SEPSECS ENSG00000109618.7 0.104804 0.077695 ENSG00000109618
AC005841.1 ENSG00000206044.3 0.032559 0.044226 ENSG00000206044
BROX ENSG00000162819.7 0.03087 0.048171 ENSG00000162819
LCE5A ENSG00000186207.4 0.030179 0.049172 ENSG00000186207
SUGP2 ENSG00000064607.12 0.02768 0.043547 ENSG00000064607
KIAA1377 ENSG00000110318.9 0.052717 0.052973 ENSG00000110318
WWP2 ENSG00000198373.8 0.063284 0.052142 ENSG00000198373
TCTE1 ENSG00000146221.8 0.06222 0.069676 ENSG00000146221
PFKM ENSG00000152556.11 0.268424 0.079923 ENSG00000152556
DHX34 ENSG00000134815.14 0.192958 0.077138 ENSG00000134815
VTA1 ENSG00000009844.11 0.023707 0.047213 ENSG00000009844
FKBP1C ENSG00000198225.4 0.010851 0.026641 ENSG00000198225
ADCY1 ENSG00000164742.10 0.024086 0.042747 ENSG00000164742
METTL17 ENSG00000165792.13 0.18446 0.079354 ENSG00000165792
HLA-F ENSG00000204642.9 0.08269 0.06776 ENSG00000204642
CDK11A ENSG00000008128.18 0.016385 0.030137 ENSG00000008128
ZNF681 ENSG00000196172.8 0.051046 0.058067 ENSG00000196172
CDH5 ENSG00000179776.13 0.012309 0.044341 ENSG00000179776
RAPGEF6 ENSG00000158987.15 0.012723 0.022579 ENSG00000158987
LYSMD1 ENSG00000163155.7 0.022802 0.034652 ENSG00000163155
SAMD14 ENSG00000167100.10 0.06079 0.062845 ENSG00000167100
SMYD4 ENSG00000186532.7 0.034671 0.048012 ENSG00000186532
ZSWIM8 ENSG00000214655.6 0.0235 0.028453 ENSG00000214655
FGFR4 ENSG00000160867.10 0.173177 0.062694 ENSG00000160867
FKBP10 ENSG00000141756.14 0.096331 0.05094 ENSG00000141756
CAND2 ENSG00000144712.7 0.088 0.070091 ENSG00000144712
C8orf33 ENSG00000182307.8 0.06884 0.046634 ENSG00000182307
RNF185 ENSG00000138942.10 0.03382 0.04495 ENSG00000138942
MYOG ENSG00000122180.4 0.041048 0.053714 ENSG00000122180
SNRPD1 ENSG00000167088.5 0.184114 0.09571 ENSG00000167088
PSMC1 ENSG00000100764.9 0.035775 0.051787 ENSG00000100764
HHATL ENSG00000010282.10 0.168332 0.068023 ENSG00000010282
PANK4 ENSG00000157881.9 0.031889 0.048757 ENSG00000157881
ZFPM1 ENSG00000179588.4 0.025664 0.052725 ENSG00000179588
DHX40 ENSG00000108406.5 0.031467 0.036036 ENSG00000108406
PPP2R2C ENSG00000074211.9 0.031753 0.076138 ENSG00000074211
TCTN2 ENSG00000168778.7 0.277023 0.073119 ENSG00000168778
CRYZ ENSG00000116791.9 0.672542 0.058517 ENSG00000116791
MFI2 ENSG00000163975.7 0.061585 0.064758 ENSG00000163975
HECTD3 ENSG00000126107.10 0.014758 0.034194 ENSG00000126107
TSPAN17 ENSG00000048140.13 0.527095 0.070937 ENSG00000048140
KDM3A ENSG00000115548.12 0.017595 0.03392 ENSG00000115548
ZNF347 ENSG00000197937.8 0.080567 0.074643 ENSG00000197937
C15orf39 ENSG00000167173.14 0.052035 0.047737 ENSG00000167173
SMIM13 ENSG00000224531.4 0.020522 0.044643 ENSG00000224531
CSNK2B ENSG00000204435.9 0.016 0.038899 ENSG00000204435
DNAJB1 ENSG00000132002.3 0.181969 0.076029 ENSG00000132002
FAM65A ENSG00000039523.13 0.017012 0.027616 ENSG00000039523
RNF219 ENSG00000152193.7 0.05791 0.054505 ENSG00000152193
CBL ENSG00000110395.4 0.039692 0.05255 ENSG00000110395
RILPL2 ENSG00000150977.9 0.068897 0.063487 ENSG00000150977
HEATR5A ENSG00000129493.10 0.045225 0.055543 ENSG00000129493
EIF3CL ENSG00000205609.8 0.098563 0.050841 ENSG00000205609
CAMKK1 ENSG00000004660.10 0.019737 0.04275 ENSG00000004660
SLC35F5 ENSG00000115084.8 0.32165 0.074839 ENSG00000115084
PMEPA1 ENSG00000124225.11 0.041398 0.055801 ENSG00000124225
DNPEP ENSG00000123992.14 0.012402 0.042853 ENSG00000123992
PLLP ENSG00000102934.5 0.249027 0.079315 ENSG00000102934
NUP188 ENSG00000095319.10 0.023078 0.045469 ENSG00000095319
RINL ENSG00000187994.9 0.068578 0.074387 ENSG00000187994
MSI1 ENSG00000135097.2 0.211413 0.077069 ENSG00000135097
TMEM61 ENSG00000143001.4 0.367127 0.082373 ENSG00000143001
PCDHA4 ENSG00000204967.6 0.062681 0.044831 ENSG00000204967
NEIL1 ENSG00000140398.9 0.052279 0.044613 ENSG00000140398
RPL24 ENSG00000114391.8 0.037143 0.039111 ENSG00000114391
SLC45A3 ENSG00000158715.5 0.039142 0.053213 ENSG00000158715
TSHR ENSG00000165409.11 0.020778 0.038079 ENSG00000165409
TRPM5 ENSG00000070985.9 0.058595 0.049067 ENSG00000070985
OXSR1 ENSG00000172939.4 0.01417 0.043034 ENSG00000172939
GTF2B ENSG00000137947.7 0.050612 0.051741 ENSG00000137947
TMEM173 ENSG00000184584.8 0.03776 0.045494 ENSG00000184584
GRIN3B ENSG00000116032.5 0.034451 0.038956 ENSG00000116032
PTPRK ENSG00000152894.10 0.12507 0.063591 ENSG00000152894
GOT1 ENSG00000120053.9 0.014113 0.049935 ENSG00000120053
CXCL17 ENSG00000189377.4 0.092783 0.074673 ENSG00000189377
VCAM1 ENSG00000162692.6 0.126195 0.062324 ENSG00000162692
PIWIL1 ENSG00000125207.3 0.095513 0.078202 ENSG00000125207
PABPN1L ENSG00000205022.5 0.082516 0.064546 ENSG00000205022
FADS6 ENSG00000172782.7 0.064644 0.066343 ENSG00000172782
ANKRD65 ENSG00000235098.4 0.031331 0.047171 ENSG00000235098
SCG3 ENSG00000104112.4 0.019233 0.033724 ENSG00000104112
GRIK2 ENSG00000164418.15 0.1782 0.074831 ENSG00000164418
GID8 ENSG00000101193.6 0.042561 0.0536 ENSG00000101193
SYCE1L ENSG00000205078.5 0.407965 0.079178 ENSG00000205078
NDUFA11 ENSG00000174886.8 0.078744 0.064204 ENSG00000174886
FAM189B ENSG00000160767.16 0.048749 0.046903 ENSG00000160767
MTMR2 ENSG00000087053.14 0.021962 0.042097 ENSG00000087053
PLAG1 ENSG00000181690.3 0.014588 0.045459 ENSG00000181690
XRRA1 ENSG00000166435.11 0.061518 0.058145 ENSG00000166435
XPO6 ENSG00000169180.7 0.124919 0.062708 ENSG00000169180
NAA16 ENSG00000172766.14 0.03595 0.048493 ENSG00000172766
LARP1B ENSG00000138709.13 0.028258 0.034979 ENSG00000138709
AC021860.1 ENSG00000196355.2 0.561971 0.07283 ENSG00000196355
ZNF124 ENSG00000196418.7 0.032334 0.042631 ENSG00000196418
EIF2B2 ENSG00000119718.6 0.042814 0.050791 ENSG00000119718
PCDHGC4 ENSG00000242419.1 0.01565 0.039556 ENSG00000242419
PHKB ENSG00000102893.11 0.044705 0.044809 ENSG00000102893
IL10 ENSG00000136634.5 0.013269 0.038209 ENSG00000136634
CRABP1 ENSG00000166426.7 0.016626 0.042372 ENSG00000166426
KCNC3 ENSG00000131398.9 0.250684 0.081802 ENSG00000131398
CENPN ENSG00000166451.9 0.064834 0.06433 ENSG00000166451
CERK ENSG00000100422.9 0.086477 0.065868 ENSG00000100422
ARHGAP44 ENSG00000006740.11 0.018839 0.052069 ENSG00000006740
QRICH1 ENSG00000198218.6 0.076107 0.045291 ENSG00000198218
UQCRQ ENSG00000164405.6 0.045333 0.057504 ENSG00000164405
FPGT ENSG00000254685.1 0.179717 0.068813 ENSG00000254685
TSEN54 ENSG00000182173.8 0.073295 0.057329 ENSG00000182173
GAS6 ENSG00000183087.9 0.051105 0.057128 ENSG00000183087
DCK ENSG00000156136.5 0.131247 0.068952 ENSG00000156136
ZDHHC4 ENSG00000136247.10 0.04884 0.04449 ENSG00000136247
PPP1R32 ENSG00000162148.6 0.112226 0.07277 ENSG00000162148
LTA4H ENSG00000111144.5 0.015683 0.049803 ENSG00000111144
IVNS1ABP ENSG00000116679.11 0.01388 0.033669 ENSG00000116679
PP13439 ENSG00000183657.2 0.054602 0.047723 ENSG00000183657
PARN ENSG00000140694.12 0.013924 0.039656 ENSG00000140694
LYSMD2 ENSG00000140280.9 0.029615 0.038488 ENSG00000140280
CCM2 ENSG00000136280.11 0.03171 0.054861 ENSG00000136280
TMEM221 ENSG00000188051.6 0.108025 0.064689 ENSG00000188051
PDE5A ENSG00000138735.11 0.079237 0.060874 ENSG00000138735
ZMYM1 ENSG00000197056.5 0.039987 0.053053 ENSG00000197056
ARID4B ENSG00000054267.16 0.02419 0.052323 ENSG00000054267
SCD ENSG00000099194.5 0.054221 0.050307 ENSG00000099194
TTLL6 ENSG00000170703.11 0.15793 0.069807 ENSG00000170703
TSPAN3 ENSG00000140391.10 0.093109 0.050219 ENSG00000140391
CTD-3105H18.18 ENSG00000269755.1 0.126957 0.063154 ENSG00000269755
DHRS3 ENSG00000162496.4 0.013167 0.035261 ENSG00000162496
PTER ENSG00000165983.10 0.318672 0.078639 ENSG00000165983
ATXN7 ENSG00000163635.13 0.055961 0.0605 ENSG00000163635
DTWD1 ENSG00000104047.10 0.053129 0.049841 ENSG00000104047
SLC36A1 ENSG00000123643.7 0.348333 0.079657 ENSG00000123643
SNAP23 ENSG00000092531.5 0.020803 0.036999 ENSG00000092531
ZNF582 ENSG00000018869.12 0.073751 0.07713 ENSG00000018869
PIGB ENSG00000069943.5 0.078133 0.062379 ENSG00000069943
GPR115 ENSG00000153294.7 0.086909 0.046034 ENSG00000153294
SAMM50 ENSG00000100347.10 0.109991 0.073575 ENSG00000100347
ZNF26 ENSG00000198393.3 0.09104 0.050613 ENSG00000198393
CDO1 ENSG00000129596.4 0.079892 0.066064 ENSG00000129596
TMEM8B ENSG00000137103.12 0.132613 0.064625 ENSG00000137103
FAM124A ENSG00000150510.11 0.022291 0.044028 ENSG00000150510
KIAA1429 ENSG00000164944.7 0.016607 0.030929 ENSG00000164944
SIRT3 ENSG00000142082.10 0.05931 0.053309 ENSG00000142082
C9orf173 ENSG00000197768.6 0.102673 0.071802 ENSG00000197768
C6orf163 ENSG00000203872.5 0.100528 0.059671 ENSG00000203872
RAB10 ENSG00000084733.6 0.022003 0.054426 ENSG00000084733
CASP14 ENSG00000105141.4 0.010238 0.039085 ENSG00000105141
GPR150 ENSG00000178015.4 0.13548 0.075249 ENSG00000178015
AC090616.2 ENSG00000214708.4 0.013143 0.03906 ENSG00000214708
TMEM161A ENSG00000064545.10 0.168843 0.073127 ENSG00000064545
UIMC1 ENSG00000087206.12 0.174145 0.066108 ENSG00000087206
NPEPPS ENSG00000141279.10 0.022319 0.036532 ENSG00000141279
AUNIP ENSG00000127423.6 0.112491 0.068359 ENSG00000127423
TJAP1 ENSG00000137221.10 0.030202 0.052734 ENSG00000137221
TTLL3 ENSG00000214021.11 0.021405 0.039293 ENSG00000214021
LMX1B ENSG00000136944.13 0.041104 0.05196 ENSG00000136944
SENP8 ENSG00000166192.10 0.088351 0.060668 ENSG00000166192
LTF ENSG00000012223.8 0.148599 0.0763 ENSG00000012223
BBC3 ENSG00000105327.11 0.030853 0.057353 ENSG00000105327
FNTB ENSG00000257365.2 0.015341 0.033578 ENSG00000257365
FAM168B ENSG00000152102.13 0.036302 0.044379 ENSG00000152102
TAB2 ENSG00000055208.13 0.165328 0.078957 ENSG00000055208
RP11-723O4.6 ENSG00000187695.6 0.02728 0.038838 ENSG00000187695
PSMD6 ENSG00000163636.6 0.030043 0.054113 ENSG00000163636
SHD ENSG00000105251.6 0.053883 0.068062 ENSG00000105251
MATR3 ENSG00000015479.13 0.023221 0.033224 ENSG00000015479
ORC4 ENSG00000115947.8 0.074706 0.05019 ENSG00000115947
ARF4 ENSG00000168374.6 0.05506 0.044622 ENSG00000168374
RPA1 ENSG00000132383.7 0.089586 0.063633 ENSG00000132383
SALL2 ENSG00000165821.7 0.025978 0.056993 ENSG00000165821
C10orf88 ENSG00000119965.8 0.123128 0.069513 ENSG00000119965
S100A16 ENSG00000188643.6 0.05733 0.059745 ENSG00000188643
MLXIP ENSG00000175727.8 0.014791 0.038435 ENSG00000175727
VAX2 ENSG00000116035.2 0.042298 0.050518 ENSG00000116035
KATNAL1 ENSG00000102781.9 0.052218 0.060458 ENSG00000102781
PPP2R5D ENSG00000112640.10 0.019326 0.043113 ENSG00000112640
TRMU ENSG00000100416.8 0.024076 0.05657 ENSG00000100416
NAGS ENSG00000161653.6 0.149105 0.067879 ENSG00000161653
RAET1E ENSG00000164520.7 0.162463 0.073418 ENSG00000164520
C12orf42 ENSG00000179088.10 0.013567 0.033025 ENSG00000179088
SREK1 ENSG00000153914.11 0.019526 0.044183 ENSG00000153914
ZNF471 ENSG00000196263.3 0.182163 0.082208 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.124846 0.067187 ENSG00000143006
AQP8 ENSG00000103375.6 0.10161 0.070824 ENSG00000103375
LONRF1 ENSG00000154359.8 0.020486 0.033378 ENSG00000154359
FGA ENSG00000171560.10 0.06823 0.059031 ENSG00000171560
OMA1 ENSG00000162600.7 0.180023 0.077266 ENSG00000162600
SHE ENSG00000169291.5 0.021106 0.049545 ENSG00000169291
MORF4L1 ENSG00000185787.10 0.016425 0.043179 ENSG00000185787
ACTL6B ENSG00000077080.5 0.035169 0.042148 ENSG00000077080
TOB2 ENSG00000183864.4 0.085046 0.05725 ENSG00000183864
ASCL1 ENSG00000139352.3 0.011995 0.036944 ENSG00000139352
C20orf85 ENSG00000124237.5 0.011029 0.04635 ENSG00000124237
TBC1D23 ENSG00000036054.8 0.090817 0.049523 ENSG00000036054
S100A5 ENSG00000196420.3 0.033581 0.051173 ENSG00000196420
TMEM88B ENSG00000205116.3 0.037249 0.046982 ENSG00000205116
HFM1 ENSG00000162669.11 0.113502 0.066769 ENSG00000162669
PMP22 ENSG00000109099.9 0.024174 0.036092 ENSG00000109099
LRRK2 ENSG00000188906.9 0.1929 0.064317 ENSG00000188906
SETD3 ENSG00000183576.8 0.049141 0.05303 ENSG00000183576
ADPRHL2 ENSG00000116863.10 0.080012 0.062417 ENSG00000116863
CASD1 ENSG00000127995.12 0.081011 0.056903 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.077196 0.046555 ENSG00000140265
C7orf73 ENSG00000243317.3 0.521232 0.07521 ENSG00000243317
HYKK ENSG00000188266.9 0.017424 0.040705 ENSG00000188266
EFNA5 ENSG00000184349.8 0.039539 0.051446 ENSG00000184349
GALNT13 ENSG00000144278.10 0.036475 0.052835 ENSG00000144278
OGFOD1 ENSG00000087263.12 0.032215 0.0529 ENSG00000087263
EVC2 ENSG00000173040.8 0.08969 0.08431 ENSG00000173040
AUP1 ENSG00000115307.12 0.036242 0.036461 ENSG00000115307
PFN4 ENSG00000176732.6 0.03569 0.047383 ENSG00000176732
CLINT1 ENSG00000113282.9 0.065666 0.053467 ENSG00000113282
FUT9 ENSG00000172461.6 0.069791 0.050412 ENSG00000172461
GOLGB1 ENSG00000173230.11 0.033974 0.033392 ENSG00000173230
ZNF850 ENSG00000267041.1 0.017779 0.046534 ENSG00000267041
DUSP19 ENSG00000162999.8 0.107981 0.059717 ENSG00000162999
RASA2 ENSG00000155903.7 0.034254 0.047452 ENSG00000155903
SC5D ENSG00000109929.5 0.042159 0.049341 ENSG00000109929
PEX13 ENSG00000162928.7 0.010496 0.024385 ENSG00000162928
CHRNB2 ENSG00000160716.4 0.013074 0.035425 ENSG00000160716
PTPLAD1 ENSG00000074696.8 0.012406 0.032121 ENSG00000074696
LMAN1 ENSG00000074695.5 0.129361 0.087617 ENSG00000074695
NUDT13 ENSG00000166321.9 0.295738 0.082956 ENSG00000166321
RALB ENSG00000144118.9 0.046884 0.053043 ENSG00000144118
STK16 ENSG00000115661.9 0.063852 0.057572 ENSG00000115661
TNFAIP3 ENSG00000118503.10 0.013163 0.045307 ENSG00000118503
GOLT1B ENSG00000111711.5 0.159211 0.073996 ENSG00000111711
CKMT1B ENSG00000237289.5 0.015017 0.027857 ENSG00000237289
RBM26 ENSG00000139746.11 0.133627 0.064953 ENSG00000139746
ATOX1 ENSG00000177556.7 0.023928 0.037177 ENSG00000177556
KCNJ11 ENSG00000187486.5 0.320279 0.078095 ENSG00000187486
SLC41A3 ENSG00000114544.11 0.01842 0.03653 ENSG00000114544
WDR55 ENSG00000120314.14 0.05264 0.037423 ENSG00000120314
ZNF480 ENSG00000198464.9 0.010205 0.057146 ENSG00000198464
RPGRIP1 ENSG00000092200.8 0.087806 0.081007 ENSG00000092200
KIAA1875 ENSG00000179698.9 0.082788 0.056208 ENSG00000179698
SUN3 ENSG00000164744.8 0.048681 0.04857 ENSG00000164744
CCDC104 ENSG00000163001.7 0.02328 0.045025 ENSG00000163001
PDLIM4 ENSG00000131435.8 0.073176 0.04224 ENSG00000131435
C5orf56 ENSG00000197536.6 0.040829 0.046088 ENSG00000197536
RNMTL1 ENSG00000171861.6 0.109693 0.064647 ENSG00000171861
KDM5D ENSG00000012817.11 0.028897 0.050379 ENSG00000012817
HIGD1A ENSG00000181061.9 0.077315 0.053721 ENSG00000181061
