AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
FXYD7 ENSG00000221946.3 0.044281 0.062604 ENSG00000221946
PPP1R32 ENSG00000162148.6 0.047913 0.066981 ENSG00000162148
LTA4H ENSG00000111144.5 0.048548 0.059537 ENSG00000111144
ARHGEF40 ENSG00000165801.5 0.114214 0.072732 ENSG00000165801
PDE5A ENSG00000138735.11 0.064005 0.052256 ENSG00000138735
ZMYM1 ENSG00000197056.5 0.017491 0.049615 ENSG00000197056
IDH3A ENSG00000166411.9 0.03138 0.048244 ENSG00000166411
SCD ENSG00000099194.5 0.014953 0.030076 ENSG00000099194
TTLL6 ENSG00000170703.11 0.126038 0.066168 ENSG00000170703
DHRS3 ENSG00000162496.4 0.043109 0.045988 ENSG00000162496
PTER ENSG00000165983.10 0.143087 0.076776 ENSG00000165983
TMEM205 ENSG00000105518.9 0.011131 0.040908 ENSG00000105518
ATXN7 ENSG00000163635.13 0.015817 0.059445 ENSG00000163635
DTWD1 ENSG00000104047.10 0.184474 0.075126 ENSG00000104047
SLC36A1 ENSG00000123643.7 0.48154 0.082057 ENSG00000123643
AL807752.1 ENSG00000268996.1 0.059108 0.064313 ENSG00000268996
ANO6 ENSG00000177119.11 0.05644 0.052844 ENSG00000177119
ATP2B3 ENSG00000067842.13 0.092091 0.062043 ENSG00000067842
SAMM50 ENSG00000100347.10 0.097371 0.083113 ENSG00000100347
ZNF26 ENSG00000198393.3 0.088763 0.056571 ENSG00000198393
GNRH2 ENSG00000125787.7 0.045415 0.062001 ENSG00000125787
RP11-89K11.1 ENSG00000259658.3 0.017026 0.040123 ENSG00000259658
CDO1 ENSG00000129596.4 0.086176 0.074948 ENSG00000129596
TMEM8B ENSG00000137103.12 0.365321 0.078473 ENSG00000137103
FAM27E3 ENSG00000232833.4 0.014367 0.021375 ENSG00000232833
FAM124A ENSG00000150510.11 0.072657 0.065251 ENSG00000150510
SIRT3 ENSG00000142082.10 0.022123 0.043772 ENSG00000142082
C9orf173 ENSG00000197768.6 0.061872 0.061963 ENSG00000197768
C6orf163 ENSG00000203872.5 0.140048 0.063745 ENSG00000203872
PHLDB2 ENSG00000144824.15 0.013522 0.040474 ENSG00000144824
NAA40 ENSG00000110583.8 0.048882 0.048701 ENSG00000110583
EIF4H ENSG00000106682.10 0.036103 0.060697 ENSG00000106682
MYH3 ENSG00000109063.9 0.021147 0.040508 ENSG00000109063
PBRM1 ENSG00000163939.14 0.274278 0.07552 ENSG00000163939
CDK18 ENSG00000117266.11 0.060038 0.052989 ENSG00000117266
TMEM161A ENSG00000064545.10 0.06003 0.055681 ENSG00000064545
TIMM23 ENSG00000138297.9 0.030744 0.042603 ENSG00000138297
UIMC1 ENSG00000087206.12 0.092657 0.055578 ENSG00000087206
TRIM6 ENSG00000121236.15 0.031608 0.056631 ENSG00000121236
NEURL1B ENSG00000214357.4 0.032071 0.063762 ENSG00000214357
POPDC3 ENSG00000132429.5 0.193031 0.071204 ENSG00000132429
HAP1 ENSG00000173805.11 0.37526 0.088523 ENSG00000173805
MORC2 ENSG00000133422.7 0.0882 0.05893 ENSG00000133422
SENP8 ENSG00000166192.10 0.011573 0.031481 ENSG00000166192
PSMD6 ENSG00000163636.6 0.051499 0.060629 ENSG00000163636
SHD ENSG00000105251.6 0.157879 0.080797 ENSG00000105251
PPP1R11 ENSG00000204619.3 0.023631 0.041026 ENSG00000204619
ORC4 ENSG00000115947.8 0.1227 0.070462 ENSG00000115947
ARF4 ENSG00000168374.6 0.019331 0.041202 ENSG00000168374
P4HTM ENSG00000178467.12 0.067868 0.047593 ENSG00000178467
CLNK ENSG00000109684.10 0.024973 0.038954 ENSG00000109684
BMF ENSG00000104081.9 0.036056 0.04118 ENSG00000104081
C10orf88 ENSG00000119965.8 0.210083 0.078998 ENSG00000119965
NBN ENSG00000104320.9 0.124437 0.081346 ENSG00000104320
USP50 ENSG00000170236.10 0.025698 0.039526 ENSG00000170236
CTSD ENSG00000117984.8 0.055072 0.066756 ENSG00000117984
TBL3 ENSG00000183751.10 0.038387 0.040429 ENSG00000183751
KATNAL1 ENSG00000102781.9 0.021866 0.059475 ENSG00000102781
SPOCK2 ENSG00000107742.8 0.069983 0.051679 ENSG00000107742
DGAT1 ENSG00000185000.5 0.099173 0.059485 ENSG00000185000
PGM2 ENSG00000169299.9 0.136712 0.073617 ENSG00000169299
USP4 ENSG00000114316.8 0.046782 0.0465 ENSG00000114316
ATP5H ENSG00000167863.7 0.078333 0.059363 ENSG00000167863
TRMU ENSG00000100416.8 0.113448 0.079664 ENSG00000100416
STX7 ENSG00000079950.9 0.031042 0.05269 ENSG00000079950
C12orf42 ENSG00000179088.10 0.010233 0.039447 ENSG00000179088
TXNDC17 ENSG00000129235.6 0.033547 0.046043 ENSG00000129235
ZNF471 ENSG00000196263.3 0.161045 0.079221 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.13459 0.078179 ENSG00000143006
MLTK ENSG00000091436.12 0.077828 0.065102 ENSG00000091436
OMA1 ENSG00000162600.7 0.196144 0.074982 ENSG00000162600
KLC4 ENSG00000137171.10 0.039917 0.053474 ENSG00000137171
SHE ENSG00000169291.5 0.016436 0.051284 ENSG00000169291
MORF4L1 ENSG00000185787.10 0.070515 0.053998 ENSG00000185787
TOB2 ENSG00000183864.4 0.016558 0.025085 ENSG00000183864
SEC61B ENSG00000106803.5 0.013777 0.036819 ENSG00000106803
MEF2A ENSG00000068305.13 0.013136 0.048373 ENSG00000068305
ASCL1 ENSG00000139352.3 0.046594 0.050181 ENSG00000139352
RNASEK ENSG00000219200.5 0.029969 0.054038 ENSG00000219200
TBC1D23 ENSG00000036054.8 0.033245 0.047616 ENSG00000036054
LGALS9C ENSG00000171916.12 0.025619 0.043298 ENSG00000171916
GINS4 ENSG00000147536.7 0.058546 0.046529 ENSG00000147536
HFM1 ENSG00000162669.11 0.275727 0.081917 ENSG00000162669
LRRK2 ENSG00000188906.9 0.0906 0.057224 ENSG00000188906
SETD3 ENSG00000183576.8 0.020242 0.044825 ENSG00000183576
CASD1 ENSG00000127995.12 0.145141 0.075864 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.220977 0.082211 ENSG00000140265
ZNF408 ENSG00000175213.2 0.043126 0.042866 ENSG00000175213
C7orf73 ENSG00000243317.3 0.25188 0.078391 ENSG00000243317
FER1L6 ENSG00000214814.2 0.066351 0.067896 ENSG00000214814
EFNA5 ENSG00000184349.8 0.052351 0.06146 ENSG00000184349
GALNT13 ENSG00000144278.10 0.044216 0.052149 ENSG00000144278
ADPRH ENSG00000144843.7 0.111083 0.072501 ENSG00000144843
ACAA2 ENSG00000167315.13 0.150683 0.082974 ENSG00000167315
KRT8 ENSG00000170421.7 0.037809 0.055422 ENSG00000170421
FAM217A ENSG00000145975.9 0.021034 0.042073 ENSG00000145975
EVC2 ENSG00000173040.8 0.085763 0.088046 ENSG00000173040
RPS15A ENSG00000134419.11 0.186139 0.081979 ENSG00000134419
MAP2K1 ENSG00000169032.5 0.051149 0.054921 ENSG00000169032
GPSM2 ENSG00000121957.7 0.050957 0.051467 ENSG00000121957
KIAA1279 ENSG00000198954.4 0.018971 0.047202 ENSG00000198954
ALOXE3 ENSG00000179148.5 0.014172 0.030159 ENSG00000179148
CLINT1 ENSG00000113282.9 0.054838 0.056856 ENSG00000113282
GOLGB1 ENSG00000173230.11 0.010407 0.02954 ENSG00000173230
ARHGEF33 ENSG00000214694.6 0.055502 0.062461 ENSG00000214694
GPNMB ENSG00000136235.11 0.018979 0.037878 ENSG00000136235
SNAI1 ENSG00000124216.3 0.053962 0.066904 ENSG00000124216
DUSP19 ENSG00000162999.8 0.091831 0.056762 ENSG00000162999
DISP1 ENSG00000154309.7 0.074929 0.057368 ENSG00000154309
FAM71E2 ENSG00000180043.7 0.093084 0.089994 ENSG00000180043
DIP2A ENSG00000160305.13 0.088063 0.068291 ENSG00000160305
CACFD1 ENSG00000160325.10 0.08013 0.07515 ENSG00000160325
NUDT13 ENSG00000166321.9 0.337193 0.093221 ENSG00000166321
RALB ENSG00000144118.9 0.077496 0.063114 ENSG00000144118
GOLT1B ENSG00000111711.5 0.06026 0.050075 ENSG00000111711
CKMT1B ENSG00000237289.5 0.028615 0.036154 ENSG00000237289
RBM26 ENSG00000139746.11 0.048382 0.046514 ENSG00000139746
ATOX1 ENSG00000177556.7 0.054502 0.053243 ENSG00000177556
KCNJ11 ENSG00000187486.5 0.016647 0.040249 ENSG00000187486
RBM38 ENSG00000132819.12 0.075319 0.072147 ENSG00000132819
WDR55 ENSG00000120314.14 0.017481 0.035161 ENSG00000120314
KIFAP3 ENSG00000075945.8 0.037451 0.03953 ENSG00000075945
RPGRIP1 ENSG00000092200.8 0.033027 0.063434 ENSG00000092200
KIAA1875 ENSG00000179698.9 0.350176 0.081411 ENSG00000179698
LSP1 ENSG00000130592.9 0.061871 0.06916 ENSG00000130592
H2AFX ENSG00000188486.3 0.047228 0.048155 ENSG00000188486
FUT1 ENSG00000174951.6 0.053516 0.063778 ENSG00000174951
LIX1 ENSG00000145721.7 0.048102 0.044114 ENSG00000145721
ZNF793 ENSG00000188227.8 0.030444 0.066175 ENSG00000188227
CCDC104 ENSG00000163001.7 0.177671 0.084147 ENSG00000163001
ACP6 ENSG00000162836.6 0.013168 0.032718 ENSG00000162836
NMNAT1 ENSG00000173614.9 0.037694 0.046081 ENSG00000173614
NR1I2 ENSG00000144852.12 0.09276 0.062566 ENSG00000144852
PDLIM4 ENSG00000131435.8 0.073151 0.052612 ENSG00000131435
ODAM ENSG00000109205.12 0.022506 0.035876 ENSG00000109205
RCAN1 ENSG00000159200.12 0.081052 0.068082 ENSG00000159200
HIST1H4I ENSG00000198339.3 0.037512 0.040522 ENSG00000198339
C5orf56 ENSG00000197536.6 0.033417 0.048955 ENSG00000197536
GCHFR ENSG00000137880.4 0.013073 0.040365 ENSG00000137880
RNMTL1 ENSG00000171861.6 0.084544 0.073908 ENSG00000171861
KDM5D ENSG00000012817.11 0.163547 0.090767 ENSG00000012817
ENOSF1 ENSG00000132199.13 0.056057 0.068383 ENSG00000132199
HIGD1A ENSG00000181061.9 0.251211 0.086009 ENSG00000181061
PARD6A ENSG00000102981.5 0.012312 0.028576 ENSG00000102981
BRMS1L ENSG00000100916.9 0.042594 0.041941 ENSG00000100916
MAD2L1 ENSG00000164109.8 0.033417 0.045364 ENSG00000164109
CCL24 ENSG00000106178.2 0.122541 0.074295 ENSG00000106178
SPTBN1 ENSG00000115306.11 0.048057 0.046689 ENSG00000115306
RUNX1T1 ENSG00000079102.12 0.058097 0.067556 ENSG00000079102
ABCA5 ENSG00000154265.11 0.272083 0.084022 ENSG00000154265
PLA2G2D ENSG00000117215.10 0.0465 0.056274 ENSG00000117215
SLAMF8 ENSG00000158714.6 0.071488 0.068588 ENSG00000158714
RNF34 ENSG00000170633.12 0.027375 0.046045 ENSG00000170633
MPV17L ENSG00000156968.7 0.022041 0.047546 ENSG00000156968
VPS4A ENSG00000132612.13 0.048067 0.03926 ENSG00000132612
KIF18A ENSG00000121621.6 0.087025 0.054181 ENSG00000121621
KLRB1 ENSG00000111796.3 0.037646 0.062083 ENSG00000111796
CCDC134 ENSG00000100147.9 0.051983 0.04869 ENSG00000100147
NAPRT1 ENSG00000147813.11 0.815689 0.039278 ENSG00000147813
SLC16A6 ENSG00000108932.7 0.054002 0.058597 ENSG00000108932
GOLGA8A ENSG00000175265.13 0.034146 0.046593 ENSG00000175265
IER3IP1 ENSG00000267228.2 0.010915 0.037831 ENSG00000267228
C16orf93 ENSG00000196118.7 0.29329 0.083226 ENSG00000196118
SLC9B1 ENSG00000164037.12 0.013044 0.034673 ENSG00000164037
TLE1 ENSG00000196781.9 0.014649 0.036786 ENSG00000196781
ZFYVE19 ENSG00000166140.13 0.291289 0.082492 ENSG00000166140
MEX3A ENSG00000254726.2 0.016742 0.055535 ENSG00000254726
TMEM62 ENSG00000137842.2 0.01966 0.038693 ENSG00000137842
TRIM17 ENSG00000162931.7 0.042739 0.04536 ENSG00000162931
SAE1 ENSG00000142230.7 0.040098 0.058193 ENSG00000142230
TOR3A ENSG00000186283.9 0.212587 0.075625 ENSG00000186283
ATL3 ENSG00000184743.8 0.026289 0.049909 ENSG00000184743
SRP54 ENSG00000100883.7 0.036038 0.04924 ENSG00000100883
ZDHHC7 ENSG00000153786.8 0.125797 0.089227 ENSG00000153786
FAM107A ENSG00000168309.12 0.097855 0.069496 ENSG00000168309
SPSB2 ENSG00000111671.5 0.079348 0.066893 ENSG00000111671
RHOC ENSG00000155366.11 0.070364 0.071591 ENSG00000155366
SYT2 ENSG00000143858.7 0.050311 0.060877 ENSG00000143858
ARID2 ENSG00000189079.11 0.06117 0.053839 ENSG00000189079
ANKRD63 ENSG00000230778.1 0.040329 0.046787 ENSG00000230778
RCAN3 ENSG00000117602.7 0.021036 0.059312 ENSG00000117602
TMEM126A ENSG00000171202.2 0.027499 0.056126 ENSG00000171202
PLAC9 ENSG00000189129.9 0.138939 0.070456 ENSG00000189129
SPG20OS ENSG00000120664.6 0.06267 0.055464 ENSG00000120664
GNB4 ENSG00000114450.5 0.05464 0.050674 ENSG00000114450
NHP2L1 ENSG00000100138.9 0.053912 0.046746 ENSG00000100138
AC010547.9 ENSG00000261611.3 0.065847 0.055296 ENSG00000261611
DTX1 ENSG00000135144.3 0.018897 0.032441 ENSG00000135144
TRPC1 ENSG00000144935.10 0.09141 0.075444 ENSG00000144935
HERC4 ENSG00000148634.10 0.016496 0.036722 ENSG00000148634
CLIC6 ENSG00000159212.8 0.191959 0.095753 ENSG00000159212
ANTXR2 ENSG00000163297.12 0.064496 0.065322 ENSG00000163297
OVOL1 ENSG00000172818.5 0.098623 0.053968 ENSG00000172818
PSME3 ENSG00000131467.6 0.024998 0.041887 ENSG00000131467
METTL21D ENSG00000100483.9 0.276616 0.074338 ENSG00000100483
MED24 ENSG00000008838.13 0.357461 0.08316 ENSG00000008838
SLA ENSG00000155926.9 0.062329 0.058649 ENSG00000155926
PDLIM5 ENSG00000163110.10 0.010405 0.042268 ENSG00000163110
DLK2 ENSG00000171462.10 0.038715 0.053832 ENSG00000171462
WDSUB1 ENSG00000196151.6 0.299173 0.087144 ENSG00000196151
PKD2L2 ENSG00000078795.12 0.050964 0.049924 ENSG00000078795
DKFZP761J1410 ENSG00000105520.6 0.369709 0.090899 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.661295 0.06306 ENSG00000137968
SYCE3 ENSG00000217442.3 0.259668 0.093221 ENSG00000217442
SFMBT1 ENSG00000163935.9 0.105079 0.060139 ENSG00000163935
CNNM3 ENSG00000168763.11 0.01043 0.034245 ENSG00000168763
ZNF136 ENSG00000196646.7 0.060796 0.054344 ENSG00000196646
RABGAP1 ENSG00000011454.12 0.011114 0.047839 ENSG00000011454
ATP2B1 ENSG00000070961.10 0.023903 0.035112 ENSG00000070961
RHOF ENSG00000139725.2 0.102133 0.064679 ENSG00000139725
POLR2M ENSG00000255529.3 0.019269 0.046541 ENSG00000255529
DPH2 ENSG00000132768.9 0.06418 0.064512 ENSG00000132768
CRYBG3 ENSG00000080200.5 0.370204 0.085609 ENSG00000080200
NYNRIN ENSG00000205978.5 0.055491 0.061979 ENSG00000205978
B4GALNT1 ENSG00000135454.9 0.017234 0.029331 ENSG00000135454
MT1A ENSG00000205362.6 0.100454 0.064584 ENSG00000205362
N4BP2 ENSG00000078177.9 0.094593 0.069334 ENSG00000078177
NR2C1 ENSG00000120798.12 0.012545 0.042679 ENSG00000120798
GRB7 ENSG00000141738.9 0.046073 0.047269 ENSG00000141738
IL7R ENSG00000168685.10 0.048689 0.059508 ENSG00000168685
SLC30A9 ENSG00000014824.8 0.022013 0.046451 ENSG00000014824
PTBP2 ENSG00000117569.13 0.030466 0.04573 ENSG00000117569
ZMYND11 ENSG00000015171.14 0.020451 0.039421 ENSG00000015171
KCTD16 ENSG00000183775.5 0.024882 0.038856 ENSG00000183775
PTPRG ENSG00000144724.14 0.018595 0.057435 ENSG00000144724
KCNN4 ENSG00000104783.7 0.03113 0.045378 ENSG00000104783
DIP2B ENSG00000066084.8 0.135783 0.060467 ENSG00000066084
LRRC39 ENSG00000122477.8 0.254932 0.079718 ENSG00000122477
HECTD4 ENSG00000173064.6 0.010735 0.049158 ENSG00000173064
SYT10 ENSG00000110975.4 0.01709 0.034617 ENSG00000110975
TMEM184B ENSG00000198792.7 0.355783 0.086483 ENSG00000198792
AC069547.1 ENSG00000269165.1 0.014161 0.03993 ENSG00000269165
TMEM17 ENSG00000186889.5 0.019455 0.048126 ENSG00000186889
RAB2B ENSG00000129472.8 0.021541 0.064053 ENSG00000129472
JAK2 ENSG00000096968.8 0.016233 0.055086 ENSG00000096968
CLTB ENSG00000175416.8 0.048524 0.058724 ENSG00000175416
SMPD1 ENSG00000166311.5 0.142435 0.080629 ENSG00000166311
DOK3 ENSG00000146094.9 0.025627 0.048847 ENSG00000146094
RAB34 ENSG00000109113.13 0.039093 0.049562 ENSG00000109113
MAP4 ENSG00000047849.17 0.126155 0.067002 ENSG00000047849
RGS16 ENSG00000143333.6 0.08584 0.05782 ENSG00000143333
CDH15 ENSG00000129910.3 0.116478 0.06421 ENSG00000129910
CABLES2 ENSG00000149679.7 0.024786 0.05386 ENSG00000149679
CASP8 ENSG00000064012.17 0.074782 0.054611 ENSG00000064012
COA5 ENSG00000183513.4 0.062366 0.055827 ENSG00000183513
TAOK2 ENSG00000149930.13 0.021775 0.041754 ENSG00000149930
XRCC2 ENSG00000196584.2 0.308873 0.091304 ENSG00000196584
C2orf76 ENSG00000186132.10 0.09149 0.069672 ENSG00000186132
ABCD3 ENSG00000117528.7 0.04331 0.061154 ENSG00000117528
POLD4 ENSG00000175482.4 0.023302 0.053344 ENSG00000175482
SHC4 ENSG00000185634.7 0.061967 0.049365 ENSG00000185634
INO80B ENSG00000115274.10 0.045931 0.060759 ENSG00000115274
RHOQ ENSG00000119729.6 0.030835 0.046672 ENSG00000119729
TMEM184A ENSG00000164855.11 0.010016 0.035342 ENSG00000164855
DDB2 ENSG00000134574.7 0.018993 0.032257 ENSG00000134574
COG2 ENSG00000135775.8 0.033059 0.061937 ENSG00000135775
SGK494 ENSG00000167524.10 0.097066 0.064303 ENSG00000167524
LAMB1 ENSG00000091136.9 0.109795 0.0777 ENSG00000091136
DCP2 ENSG00000172795.11 0.27121 0.077469 ENSG00000172795
SDS ENSG00000135094.6 0.053629 0.050689 ENSG00000135094
ASNA1 ENSG00000198356.7 0.172144 0.07961 ENSG00000198356
ABTB1 ENSG00000114626.13 0.016074 0.029163 ENSG00000114626
SMPDL3B ENSG00000130768.10 0.113604 0.069026 ENSG00000130768
FAM187B ENSG00000177558.3 0.046911 0.075474 ENSG00000177558
PCDHB4 ENSG00000081818.1 0.084393 0.061115 ENSG00000081818
PRSS57 ENSG00000185198.7 0.026994 0.051745 ENSG00000185198
PCDH20 ENSG00000197991.10 0.049085 0.052508 ENSG00000197991
BRAF ENSG00000157764.7 0.055628 0.052595 ENSG00000157764
SPTBN5 ENSG00000137877.8 0.379564 0.085135 ENSG00000137877
TOX ENSG00000198846.5 0.012224 0.03927 ENSG00000198846
ETV1 ENSG00000006468.9 0.121205 0.075587 ENSG00000006468
TPM1 ENSG00000140416.15 0.0847 0.062125 ENSG00000140416
EIF3J ENSG00000104131.8 0.070824 0.052797 ENSG00000104131
PEX3 ENSG00000034693.10 0.201515 0.083695 ENSG00000034693
INPP5A ENSG00000068383.14 0.026858 0.040837 ENSG00000068383
OXNAD1 ENSG00000154814.9 0.025669 0.050503 ENSG00000154814
RB1 ENSG00000139687.9 0.055703 0.04741 ENSG00000139687
ZNF226 ENSG00000167380.12 0.024126 0.054816 ENSG00000167380
SNX3 ENSG00000112335.10 0.038316 0.046556 ENSG00000112335
AC073343.1 ENSG00000198580.6 0.082928 0.078492 ENSG00000198580
FAM65B ENSG00000111913.11 0.018866 0.050253 ENSG00000111913
ODF1 ENSG00000155087.3 0.023361 0.047337 ENSG00000155087
GAS2 ENSG00000148935.6 0.121113 0.068255 ENSG00000148935
PHPT1 ENSG00000054148.13 0.046628 0.059416 ENSG00000054148
TNFAIP8 ENSG00000145779.7 0.080271 0.061129 ENSG00000145779
MB21D1 ENSG00000164430.11 0.160386 0.072299 ENSG00000164430
C1orf100 ENSG00000173728.6 0.247616 0.08997 ENSG00000173728
FAM115C ENSG00000170379.15 0.173198 0.087097 ENSG00000170379
MSC ENSG00000178860.8 0.057125 0.068795 ENSG00000178860
TMEM132A ENSG00000006118.10 0.055505 0.052436 ENSG00000006118
PSTK ENSG00000179988.9 0.013019 0.022694 ENSG00000179988
ZGLP1 ENSG00000220201.3 0.03349 0.050124 ENSG00000220201
PDZD4 ENSG00000067840.7 0.014284 0.039906 ENSG00000067840
CNN3 ENSG00000117519.11 0.107592 0.075868 ENSG00000117519
SDC3 ENSG00000162512.11 0.023025 0.043099 ENSG00000162512
RPS5 ENSG00000083845.4 0.068202 0.053937 ENSG00000083845
KCTD4 ENSG00000180332.5 0.03311 0.059473 ENSG00000180332
TSG101 ENSG00000074319.8 0.06926 0.059104 ENSG00000074319
SLC13A2 ENSG00000007216.10 0.016022 0.041398 ENSG00000007216
ANKRD32 ENSG00000133302.8 0.040435 0.046944 ENSG00000133302
CYP2W1 ENSG00000073067.9 0.073836 0.052787 ENSG00000073067
NSUN7 ENSG00000179299.12 0.427139 0.081462 ENSG00000179299
SET ENSG00000119335.12 0.010813 0.052879 ENSG00000119335
SLITRK6 ENSG00000184564.8 0.084491 0.060256 ENSG00000184564
C12orf39 ENSG00000134548.5 0.102354 0.065103 ENSG00000134548
SH3GL1 ENSG00000141985.5 0.064446 0.07091 ENSG00000141985
TFAM ENSG00000108064.6 0.027205 0.052919 ENSG00000108064
BUB3 ENSG00000154473.13 0.062399 0.060601 ENSG00000154473
NCKIPSD ENSG00000213672.3 0.096708 0.054287 ENSG00000213672
BTG1 ENSG00000133639.3 0.085029 0.060103 ENSG00000133639
SNAP29 ENSG00000099940.6 0.081234 0.06383 ENSG00000099940
ANK2 ENSG00000145362.12 0.133992 0.080177 ENSG00000145362
TRAPPC9 ENSG00000167632.10 0.168112 0.086688 ENSG00000167632
C1orf85 ENSG00000198715.6 0.018422 0.033527 ENSG00000198715
LY6E ENSG00000160932.6 0.01274 0.038624 ENSG00000160932
CANX ENSG00000127022.10 0.024153 0.037977 ENSG00000127022
AC073346.2 ENSG00000214194.4 0.087678 0.050851 ENSG00000214194
ITIH3 ENSG00000162267.8 0.054958 0.059575 ENSG00000162267
EXD1 ENSG00000178997.7 0.026271 0.046866 ENSG00000178997
PID1 ENSG00000153823.14 0.014259 0.040754 ENSG00000153823
GLYATL1 ENSG00000166840.9 0.018979 0.034412 ENSG00000166840
PCDHGA9 ENSG00000261934.1 0.023892 0.046689 ENSG00000261934
TRERF1 ENSG00000124496.8 0.117529 0.080545 ENSG00000124496
AP1AR ENSG00000138660.7 0.150639 0.065597 ENSG00000138660
CCDC173 ENSG00000154479.8 0.283706 0.086949 ENSG00000154479
ZNF366 ENSG00000178175.7 0.034987 0.051416 ENSG00000178175
C11orf31 ENSG00000211450.5 0.023041 0.03453 ENSG00000211450
PDZD7 ENSG00000186862.12 0.073106 0.062563 ENSG00000186862
ECE1 ENSG00000117298.10 0.075263 0.061691 ENSG00000117298
UQCRC1 ENSG00000010256.6 0.017742 0.026048 ENSG00000010256
WFDC5 ENSG00000175121.7 0.028377 0.046633 ENSG00000175121
SPATA6L ENSG00000106686.12 0.418227 0.088064 ENSG00000106686
SAP30L ENSG00000164576.7 0.040706 0.053385 ENSG00000164576
XBP1 ENSG00000100219.12 0.050204 0.046028 ENSG00000100219
DDX55 ENSG00000111364.11 0.233859 0.072101 ENSG00000111364
RPAP2 ENSG00000122484.7 0.010847 0.034116 ENSG00000122484
ZNF615 ENSG00000197619.9 0.222699 0.083825 ENSG00000197619
IGDCC4 ENSG00000103742.7 0.140054 0.06922 ENSG00000103742
C9orf37 ENSG00000203993.3 0.012202 0.03532 ENSG00000203993
XIRP2 ENSG00000163092.15 0.015724 0.046345 ENSG00000163092
RRAGA ENSG00000155876.4 0.085843 0.069248 ENSG00000155876
EFCAB6 ENSG00000186976.10 0.2531 0.096021 ENSG00000186976
ARMC5 ENSG00000140691.12 0.070977 0.06125 ENSG00000140691
ZNF837 ENSG00000152475.6 0.014736 0.03699 ENSG00000152475
TIMM13 ENSG00000099800.3 0.02079 0.062925 ENSG00000099800
STK33 ENSG00000130413.11 0.393405 0.081527 ENSG00000130413
CHD9 ENSG00000177200.11 0.036818 0.049389 ENSG00000177200
GABPA ENSG00000154727.6 0.016482 0.053641 ENSG00000154727
GAD2 ENSG00000136750.7 0.062174 0.051171 ENSG00000136750
E2F5 ENSG00000133740.6 0.037685 0.044529 ENSG00000133740
WNT3 ENSG00000108379.5 0.260736 0.076378 ENSG00000108379
FOPNL ENSG00000133393.8 0.012248 0.039952 ENSG00000133393
SOS1 ENSG00000115904.8 0.015969 0.041557 ENSG00000115904
TCHH ENSG00000159450.8 0.02656 0.046041 ENSG00000159450
LIPK ENSG00000204021.3 0.104051 0.072028 ENSG00000204021
VPS37A ENSG00000155975.5 0.017339 0.032222 ENSG00000155975
SLC46A3 ENSG00000139508.10 0.192965 0.086343 ENSG00000139508
LGR5 ENSG00000139292.8 0.044674 0.056919 ENSG00000139292
PACSIN2 ENSG00000100266.12 0.113651 0.066314 ENSG00000100266
FBXO31 ENSG00000103264.11 0.219439 0.081948 ENSG00000103264
PHGR1 ENSG00000233041.4 0.028814 0.045076 ENSG00000233041
PLA2G6 ENSG00000184381.14 0.208472 0.087628 ENSG00000184381
ZFPM2 ENSG00000169946.9 0.031459 0.054232 ENSG00000169946
CCDC83 ENSG00000150676.8 0.019662 0.050818 ENSG00000150676
GPR63 ENSG00000112218.7 0.22399 0.077849 ENSG00000112218
RESP18 ENSG00000182698.7 0.217212 0.093267 ENSG00000182698
AC005003.1 ENSG00000213888.2 0.018194 0.037712 ENSG00000213888
ARL17A ENSG00000185829.11 0.5037 0.086741 ENSG00000185829
EXT2 ENSG00000151348.9 0.161718 0.081129 ENSG00000151348
RRAD ENSG00000166592.7 0.037182 0.049365 ENSG00000166592
ACY1 ENSG00000243989.3 0.017579 0.026716 ENSG00000243989
C22orf39 ENSG00000242259.3 0.017987 0.042801 ENSG00000242259
PRB2 ENSG00000121335.10 0.130813 0.073384 ENSG00000121335
GRHL2 ENSG00000083307.6 0.010279 0.056331 ENSG00000083307
RP11-419C5.2 ENSG00000226232.3 0.590524 0.071878 ENSG00000226232
SYT13 ENSG00000019505.3 0.510557 0.080958 ENSG00000019505
PFN2 ENSG00000070087.9 0.047724 0.049252 ENSG00000070087
C4orf33 ENSG00000151470.7 0.109793 0.059286 ENSG00000151470
NRBF2 ENSG00000148572.10 0.141523 0.061835 ENSG00000148572
OXTR ENSG00000180914.6 0.013848 0.049356 ENSG00000180914
GNG2 ENSG00000186469.4 0.023317 0.04947 ENSG00000186469
SLC5A1 ENSG00000100170.5 0.122671 0.075637 ENSG00000100170
POLE2 ENSG00000100479.8 0.057734 0.05244 ENSG00000100479
HPS4 ENSG00000100099.16 0.179743 0.087501 ENSG00000100099
MALL ENSG00000144063.3 0.011394 0.032271 ENSG00000144063
DHX15 ENSG00000109606.8 0.046254 0.058646 ENSG00000109606
CTD-2368P22.1 ENSG00000176593.3 0.150767 0.063203 ENSG00000176593
SAP25 ENSG00000205307.6 0.466898 0.084983 ENSG00000205307
ZNF140 ENSG00000196387.5 0.015855 0.02767 ENSG00000196387
SIGLEC12 ENSG00000254521.2 0.401495 0.093072 ENSG00000254521
PCDHB6 ENSG00000113211.3 0.076862 0.055051 ENSG00000113211
