AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
MORN3 ENSG00000139714.8 0.199548 0.069715 ENSG00000139714
ZNF502 ENSG00000196653.7 0.176909 0.06668 ENSG00000196653
MTHFSD ENSG00000103248.13 0.405494 0.08733 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.196296 0.070668 ENSG00000239665
ADCK2 ENSG00000133597.5 0.181087 0.075001 ENSG00000133597
ALG12 ENSG00000182858.8 0.172032 0.071976 ENSG00000182858
ZC3H3 ENSG00000014164.6 0.399096 0.069652 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.262496 0.069935 ENSG00000156795
LIPA ENSG00000107798.13 0.25948 0.079008 ENSG00000107798
MAN2B2 ENSG00000013288.4 0.233544 0.093045 ENSG00000013288
FAM21C ENSG00000172661.13 0.261252 0.074326 ENSG00000172661
NKX2-8 ENSG00000136327.6 0.161877 0.074088 ENSG00000136327
HCLS1 ENSG00000180353.6 0.175048 0.066803 ENSG00000180353
SMU1 ENSG00000122692.7 0.116898 0.056362 ENSG00000122692
ZNF580 ENSG00000213015.4 0.184947 0.076638 ENSG00000213015
SCAPER ENSG00000140386.8 0.186961 0.059062 ENSG00000140386
AMT ENSG00000145020.10 0.167727 0.066591 ENSG00000145020
ARPP19 ENSG00000128989.6 0.204853 0.06899 ENSG00000128989
CNIH4 ENSG00000143771.7 0.198358 0.066192 ENSG00000143771
HYAL3 ENSG00000186792.11 0.236695 0.083568 ENSG00000186792
ANKIB1 ENSG00000001629.5 0.12328 0.060127 ENSG00000001629
C19orf53 ENSG00000104979.4 0.173908 0.071141 ENSG00000104979
FIS1 ENSG00000214253.4 0.280226 0.07537 ENSG00000214253
PIK3IP1 ENSG00000100100.8 0.121089 0.054294 ENSG00000100100
GLYCTK ENSG00000168237.13 0.127507 0.056434 ENSG00000168237
MROH6 ENSG00000204839.4 0.264372 0.074901 ENSG00000204839
ZNF773 ENSG00000152439.8 0.150932 0.071222 ENSG00000152439
RBBP9 ENSG00000089050.10 0.193232 0.072835 ENSG00000089050
SNX32 ENSG00000172803.13 0.143553 0.055209 ENSG00000172803
PRELID1 ENSG00000169230.5 0.197323 0.06689 ENSG00000169230
RNF32 ENSG00000105982.12 0.155285 0.071767 ENSG00000105982
KIAA0040 ENSG00000235750.5 0.218779 0.077171 ENSG00000235750
EMR2 ENSG00000127507.13 0.205852 0.076172 ENSG00000127507
MRPS10 ENSG00000048544.5 0.196036 0.072375 ENSG00000048544
SIGLEC14 ENSG00000254415.3 0.315537 0.080433 ENSG00000254415
GNG13 ENSG00000127588.4 0.224276 0.079845 ENSG00000127588
ZNF587 ENSG00000198466.8 0.276542 0.072472 ENSG00000198466
HEBP2 ENSG00000051620.6 0.168495 0.067122 ENSG00000051620
DSTN ENSG00000125868.10 0.204382 0.072931 ENSG00000125868
CYP19A1 ENSG00000137869.9 0.151246 0.065667 ENSG00000137869
CSTB ENSG00000160213.5 0.192859 0.069344 ENSG00000160213
CLEC12A ENSG00000172322.9 0.680848 0.052133 ENSG00000172322
FOXD1 ENSG00000251493.2 0.285615 0.086301 ENSG00000251493
CENPQ ENSG00000031691.6 0.230696 0.076391 ENSG00000031691
WASF1 ENSG00000112290.8 0.185318 0.072083 ENSG00000112290
STARD3 ENSG00000131748.11 0.147157 0.066393 ENSG00000131748
MAP2K5 ENSG00000137764.15 0.170169 0.0647 ENSG00000137764
COPE ENSG00000105669.8 0.137455 0.065872 ENSG00000105669
NFX1 ENSG00000086102.14 0.134184 0.057034 ENSG00000086102
AC010642.1 ENSG00000267216.1 0.135481 0.06227 ENSG00000267216
SLC22A31 ENSG00000259803.2 0.230935 0.070035 ENSG00000259803
RAB44 ENSG00000255587.2 0.156332 0.072255 ENSG00000255587
ZNF550 ENSG00000251369.4 0.137458 0.064616 ENSG00000251369
PISD ENSG00000241878.5 0.09011 0.045021 ENSG00000241878
KIR3DL2 ENSG00000240403.1 0.285513 0.088291 ENSG00000240403
MBLAC1 ENSG00000214309.3 0.193729 0.067684 ENSG00000214309
MEF2B ENSG00000213999.11 0.189677 0.066586 ENSG00000213999
DENND1B ENSG00000213047.7 0.12255 0.060819 ENSG00000213047
EFCAB2 ENSG00000203666.8 0.173961 0.06134 ENSG00000203666
PJA2 ENSG00000198961.5 0.115114 0.057349 ENSG00000198961
TBKBP1 ENSG00000198933.5 0.239304 0.070637 ENSG00000198933
PRMT6 ENSG00000198890.6 0.319299 0.071416 ENSG00000198890
RCSD1 ENSG00000198771.6 0.167762 0.069112 ENSG00000198771
ZNF544 ENSG00000198131.9 0.17649 0.064895 ENSG00000198131
ZNF786 ENSG00000197362.9 0.121497 0.056158 ENSG00000197362
ZNF33B ENSG00000196693.10 0.21169 0.068454 ENSG00000196693
SUPT3H ENSG00000196284.9 0.129258 0.061944 ENSG00000196284
ZNF600 ENSG00000189190.7 0.274348 0.084487 ENSG00000189190
C22orf34 ENSG00000188511.8 0.36641 0.07886 ENSG00000188511
AGAP4 ENSG00000188234.9 0.297953 0.073813 ENSG00000188234
OR7D2 ENSG00000188000.2 0.306733 0.082297 ENSG00000188000
BCR ENSG00000186716.15 0.19328 0.067473 ENSG00000186716
POLR1D ENSG00000186184.11 0.347662 0.079797 ENSG00000186184
KRT73 ENSG00000186049.4 0.508904 0.072558 ENSG00000186049
C19orf71 ENSG00000183397.5 0.161422 0.06837 ENSG00000183397
AMIGO1 ENSG00000181754.6 0.119492 0.059254 ENSG00000181754
SEPW1 ENSG00000178980.10 0.115237 0.056576 ENSG00000178980
MPI ENSG00000178802.13 0.138465 0.058176 ENSG00000178802
PRM3 ENSG00000178257.2 0.156731 0.068046 ENSG00000178257
WDR6 ENSG00000178252.12 0.130564 0.057181 ENSG00000178252
CENPBD1 ENSG00000177946.4 0.158794 0.078627 ENSG00000177946
FAM109B ENSG00000177096.4 0.180564 0.068357 ENSG00000177096
SRP72 ENSG00000174780.11 0.207403 0.071837 ENSG00000174780
SNAPC5 ENSG00000174446.8 0.29624 0.077947 ENSG00000174446
DCAKD ENSG00000172992.7 0.124385 0.055119 ENSG00000172992
METTL18 ENSG00000171806.7 0.150813 0.057336 ENSG00000171806
ZNF561 ENSG00000171469.6 0.137404 0.05929 ENSG00000171469
COA6 ENSG00000168275.10 0.317803 0.082151 ENSG00000168275
TMC4 ENSG00000167608.7 0.536284 0.071702 ENSG00000167608
DUS2L ENSG00000167264.13 0.132207 0.059046 ENSG00000167264
SAAL1 ENSG00000166788.5 0.139796 0.060676 ENSG00000166788
C1QL3 ENSG00000165985.8 0.235362 0.084178 ENSG00000165985
GHITM ENSG00000165678.15 0.180438 0.080053 ENSG00000165678
C7orf34 ENSG00000165131.6 0.218404 0.076693 ENSG00000165131
YWHAZ ENSG00000164924.13 0.159355 0.070771 ENSG00000164924
ERAP1 ENSG00000164307.8 0.450986 0.065427 ENSG00000164307
ANXA5 ENSG00000164111.10 0.329012 0.078825 ENSG00000164111
PDZK1IP1 ENSG00000162366.3 0.138412 0.067507 ENSG00000162366
TTC9C ENSG00000162222.9 0.149796 0.062596 ENSG00000162222
MRPL10 ENSG00000159111.8 0.126509 0.05699 ENSG00000159111
SLC37A3 ENSG00000157800.13 0.153286 0.07484 ENSG00000157800
HEATR3 ENSG00000155393.8 0.345188 0.070738 ENSG00000155393
ATP6V1C1 ENSG00000155097.7 0.407116 0.078488 ENSG00000155097
C6orf57 ENSG00000154079.5 0.119305 0.058873 ENSG00000154079
UEVLD ENSG00000151116.12 0.157864 0.066165 ENSG00000151116
TBX6 ENSG00000149922.6 0.145095 0.059771 ENSG00000149922
FBXO38 ENSG00000145868.12 0.128612 0.057875 ENSG00000145868
SNCA ENSG00000145335.11 0.135307 0.066287 ENSG00000145335
LYG1 ENSG00000144214.5 0.127053 0.054956 ENSG00000144214
XCL2 ENSG00000143185.3 0.217053 0.076074 ENSG00000143185
XCL1 ENSG00000143184.4 0.242101 0.075814 ENSG00000143184
SCRN2 ENSG00000141295.9 0.425829 0.077295 ENSG00000141295
ULK3 ENSG00000140474.8 0.236722 0.072765 ENSG00000140474
LNX2 ENSG00000139517.6 0.14502 0.068675 ENSG00000139517
NAAA ENSG00000138744.10 0.591146 0.064312 ENSG00000138744
RTCA ENSG00000137996.8 0.137703 0.063176 ENSG00000137996
MTO1 ENSG00000135297.11 0.152468 0.06012 ENSG00000135297
SRPK2 ENSG00000135250.12 0.114277 0.051306 ENSG00000135250
P2RX4 ENSG00000135124.10 0.246839 0.068413 ENSG00000135124
ADAM19 ENSG00000135074.11 0.148024 0.064388 ENSG00000135074
TMEM254 ENSG00000133678.9 0.304761 0.081018 ENSG00000133678
CNDP2 ENSG00000133313.10 0.178025 0.07336 ENSG00000133313
EXOC4 ENSG00000131558.10 0.116945 0.058227 ENSG00000131558
PNPLA7 ENSG00000130653.11 0.298239 0.080369 ENSG00000130653
MRPL34 ENSG00000130312.2 0.206797 0.066807 ENSG00000130312
TSPAN16 ENSG00000130167.9 0.176968 0.076165 ENSG00000130167
VPS13C ENSG00000129003.11 0.130017 0.056875 ENSG00000129003
WDFY4 ENSG00000128815.13 0.248589 0.074429 ENSG00000128815
STYXL1 ENSG00000127952.12 0.509863 0.067627 ENSG00000127952
TRAP1 ENSG00000126602.6 0.260014 0.07512 ENSG00000126602
POLR1B ENSG00000125630.11 0.139826 0.069 ENSG00000125630
PAX8 ENSG00000125618.12 0.331958 0.0719 ENSG00000125618
TREM1 ENSG00000124731.8 0.183893 0.071878 ENSG00000124731
PKN1 ENSG00000123143.8 0.176539 0.074103 ENSG00000123143
ANXA11 ENSG00000122359.13 0.132262 0.063317 ENSG00000122359
KANSL1 ENSG00000120071.8 0.181335 0.074815 ENSG00000120071
TCTN3 ENSG00000119977.15 0.114177 0.053385 ENSG00000119977
TRPM6 ENSG00000119121.17 0.326832 0.077632 ENSG00000119121
MED23 ENSG00000112282.13 0.151443 0.067246 ENSG00000112282
SNX15 ENSG00000110025.7 0.131133 0.059221 ENSG00000110025
RAPGEFL1 ENSG00000108352.7 0.173839 0.076348 ENSG00000108352
PITRM1 ENSG00000107959.11 0.164861 0.07051 ENSG00000107959
ZFR2 ENSG00000105278.6 0.225581 0.079672 ENSG00000105278
LILRB1 ENSG00000104972.10 0.192079 0.080223 ENSG00000104972
KLHDC4 ENSG00000104731.9 0.240977 0.080133 ENSG00000104731
HAGHL ENSG00000103253.13 0.134462 0.066877 ENSG00000103253
NOP56 ENSG00000101361.10 0.150512 0.066331 ENSG00000101361
ARSA ENSG00000100299.12 0.471888 0.083577 ENSG00000100299
APOBEC3H ENSG00000100298.11 0.169174 0.065019 ENSG00000100298
THOC5 ENSG00000100296.9 0.130613 0.056686 ENSG00000100296
PICK1 ENSG00000100151.11 0.167609 0.065958 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.1435 0.066675 ENSG00000099956
MARCH2 ENSG00000099785.6 0.176802 0.074807 ENSG00000099785
OCEL1 ENSG00000099330.4 0.21569 0.069927 ENSG00000099330
CDC7 ENSG00000097046.8 0.274022 0.073467 ENSG00000097046
IL12RB1 ENSG00000096996.10 0.161584 0.065488 ENSG00000096996
VNN3 ENSG00000093134.9 0.283322 0.073452 ENSG00000093134
SF3B2 ENSG00000087365.10 0.149816 0.061472 ENSG00000087365
STK17B ENSG00000081320.6 0.157688 0.063293 ENSG00000081320
MKNK1 ENSG00000079277.15 0.257264 0.076367 ENSG00000079277
ASNS ENSG00000070669.12 0.194857 0.07229 ENSG00000070669
GBA2 ENSG00000070610.10 0.139895 0.062523 ENSG00000070610
GDI2 ENSG00000057608.11 0.179158 0.080539 ENSG00000057608
NLRP2 ENSG00000022556.11 0.425068 0.082512 ENSG00000022556
RBM6 ENSG00000004534.10 0.251691 0.078306 ENSG00000004534
