AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
ATCAY ENSG00000167654.13 0.100785 0.080851 ENSG00000167654
TMC4 ENSG00000167608.7 0.280578 0.100338 ENSG00000167608
ZNF701 ENSG00000167562.7 0.146002 0.087979 ENSG00000167562
LOXHD1 ENSG00000167210.12 0.145388 0.079725 ENSG00000167210
PRR15L ENSG00000167183.2 0.117013 0.059344 ENSG00000167183
CERCAM ENSG00000167123.14 0.16265 0.065395 ENSG00000167123
EVA1C ENSG00000166979.8 0.121742 0.065291 ENSG00000166979
PRTG ENSG00000166450.8 0.208461 0.080158 ENSG00000166450
DPCD ENSG00000166171.8 0.183158 0.081013 ENSG00000166171
RAB8B ENSG00000166128.8 0.136346 0.072831 ENSG00000166128
AMN ENSG00000166126.6 0.225853 0.09239 ENSG00000166126
GEM ENSG00000164949.3 0.110231 0.06443 ENSG00000164949
PTTG1 ENSG00000164611.8 0.111095 0.063384 ENSG00000164611
LRRC2 ENSG00000163827.8 0.115099 0.065078 ENSG00000163827
FYCO1 ENSG00000163820.10 0.124681 0.061814 ENSG00000163820
SLC6A20 ENSG00000163817.11 0.169895 0.076021 ENSG00000163817
CXCL3 ENSG00000163734.4 0.123586 0.07008 ENSG00000163734
PRICKLE2 ENSG00000163637.7 0.150965 0.076944 ENSG00000163637
CADPS ENSG00000163618.13 0.127481 0.074098 ENSG00000163618
SUCLG1 ENSG00000163541.7 0.109154 0.073026 ENSG00000163541
ANKRD30BL ENSG00000163046.11 0.101781 0.064541 ENSG00000163046
SLC9C2 ENSG00000162753.9 0.137287 0.065363 ENSG00000162753
AGL ENSG00000162688.11 0.17565 0.076212 ENSG00000162688
NTNG1 ENSG00000162631.14 0.131061 0.067252 ENSG00000162631
KRT82 ENSG00000161850.2 0.144477 0.073627 ENSG00000161850
MPP3 ENSG00000161647.14 0.199331 0.072591 ENSG00000161647
FTCD ENSG00000160282.9 0.136762 0.078054 ENSG00000160282
LAD1 ENSG00000159166.9 0.145895 0.072484 ENSG00000159166
ALG8 ENSG00000159063.8 0.101312 0.070158 ENSG00000159063
SLC37A3 ENSG00000157800.13 0.214758 0.088009 ENSG00000157800
SNX22 ENSG00000157734.9 0.114359 0.071573 ENSG00000157734
ETS2 ENSG00000157557.7 0.142794 0.083517 ENSG00000157557
FAM81A ENSG00000157470.7 0.256298 0.085626 ENSG00000157470
MMP14 ENSG00000157227.8 0.13968 0.075006 ENSG00000157227
ACPL2 ENSG00000155893.7 0.128067 0.065952 ENSG00000155893
ELMO1 ENSG00000155849.11 0.159908 0.075482 ENSG00000155849
HEATR3 ENSG00000155393.8 0.111662 0.063778 ENSG00000155393
DBI ENSG00000155368.12 0.237727 0.080428 ENSG00000155368
PSMA8 ENSG00000154611.10 0.124226 0.0851 ENSG00000154611
ATP5G3 ENSG00000154518.5 0.123871 0.065886 ENSG00000154518
PRKCA ENSG00000154229.7 0.21522 0.080427 ENSG00000154229
C7orf31 ENSG00000153790.7 0.127821 0.06204 ENSG00000153790
MERTK ENSG00000153208.12 0.114265 0.068158 ENSG00000153208
PRDM8 ENSG00000152784.11 0.244885 0.089229 ENSG00000152784
PELO ENSG00000152684.10 0.100489 0.06442 ENSG00000152684
GFRA1 ENSG00000151892.10 0.117352 0.070668 ENSG00000151892
BICD1 ENSG00000151746.9 0.429333 0.074898 ENSG00000151746
VENTX ENSG00000151650.7 0.107677 0.076447 ENSG00000151650
CSNK1G3 ENSG00000151292.13 0.172771 0.079331 ENSG00000151292
PIP4K2A ENSG00000150867.9 0.266265 0.089653 ENSG00000150867
CDH8 ENSG00000150394.9 0.105099 0.062476 ENSG00000150394
EIF4EBP2 ENSG00000148730.6 0.131943 0.085859 ENSG00000148730
RPP30 ENSG00000148688.9 0.10552 0.063061 ENSG00000148688
INPP5E ENSG00000148384.11 0.278416 0.082877 ENSG00000148384
SLC39A4 ENSG00000147804.5 0.208854 0.075704 ENSG00000147804
FAM135B ENSG00000147724.7 0.108481 0.078753 ENSG00000147724
SCUBE3 ENSG00000146197.7 0.116211 0.071083 ENSG00000146197
DCDC2 ENSG00000146038.7 0.115165 0.06378 ENSG00000146038
TENM2 ENSG00000145934.11 0.101757 0.079611 ENSG00000145934
TIFA ENSG00000145365.9 0.175112 0.077752 ENSG00000145365
PLAC8 ENSG00000145287.6 0.115236 0.069055 ENSG00000145287
EPHA5 ENSG00000145242.9 0.146062 0.066883 ENSG00000145242
STXBP5L ENSG00000145087.8 0.1093 0.06389 ENSG00000145087
PHOSPHO2 ENSG00000144362.7 0.126155 0.068937 ENSG00000144362
HHIPL2 ENSG00000143512.8 0.320054 0.085661 ENSG00000143512
SETDB1 ENSG00000143379.8 0.106498 0.067018 ENSG00000143379
HMCN1 ENSG00000143341.7 0.111024 0.05526 ENSG00000143341
PRKACB ENSG00000142875.15 0.144671 0.071734 ENSG00000142875
CTU1 ENSG00000142544.6 0.130451 0.079831 ENSG00000142544
FAM71E1 ENSG00000142530.6 0.14869 0.086601 ENSG00000142530
IFNAR1 ENSG00000142166.8 0.107343 0.067245 ENSG00000142166
hsa-mir-1199 ENSG00000141854.3 0.165755 0.07647 ENSG00000141854
TP53 ENSG00000141510.11 0.185822 0.083697 ENSG00000141510
SCRN2 ENSG00000141295.9 0.186922 0.0788 ENSG00000141295
SKAP1 ENSG00000141293.11 0.246315 0.074771 ENSG00000141293
PRPSAP2 ENSG00000141127.10 0.107323 0.066827 ENSG00000141127
KIFC3 ENSG00000140859.11 0.21304 0.082021 ENSG00000140859
DUOXA2 ENSG00000140274.9 0.11474 0.063277 ENSG00000140274
DUOXA1 ENSG00000140254.8 0.167128 0.074473 ENSG00000140254
SLC12A6 ENSG00000140199.7 0.126857 0.063387 ENSG00000140199
TMEM117 ENSG00000139173.5 0.234199 0.081421 ENSG00000139173
HADH ENSG00000138796.11 0.152557 0.077799 ENSG00000138796
SECISBP2L ENSG00000138593.4 0.143429 0.059824 ENSG00000138593
MSMB ENSG00000138294.9 0.106115 0.059989 ENSG00000138294
RTF1 ENSG00000137815.10 0.222413 0.077785 ENSG00000137815
FGFBP1 ENSG00000137440.3 0.104237 0.069128 ENSG00000137440
MNF1 ENSG00000137288.5 0.188265 0.070048 ENSG00000137288
FOXF2 ENSG00000137273.3 0.103959 0.073978 ENSG00000137273
TMEM14B ENSG00000137210.9 0.115266 0.069725 ENSG00000137210
SCN7A ENSG00000136546.9 0.101845 0.06228 ENSG00000136546
TGFBRAP1 ENSG00000135966.8 0.214497 0.083344 ENSG00000135966
ITM2C ENSG00000135916.11 0.133948 0.060652 ENSG00000135916
RGS8 ENSG00000135824.8 0.103556 0.067853 ENSG00000135824
CAPN9 ENSG00000135773.8 0.122702 0.069041 ENSG00000135773
CABLES1 ENSG00000134508.8 0.164644 0.079409 ENSG00000134508
GRP ENSG00000134443.5 0.113976 0.073539 ENSG00000134443
SPINK5 ENSG00000133710.11 0.3839 0.080255 ENSG00000133710
POSTN ENSG00000133110.10 0.105668 0.067595 ENSG00000133110
LGR6 ENSG00000133067.13 0.359293 0.078427 ENSG00000133067
NIP7 ENSG00000132603.9 0.115345 0.060292 ENSG00000132603
PCBD2 ENSG00000132570.10 0.136528 0.069106 ENSG00000132570
RGS22 ENSG00000132554.15 0.132702 0.083378 ENSG00000132554
IQCA1 ENSG00000132321.12 0.114732 0.076252 ENSG00000132321
FCRLA ENSG00000132185.12 0.129592 0.071573 ENSG00000132185
GINS2 ENSG00000131153.4 0.216088 0.094653 ENSG00000131153
EPS8L1 ENSG00000131037.10 0.212763 0.091513 ENSG00000131037
ZBTB46 ENSG00000130584.6 0.101444 0.064341 ENSG00000130584
LSM7 ENSG00000130332.9 0.157628 0.087764 ENSG00000130332
TEP1 ENSG00000129566.8 0.188629 0.097621 ENSG00000129566
KIF1C ENSG00000129250.7 0.101397 0.059736 ENSG00000129250
LRRC4 ENSG00000128594.3 0.146401 0.066784 ENSG00000128594
APOBEC3F ENSG00000128394.12 0.177734 0.074086 ENSG00000128394
PPAT ENSG00000128059.4 0.150828 0.07435 ENSG00000128059
TAS2R4 ENSG00000127364.2 0.112116 0.060744 ENSG00000127364
PSMF1 ENSG00000125818.12 0.21494 0.090777 ENSG00000125818
FOXA2 ENSG00000125798.9 0.122558 0.067271 ENSG00000125798
GPCPD1 ENSG00000125772.8 0.182163 0.087075 ENSG00000125772
PAX8 ENSG00000125618.12 0.408318 0.0824 ENSG00000125618
SRMS ENSG00000125508.3 0.160555 0.073829 ENSG00000125508
COL21A1 ENSG00000124749.12 0.103149 0.063239 ENSG00000124749
CCDC91 ENSG00000123106.6 0.128272 0.063302 ENSG00000123106
ACADS ENSG00000122971.4 0.112585 0.05524 ENSG00000122971
VPS26A ENSG00000122958.10 0.138387 0.072565 ENSG00000122958
CCR2 ENSG00000121807.5 0.104782 0.064897 ENSG00000121807
TARDBP ENSG00000120948.11 0.108544 0.06974 ENSG00000120948
MTRF1 ENSG00000120662.11 0.107661 0.064712 ENSG00000120662
KANSL1 ENSG00000120071.8 0.104555 0.052011 ENSG00000120071
HELLS ENSG00000119969.10 0.146792 0.063902 ENSG00000119969
NKX2-3 ENSG00000119919.9 0.279126 0.090221 ENSG00000119919
ATL2 ENSG00000119787.9 0.109911 0.07922 ENSG00000119787
COQ6 ENSG00000119723.11 0.111102 0.058895 ENSG00000119723
IFI27L2 ENSG00000119632.3 0.134003 0.079182 ENSG00000119632
PHF19 ENSG00000119403.9 0.128327 0.07417 ENSG00000119403
OLFM3 ENSG00000118733.12 0.102761 0.071212 ENSG00000118733
ATP10B ENSG00000118322.8 0.114494 0.067817 ENSG00000118322
KLF7 ENSG00000118263.10 0.102602 0.068554 ENSG00000118263
KDM5B ENSG00000117139.12 0.138557 0.082883 ENSG00000117139
NR5A2 ENSG00000116833.9 0.122353 0.071765 ENSG00000116833
TFAP2E ENSG00000116819.6 0.116547 0.071093 ENSG00000116819
FBXO2 ENSG00000116661.9 0.102551 0.069008 ENSG00000116661
AMPD2 ENSG00000116337.11 0.110609 0.066275 ENSG00000116337
IL1RL2 ENSG00000115598.5 0.191667 0.068445 ENSG00000115598
CCL20 ENSG00000115009.7 0.119211 0.068168 ENSG00000115009
EEF1B2 ENSG00000114942.9 0.129178 0.073057 ENSG00000114942
INO80D ENSG00000114933.11 0.11134 0.066589 ENSG00000114933
CBLB ENSG00000114423.14 0.139483 0.066271 ENSG00000114423
SPARC ENSG00000113140.6 0.107796 0.077208 ENSG00000113140
SLC4A9 ENSG00000113073.10 0.101452 0.05494 ENSG00000113073
ENPP5 ENSG00000112796.5 0.107099 0.064081 ENSG00000112796
KHDRBS2 ENSG00000112232.8 0.10726 0.063829 ENSG00000112232
RBM24 ENSG00000112183.10 0.142224 0.082197 ENSG00000112183
ICK ENSG00000112144.11 0.15952 0.077476 ENSG00000112144
GPR133 ENSG00000111452.8 0.269063 0.089641 ENSG00000111452
PPFIBP1 ENSG00000110841.9 0.118132 0.067365 ENSG00000110841
PTPN5 ENSG00000110786.13 0.185737 0.080051 ENSG00000110786
ST3GAL4 ENSG00000110080.14 0.10074 0.058142 ENSG00000110080
UGDH ENSG00000109814.7 0.113846 0.069072 ENSG00000109814
SNX25 ENSG00000109762.11 0.174486 0.090282 ENSG00000109762
FRG1 ENSG00000109536.7 0.109395 0.071279 ENSG00000109536
NMU ENSG00000109255.7 0.187395 0.082075 ENSG00000109255
FOXN1 ENSG00000109101.3 0.15322 0.070363 ENSG00000109101
SMURF2 ENSG00000108854.11 0.104164 0.066082 ENSG00000108854
SGCA ENSG00000108823.11 0.231839 0.086525 ENSG00000108823
ALDH3A1 ENSG00000108602.13 0.116237 0.076703 ENSG00000108602
CWC25 ENSG00000108296.6 0.106117 0.072261 ENSG00000108296
SORCS1 ENSG00000108018.11 0.178786 0.070379 ENSG00000108018
ACBD5 ENSG00000107897.14 0.171113 0.069291 ENSG00000107897
GATA3 ENSG00000107485.11 0.154724 0.081234 ENSG00000107485
SH3GL2 ENSG00000107295.8 0.156132 0.08161 ENSG00000107295
PPP6R1 ENSG00000105063.14 0.317297 0.100054 ENSG00000105063
CD37 ENSG00000104894.7 0.100114 0.073232 ENSG00000104894
STUB1 ENSG00000103266.5 0.12427 0.081743 ENSG00000103266
SLC7A6 ENSG00000103064.9 0.144934 0.061112 ENSG00000103064
VAC14 ENSG00000103043.10 0.112134 0.064859 ENSG00000103043
SLC38A7 ENSG00000103042.4 0.24169 0.077182 ENSG00000103042
CCL17 ENSG00000102970.6 0.200048 0.09094 ENSG00000102970
SGCG ENSG00000102683.6 0.102586 0.083144 ENSG00000102683
NALCN ENSG00000102452.11 0.21789 0.085492 ENSG00000102452
LAMA1 ENSG00000101680.9 0.10788 0.066033 ENSG00000101680
LIPG ENSG00000101670.7 0.114976 0.067618 ENSG00000101670
CEP76 ENSG00000101624.6 0.134178 0.069716 ENSG00000101624
RIMS4 ENSG00000101098.8 0.115866 0.067619 ENSG00000101098
DICER1 ENSG00000100697.10 0.126205 0.066258 ENSG00000100697
C22orf31 ENSG00000100249.4 0.134352 0.066425 ENSG00000100249
GGTLC2 ENSG00000100121.8 0.136235 0.070105 ENSG00000100121
MAPK1 ENSG00000100030.10 0.110396 0.062267 ENSG00000100030
CYP26A1 ENSG00000095596.7 0.131564 0.071811 ENSG00000095596
SLC26A3 ENSG00000091138.8 0.237559 0.077926 ENSG00000091138
SLC26A4 ENSG00000091137.7 0.118085 0.072602 ENSG00000091137
NRCAM ENSG00000091129.15 0.182419 0.083757 ENSG00000091129
MAEA ENSG00000090316.11 0.159344 0.065321 ENSG00000090316
CPXM1 ENSG00000088882.7 0.14003 0.073733 ENSG00000088882
DOCK3 ENSG00000088538.12 0.302525 0.088569 ENSG00000088538
SULT2B1 ENSG00000088002.7 0.396946 0.093067 ENSG00000088002
SF3B2 ENSG00000087365.10 0.131205 0.065259 ENSG00000087365
ACHE ENSG00000087085.9 0.142847 0.065079 ENSG00000087085
HSD17B2 ENSG00000086696.5 0.106298 0.08561 ENSG00000086696
MAPRE3 ENSG00000084764.6 0.111854 0.070103 ENSG00000084764
GCKR ENSG00000084734.4 0.145392 0.08351 ENSG00000084734
KCNK2 ENSG00000082482.9 0.146724 0.075402 ENSG00000082482
SCTR ENSG00000080293.5 0.15394 0.06443 ENSG00000080293
DCT ENSG00000080166.11 0.139935 0.070333 ENSG00000080166
PTPN23 ENSG00000076201.10 0.117841 0.07156 ENSG00000076201
SEMA3A ENSG00000075213.5 0.144907 0.075046 ENSG00000075213
MOV10L1 ENSG00000073146.11 0.295997 0.080583 ENSG00000073146
ACTN1 ENSG00000072110.9 0.161369 0.084789 ENSG00000072110
RAD18 ENSG00000070950.5 0.108867 0.069105 ENSG00000070950
ACSL4 ENSG00000068366.14 0.10705 0.064486 ENSG00000068366
ROCK1 ENSG00000067900.5 0.12101 0.085235 ENSG00000067900
NGEF ENSG00000066248.10 0.111769 0.063956 ENSG00000066248
SNAP91 ENSG00000065609.10 0.257591 0.077974 ENSG00000065609
LTK ENSG00000062524.11 0.341496 0.089701 ENSG00000062524
PTPRU ENSG00000060656.15 0.174408 0.074295 ENSG00000060656
CDK14 ENSG00000058091.12 0.103894 0.06605 ENSG00000058091
MCOLN3 ENSG00000055732.8 0.117564 0.065615 ENSG00000055732
SYNE2 ENSG00000054654.11 0.111823 0.078808 ENSG00000054654
PTGER3 ENSG00000050628.16 0.117989 0.060242 ENSG00000050628
ZNF800 ENSG00000048405.5 0.167956 0.074133 ENSG00000048405
WWC3 ENSG00000047644.13 0.123796 0.078035 ENSG00000047644
CLEC16A ENSG00000038532.10 0.119058 0.071844 ENSG00000038532
ABCF2 ENSG00000033050.3 0.120562 0.078559 ENSG00000033050
BTBD7 ENSG00000011114.10 0.104165 0.073605 ENSG00000011114
PROM1 ENSG00000007062.7 0.234744 0.086336 ENSG00000007062
UPP2 ENSG00000007001.8 0.108624 0.078835 ENSG00000007001
MYH13 ENSG00000006788.7 0.118423 0.087332 ENSG00000006788
DBF4 ENSG00000006634.3 0.117656 0.062982 ENSG00000006634
OSBPL7 ENSG00000006025.7 0.215951 0.079405 ENSG00000006025
LAMP2 ENSG00000005893.11 0.108993 0.083602 ENSG00000005893
CD38 ENSG00000004468.7 0.184301 0.077093 ENSG00000004468
SLC7A2 ENSG00000003989.12 0.110695 0.064815 ENSG00000003989
