AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
DUOX1 ENSG00000137857.13 0.145857 0.070819 ENSG00000137857
NTN5 ENSG00000142233.7 0.251648 0.08692 ENSG00000142233
NUCKS1 ENSG00000069275.12 0.187177 0.067914 ENSG00000069275
CNTLN ENSG00000044459.10 0.200469 0.074814 ENSG00000044459
PIP4K2B ENSG00000141720.7 0.177708 0.081917 ENSG00000141720
SMU1 ENSG00000122692.7 0.239745 0.075054 ENSG00000122692
MGST1 ENSG00000008394.8 0.149782 0.059341 ENSG00000008394
SPAG8 ENSG00000137098.9 0.192391 0.071263 ENSG00000137098
ATP7B ENSG00000123191.9 0.400594 0.083315 ENSG00000123191
MS4A7 ENSG00000166927.8 0.136152 0.060582 ENSG00000166927
ZNF580 ENSG00000213015.4 0.358175 0.084222 ENSG00000213015
GRB14 ENSG00000115290.5 0.319594 0.092335 ENSG00000115290
TATDN3 ENSG00000203705.6 0.250148 0.075864 ENSG00000203705
SCAPER ENSG00000140386.8 0.333776 0.079031 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.173455 0.071342 ENSG00000146223
DNASE1L3 ENSG00000163687.9 0.235512 0.076896 ENSG00000163687
IL18R1 ENSG00000115604.6 0.139357 0.063527 ENSG00000115604
AMT ENSG00000145020.10 0.207704 0.073835 ENSG00000145020
ARPP19 ENSG00000128989.6 0.504837 0.074052 ENSG00000128989
ZC3H8 ENSG00000144161.7 0.154972 0.066297 ENSG00000144161
CNIH4 ENSG00000143771.7 0.35433 0.080269 ENSG00000143771
CD59 ENSG00000085063.10 0.248753 0.078542 ENSG00000085063
PDCD1LG2 ENSG00000197646.6 0.237528 0.083291 ENSG00000197646
MYO9A ENSG00000066933.11 0.158039 0.064615 ENSG00000066933
HYAL3 ENSG00000186792.11 0.165396 0.077688 ENSG00000186792
OTUB1 ENSG00000167770.7 0.161293 0.076984 ENSG00000167770
SATB1 ENSG00000182568.12 0.183913 0.073776 ENSG00000182568
PARP4 ENSG00000102699.5 0.210895 0.085676 ENSG00000102699
DYNC1I2 ENSG00000077380.11 0.199043 0.071292 ENSG00000077380
BRPF1 ENSG00000156983.11 0.179791 0.079734 ENSG00000156983
TTK ENSG00000112742.5 0.131553 0.0642 ENSG00000112742
FIS1 ENSG00000214253.4 0.453563 0.07622 ENSG00000214253
FMO2 ENSG00000094963.9 0.190237 0.079714 ENSG00000094963
ORMDL1 ENSG00000128699.9 0.282547 0.076719 ENSG00000128699
SCGN ENSG00000079689.9 0.156585 0.076139 ENSG00000079689
ST3GAL6 ENSG00000064225.8 0.15454 0.072303 ENSG00000064225
IFIT5 ENSG00000152778.7 0.231933 0.081747 ENSG00000152778
MROH6 ENSG00000204839.4 0.327299 0.086383 ENSG00000204839
CA12 ENSG00000074410.9 0.165508 0.075995 ENSG00000074410
GIGYF1 ENSG00000146830.9 0.243478 0.07715 ENSG00000146830
CRYBB2 ENSG00000244752.2 0.192734 0.078016 ENSG00000244752
PLA1A ENSG00000144837.4 0.175946 0.072188 ENSG00000144837
KIAA1244 ENSG00000112379.8 0.147108 0.071433 ENSG00000112379
SNX32 ENSG00000172803.13 0.381567 0.079739 ENSG00000172803
PEX7 ENSG00000112357.8 0.154689 0.067035 ENSG00000112357
USP3 ENSG00000140455.12 0.153924 0.074571 ENSG00000140455
PRELID1 ENSG00000169230.5 0.131846 0.064597 ENSG00000169230
UFSP1 ENSG00000176125.3 0.176077 0.073369 ENSG00000176125
CCDC122 ENSG00000151773.8 0.459885 0.075425 ENSG00000151773
RNF32 ENSG00000105982.12 0.15219 0.075841 ENSG00000105982
DAD1 ENSG00000129562.6 0.220679 0.076525 ENSG00000129562
ODF2L ENSG00000122417.11 0.246741 0.071377 ENSG00000122417
OXGR1 ENSG00000165621.4 0.295168 0.072021 ENSG00000165621
MFGE8 ENSG00000140545.10 0.254293 0.088173 ENSG00000140545
KIAA0040 ENSG00000235750.5 0.145338 0.064473 ENSG00000235750
KAT8 ENSG00000103510.15 0.216729 0.070666 ENSG00000103510
NKTR ENSG00000114857.13 0.357121 0.078004 ENSG00000114857
C10orf11 ENSG00000148655.10 0.331117 0.08184 ENSG00000148655
URAD ENSG00000183463.4 0.231853 0.08724 ENSG00000183463
MRPS10 ENSG00000048544.5 0.504765 0.076841 ENSG00000048544
SIGLEC14 ENSG00000254415.3 0.204913 0.083899 ENSG00000254415
DDX18 ENSG00000088205.8 0.185686 0.070671 ENSG00000088205
SLC7A5 ENSG00000103257.4 0.1978 0.081982 ENSG00000103257
SLC39A3 ENSG00000141873.6 0.190833 0.088566 ENSG00000141873
ZNF587 ENSG00000198466.8 0.364312 0.079906 ENSG00000198466
PCDHA7 ENSG00000204963.4 0.106317 0.052201 ENSG00000204963
PPP1R1C ENSG00000150722.6 0.168402 0.071881 ENSG00000150722
ANKRD50 ENSG00000151458.7 0.133629 0.062685 ENSG00000151458
CLEC12A ENSG00000172322.9 0.666153 0.058311 ENSG00000172322
FAM26E ENSG00000178033.5 0.295263 0.079482 ENSG00000178033
ALKBH2 ENSG00000189046.6 0.173709 0.083973 ENSG00000189046
CENPQ ENSG00000031691.6 0.483214 0.073697 ENSG00000031691
LNP1 ENSG00000206535.3 0.133003 0.058188 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.149487 0.065018 ENSG00000103269
PRR12 ENSG00000126464.9 0.255553 0.085912 ENSG00000126464
MAP2K5 ENSG00000137764.15 0.278083 0.080821 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.191429 0.071868 ENSG00000040199
ZNF343 ENSG00000088876.7 0.17697 0.086434 ENSG00000088876
PGGT1B ENSG00000164219.5 0.252229 0.081083 ENSG00000164219
GABRB2 ENSG00000145864.8 0.197179 0.075601 ENSG00000145864
NIPAL4 ENSG00000172548.10 0.456752 0.07311 ENSG00000172548
CCDC17 ENSG00000159588.10 0.172398 0.079591 ENSG00000159588
PKD1L2 ENSG00000269323.1 0.252161 0.09076 ENSG00000269323
KRT222 ENSG00000264058.1 0.117234 0.057461 ENSG00000264058
CTD-2616J11.4 ENSG00000262874.1 0.187554 0.079304 ENSG00000262874
RP11-676J12.7 ENSG00000262003.1 0.195373 0.088424 ENSG00000262003
ITGB3 ENSG00000259207.3 0.160342 0.064668 ENSG00000259207
ZNF578 ENSG00000258405.5 0.173341 0.079314 ENSG00000258405
PRODH2 ENSG00000250799.5 0.258332 0.091163 ENSG00000250799
INSL3 ENSG00000248099.3 0.199789 0.084622 ENSG00000248099
APOBEC3D ENSG00000243811.2 0.237459 0.079983 ENSG00000243811
C19orf24 ENSG00000228300.9 0.243575 0.0932 ENSG00000228300
SCAMP4 ENSG00000227500.5 0.201747 0.087099 ENSG00000227500
ZNF717 ENSG00000227124.4 0.242951 0.077607 ENSG00000227124
C19orf38 ENSG00000214212.4 0.131344 0.063456 ENSG00000214212
REPIN1 ENSG00000214022.7 0.192836 0.074481 ENSG00000214022
TMEM110 ENSG00000213533.7 0.198477 0.072755 ENSG00000213533
GBP7 ENSG00000213512.1 0.542254 0.071998 ENSG00000213512
TCL1B ENSG00000213231.8 0.197651 0.087738 ENSG00000213231
C1QTNF9B ENSG00000205863.5 0.189327 0.080067 ENSG00000205863
LDLRAD1 ENSG00000203985.6 0.306455 0.088003 ENSG00000203985
EFCAB2 ENSG00000203666.8 0.222692 0.075791 ENSG00000203666
PJA2 ENSG00000198961.5 0.222153 0.087902 ENSG00000198961
TBKBP1 ENSG00000198933.5 0.123213 0.058236 ENSG00000198933
SHISA4 ENSG00000198892.6 0.165486 0.073988 ENSG00000198892
PRMT6 ENSG00000198890.6 0.234113 0.075322 ENSG00000198890
PNP ENSG00000198805.7 0.22986 0.089102 ENSG00000198805
ZNF808 ENSG00000198482.6 0.209857 0.086606 ENSG00000198482
SVIP ENSG00000198168.4 0.2449 0.08017 ENSG00000198168
RP11-347C12.1 ENSG00000198064.9 0.217557 0.071912 ENSG00000198064
ZNF667 ENSG00000198046.7 0.19456 0.076677 ENSG00000198046
ZNF677 ENSG00000197928.6 0.289959 0.088549 ENSG00000197928
ZNF517 ENSG00000197363.5 0.123595 0.061209 ENSG00000197363
ZNF786 ENSG00000197362.9 0.143077 0.067513 ENSG00000197362
SVIL ENSG00000197321.10 0.16295 0.078085 ENSG00000197321
DDI2 ENSG00000197312.7 0.150177 0.070477 ENSG00000197312
SND1 ENSG00000197157.6 0.169533 0.067665 ENSG00000197157
ANXA4 ENSG00000196975.10 0.167091 0.077814 ENSG00000196975
FUT11 ENSG00000196968.5 0.161319 0.066879 ENSG00000196968
ZNF33B ENSG00000196693.10 0.328224 0.07915 ENSG00000196693
C20orf96 ENSG00000196476.7 0.264616 0.086877 ENSG00000196476
RFX8 ENSG00000196460.8 0.271164 0.082277 ENSG00000196460
TMEM194B ENSG00000189362.7 0.325071 0.076795 ENSG00000189362
ZNF600 ENSG00000189190.7 0.274439 0.090152 ENSG00000189190
FAM47E ENSG00000189157.9 0.361117 0.082339 ENSG00000189157
SKOR1 ENSG00000188779.6 0.106479 0.048857 ENSG00000188779
C22orf34 ENSG00000188511.8 0.396957 0.085031 ENSG00000188511
AGAP4 ENSG00000188234.9 0.338038 0.083287 ENSG00000188234
OR7D2 ENSG00000188000.2 0.26164 0.095426 ENSG00000188000
ADH1A ENSG00000187758.3 0.486093 0.073792 ENSG00000187758
SPRY4 ENSG00000187678.8 0.174297 0.08017 ENSG00000187678
HAPLN4 ENSG00000187664.8 0.138426 0.054342 ENSG00000187664
KRTAP12-1 ENSG00000187175.5 0.149601 0.062408 ENSG00000187175
TMEM216 ENSG00000187049.5 0.248877 0.078972 ENSG00000187049
LILRB4 ENSG00000186818.8 0.238586 0.098481 ENSG00000186818
LYRM7 ENSG00000186687.11 0.263087 0.09708 ENSG00000186687
CYP4X1 ENSG00000186377.6 0.156611 0.063201 ENSG00000186377
POLR1D ENSG00000186184.11 0.26038 0.09046 ENSG00000186184
CYP4Z1 ENSG00000186160.4 0.171064 0.065469 ENSG00000186160
WWOX ENSG00000186153.12 0.223569 0.09089 ENSG00000186153
LSAMP ENSG00000185565.6 0.211014 0.076599 ENSG00000185565
RAB11B ENSG00000185236.7 0.161434 0.078095 ENSG00000185236
NDUFA6 ENSG00000184983.5 0.487469 0.086316 ENSG00000184983
PIGW ENSG00000184886.3 0.159228 0.076555 ENSG00000184886
BPIFC ENSG00000184459.4 0.165241 0.075646 ENSG00000184459
KCTD8 ENSG00000183783.6 0.164597 0.069564 ENSG00000183783
LRIT3 ENSG00000183423.7 0.186449 0.072883 ENSG00000183423
FBXL6 ENSG00000182325.6 0.253931 0.085959 ENSG00000182325
PTCHD3 ENSG00000182077.6 0.2897 0.072559 ENSG00000182077
AMIGO1 ENSG00000181754.6 0.474659 0.074565 ENSG00000181754
ATOH7 ENSG00000179774.7 0.14864 0.068311 ENSG00000179774
RPRML ENSG00000179673.3 0.409433 0.084985 ENSG00000179673
SEPW1 ENSG00000178980.10 0.479815 0.075163 ENSG00000178980
WDR6 ENSG00000178252.12 0.359537 0.084267 ENSG00000178252
CENPBD1 ENSG00000177946.4 0.385979 0.093934 ENSG00000177946
RIMS2 ENSG00000176406.16 0.217646 0.069464 ENSG00000176406
ZDHHC21 ENSG00000175893.6 0.303379 0.093463 ENSG00000175893
SCUBE2 ENSG00000175356.8 0.377291 0.083499 ENSG00000175356
SRP72 ENSG00000174780.11 0.297622 0.083022 ENSG00000174780
C4orf32 ENSG00000174749.4 0.176032 0.066768 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.257445 0.074071 ENSG00000174606
ZNF497 ENSG00000174586.6 0.155927 0.076342 ENSG00000174586
SNAPC5 ENSG00000174446.8 0.314253 0.082597 ENSG00000174446
KIAA1919 ENSG00000173214.5 0.150003 0.061832 ENSG00000173214
DCAKD ENSG00000172992.7 0.114776 0.054684 ENSG00000172992
ADH6 ENSG00000172955.13 0.169479 0.073138 ENSG00000172955
CBWD1 ENSG00000172785.14 0.399471 0.079277 ENSG00000172785
CXCR6 ENSG00000172215.5 0.161179 0.066814 ENSG00000172215
NME6 ENSG00000172113.4 0.137816 0.067295 ENSG00000172113
RNASEH1 ENSG00000171865.5 0.158154 0.078718 ENSG00000171865
METTL18 ENSG00000171806.7 0.229823 0.06669 ENSG00000171806
ZNF584 ENSG00000171574.13 0.344136 0.074603 ENSG00000171574
COL24A1 ENSG00000171502.10 0.272108 0.076853 ENSG00000171502
ZNF561 ENSG00000171469.6 0.188084 0.072466 ENSG00000171469
CRTAP ENSG00000170275.10 0.151158 0.075032 ENSG00000170275
RNF150 ENSG00000170153.5 0.239071 0.083488 ENSG00000170153
CHRNA5 ENSG00000169684.9 0.398144 0.071287 ENSG00000169684
SH3TC2 ENSG00000169247.7 0.142957 0.064805 ENSG00000169247
RP11-231C14.4 ENSG00000169203.12 0.148338 0.062757 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.22966 0.076157 ENSG00000169087
UPF3A ENSG00000169062.10 0.4264 0.07778 ENSG00000169062
COA6 ENSG00000168275.10 0.43165 0.088038 ENSG00000168275
OR1F1 ENSG00000168124.2 0.183799 0.088572 ENSG00000168124
TTC21A ENSG00000168026.12 0.132869 0.066058 ENSG00000168026
TMC4 ENSG00000167608.7 0.387711 0.08488 ENSG00000167608
ZNF528 ENSG00000167555.9 0.209211 0.095373 ENSG00000167555
SPATA33 ENSG00000167523.9 0.202056 0.076442 ENSG00000167523
NYAP1 ENSG00000166924.4 0.183369 0.073694 ENSG00000166924
SAAL1 ENSG00000166788.5 0.259132 0.082628 ENSG00000166788
ZSCAN21 ENSG00000166529.10 0.151217 0.070326 ENSG00000166529
PRTG ENSG00000166450.8 0.370523 0.079418 ENSG00000166450
STXBP4 ENSG00000166263.9 0.247796 0.073258 ENSG00000166263
FAM227B ENSG00000166262.11 0.154635 0.069541 ENSG00000166262
COX11 ENSG00000166260.6 0.134886 0.061035 ENSG00000166260
TBATA ENSG00000166220.8 0.221814 0.085223 ENSG00000166220
C1QL3 ENSG00000165985.8 0.686219 0.063606 ENSG00000165985
MARCH8 ENSG00000165406.11 0.162045 0.062503 ENSG00000165406
UBAP1 ENSG00000165006.9 0.144298 0.065831 ENSG00000165006
DCAF13 ENSG00000164934.9 0.159085 0.071489 ENSG00000164934
YWHAZ ENSG00000164924.13 0.207149 0.079726 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.166805 0.077106 ENSG00000164904
SLU7 ENSG00000164609.5 0.16408 0.072669 ENSG00000164609
GALNT10 ENSG00000164574.11 0.148526 0.069284 ENSG00000164574
FAM170A ENSG00000164334.11 0.153677 0.06492 ENSG00000164334
ERAP1 ENSG00000164307.8 0.32333 0.080521 ENSG00000164307
RHOBTB3 ENSG00000164292.8 0.196176 0.081636 ENSG00000164292
CADPS ENSG00000163618.13 0.148102 0.073015 ENSG00000163618
NOSTRIN ENSG00000163072.10 0.239122 0.077906 ENSG00000163072
NTNG1 ENSG00000162631.14 0.242405 0.083017 ENSG00000162631
ZSWIM5 ENSG00000162415.6 0.142122 0.067318 ENSG00000162415
FAM207A ENSG00000160256.8 0.219415 0.081206 ENSG00000160256
ICOSLG ENSG00000160223.12 0.187468 0.0869 ENSG00000160223
MRPL10 ENSG00000159111.8 0.1214 0.060563 ENSG00000159111
B4GALT3 ENSG00000158850.10 0.234486 0.08743 ENSG00000158850
GATAD1 ENSG00000157259.6 0.203834 0.074387 ENSG00000157259
HEATR3 ENSG00000155393.8 0.268885 0.07137 ENSG00000155393
PRKCA ENSG00000154229.7 0.228469 0.08285 ENSG00000154229
MERTK ENSG00000153208.12 0.315016 0.097215 ENSG00000153208
GGPS1 ENSG00000152904.7 0.14948 0.069799 ENSG00000152904
GXYLT1 ENSG00000151233.6 0.133676 0.063009 ENSG00000151233
RSU1 ENSG00000148484.13 0.276786 0.087119 ENSG00000148484
SLC39A4 ENSG00000147804.5 0.182539 0.079834 ENSG00000147804
FAM135B ENSG00000147724.7 0.217678 0.082636 ENSG00000147724
NOM1 ENSG00000146909.3 0.214423 0.072321 ENSG00000146909
TBC1D32 ENSG00000146350.9 0.159408 0.071126 ENSG00000146350
RASGEF1C ENSG00000146090.11 0.156507 0.073486 ENSG00000146090
CISD2 ENSG00000145354.5 0.131816 0.065346 ENSG00000145354
ATP10D ENSG00000145246.9 0.179529 0.071892 ENSG00000145246
PHOSPHO2 ENSG00000144362.7 0.257512 0.074188 ENSG00000144362
LYG1 ENSG00000144214.5 0.162937 0.066054 ENSG00000144214
NAT8 ENSG00000144035.3 0.113658 0.054756 ENSG00000144035
PPOX ENSG00000143224.12 0.165781 0.079055 ENSG00000143224
IFNAR1 ENSG00000142166.8 0.234896 0.076597 ENSG00000142166
ATHL1 ENSG00000142102.11 0.673375 0.063163 ENSG00000142102
DYM ENSG00000141627.9 0.186071 0.088019 ENSG00000141627
SCRN2 ENSG00000141295.9 0.299765 0.087363 ENSG00000141295
CIRH1A ENSG00000141076.13 0.141569 0.067173 ENSG00000141076
ZNF287 ENSG00000141040.10 0.178807 0.080724 ENSG00000141040
ULK3 ENSG00000140474.8 0.188477 0.073163 ENSG00000140474
HMG20A ENSG00000140382.10 0.145099 0.060842 ENSG00000140382
MTMR6 ENSG00000139505.10 0.36333 0.084355 ENSG00000139505
BMP2K ENSG00000138756.13 0.125887 0.061525 ENSG00000138756
NAAA ENSG00000138744.10 0.565076 0.067902 ENSG00000138744
BMPR1B ENSG00000138696.6 0.184848 0.087694 ENSG00000138696
C4orf21 ENSG00000138658.11 0.259592 0.078174 ENSG00000138658
STAT4 ENSG00000138378.13 0.282651 0.081284 ENSG00000138378
CYP2C9 ENSG00000138109.9 0.20168 0.074066 ENSG00000138109
ACTR2 ENSG00000138071.9 0.173846 0.074523 ENSG00000138071
RTCA ENSG00000137996.8 0.278732 0.073365 ENSG00000137996
CALCOCO2 ENSG00000136436.10 0.163766 0.07706 ENSG00000136436
PHF11 ENSG00000136147.12 0.182725 0.075301 ENSG00000136147
AGT ENSG00000135744.7 0.384011 0.085279 ENSG00000135744
MTO1 ENSG00000135297.11 0.136025 0.066742 ENSG00000135297
ADAM19 ENSG00000135074.11 0.184769 0.067423 ENSG00000135074
CARS2 ENSG00000134905.12 0.391341 0.086795 ENSG00000134905
PPHLN1 ENSG00000134283.13 0.145488 0.06316 ENSG00000134283
SPINK5 ENSG00000133710.11 0.285046 0.076107 ENSG00000133710
WASF3 ENSG00000132970.8 0.233666 0.078228 ENSG00000132970
EXOC4 ENSG00000131558.10 0.18839 0.074195 ENSG00000131558
ULBP2 ENSG00000131015.4 0.228056 0.084044 ENSG00000131015
PKDREJ ENSG00000130943.5 0.201008 0.077926 ENSG00000130943
PGPEP1 ENSG00000130517.8 0.315478 0.083158 ENSG00000130517
MRPL34 ENSG00000130312.2 0.240119 0.076081 ENSG00000130312
DPP6 ENSG00000130226.12 0.253293 0.083034 ENSG00000130226
PARP2 ENSG00000129484.9 0.249117 0.0901 ENSG00000129484
WDFY4 ENSG00000128815.13 0.159674 0.06911 ENSG00000128815
HOXD1 ENSG00000128645.11 0.186759 0.079355 ENSG00000128645
OPN1SW ENSG00000128617.2 0.229489 0.073618 ENSG00000128617
STYXL1 ENSG00000127952.12 0.359951 0.084737 ENSG00000127952
PTPN12 ENSG00000127947.11 0.157616 0.069673 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.134697 0.058441 ENSG00000127364
TRAP1 ENSG00000126602.6 0.64404 0.066076 ENSG00000126602
PSMF1 ENSG00000125818.12 0.515705 0.081532 ENSG00000125818
POLR1B ENSG00000125630.11 0.429618 0.083949 ENSG00000125630
PAX8 ENSG00000125618.12 0.530543 0.072187 ENSG00000125618
COL21A1 ENSG00000124749.12 0.285653 0.07691 ENSG00000124749
GIPC1 ENSG00000123159.11 0.142976 0.07105 ENSG00000123159
CCDC18 ENSG00000122483.13 0.124369 0.061897 ENSG00000122483
RWDD3 ENSG00000122481.12 0.156461 0.066296 ENSG00000122481
NAA60 ENSG00000122390.13 0.205566 0.077865 ENSG00000122390
LHX4 ENSG00000121454.4 0.115173 0.056822 ENSG00000121454
CLU ENSG00000120885.15 0.192953 0.077284 ENSG00000120885
CRHR1 ENSG00000120088.10 0.367957 0.076985 ENSG00000120088
KANSL1 ENSG00000120071.8 0.23439 0.08038 ENSG00000120071
C2orf40 ENSG00000119147.5 0.282724 0.089205 ENSG00000119147
ATP10B ENSG00000118322.8 0.14565 0.070202 ENSG00000118322
KLHL12 ENSG00000117153.11 0.157469 0.073392 ENSG00000117153
TANC1 ENSG00000115183.9 0.151429 0.07244 ENSG00000115183
STEAP3 ENSG00000115107.15 0.276629 0.07939 ENSG00000115107
EEF1B2 ENSG00000114942.9 0.164668 0.081002 ENSG00000114942
RNF8 ENSG00000112130.12 0.181128 0.083912 ENSG00000112130
ENDOU ENSG00000111405.4 0.169396 0.074548 ENSG00000111405
PTPN5 ENSG00000110786.13 0.163477 0.079136 ENSG00000110786
GNRHR ENSG00000109163.6 0.155635 0.073768 ENSG00000109163
SGCA ENSG00000108823.11 0.327802 0.088463 ENSG00000108823
RAB5C ENSG00000108774.10 0.176194 0.069941 ENSG00000108774
DHX58 ENSG00000108771.8 0.386755 0.085285 ENSG00000108771
PBLD ENSG00000108187.10 0.178894 0.07256 ENSG00000108187
PLGRKT ENSG00000107020.5 0.381621 0.088226 ENSG00000107020
ZNF175 ENSG00000105497.3 0.170988 0.079782 ENSG00000105497
TYK2 ENSG00000105397.9 0.1846 0.080468 ENSG00000105397
MAN2B1 ENSG00000104774.8 0.222989 0.079065 ENSG00000104774
KLHDC4 ENSG00000104731.9 0.243724 0.088475 ENSG00000104731
RPAP1 ENSG00000103932.7 0.225262 0.074126 ENSG00000103932
DNAJC3 ENSG00000102580.10 0.140795 0.061368 ENSG00000102580
HTR2A ENSG00000102468.6 0.204388 0.077221 ENSG00000102468
NDUFAF5 ENSG00000101247.13 0.295248 0.077997 ENSG00000101247
TPD52L2 ENSG00000101150.13 0.169197 0.08376 ENSG00000101150
SOS2 ENSG00000100485.7 0.145193 0.06542 ENSG00000100485
MTMR3 ENSG00000100330.11 0.203678 0.07051 ENSG00000100330
ARSA ENSG00000100299.12 0.235373 0.086896 ENSG00000100299
THOC5 ENSG00000100296.9 0.598656 0.064056 ENSG00000100296
FBXO7 ENSG00000100225.13 0.194337 0.073808 ENSG00000100225
CBY1 ENSG00000100211.6 0.204555 0.070999 ENSG00000100211
PICK1 ENSG00000100151.11 0.206106 0.079804 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.281151 0.074081 ENSG00000099956
MARCH2 ENSG00000099785.6 0.372747 0.078281 ENSG00000099785
OCEL1 ENSG00000099330.4 0.372886 0.086979 ENSG00000099330
ANKRD24 ENSG00000089847.8 0.203628 0.081465 ENSG00000089847
ACHE ENSG00000087085.9 0.259698 0.083281 ENSG00000087085
ITPKC ENSG00000086544.2 0.194556 0.085015 ENSG00000086544
GSK3B ENSG00000082701.10 0.179331 0.070226 ENSG00000082701
RIF1 ENSG00000080345.12 0.258644 0.072929 ENSG00000080345
SCTR ENSG00000080293.5 0.172925 0.0737 ENSG00000080293
DCT ENSG00000080166.11 0.148382 0.073973 ENSG00000080166
RABL2B ENSG00000079974.13 0.174363 0.078764 ENSG00000079974
SAR1A ENSG00000079332.9 0.259102 0.083699 ENSG00000079332
FKBP7 ENSG00000079150.13 0.173224 0.068794 ENSG00000079150
POLD3 ENSG00000077514.4 0.164115 0.075126 ENSG00000077514
SRI ENSG00000075142.9 0.187031 0.073491 ENSG00000075142
ADAM11 ENSG00000073670.9 0.23043 0.075682 ENSG00000073670
MOV10L1 ENSG00000073146.11 0.180433 0.072118 ENSG00000073146
ASNS ENSG00000070669.12 0.199896 0.072811 ENSG00000070669
FRMPD1 ENSG00000070601.5 0.221998 0.080324 ENSG00000070601
GNB5 ENSG00000069966.14 0.275426 0.085997 ENSG00000069966
RRP15 ENSG00000067533.5 0.306294 0.088148 ENSG00000067533
TM7SF3 ENSG00000064115.6 0.162814 0.073675 ENSG00000064115
EIF4B ENSG00000063046.13 0.199221 0.08229 ENSG00000063046
SEC61A1 ENSG00000058262.5 0.154021 0.074239 ENSG00000058262
GDI2 ENSG00000057608.11 0.224064 0.087683 ENSG00000057608
MSH4 ENSG00000057468.6 0.188881 0.067257 ENSG00000057468
DCBLD2 ENSG00000057019.11 0.205944 0.074189 ENSG00000057019
SPDL1 ENSG00000040275.12 0.305899 0.085216 ENSG00000040275
STAP1 ENSG00000035720.3 0.130546 0.062937 ENSG00000035720
PIAS1 ENSG00000033800.9 0.179565 0.076344 ENSG00000033800
NLRP2 ENSG00000022556.11 0.300397 0.088661 ENSG00000022556
NUB1 ENSG00000013374.11 0.175932 0.074941 ENSG00000013374
LARS2 ENSG00000011376.5 0.152776 0.060796 ENSG00000011376
PDK2 ENSG00000005882.7 0.181918 0.080496 ENSG00000005882
RBM6 ENSG00000004534.10 0.325863 0.083903 ENSG00000004534
