AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
TXNRD1 ENSG00000198431.11 0.035293 0.037123 ENSG00000198431
CD163 ENSG00000177575.8 0.035284 0.036341 ENSG00000177575
EPB41 ENSG00000159023.14 0.035284 0.041143 ENSG00000159023
APH1B ENSG00000138613.9 0.035282 0.039094 ENSG00000138613
C1orf159 ENSG00000131591.13 0.035262 0.035752 ENSG00000131591
SYBU ENSG00000147642.12 0.03526 0.039898 ENSG00000147642
OXCT2 ENSG00000198754.5 0.035234 0.04855 ENSG00000198754
ZNF48 ENSG00000180035.6 0.035231 0.035414 ENSG00000180035
DMRT1 ENSG00000137090.7 0.035231 0.050939 ENSG00000137090
SH3BGRL3 ENSG00000142669.9 0.035219 0.032852 ENSG00000142669
BMPER ENSG00000164619.4 0.035217 0.036733 ENSG00000164619
CPOX ENSG00000080819.2 0.035212 0.031178 ENSG00000080819
KDSR ENSG00000119537.11 0.035199 0.033162 ENSG00000119537
PLBD1 ENSG00000121316.6 0.035165 0.045922 ENSG00000121316
ADSS ENSG00000035687.9 0.035159 0.046228 ENSG00000035687
CORO1B ENSG00000172725.9 0.035157 0.042602 ENSG00000172725
HIST1H4C ENSG00000197061.3 0.035148 0.036746 ENSG00000197061
TRPC4AP ENSG00000100991.6 0.035143 0.038359 ENSG00000100991
ERG ENSG00000157554.14 0.035142 0.046893 ENSG00000157554
RDH5 ENSG00000135437.5 0.035141 0.031749 ENSG00000135437
ASH1L ENSG00000116539.6 0.035141 0.032278 ENSG00000116539
DHX38 ENSG00000140829.7 0.03512 0.040529 ENSG00000140829
ANAPC2 ENSG00000176248.7 0.035118 0.039201 ENSG00000176248
PCSK1 ENSG00000175426.6 0.035106 0.036549 ENSG00000175426
LIG1 ENSG00000105486.9 0.035103 0.034406 ENSG00000105486
CCDC40 ENSG00000141519.10 0.035097 0.041465 ENSG00000141519
USH1C ENSG00000006611.11 0.035097 0.045649 ENSG00000006611
KLKB1 ENSG00000164344.11 0.03509 0.04489 ENSG00000164344
KIAA1109 ENSG00000138688.11 0.035066 0.035161 ENSG00000138688
CNGA4 ENSG00000132259.8 0.035062 0.043487 ENSG00000132259
ESAM ENSG00000149564.7 0.035054 0.039657 ENSG00000149564
SLC22A18AS ENSG00000254827.1 0.03505 0.032708 ENSG00000254827
APLF ENSG00000169621.5 0.035049 0.036193 ENSG00000169621
SMCO2 ENSG00000165935.5 0.035046 0.036678 ENSG00000165935
PDE3A ENSG00000172572.6 0.035032 0.041784 ENSG00000172572
C6orf70 ENSG00000130023.11 0.035027 0.039799 ENSG00000130023
PPA1 ENSG00000180817.6 0.035026 0.041165 ENSG00000180817
ANGPTL6 ENSG00000130812.6 0.035013 0.039376 ENSG00000130812
LAMA5 ENSG00000130702.9 0.035012 0.036079 ENSG00000130702
ATP1B2 ENSG00000129244.4 0.034998 0.031155 ENSG00000129244
FKBP2 ENSG00000173486.8 0.034995 0.03184 ENSG00000173486
SMC6 ENSG00000163029.11 0.034989 0.046259 ENSG00000163029
ANKRD13C ENSG00000118454.8 0.034968 0.041199 ENSG00000118454
MRPS23 ENSG00000181610.8 0.034965 0.037009 ENSG00000181610
ACOT8 ENSG00000101473.12 0.034955 0.049979 ENSG00000101473
CUL2 ENSG00000108094.10 0.034945 0.031486 ENSG00000108094
ODF3L1 ENSG00000182950.2 0.034937 0.037274 ENSG00000182950
TAB1 ENSG00000100324.9 0.034924 0.034227 ENSG00000100324
SERPIND1 ENSG00000099937.6 0.034916 0.039016 ENSG00000099937
DRD4 ENSG00000069696.6 0.034914 0.033691 ENSG00000069696
NHLH1 ENSG00000171786.5 0.034888 0.045588 ENSG00000171786
CEBPG ENSG00000153879.3 0.034887 0.036076 ENSG00000153879
PIGZ ENSG00000119227.3 0.034871 0.033781 ENSG00000119227
S100B ENSG00000160307.5 0.034864 0.035031 ENSG00000160307
ALG2 ENSG00000119523.8 0.034859 0.036413 ENSG00000119523
PPP1R3F ENSG00000049769.8 0.034848 0.043282 ENSG00000049769
TGM4 ENSG00000163810.7 0.034825 0.03954 ENSG00000163810
CNOT7 ENSG00000198791.7 0.034802 0.041418 ENSG00000198791
FAM133B ENSG00000234545.3 0.034777 0.046111 ENSG00000234545
LCE1D ENSG00000172155.7 0.034768 0.04694 ENSG00000172155
FLT3 ENSG00000122025.10 0.034748 0.051409 ENSG00000122025
FFAR4 ENSG00000186188.6 0.034743 0.033144 ENSG00000186188
NTM ENSG00000182667.10 0.034742 0.041277 ENSG00000182667
MTG1 ENSG00000148824.14 0.034742 0.047351 ENSG00000148824
CDKN1B ENSG00000111276.6 0.034733 0.035752 ENSG00000111276
RGS12 ENSG00000159788.14 0.034727 0.050162 ENSG00000159788
CACNA1H ENSG00000196557.6 0.03471 0.04462 ENSG00000196557
CWC22 ENSG00000163510.9 0.034698 0.040479 ENSG00000163510
DNAJC16 ENSG00000116138.8 0.034689 0.041888 ENSG00000116138
VIMP ENSG00000131871.10 0.034688 0.033452 ENSG00000131871
MS4A12 ENSG00000071203.5 0.034674 0.035057 ENSG00000071203
VPS33B ENSG00000184056.10 0.034651 0.031727 ENSG00000184056
PAGR1 ENSG00000185928.6 0.034642 0.037159 ENSG00000185928
DPYSL2 ENSG00000092964.12 0.034633 0.039489 ENSG00000092964
C17orf74 ENSG00000184560.3 0.034628 0.047873 ENSG00000184560
CD244 ENSG00000122223.8 0.034626 0.040932 ENSG00000122223
RPL8 ENSG00000161016.11 0.03461 0.034375 ENSG00000161016
CBX1 ENSG00000108468.10 0.034609 0.035767 ENSG00000108468
ADAM22 ENSG00000008277.10 0.0346 0.037695 ENSG00000008277
PRSS21 ENSG00000007038.6 0.034593 0.037016 ENSG00000007038
CCDC38 ENSG00000165972.8 0.034585 0.047987 ENSG00000165972
TPI1 ENSG00000111669.10 0.034584 0.039804 ENSG00000111669
ARNTL2 ENSG00000029153.10 0.034581 0.039301 ENSG00000029153
CCDC169 ENSG00000242715.3 0.034578 0.041071 ENSG00000242715
SCYL1 ENSG00000142186.11 0.034575 0.03688 ENSG00000142186
KLHL9 ENSG00000198642.5 0.034568 0.040968 ENSG00000198642
TXNDC15 ENSG00000113621.10 0.034556 0.03282 ENSG00000113621
HSPA8 ENSG00000109971.9 0.034554 0.042172 ENSG00000109971
C16orf11 ENSG00000161992.5 0.034549 0.034325 ENSG00000161992
RAB11FIP5 ENSG00000135631.11 0.034543 0.03649 ENSG00000135631
WDR52 ENSG00000206530.4 0.034541 0.040428 ENSG00000206530
ATP6V0D1 ENSG00000159720.7 0.034538 0.026972 ENSG00000159720
TAF3 ENSG00000165632.7 0.034533 0.042915 ENSG00000165632
ANGPTL2 ENSG00000136859.5 0.03453 0.043596 ENSG00000136859
ZWINT ENSG00000122952.12 0.034525 0.031947 ENSG00000122952
GSN ENSG00000148180.12 0.034512 0.054912 ENSG00000148180
TRIP4 ENSG00000103671.5 0.03451 0.039051 ENSG00000103671
DRC1 ENSG00000157856.6 0.034506 0.039914 ENSG00000157856
PMS1 ENSG00000064933.12 0.034498 0.041723 ENSG00000064933
CCL27 ENSG00000213927.3 0.034494 0.035064 ENSG00000213927
MRPS16 ENSG00000182180.9 0.034481 0.039004 ENSG00000182180
ZNF608 ENSG00000168916.11 0.034481 0.05043 ENSG00000168916
GOLGA6L4 ENSG00000184206.7 0.034478 0.03307 ENSG00000184206
GMPPA ENSG00000144591.13 0.034462 0.041288 ENSG00000144591
KYNU ENSG00000115919.10 0.034455 0.042388 ENSG00000115919
TWIST2 ENSG00000233608.2 0.034454 0.035778 ENSG00000233608
IKBIP ENSG00000166130.10 0.03445 0.042747 ENSG00000166130
PIK3R1 ENSG00000145675.10 0.034434 0.03368 ENSG00000145675
CCDC13 ENSG00000244607.1 0.034423 0.035191 ENSG00000244607
NEXN ENSG00000162614.13 0.034419 0.044042 ENSG00000162614
C3 ENSG00000125730.12 0.034418 0.053101 ENSG00000125730
DSCR8 ENSG00000198054.7 0.034404 0.04703 ENSG00000198054
RP5-1021I20.4 ENSG00000258653.2 0.034403 0.03824 ENSG00000258653
CAP1 ENSG00000131236.12 0.034392 0.044932 ENSG00000131236
CRLF1 ENSG00000006016.6 0.034391 0.047133 ENSG00000006016
A4GNT ENSG00000118017.3 0.034381 0.044452 ENSG00000118017
ZNF416 ENSG00000083817.8 0.034375 0.037434 ENSG00000083817
NKPD1 ENSG00000179846.7 0.034369 0.067135 ENSG00000179846
GYG1 ENSG00000163754.13 0.034333 0.035395 ENSG00000163754
MRAP2 ENSG00000135324.5 0.034322 0.033917 ENSG00000135324
HSPH1 ENSG00000120694.15 0.034312 0.043411 ENSG00000120694
TLR10 ENSG00000174123.6 0.034296 0.050135 ENSG00000174123
EPB41L4A ENSG00000129595.8 0.034293 0.042212 ENSG00000129595
LYPLA2 ENSG00000011009.6 0.034288 0.031133 ENSG00000011009
C3orf83 ENSG00000225526.4 0.034287 0.037368 ENSG00000225526
SLC2A2 ENSG00000163581.9 0.034284 0.037416 ENSG00000163581
IFT27 ENSG00000100360.10 0.034283 0.049189 ENSG00000100360
OASL ENSG00000135114.8 0.03428 0.035379 ENSG00000135114
MXD3 ENSG00000213347.6 0.034272 0.039252 ENSG00000213347
PARD3B ENSG00000116117.13 0.034271 0.045907 ENSG00000116117
EIF3A ENSG00000107581.7 0.034268 0.04231 ENSG00000107581
TCTEX1D4 ENSG00000188396.2 0.034256 0.032809 ENSG00000188396
AADAT ENSG00000109576.9 0.034248 0.037337 ENSG00000109576
KIF14 ENSG00000118193.7 0.034224 0.041763 ENSG00000118193
STAU1 ENSG00000124214.15 0.034221 0.037764 ENSG00000124214
STON2 ENSG00000140022.5 0.034211 0.039253 ENSG00000140022
PPID ENSG00000171497.4 0.03421 0.036497 ENSG00000171497
PCDHGA11 ENSG00000253873.1 0.034205 0.04224 ENSG00000253873
XRCC1 ENSG00000073050.7 0.034202 0.040669 ENSG00000073050
SLC30A2 ENSG00000158014.10 0.034174 0.041072 ENSG00000158014
COLEC10 ENSG00000184374.2 0.03417 0.038672 ENSG00000184374
P2RY14 ENSG00000174944.4 0.034165 0.031447 ENSG00000174944
CSRNP1 ENSG00000144655.10 0.034159 0.033094 ENSG00000144655
IQUB ENSG00000164675.6 0.034157 0.03553 ENSG00000164675
GALNTL6 ENSG00000174473.11 0.034155 0.036024 ENSG00000174473
CARD17 ENSG00000255221.2 0.034153 0.042035 ENSG00000255221
KIAA1704 ENSG00000133114.13 0.034152 0.04025 ENSG00000133114
LIMK1 ENSG00000106683.10 0.03415 0.0446 ENSG00000106683
YIPF3 ENSG00000137207.7 0.034146 0.052154 ENSG00000137207
TTC9 ENSG00000133985.2 0.034138 0.048243 ENSG00000133985
PROX1 ENSG00000117707.11 0.034123 0.042028 ENSG00000117707
AMN1 ENSG00000151743.6 0.034112 0.043097 ENSG00000151743
SAA4 ENSG00000148965.4 0.034105 0.041387 ENSG00000148965
CREB5 ENSG00000146592.12 0.034104 0.036826 ENSG00000146592
RGS2 ENSG00000116741.6 0.034094 0.037348 ENSG00000116741
ZMAT5 ENSG00000100319.11 0.034088 0.03303 ENSG00000100319
MKX ENSG00000150051.9 0.03407 0.039028 ENSG00000150051
CLDN8 ENSG00000156284.4 0.034059 0.052833 ENSG00000156284
FAM182B ENSG00000175170.10 0.034039 0.0429 ENSG00000175170
ITGA3 ENSG00000005884.13 0.034026 0.045776 ENSG00000005884
CSTF3 ENSG00000176102.7 0.034021 0.039228 ENSG00000176102
PLA2G10 ENSG00000069764.5 0.034012 0.047902 ENSG00000069764
SLC35B4 ENSG00000205060.6 0.034001 0.042496 ENSG00000205060
FAM163A ENSG00000143340.6 0.033997 0.033721 ENSG00000143340
EIF2D ENSG00000143486.11 0.033992 0.036904 ENSG00000143486
PDLIM2 ENSG00000120913.19 0.033985 0.037621 ENSG00000120913
LPAR1 ENSG00000198121.9 0.033981 0.043079 ENSG00000198121
TSHB ENSG00000134200.2 0.033981 0.040792 ENSG00000134200
COMMD7 ENSG00000149600.6 0.03398 0.048925 ENSG00000149600
PNMT ENSG00000141744.3 0.033978 0.039497 ENSG00000141744
STRN3 ENSG00000196792.7 0.033977 0.034933 ENSG00000196792
STC1 ENSG00000159167.7 0.033976 0.038289 ENSG00000159167
SOX15 ENSG00000129194.3 0.033969 0.035134 ENSG00000129194
TRIM16L ENSG00000108448.16 0.033965 0.04079 ENSG00000108448
C9orf85 ENSG00000155621.10 0.033957 0.038982 ENSG00000155621
GNA13 ENSG00000120063.5 0.033957 0.03564 ENSG00000120063
FLCN ENSG00000154803.8 0.033955 0.038373 ENSG00000154803
ERCC3 ENSG00000163161.8 0.03395 0.040982 ENSG00000163161
ST7-OT4 ENSG00000214188.5 0.033949 0.033431 ENSG00000214188
PGM2L1 ENSG00000165434.6 0.033943 0.038227 ENSG00000165434
DGCR14 ENSG00000100056.7 0.033936 0.030755 ENSG00000100056
FBXO3 ENSG00000110429.9 0.033935 0.034304 ENSG00000110429
NXPE3 ENSG00000144815.9 0.033934 0.038047 ENSG00000144815
DDX47 ENSG00000213782.3 0.033933 0.051424 ENSG00000213782
DET1 ENSG00000140543.9 0.033925 0.044712 ENSG00000140543
GSTA4 ENSG00000170899.6 0.033922 0.04566 ENSG00000170899
LRCH4 ENSG00000077454.11 0.033919 0.038046 ENSG00000077454
RPS24 ENSG00000138326.14 0.033887 0.039256 ENSG00000138326
GJA4 ENSG00000187513.8 0.03388 0.03524 ENSG00000187513
AC004381.6 ENSG00000005189.15 0.033879 0.03836 ENSG00000005189
CXXC1 ENSG00000154832.10 0.033875 0.045223 ENSG00000154832
ZC3H12C ENSG00000149289.6 0.033861 0.03759 ENSG00000149289
IVD ENSG00000128928.4 0.033851 0.04424 ENSG00000128928
KIR3DL1 ENSG00000167633.12 0.033849 0.043727 ENSG00000167633
DOK1 ENSG00000115325.9 0.03384 0.033011 ENSG00000115325
MICAL2 ENSG00000133816.9 0.033835 0.052404 ENSG00000133816
PPM1F ENSG00000100034.9 0.033828 0.031232 ENSG00000100034
ALOX12B ENSG00000179477.5 0.033821 0.038007 ENSG00000179477
RRNAD1 ENSG00000143303.7 0.033815 0.041911 ENSG00000143303
RND3 ENSG00000115963.9 0.033793 0.041195 ENSG00000115963
FSCN2 ENSG00000186765.7 0.033791 0.032256 ENSG00000186765
KIR2DL4 ENSG00000189013.9 0.033777 0.039735 ENSG00000189013
CMTM1 ENSG00000089505.13 0.03377 0.037294 ENSG00000089505
UBA2 ENSG00000126261.8 0.033758 0.041819 ENSG00000126261
TJP1 ENSG00000104067.12 0.033753 0.040829 ENSG00000104067
ZNF613 ENSG00000176024.12 0.033746 0.037871 ENSG00000176024
MAP3K3 ENSG00000198909.3 0.033742 0.034118 ENSG00000198909
ZNF385C ENSG00000187595.10 0.033741 0.036599 ENSG00000187595
COMMD4 ENSG00000140365.11 0.033738 0.03246 ENSG00000140365
HOMER2 ENSG00000103942.8 0.033725 0.037628 ENSG00000103942
GPSM1 ENSG00000160360.7 0.033697 0.037936 ENSG00000160360
NBPF11 ENSG00000152042.13 0.033686 0.039511 ENSG00000152042
DCST1 ENSG00000163357.6 0.033685 0.036413 ENSG00000163357
GABPB1 ENSG00000104064.12 0.033683 0.034773 ENSG00000104064
WNK1 ENSG00000060237.12 0.033682 0.03653 ENSG00000060237
PFKFB2 ENSG00000123836.10 0.033673 0.035684 ENSG00000123836
TRIM66 ENSG00000166436.11 0.033672 0.047191 ENSG00000166436
VPS41 ENSG00000006715.11 0.033667 0.036547 ENSG00000006715
UCP2 ENSG00000175567.4 0.033655 0.033206 ENSG00000175567
SPC24 ENSG00000161888.7 0.033649 0.033299 ENSG00000161888
ORAI3 ENSG00000175938.6 0.033645 0.032671 ENSG00000175938
EVA1A ENSG00000115363.9 0.033643 0.034168 ENSG00000115363
TRIM54 ENSG00000138100.9 0.033641 0.041653 ENSG00000138100
SSFA2 ENSG00000138434.12 0.033611 0.037814 ENSG00000138434
TRIM27 ENSG00000204713.6 0.033589 0.037046 ENSG00000204713
SPDYA ENSG00000163806.11 0.033587 0.040736 ENSG00000163806
S1PR1 ENSG00000170989.8 0.033581 0.032617 ENSG00000170989
BCL10 ENSG00000142867.8 0.033577 0.035339 ENSG00000142867
KAT2B ENSG00000114166.7 0.033556 0.036787 ENSG00000114166
STON1-GTF2A1L ENSG00000068781.16 0.033555 0.038759 ENSG00000068781
LAPTM4A ENSG00000068697.6 0.033542 0.033613 ENSG00000068697
AJAP1 ENSG00000196581.6 0.033524 0.044163 ENSG00000196581
DNAJB12 ENSG00000148719.9 0.03352 0.031868 ENSG00000148719
RNF123 ENSG00000164068.11 0.033519 0.027948 ENSG00000164068
APPL1 ENSG00000157500.6 0.033511 0.035956 ENSG00000157500
PRSS22 ENSG00000005001.5 0.033509 0.041239 ENSG00000005001
TAF8 ENSG00000137413.11 0.033479 0.036858 ENSG00000137413
MSRB3 ENSG00000174099.6 0.033473 0.039729 ENSG00000174099
C2CD5 ENSG00000111731.8 0.033467 0.04218 ENSG00000111731
KALRN ENSG00000160145.10 0.033445 0.034875 ENSG00000160145
FAM72B ENSG00000188610.8 0.033444 0.034801 ENSG00000188610
DCAF6 ENSG00000143164.11 0.033439 0.053409 ENSG00000143164
PHF21A ENSG00000135365.11 0.033409 0.038124 ENSG00000135365
ZUFSP ENSG00000153975.5 0.033394 0.036203 ENSG00000153975
BRE ENSG00000158019.16 0.033382 0.033918 ENSG00000158019
SULT1A4 ENSG00000213648.6 0.033376 0.041779 ENSG00000213648
ARF1 ENSG00000143761.9 0.033373 0.032925 ENSG00000143761
IKBKB ENSG00000104365.9 0.033371 0.039528 ENSG00000104365
KRTAP10-1 ENSG00000215455.4 0.033365 0.045107 ENSG00000215455
C7orf62 ENSG00000164645.2 0.033359 0.038315 ENSG00000164645
C10orf112 ENSG00000204740.5 0.033358 0.03903 ENSG00000204740
RASA3 ENSG00000185989.9 0.033339 0.037365 ENSG00000185989
MARCH7 ENSG00000136536.9 0.033334 0.033792 ENSG00000136536
ERN1 ENSG00000178607.10 0.033316 0.032846 ENSG00000178607
PGAM5 ENSG00000247077.2 0.033315 0.036475 ENSG00000247077
GPR89B ENSG00000188092.10 0.033313 0.050261 ENSG00000188092
SSSCA1 ENSG00000173465.3 0.033311 0.040191 ENSG00000173465
NEURL ENSG00000107954.6 0.03331 0.032076 ENSG00000107954
CLIP4 ENSG00000115295.15 0.033301 0.033465 ENSG00000115295
TROAP ENSG00000135451.8 0.033292 0.029004 ENSG00000135451
C5 ENSG00000106804.6 0.033288 0.036049 ENSG00000106804
GNB1 ENSG00000078369.13 0.033282 0.050539 ENSG00000078369
EFNB3 ENSG00000108947.4 0.033262 0.035361 ENSG00000108947
NDUFS5 ENSG00000168653.6 0.03326 0.035882 ENSG00000168653
F13B ENSG00000143278.3 0.033259 0.035363 ENSG00000143278
C16orf72 ENSG00000182831.7 0.033258 0.029137 ENSG00000182831
MAPKAPK2 ENSG00000162889.6 0.033255 0.037114 ENSG00000162889
SLC22A16 ENSG00000004809.9 0.033249 0.029476 ENSG00000004809
PRG2 ENSG00000186652.5 0.033241 0.032009 ENSG00000186652
ZNF250 ENSG00000196150.9 0.033238 0.030209 ENSG00000196150
C6orf1 ENSG00000186577.7 0.033238 0.036671 ENSG00000186577
CCDC148 ENSG00000153237.13 0.033231 0.047131 ENSG00000153237
SH3GL3 ENSG00000140600.12 0.033225 0.049414 ENSG00000140600
CFL1 ENSG00000172757.8 0.033218 0.033964 ENSG00000172757
ZNF738 ENSG00000172687.9 0.033203 0.043129 ENSG00000172687
BATF3 ENSG00000123685.4 0.033184 0.035085 ENSG00000123685
ATP5B ENSG00000110955.4 0.033182 0.036202 ENSG00000110955
LRCH1 ENSG00000136141.10 0.033174 0.046675 ENSG00000136141
ALDH4A1 ENSG00000159423.12 0.033164 0.036274 ENSG00000159423
UGT3A2 ENSG00000168671.5 0.033161 0.039187 ENSG00000168671
MCTP2 ENSG00000140563.10 0.03316 0.050039 ENSG00000140563
SLC41A2 ENSG00000136052.5 0.033141 0.053346 ENSG00000136052
ZBTB43 ENSG00000169155.5 0.033131 0.0355 ENSG00000169155
KRT7 ENSG00000135480.10 0.033131 0.037821 ENSG00000135480
DTNBP1 ENSG00000047579.15 0.033109 0.045683 ENSG00000047579
LINGO1 ENSG00000169783.8 0.033104 0.031484 ENSG00000169783
MMP2 ENSG00000087245.8 0.0331 0.040048 ENSG00000087245
MGAM ENSG00000257335.4 0.033094 0.036144 ENSG00000257335
ADM2 ENSG00000128165.7 0.033094 0.03779 ENSG00000128165
ATXN7L3 ENSG00000087152.11 0.033092 0.04418 ENSG00000087152
ZC3H15 ENSG00000065548.13 0.033085 0.033052 ENSG00000065548
ARHGAP5 ENSG00000100852.8 0.033082 0.0407 ENSG00000100852
PKHD1L1 ENSG00000205038.7 0.033067 0.037209 ENSG00000205038
FZD7 ENSG00000155760.1 0.033065 0.038735 ENSG00000155760
IDS ENSG00000010404.13 0.033064 0.035895 ENSG00000010404
PER1 ENSG00000179094.9 0.033063 0.035314 ENSG00000179094
TXNDC11 ENSG00000153066.8 0.033057 0.036946 ENSG00000153066
RNGTT ENSG00000111880.11 0.033057 0.03486 ENSG00000111880
SEMA6A ENSG00000092421.12 0.033051 0.048914 ENSG00000092421
SLC25A11 ENSG00000108528.9 0.033031 0.044498 ENSG00000108528
YTHDF3 ENSG00000185728.12 0.033026 0.039435 ENSG00000185728
ZNF506 ENSG00000081665.9 0.033015 0.038966 ENSG00000081665
NUP98 ENSG00000110713.11 0.033014 0.038291 ENSG00000110713
DPEP3 ENSG00000141096.4 0.033012 0.037585 ENSG00000141096
IMMP2L ENSG00000184903.5 0.033011 0.03862 ENSG00000184903
SOCS2 ENSG00000120833.9 0.033 0.03861 ENSG00000120833
PPP1R7 ENSG00000115685.10 0.032992 0.040176 ENSG00000115685
RINT1 ENSG00000135249.3 0.032985 0.032549 ENSG00000135249
RIMKLB ENSG00000166532.11 0.032974 0.057818 ENSG00000166532
SLC31A1 ENSG00000136868.9 0.032954 0.035917 ENSG00000136868
B3GNT8 ENSG00000177191.2 0.032951 0.044101 ENSG00000177191
TRPM2 ENSG00000142185.12 0.032951 0.045823 ENSG00000142185
MTMR14 ENSG00000163719.14 0.032947 0.033088 ENSG00000163719
FNBP1 ENSG00000187239.12 0.032941 0.0457 ENSG00000187239
POLR1C ENSG00000171453.13 0.032934 0.036338 ENSG00000171453
MRPL20 ENSG00000242485.1 0.03293 0.035455 ENSG00000242485
CCDC147 ENSG00000120051.10 0.03291 0.040033 ENSG00000120051
ALKBH6 ENSG00000239382.6 0.032902 0.04543 ENSG00000239382
RBBP6 ENSG00000122257.14 0.032899 0.038321 ENSG00000122257
RPL23 ENSG00000125691.8 0.032886 0.039615 ENSG00000125691
TSHZ3 ENSG00000121297.6 0.032876 0.038685 ENSG00000121297
MMS22L ENSG00000146263.7 0.032875 0.035725 ENSG00000146263
ACVR2A ENSG00000121989.10 0.03287 0.032979 ENSG00000121989
CAB39 ENSG00000135932.6 0.032862 0.046329 ENSG00000135932
TTLL13 ENSG00000213471.4 0.032852 0.066463 ENSG00000213471
AMBRA1 ENSG00000110497.10 0.032849 0.03477 ENSG00000110497
FAM98C ENSG00000130244.8 0.032841 0.045339 ENSG00000130244
BOP1 ENSG00000170727.7 0.032825 0.038117 ENSG00000170727
DSCR3 ENSG00000157538.9 0.032825 0.043558 ENSG00000157538
AEBP2 ENSG00000139154.10 0.032806 0.041323 ENSG00000139154
PDE7A ENSG00000205268.6 0.032796 0.039771 ENSG00000205268
RPL30 ENSG00000156482.6 0.032794 0.039365 ENSG00000156482
ITGAD ENSG00000156886.11 0.032791 0.034369 ENSG00000156886
KIF20A ENSG00000112984.7 0.032788 0.031629 ENSG00000112984
CABYR ENSG00000154040.16 0.032786 0.038934 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.032782 0.046538 ENSG00000167291
C9orf156 ENSG00000136932.9 0.032748 0.036781 ENSG00000136932
SPOPL ENSG00000144228.4 0.032746 0.037477 ENSG00000144228
STK35 ENSG00000125834.8 0.032746 0.039915 ENSG00000125834
EIF3I ENSG00000084623.7 0.03273 0.034507 ENSG00000084623
HOXA5 ENSG00000106004.4 0.032729 0.039595 ENSG00000106004
TRAF3IP2 ENSG00000056972.14 0.032716 0.038175 ENSG00000056972
SDR39U1 ENSG00000100445.12 0.032693 0.035023 ENSG00000100445
ZNF688 ENSG00000229809.4 0.032686 0.037097 ENSG00000229809
TPRA1 ENSG00000163870.10 0.032676 0.045025 ENSG00000163870
AHNAK ENSG00000124942.9 0.032673 0.035386 ENSG00000124942
IL17D ENSG00000172458.4 0.032669 0.045199 ENSG00000172458
GHRH ENSG00000118702.5 0.032626 0.050793 ENSG00000118702
CLDN15 ENSG00000106404.9 0.032617 0.040178 ENSG00000106404
SFSWAP ENSG00000061936.5 0.032607 0.040499 ENSG00000061936
TMEM252 ENSG00000181778.4 0.032606 0.036044 ENSG00000181778
SREBF1 ENSG00000072310.12 0.032592 0.036211 ENSG00000072310
ACPP ENSG00000014257.11 0.032592 0.040144 ENSG00000014257
ENTPD2 ENSG00000054179.7 0.032584 0.035138 ENSG00000054179
THAP3 ENSG00000041988.11 0.032584 0.0356 ENSG00000041988
TLR5 ENSG00000187554.7 0.032581 0.037629 ENSG00000187554
EPM2A ENSG00000112425.9 0.032569 0.034988 ENSG00000112425
DR1 ENSG00000117505.7 0.032564 0.044624 ENSG00000117505
TBCB ENSG00000105254.7 0.032563 0.036643 ENSG00000105254
CCDC64 ENSG00000135127.7 0.032554 0.042455 ENSG00000135127
PRSS53 ENSG00000151006.7 0.032548 0.036754 ENSG00000151006
BUB1 ENSG00000169679.10 0.032543 0.033981 ENSG00000169679
RSPO3 ENSG00000146374.9 0.032534 0.040922 ENSG00000146374
SMIM8 ENSG00000111850.5 0.032533 0.035308 ENSG00000111850
STX1A ENSG00000106089.7 0.032528 0.036036 ENSG00000106089
ZNF439 ENSG00000171291.4 0.032527 0.041024 ENSG00000171291
SKP2 ENSG00000145604.11 0.032527 0.032314 ENSG00000145604
SLC19A2 ENSG00000117479.7 0.03252 0.035595 ENSG00000117479
CCDC34 ENSG00000109881.12 0.032512 0.038455 ENSG00000109881
CAPN7 ENSG00000131375.5 0.032507 0.047912 ENSG00000131375
ST3GAL1 ENSG00000008513.10 0.032502 0.041246 ENSG00000008513
PLK2 ENSG00000145632.10 0.032498 0.038723 ENSG00000145632
KREMEN2 ENSG00000131650.9 0.032493 0.0387 ENSG00000131650
VGLL3 ENSG00000206538.3 0.032489 0.034177 ENSG00000206538
NFIC ENSG00000141905.13 0.032488 0.052296 ENSG00000141905
ZNF577 ENSG00000161551.8 0.032467 0.050005 ENSG00000161551
VDR ENSG00000111424.6 0.032442 0.039694 ENSG00000111424
DDX43 ENSG00000080007.6 0.03242 0.034196 ENSG00000080007
KLHL26 ENSG00000167487.7 0.032419 0.043165 ENSG00000167487
RAB35 ENSG00000111737.7 0.032413 0.033422 ENSG00000111737
SNED1 ENSG00000162804.9 0.032401 0.035987 ENSG00000162804
WDR43 ENSG00000163811.7 0.032397 0.029369 ENSG00000163811
CSNK2A1 ENSG00000101266.11 0.032397 0.048311 ENSG00000101266
SRRD ENSG00000100104.7 0.03239 0.044074 ENSG00000100104
C19orf68 ENSG00000185453.8 0.032389 0.048412 ENSG00000185453
TARBP2 ENSG00000139546.6 0.032356 0.043629 ENSG00000139546
RP11-181C3.1 ENSG00000245017.2 0.032343 0.062411 ENSG00000245017
NRARP ENSG00000198435.2 0.03232 0.042867 ENSG00000198435
BNIPL ENSG00000163141.14 0.03232 0.038658 ENSG00000163141
CAPZA3 ENSG00000177938.3 0.032308 0.038883 ENSG00000177938
PCDHB15 ENSG00000113248.3 0.032308 0.041373 ENSG00000113248
