AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
PCGF2 ENSG00000056661.9 0.307563 0.082296 ENSG00000056661
SPOCK1 ENSG00000152377.8 0.348877 0.086426 ENSG00000152377
PARP15 ENSG00000173200.8 0.18971 0.081719 ENSG00000173200
TSLP ENSG00000145777.10 0.417753 0.074817 ENSG00000145777
TAF13 ENSG00000197780.5 0.214658 0.084355 ENSG00000197780
STX3 ENSG00000166900.10 0.154825 0.068972 ENSG00000166900
CCDC163P ENSG00000236624.4 0.625232 0.064137 ENSG00000236624
BVES ENSG00000112276.9 0.277495 0.084633 ENSG00000112276
ZCCHC11 ENSG00000134744.9 0.164571 0.068344 ENSG00000134744
LDHB ENSG00000111716.8 0.159457 0.078297 ENSG00000111716
BCAR3 ENSG00000137936.12 0.178218 0.075121 ENSG00000137936
DUS3L ENSG00000141994.11 0.566224 0.07682 ENSG00000141994
DISP2 ENSG00000140323.4 0.453908 0.085795 ENSG00000140323
DKKL1 ENSG00000104901.2 0.253219 0.075172 ENSG00000104901
MTHFSD ENSG00000103248.13 0.262366 0.09854 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.178438 0.083612 ENSG00000239665
ZNF415 ENSG00000170954.7 0.383455 0.094123 ENSG00000170954
DZIP1 ENSG00000134874.13 0.187171 0.081166 ENSG00000134874
CCDC36 ENSG00000173421.12 0.177135 0.072924 ENSG00000173421
CTSH ENSG00000103811.11 0.168944 0.082539 ENSG00000103811
UBE2K ENSG00000078140.9 0.18931 0.083406 ENSG00000078140
ZC3H3 ENSG00000014164.6 0.212409 0.07459 ENSG00000014164
TMEM232 ENSG00000186952.10 0.185372 0.082481 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.382867 0.083522 ENSG00000156795
ABCC9 ENSG00000069431.6 0.241658 0.08676 ENSG00000069431
RTN4IP1 ENSG00000130347.8 0.210518 0.084437 ENSG00000130347
PPP1R14B ENSG00000173457.6 0.2203 0.076715 ENSG00000173457
PIP4K2B ENSG00000141720.7 0.245213 0.087278 ENSG00000141720
SMU1 ENSG00000122692.7 0.235517 0.074815 ENSG00000122692
SLC9B2 ENSG00000164038.10 0.20887 0.084126 ENSG00000164038
MGST1 ENSG00000008394.8 0.164144 0.078191 ENSG00000008394
ATP7B ENSG00000123191.9 0.259553 0.087729 ENSG00000123191
F3 ENSG00000117525.9 0.192088 0.081749 ENSG00000117525
LLGL2 ENSG00000073350.9 0.265448 0.091953 ENSG00000073350
MS4A7 ENSG00000166927.8 0.19629 0.075822 ENSG00000166927
ZNF580 ENSG00000213015.4 0.27654 0.087726 ENSG00000213015
ZZEF1 ENSG00000074755.10 0.158679 0.078622 ENSG00000074755
TATDN3 ENSG00000203705.6 0.233714 0.075669 ENSG00000203705
ALDOB ENSG00000136872.12 0.229076 0.084562 ENSG00000136872
SCAPER ENSG00000140386.8 0.297827 0.079641 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.237159 0.075949 ENSG00000146223
AMT ENSG00000145020.10 0.242221 0.076471 ENSG00000145020
ARPP19 ENSG00000128989.6 0.385184 0.083519 ENSG00000128989
ZC3H8 ENSG00000144161.7 0.275412 0.080657 ENSG00000144161
CNIH4 ENSG00000143771.7 0.238974 0.074157 ENSG00000143771
CD59 ENSG00000085063.10 0.289279 0.08081 ENSG00000085063
RAB27A ENSG00000069974.11 0.239868 0.076042 ENSG00000069974
ARHGAP15 ENSG00000075884.8 0.170385 0.077428 ENSG00000075884
PCDHB3 ENSG00000113205.2 0.157169 0.068619 ENSG00000113205
HYAL3 ENSG00000186792.11 0.182684 0.08818 ENSG00000186792
TIMM17A ENSG00000134375.6 0.197996 0.088266 ENSG00000134375
AKAP11 ENSG00000023516.7 0.179996 0.073196 ENSG00000023516
HEXIM1 ENSG00000186834.2 0.217609 0.076286 ENSG00000186834
DYNC1I2 ENSG00000077380.11 0.135135 0.063078 ENSG00000077380
FIS1 ENSG00000214253.4 0.414448 0.078068 ENSG00000214253
FMO2 ENSG00000094963.9 0.212926 0.071908 ENSG00000094963
ORMDL1 ENSG00000128699.9 0.283805 0.076307 ENSG00000128699
PRDX1 ENSG00000117450.9 0.239265 0.089436 ENSG00000117450
ST3GAL6 ENSG00000064225.8 0.179413 0.065421 ENSG00000064225
IFIT5 ENSG00000152778.7 0.46286 0.081291 ENSG00000152778
MROH6 ENSG00000204839.4 0.222947 0.081646 ENSG00000204839
GIGYF1 ENSG00000146830.9 0.176543 0.077049 ENSG00000146830
HSD17B11 ENSG00000198189.6 0.181322 0.07967 ENSG00000198189
ZNF773 ENSG00000152439.8 0.303224 0.078099 ENSG00000152439
MARCH10 ENSG00000173838.7 0.118843 0.058914 ENSG00000173838
SNX32 ENSG00000172803.13 0.315429 0.077704 ENSG00000172803
PEX7 ENSG00000112357.8 0.161226 0.075877 ENSG00000112357
CCDC122 ENSG00000151773.8 0.383504 0.077504 ENSG00000151773
TOM1 ENSG00000100284.15 0.204228 0.083625 ENSG00000100284
DAD1 ENSG00000129562.6 0.13767 0.066339 ENSG00000129562
EYA4 ENSG00000112319.13 0.177396 0.085958 ENSG00000112319
ODF2L ENSG00000122417.11 0.175071 0.068832 ENSG00000122417
OXGR1 ENSG00000165621.4 0.147112 0.06678 ENSG00000165621
KIAA0040 ENSG00000235750.5 0.275957 0.088136 ENSG00000235750
KAT8 ENSG00000103510.15 0.183632 0.069213 ENSG00000103510
C10orf11 ENSG00000148655.10 0.207633 0.075033 ENSG00000148655
MRPS10 ENSG00000048544.5 0.544573 0.073822 ENSG00000048544
SIGLEC14 ENSG00000254415.3 0.209255 0.089924 ENSG00000254415
DEF8 ENSG00000140995.12 0.178177 0.07552 ENSG00000140995
FRK ENSG00000111816.6 0.124919 0.060857 ENSG00000111816
ZNF587 ENSG00000198466.8 0.328999 0.078896 ENSG00000198466
HEBP2 ENSG00000051620.6 0.247668 0.080861 ENSG00000051620
RIOK3 ENSG00000101782.10 0.205112 0.088427 ENSG00000101782
ATF4 ENSG00000128272.10 0.265234 0.080405 ENSG00000128272
PCDHA7 ENSG00000204963.4 0.146706 0.067308 ENSG00000204963
ASAH2B ENSG00000204147.5 0.294526 0.083203 ENSG00000204147
ANKRD50 ENSG00000151458.7 0.213952 0.076255 ENSG00000151458
CSTB ENSG00000160213.5 0.355761 0.090273 ENSG00000160213
A1BG ENSG00000121410.7 0.335477 0.083684 ENSG00000121410
CLEC12A ENSG00000172322.9 0.661142 0.062722 ENSG00000172322
CENPQ ENSG00000031691.6 0.465191 0.07717 ENSG00000031691
WASF1 ENSG00000112290.8 0.267957 0.079562 ENSG00000112290
BTBD3 ENSG00000132640.10 0.153549 0.073815 ENSG00000132640
LNP1 ENSG00000206535.3 0.138715 0.064152 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.200079 0.071942 ENSG00000103269
MAP2K5 ENSG00000137764.15 0.250172 0.076752 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.217122 0.082543 ENSG00000040199
ZBTB10 ENSG00000205189.7 0.156589 0.075526 ENSG00000205189
DNAJA4 ENSG00000140403.8 0.166291 0.075526 ENSG00000140403
PXDNL ENSG00000147485.8 0.159978 0.077301 ENSG00000147485
NIPAL4 ENSG00000172548.10 0.25668 0.082293 ENSG00000172548
LBR ENSG00000143815.10 0.488845 0.077563 ENSG00000143815
ABCB4 ENSG00000005471.11 0.16197 0.078351 ENSG00000005471
KIF3A ENSG00000131437.11 0.155483 0.07156 ENSG00000131437
RP11-894J14.5 ENSG00000272305.1 0.230384 0.072979 ENSG00000272305
PKD1L2 ENSG00000269323.1 0.389587 0.085571 ENSG00000269323
MYO15B ENSG00000266714.2 0.398685 0.088508 ENSG00000266714
RP11-345J4.5 ENSG00000261740.1 0.156756 0.07749 ENSG00000261740
SLC22A31 ENSG00000259803.2 0.20054 0.071395 ENSG00000259803
ITGB3 ENSG00000259207.3 0.172842 0.074307 ENSG00000259207
PDF ENSG00000258429.1 0.136998 0.055059 ENSG00000258429
KB-1507C5.2 ENSG00000253320.1 0.1626 0.070971 ENSG00000253320
CHCHD10 ENSG00000250479.4 0.177327 0.080315 ENSG00000250479
APOBEC3D ENSG00000243811.2 0.168677 0.076222 ENSG00000243811
GVQW1 ENSG00000241043.1 0.282186 0.079842 ENSG00000241043
PROB1 ENSG00000228672.2 0.296394 0.084401 ENSG00000228672
ZNF717 ENSG00000227124.4 0.377539 0.079576 ENSG00000227124
RAB6C ENSG00000222014.4 0.414772 0.080474 ENSG00000222014
VPS16 ENSG00000215305.5 0.161287 0.076246 ENSG00000215305
MEF2B ENSG00000213999.11 0.128722 0.060932 ENSG00000213999
TMEM110 ENSG00000213533.7 0.228159 0.07891 ENSG00000213533
KLHL23 ENSG00000213160.5 0.195651 0.087691 ENSG00000213160
C1QTNF9B ENSG00000205863.5 0.290789 0.086261 ENSG00000205863
COX20 ENSG00000203667.5 0.215513 0.094119 ENSG00000203667
TBKBP1 ENSG00000198933.5 0.351602 0.079797 ENSG00000198933
CAPZA2 ENSG00000198898.7 0.193888 0.072447 ENSG00000198898
SCAMP5 ENSG00000198794.7 0.267726 0.075158 ENSG00000198794
ZNF534 ENSG00000198633.6 0.239058 0.089693 ENSG00000198633
SVIP ENSG00000198168.4 0.316551 0.087917 ENSG00000198168
SULT1C4 ENSG00000198075.5 0.241603 0.085489 ENSG00000198075
RP11-347C12.1 ENSG00000198064.9 0.128286 0.060695 ENSG00000198064
ZNF461 ENSG00000197808.7 0.170505 0.075007 ENSG00000197808
MAP3K5 ENSG00000197442.8 0.215238 0.07277 ENSG00000197442
ZNF786 ENSG00000197362.9 0.202253 0.06793 ENSG00000197362
LYPD2 ENSG00000197353.3 0.244173 0.085862 ENSG00000197353
SND1 ENSG00000197157.6 0.239105 0.074835 ENSG00000197157
ZNF33B ENSG00000196693.10 0.170657 0.067772 ENSG00000196693
FAT4 ENSG00000196159.7 0.157084 0.075531 ENSG00000196159
TMEM194B ENSG00000189362.7 0.210704 0.070672 ENSG00000189362
ZNF600 ENSG00000189190.7 0.407936 0.094429 ENSG00000189190
NELFB ENSG00000188986.4 0.308639 0.084124 ENSG00000188986
C22orf34 ENSG00000188511.8 0.310763 0.094156 ENSG00000188511
AGAP4 ENSG00000188234.9 0.326838 0.081631 ENSG00000188234
ADH1A ENSG00000187758.3 0.420852 0.084929 ENSG00000187758
TMEM216 ENSG00000187049.5 0.179156 0.07809 ENSG00000187049
BCR ENSG00000186716.15 0.282827 0.086129 ENSG00000186716
GLDN ENSG00000186417.9 0.128845 0.063837 ENSG00000186417
SOWAHB ENSG00000186212.2 0.617149 0.066748 ENSG00000186212
POLR1D ENSG00000186184.11 0.336161 0.094503 ENSG00000186184
WWOX ENSG00000186153.12 0.245906 0.096942 ENSG00000186153
C1orf110 ENSG00000185860.8 0.242817 0.084317 ENSG00000185860
TMEM106A ENSG00000184988.4 0.194252 0.076466 ENSG00000184988
NDUFA6 ENSG00000184983.5 0.49916 0.08644 ENSG00000184983
KCNQ3 ENSG00000184156.11 0.249637 0.099716 ENSG00000184156
LRIT3 ENSG00000183423.7 0.192223 0.07613 ENSG00000183423
C19orf71 ENSG00000183397.5 0.270275 0.080645 ENSG00000183397
TMEM89 ENSG00000183396.3 0.344595 0.105907 ENSG00000183396
C12orf60 ENSG00000182993.3 0.217179 0.07463 ENSG00000182993
FBXL6 ENSG00000182325.6 0.172223 0.073064 ENSG00000182325
OR6B2 ENSG00000182083.6 0.162266 0.080596 ENSG00000182083
ODF3L2 ENSG00000181781.5 0.158401 0.070449 ENSG00000181781
AMIGO1 ENSG00000181754.6 0.212322 0.083257 ENSG00000181754
ZNF443 ENSG00000180855.11 0.159204 0.067452 ENSG00000180855
ATOH7 ENSG00000179774.7 0.111389 0.054918 ENSG00000179774
LACC1 ENSG00000179630.6 0.24832 0.077524 ENSG00000179630
SEPW1 ENSG00000178980.10 0.200532 0.078234 ENSG00000178980
WDR6 ENSG00000178252.12 0.196676 0.072028 ENSG00000178252
STAP2 ENSG00000178078.7 0.612475 0.074063 ENSG00000178078
SAMD9L ENSG00000177409.7 0.192781 0.075107 ENSG00000177409
TIMM22 ENSG00000177370.3 0.331672 0.098305 ENSG00000177370
FAM109B ENSG00000177096.4 0.142284 0.064409 ENSG00000177096
JAKMIP2 ENSG00000176049.11 0.222658 0.081351 ENSG00000176049
ZNF25 ENSG00000175395.11 0.150887 0.072886 ENSG00000175395
SCUBE2 ENSG00000175356.8 0.155352 0.072888 ENSG00000175356
SRP72 ENSG00000174780.11 0.190818 0.073251 ENSG00000174780
C4orf32 ENSG00000174749.4 0.141013 0.064908 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.247119 0.074505 ENSG00000174606
ZNF497 ENSG00000174586.6 0.308028 0.082849 ENSG00000174586
SNAPC5 ENSG00000174446.8 0.273112 0.078012 ENSG00000174446
DCAKD ENSG00000172992.7 0.264632 0.084439 ENSG00000172992
CBWD1 ENSG00000172785.14 0.373979 0.08262 ENSG00000172785
FNDC9 ENSG00000172568.4 0.514809 0.077524 ENSG00000172568
RSPH9 ENSG00000172426.11 0.2283 0.094078 ENSG00000172426
NME6 ENSG00000172113.4 0.174227 0.07692 ENSG00000172113
METTL18 ENSG00000171806.7 0.304877 0.073976 ENSG00000171806
VAT1L ENSG00000171724.2 0.434572 0.095752 ENSG00000171724
ZNF584 ENSG00000171574.13 0.313752 0.076121 ENSG00000171574
COL24A1 ENSG00000171502.10 0.614927 0.065087 ENSG00000171502
HOPX ENSG00000171476.17 0.225206 0.083032 ENSG00000171476
ZNF561 ENSG00000171469.6 0.182595 0.081703 ENSG00000171469
CRTAP ENSG00000170275.10 0.154533 0.074264 ENSG00000170275
CHRNA5 ENSG00000169684.9 0.252427 0.068733 ENSG00000169684
UPF3A ENSG00000169062.10 0.425974 0.082651 ENSG00000169062
COA6 ENSG00000168275.10 0.200944 0.083313 ENSG00000168275
TTC21A ENSG00000168026.12 0.151871 0.074298 ENSG00000168026
SOST ENSG00000167941.2 0.230232 0.084337 ENSG00000167941
SOAT2 ENSG00000167780.7 0.219787 0.083968 ENSG00000167780
TMC4 ENSG00000167608.7 0.371267 0.091839 ENSG00000167608
ZNF528 ENSG00000167555.9 0.281707 0.094338 ENSG00000167555
SPATA33 ENSG00000167523.9 0.176048 0.072595 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.187661 0.073143 ENSG00000167515
SAAL1 ENSG00000166788.5 0.306123 0.077014 ENSG00000166788
ZSCAN21 ENSG00000166529.10 0.182521 0.076246 ENSG00000166529
PRTG ENSG00000166450.8 0.365945 0.072223 ENSG00000166450
STXBP4 ENSG00000166263.9 0.367309 0.080356 ENSG00000166263
FAM227B ENSG00000166262.11 0.161536 0.071088 ENSG00000166262
COX11 ENSG00000166260.6 0.211098 0.082249 ENSG00000166260
C1QL3 ENSG00000165985.8 0.572174 0.081384 ENSG00000165985
COMTD1 ENSG00000165644.6 0.172314 0.078418 ENSG00000165644
ZNF22 ENSG00000165512.4 0.152881 0.07021 ENSG00000165512
ZNF488 ENSG00000165388.8 0.129276 0.059487 ENSG00000165388
NOL6 ENSG00000165271.12 0.256547 0.090221 ENSG00000165271
UBAP1 ENSG00000165006.9 0.136096 0.062588 ENSG00000165006
RPP25L ENSG00000164967.5 0.130966 0.063154 ENSG00000164967
YWHAZ ENSG00000164924.13 0.366098 0.082583 ENSG00000164924
GDF9 ENSG00000164404.4 0.193282 0.076463 ENSG00000164404
ERAP1 ENSG00000164307.8 0.435264 0.077226 ENSG00000164307
C3orf67 ENSG00000163689.14 0.206409 0.076261 ENSG00000163689
CD200R1 ENSG00000163606.6 0.162161 0.071198 ENSG00000163606
LMOD3 ENSG00000163380.11 0.29135 0.089614 ENSG00000163380
FRZB ENSG00000162998.4 0.157074 0.067215 ENSG00000162998
NCSTN ENSG00000162736.11 0.165044 0.074036 ENSG00000162736
KCNT2 ENSG00000162687.11 0.14676 0.068091 ENSG00000162687
LRRIQ3 ENSG00000162620.11 0.362875 0.080983 ENSG00000162620
PDZK1IP1 ENSG00000162366.3 0.269799 0.091987 ENSG00000162366
NPR2 ENSG00000159899.10 0.289007 0.084296 ENSG00000159899
WDR66 ENSG00000158023.5 0.248875 0.075799 ENSG00000158023
SLC37A3 ENSG00000157800.13 0.18778 0.087742 ENSG00000157800
C8orf37 ENSG00000156172.5 0.185347 0.084136 ENSG00000156172
PPARGC1B ENSG00000155846.12 0.160678 0.07405 ENSG00000155846
HEATR3 ENSG00000155393.8 0.382121 0.073023 ENSG00000155393
ATP5G3 ENSG00000154518.5 0.206774 0.06584 ENSG00000154518
UCHL1 ENSG00000154277.8 0.199171 0.084136 ENSG00000154277
PRKCA ENSG00000154229.7 0.228931 0.091563 ENSG00000154229
C6orf57 ENSG00000154079.5 0.153883 0.068833 ENSG00000154079
CNTNAP4 ENSG00000152910.14 0.249848 0.074254 ENSG00000152910
NMT2 ENSG00000152465.13 0.353048 0.086615 ENSG00000152465
TWF1 ENSG00000151239.9 0.174747 0.078225 ENSG00000151239
TMEM219 ENSG00000149932.12 0.171335 0.082826 ENSG00000149932
TBX6 ENSG00000149922.6 0.162781 0.071744 ENSG00000149922
RSU1 ENSG00000148484.13 0.302544 0.093106 ENSG00000148484
IDNK ENSG00000148057.11 0.139557 0.067904 ENSG00000148057
SLC39A4 ENSG00000147804.5 0.444653 0.089191 ENSG00000147804
NOM1 ENSG00000146909.3 0.296367 0.078654 ENSG00000146909
SLC2A12 ENSG00000146411.5 0.342509 0.092893 ENSG00000146411
RNF217 ENSG00000146373.11 0.195313 0.080961 ENSG00000146373
C1QTNF2 ENSG00000145861.7 0.464873 0.082192 ENSG00000145861
CXCL14 ENSG00000145824.8 0.138049 0.066925 ENSG00000145824
HAPLN1 ENSG00000145681.6 0.160401 0.0726 ENSG00000145681
CISD2 ENSG00000145354.5 0.132738 0.059946 ENSG00000145354
ATP10D ENSG00000145246.9 0.155478 0.068419 ENSG00000145246
PHOSPHO2 ENSG00000144362.7 0.233087 0.074017 ENSG00000144362
POLR2D ENSG00000144231.6 0.200569 0.083373 ENSG00000144231
LYG1 ENSG00000144214.5 0.136499 0.067912 ENSG00000144214
NAT8 ENSG00000144035.3 0.137542 0.067028 ENSG00000144035
HMCN1 ENSG00000143341.7 0.143258 0.070078 ENSG00000143341
MPC2 ENSG00000143158.6 0.150481 0.073964 ENSG00000143158
ALDH9A1 ENSG00000143149.8 0.389057 0.081309 ENSG00000143149
ATHL1 ENSG00000142102.11 0.600876 0.071751 ENSG00000142102
MVB12A ENSG00000141971.8 0.207665 0.095483 ENSG00000141971
TBCD ENSG00000141556.16 0.182932 0.088164 ENSG00000141556
G6PC3 ENSG00000141349.4 0.227933 0.082981 ENSG00000141349
SCRN2 ENSG00000141295.9 0.314083 0.08491 ENSG00000141295
DDX52 ENSG00000141141.10 0.145073 0.07167 ENSG00000141141
GAS8 ENSG00000141013.10 0.166696 0.076532 ENSG00000141013
GCSH ENSG00000140905.5 0.150514 0.07419 ENSG00000140905
HMG20A ENSG00000140382.10 0.149906 0.066038 ENSG00000140382
GRTP1 ENSG00000139835.9 0.450471 0.093402 ENSG00000139835
VPS37B ENSG00000139722.2 0.156219 0.072873 ENSG00000139722
KRT71 ENSG00000139648.6 0.194989 0.078908 ENSG00000139648
NAAA ENSG00000138744.10 0.449506 0.074044 ENSG00000138744
C4orf21 ENSG00000138658.11 0.271641 0.074831 ENSG00000138658
METTL5 ENSG00000138382.9 0.141747 0.070608 ENSG00000138382
STAT4 ENSG00000138378.13 0.128617 0.060689 ENSG00000138378
CYP2C8 ENSG00000138115.9 0.182654 0.077712 ENSG00000138115
RTCA ENSG00000137996.8 0.399651 0.083426 ENSG00000137996
DNASE2B ENSG00000137976.7 0.165526 0.074672 ENSG00000137976
RPS6 ENSG00000137154.8 0.165995 0.080423 ENSG00000137154
CIB2 ENSG00000136425.8 0.36641 0.085203 ENSG00000136425
MED4 ENSG00000136146.10 0.167408 0.071518 ENSG00000136146
AGT ENSG00000135744.7 0.271447 0.083506 ENSG00000135744
FAIM2 ENSG00000135472.4 0.334334 0.092942 ENSG00000135472
ADAM19 ENSG00000135074.11 0.196127 0.071268 ENSG00000135074
WDR36 ENSG00000134987.7 0.148945 0.068241 ENSG00000134987
CARS2 ENSG00000134905.12 0.410666 0.082736 ENSG00000134905
PRPF38A ENSG00000134748.12 0.16279 0.072112 ENSG00000134748
PPHLN1 ENSG00000134283.13 0.187106 0.065151 ENSG00000134283
WDR74 ENSG00000133316.11 0.187565 0.073798 ENSG00000133316
CNDP2 ENSG00000133313.10 0.246715 0.085947 ENSG00000133313
TMCC2 ENSG00000133069.10 0.3746 0.081518 ENSG00000133069
HAUS8 ENSG00000131351.10 0.170183 0.079309 ENSG00000131351
EPS8L1 ENSG00000131037.10 0.313261 0.102879 ENSG00000131037
CYP2E1 ENSG00000130649.5 0.169478 0.084161 ENSG00000130649
PGPEP1 ENSG00000130517.8 0.422326 0.086178 ENSG00000130517
MRPL34 ENSG00000130312.2 0.279935 0.079415 ENSG00000130312
ALDH1A2 ENSG00000128918.10 0.177531 0.076265 ENSG00000128918
OPN1SW ENSG00000128617.2 0.150174 0.071767 ENSG00000128617
TPST2 ENSG00000128294.11 0.324317 0.095129 ENSG00000128294
STYXL1 ENSG00000127952.12 0.386107 0.081898 ENSG00000127952
PTPN12 ENSG00000127947.11 0.36103 0.085196 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.125253 0.059745 ENSG00000127364
ABHD8 ENSG00000127220.5 0.288245 0.081056 ENSG00000127220
TRAP1 ENSG00000126602.6 0.481557 0.084224 ENSG00000126602
PSMF1 ENSG00000125818.12 0.409471 0.090794 ENSG00000125818
POLR1B ENSG00000125630.11 0.337107 0.086253 ENSG00000125630
PAX8 ENSG00000125618.12 0.386294 0.080433 ENSG00000125618
ITIH5 ENSG00000123243.10 0.223473 0.096509 ENSG00000123243
VPS26A ENSG00000122958.10 0.172862 0.080437 ENSG00000122958
RWDD3 ENSG00000122481.12 0.13963 0.062928 ENSG00000122481
TBX2 ENSG00000121068.9 0.168374 0.080178 ENSG00000121068
CYSTM1 ENSG00000120306.5 0.145222 0.062784 ENSG00000120306
CRHR1 ENSG00000120088.10 0.326307 0.073868 ENSG00000120088
KANSL1 ENSG00000120071.8 0.174973 0.071377 ENSG00000120071
COQ6 ENSG00000119723.11 0.217287 0.071305 ENSG00000119723
HEATR1 ENSG00000119285.6 0.170223 0.073269 ENSG00000119285
C2orf40 ENSG00000119147.5 0.248818 0.087488 ENSG00000119147
ELOVL4 ENSG00000118402.5 0.214606 0.072615 ENSG00000118402
ATP10B ENSG00000118322.8 0.238532 0.077967 ENSG00000118322
CCDC181 ENSG00000117477.8 0.166139 0.075401 ENSG00000117477
CD46 ENSG00000117335.14 0.306484 0.07864 ENSG00000117335
FAM20B ENSG00000116199.7 0.189193 0.075303 ENSG00000116199
NEK4 ENSG00000114904.8 0.152596 0.069488 ENSG00000114904
FIG4 ENSG00000112367.6 0.19222 0.072958 ENSG00000112367
KCTD10 ENSG00000110906.8 0.207301 0.079328 ENSG00000110906
ZNF330 ENSG00000109445.6 0.173068 0.069747 ENSG00000109445
DHX58 ENSG00000108771.8 0.507637 0.081104 ENSG00000108771
RAPGEFL1 ENSG00000108352.7 0.342781 0.093603 ENSG00000108352
PITRM1 ENSG00000107959.11 0.225216 0.083699 ENSG00000107959
ACBD5 ENSG00000107897.14 0.170435 0.064047 ENSG00000107897
C10orf54 ENSG00000107738.14 0.181766 0.081428 ENSG00000107738
PIP5K1B ENSG00000107242.13 0.245339 0.069715 ENSG00000107242
PLGRKT ENSG00000107020.5 0.261835 0.082751 ENSG00000107020
MET ENSG00000105976.10 0.1573 0.066786 ENSG00000105976
ZNF175 ENSG00000105497.3 0.280482 0.090861 ENSG00000105497
GRWD1 ENSG00000105447.8 0.175355 0.069656 ENSG00000105447
MYH14 ENSG00000105357.11 0.176916 0.086183 ENSG00000105357
CACTIN ENSG00000105298.9 0.177244 0.082623 ENSG00000105298
RPS16 ENSG00000105193.4 0.115577 0.056571 ENSG00000105193
TLE6 ENSG00000104953.14 0.193042 0.090287 ENSG00000104953
RPAP1 ENSG00000103932.7 0.300677 0.085426 ENSG00000103932
SLC25A15 ENSG00000102743.10 0.168785 0.072581 ENSG00000102743
DNAJC3 ENSG00000102580.10 0.144584 0.065761 ENSG00000102580
NALCN ENSG00000102452.11 0.256289 0.078143 ENSG00000102452
NDUFAF5 ENSG00000101247.13 0.209688 0.076977 ENSG00000101247
CDC25B ENSG00000101224.13 0.409216 0.094194 ENSG00000101224
RBM23 ENSG00000100461.13 0.262113 0.084264 ENSG00000100461
MTMR3 ENSG00000100330.11 0.20816 0.074733 ENSG00000100330
RASD2 ENSG00000100302.6 0.377202 0.088109 ENSG00000100302
ARSA ENSG00000100299.12 0.334269 0.10038 ENSG00000100299
THOC5 ENSG00000100296.9 0.644595 0.059663 ENSG00000100296
CBY1 ENSG00000100211.6 0.168783 0.065224 ENSG00000100211
SMARCB1 ENSG00000099956.13 0.233186 0.076824 ENSG00000099956
MARCH2 ENSG00000099785.6 0.351804 0.078948 ENSG00000099785
OCEL1 ENSG00000099330.4 0.200382 0.080351 ENSG00000099330
CDC7 ENSG00000097046.8 0.284279 0.079143 ENSG00000097046
PDE6C ENSG00000095464.9 0.155699 0.071019 ENSG00000095464
SEC22C ENSG00000093183.9 0.171106 0.082684 ENSG00000093183
SIRT4 ENSG00000089163.4 0.329357 0.0835 ENSG00000089163
DOCK3 ENSG00000088538.12 0.409284 0.092045 ENSG00000088538
KLHL42 ENSG00000087448.5 0.219916 0.088021 ENSG00000087448
ACHE ENSG00000087085.9 0.330395 0.083971 ENSG00000087085
CHMP2B ENSG00000083937.4 0.134454 0.065571 ENSG00000083937
TDRD3 ENSG00000083544.9 0.191627 0.08119 ENSG00000083544
BCKDHB ENSG00000083123.10 0.232811 0.079683 ENSG00000083123
GSK3B ENSG00000082701.10 0.203711 0.069706 ENSG00000082701
RIF1 ENSG00000080345.12 0.305882 0.079901 ENSG00000080345
DCT ENSG00000080166.11 0.403864 0.082508 ENSG00000080166
RAPGEF3 ENSG00000079337.11 0.149399 0.071893 ENSG00000079337
SAR1A ENSG00000079332.9 0.325095 0.089671 ENSG00000079332
FKBP7 ENSG00000079150.13 0.285739 0.081164 ENSG00000079150
ADAM11 ENSG00000073670.9 0.16563 0.073134 ENSG00000073670
C16orf80 ENSG00000070761.3 0.162338 0.08091 ENSG00000070761
GNB5 ENSG00000069966.14 0.199205 0.079142 ENSG00000069966
RRP15 ENSG00000067533.5 0.174708 0.078317 ENSG00000067533
FAM107B ENSG00000065809.9 0.306104 0.090501 ENSG00000065809
EIF4B ENSG00000063046.13 0.191881 0.081345 ENSG00000063046
GDI2 ENSG00000057608.11 0.361727 0.093339 ENSG00000057608
MSH4 ENSG00000057468.6 0.248468 0.07844 ENSG00000057468
DCBLD2 ENSG00000057019.11 0.227215 0.076187 ENSG00000057019
CYFIP2 ENSG00000055163.14 0.150853 0.06133 ENSG00000055163
SPO11 ENSG00000054796.8 0.236144 0.089177 ENSG00000054796
ALX4 ENSG00000052850.5 0.236532 0.081209 ENSG00000052850
RRM2B ENSG00000048392.7 0.266062 0.080074 ENSG00000048392
PIAS1 ENSG00000033800.9 0.146948 0.067024 ENSG00000033800
NLRP2 ENSG00000022556.11 0.348105 0.091143 ENSG00000022556
NUB1 ENSG00000013374.11 0.167274 0.082751 ENSG00000013374
REV3L ENSG00000009413.11 0.141055 0.065628 ENSG00000009413
PROM1 ENSG00000007062.7 0.472702 0.084423 ENSG00000007062
OSBPL7 ENSG00000006025.7 0.195574 0.075387 ENSG00000006025
PDK2 ENSG00000005882.7 0.214283 0.083447 ENSG00000005882
